,action,who,s_time,e_time,t_time,sub_action,action:sub_action,order,condition,participant,coder
70,Parent utterance,Parent,116.2,116.96000000000001,0.76,utterance,Parent utterance:utterance,3,t,101,SK
71,Parent utterance,Parent,121.5,122.06,0.56,utterance,Parent utterance:utterance,3,t,101,SK
72,Parent utterance,Parent,122.54,124.02,1.48,utterance,Parent utterance:utterance,3,t,101,SK
73,Parent utterance,Parent,124.88,125.56,0.68,utterance,Parent utterance:utterance,3,t,101,SK
74,Parent utterance,Parent,126.26,127.34,1.08,utterance,Parent utterance:utterance,3,t,101,SK
75,Parent utterance,Parent,138.57999999999998,139.98,1.4,utterance,Parent utterance:utterance,3,t,101,SK
76,Parent utterance,Parent,162.74,164.74,2.0,utterance,Parent utterance:utterance,3,t,101,SK
77,Parent utterance,Parent,168.54,169.78,1.24,utterance,Parent utterance:utterance,3,t,101,SK
78,Parent utterance,Parent,187.0,188.24,1.24,utterance,Parent utterance:utterance,3,t,101,SK
79,Parent utterance,Parent,198.1,198.82,0.72,utterance,Parent utterance:utterance,3,t,101,SK
80,Parent utterance,Parent,201.38,201.82,0.44,utterance,Parent utterance:utterance,3,t,101,SK
81,Parent utterance,Parent,215.1,216.38,1.28,utterance,Parent utterance:utterance,3,t,101,SK
82,Parent utterance,Parent,217.82,218.86,1.04,utterance,Parent utterance:utterance,3,t,101,SK
83,Parent utterance,Parent,219.38,220.18,0.8,utterance,Parent utterance:utterance,3,t,101,SK
84,Parent utterance,Parent,221.38,222.78,1.4,utterance,Parent utterance:utterance,3,t,101,SK
85,Parent utterance,Parent,224.07999999999998,225.16,1.08,utterance,Parent utterance:utterance,3,t,101,SK
86,Parent utterance,Parent,227.06,227.62,0.56,utterance,Parent utterance:utterance,3,t,101,SK
87,Parent utterance,Parent,233.14,235.57999999999998,2.44,utterance,Parent utterance:utterance,3,t,101,SK
88,Parent utterance,Parent,236.2,237.07999999999998,0.88,utterance,Parent utterance:utterance,3,t,101,SK
89,Parent utterance,Parent,238.8,239.64,0.84,utterance,Parent utterance:utterance,3,t,101,SK
90,Parent utterance,Parent,254.38,255.02,0.64,utterance,Parent utterance:utterance,3,t,101,SK
91,Parent utterance,Parent,259.9,260.58,0.68,utterance,Parent utterance:utterance,3,t,101,SK
92,Parent utterance,Parent,261.88,262.6,0.72,utterance,Parent utterance:utterance,3,t,101,SK
93,Parent utterance,Parent,263.52,264.72,1.2,utterance,Parent utterance:utterance,3,t,101,SK
94,Parent utterance,Parent,265.32,268.68,3.36,utterance,Parent utterance:utterance,3,t,101,SK
95,Parent utterance,Parent,270.32,272.04,1.72,utterance,Parent utterance:utterance,3,t,101,SK
96,Parent utterance,Parent,274.18,277.74,3.56,utterance,Parent utterance:utterance,3,t,101,SK
97,Parent utterance,Parent,279.82,281.22,1.4,utterance,Parent utterance:utterance,3,t,101,SK
98,Parent utterance,Parent,281.62,281.9,0.28,utterance,Parent utterance:utterance,3,t,101,SK
99,Parent utterance,Parent,283.46,284.26,0.8,utterance,Parent utterance:utterance,3,t,101,SK
100,Parent utterance,Parent,286.42,288.42,2.0,utterance,Parent utterance:utterance,3,t,101,SK
101,Parent utterance,Parent,290.34000000000003,291.7,1.36,utterance,Parent utterance:utterance,3,t,101,SK
102,Parent utterance,Parent,292.06,292.9,0.84,utterance,Parent utterance:utterance,3,t,101,SK
103,Parent utterance,Parent,302.04,302.68,0.64,utterance,Parent utterance:utterance,3,t,101,SK
104,Parent utterance,Parent,302.84,303.52,0.68,utterance,Parent utterance:utterance,3,t,101,SK
105,Verbal scaffolding,Parent,121.5,122.06,0.56,cognitive,Verbal scaffolding:cognitive,3,t,101,SK
106,Verbal scaffolding,Parent,122.54,124.02,1.48,cognitive,Verbal scaffolding:cognitive,3,t,101,SK
107,Verbal scaffolding,Parent,162.74,164.74,2.0,cognitive,Verbal scaffolding:cognitive,3,t,101,SK
108,Verbal scaffolding,Parent,198.1,198.82,0.72,cognitive,Verbal scaffolding:cognitive,3,t,101,SK
109,Verbal scaffolding,Parent,215.1,216.38,1.28,cognitive,Verbal scaffolding:cognitive,3,t,101,SK
110,Verbal scaffolding,Parent,217.82,218.86,1.04,cognitive,Verbal scaffolding:cognitive,3,t,101,SK
111,Verbal scaffolding,Parent,219.38,220.18,0.8,cognitive,Verbal scaffolding:cognitive,3,t,101,SK
112,Verbal scaffolding,Parent,221.38,222.78,1.4,cognitive,Verbal scaffolding:cognitive,3,t,101,SK
113,Verbal scaffolding,Parent,227.06,227.62,0.56,affective,Verbal scaffolding:affective,3,t,101,SK
114,Verbal scaffolding,Parent,233.14,235.57999999999998,2.44,cognitive,Verbal scaffolding:cognitive,3,t,101,SK
115,Verbal scaffolding,Parent,254.38,255.02,0.64,cognitive,Verbal scaffolding:cognitive,3,t,101,SK
116,Verbal scaffolding,Parent,279.82,281.22,1.4,cognitive,Verbal scaffolding:cognitive,3,t,101,SK
117,Verbal scaffolding,Parent,292.06,292.9,0.84,cognitive,Verbal scaffolding:cognitive,3,t,101,SK
118,Non-verbal scaffolding,Parent,168.8,170.68,1.88,cognitive,Non-verbal scaffolding:cognitive,3,t,101,SK
119,Non-verbal scaffolding,Parent,217.94,218.82,0.88,cognitive,Non-verbal scaffolding:cognitive,3,t,101,SK
120,Non-verbal scaffolding,Parent,233.32,233.96,0.64,cognitive,Non-verbal scaffolding:cognitive,3,t,101,SK
121,Non-verbal scaffolding,Parent,290.72,291.15999999999997,0.44,cognitive,Non-verbal scaffolding:cognitive,3,t,101,SK
122,Parent gaze,Parent,15.76,16.32,0.56,child,Parent gaze:child,3,t,101,SK
123,Parent gaze,Parent,16.36,29.6,13.24,tablet,Parent gaze:tablet,3,t,101,SK
124,Parent gaze,Parent,29.7,30.34,0.64,child,Parent gaze:child,3,t,101,SK
125,Parent gaze,Parent,30.42,40.98,10.56,tablet,Parent gaze:tablet,3,t,101,SK
126,Parent gaze,Parent,41.78,58.46,16.68,tablet,Parent gaze:tablet,3,t,101,SK
127,Parent gaze,Parent,58.52,59.44,0.92,child,Parent gaze:child,3,t,101,SK
128,Parent gaze,Parent,59.5,61.06,1.56,tablet,Parent gaze:tablet,3,t,101,SK
129,Parent gaze,Parent,61.16,62.84,1.68,child,Parent gaze:child,3,t,101,SK
130,Parent gaze,Parent,64.32,65.68,1.36,tablet,Parent gaze:tablet,3,t,101,SK
131,Parent gaze,Parent,65.76,66.6,0.84,child,Parent gaze:child,3,t,101,SK
132,Parent gaze,Parent,66.74,68.42,1.68,tablet,Parent gaze:tablet,3,t,101,SK
133,Parent gaze,Parent,68.46000000000001,71.78,3.32,child,Parent gaze:child,3,t,101,SK
134,Parent gaze,Parent,71.84,73.28,1.44,tablet,Parent gaze:tablet,3,t,101,SK
135,Parent gaze,Parent,73.36,75.88,2.52,child,Parent gaze:child,3,t,101,SK
136,Parent gaze,Parent,75.98,77.26,1.28,tablet,Parent gaze:tablet,3,t,101,SK
137,Parent gaze,Parent,77.34,79.26,1.92,child,Parent gaze:child,3,t,101,SK
138,Parent gaze,Parent,79.3,88.22,8.92,tablet,Parent gaze:tablet,3,t,101,SK
139,Parent gaze,Parent,88.28,88.88,0.6,child,Parent gaze:child,3,t,101,SK
140,Parent gaze,Parent,88.98,89.53999999999999,0.56,tablet,Parent gaze:tablet,3,t,101,SK
141,Parent gaze,Parent,89.66,91.53999999999999,1.88,child,Parent gaze:child,3,t,101,SK
142,Parent gaze,Parent,91.6,102.08,10.48,tablet,Parent gaze:tablet,3,t,101,SK
143,Parent gaze,Parent,102.12,103.12,1.0,child,Parent gaze:child,3,t,101,SK
144,Parent gaze,Parent,103.18,121.5,18.32,tablet,Parent gaze:tablet,3,t,101,SK
145,Parent gaze,Parent,121.54,122.14,0.6,child,Parent gaze:child,3,t,101,SK
146,Parent gaze,Parent,122.16,123.0,0.84,tablet,Parent gaze:tablet,3,t,101,SK
147,Parent gaze,Parent,123.1,123.62,0.52,child,Parent gaze:child,3,t,101,SK
148,Parent gaze,Parent,123.72,140.52,16.8,tablet,Parent gaze:tablet,3,t,101,SK
149,Parent gaze,Parent,141.6,142.92000000000002,1.32,child,Parent gaze:child,3,t,101,SK
150,Parent gaze,Parent,143.06,146.18,3.12,tablet,Parent gaze:tablet,3,t,101,SK
151,Parent gaze,Parent,147.06,156.42000000000002,9.36,tablet,Parent gaze:tablet,3,t,101,SK
152,Parent gaze,Parent,156.5,157.22,0.72,child,Parent gaze:child,3,t,101,SK
153,Parent gaze,Parent,157.3,159.74,2.44,tablet,Parent gaze:tablet,3,t,101,SK
154,Parent gaze,Parent,159.8,161.04,1.24,child,Parent gaze:child,3,t,101,SK
155,Parent gaze,Parent,161.1,161.74,0.64,tablet,Parent gaze:tablet,3,t,101,SK
156,Parent gaze,Parent,161.78,162.7,0.92,child,Parent gaze:child,3,t,101,SK
157,Parent gaze,Parent,162.8,163.44,0.64,tablet,Parent gaze:tablet,3,t,101,SK
158,Parent gaze,Parent,163.52,165.4,1.88,child,Parent gaze:child,3,t,101,SK
159,Parent gaze,Parent,165.5,177.5,12.0,tablet,Parent gaze:tablet,3,t,101,SK
160,Parent gaze,Parent,179.98,207.98,28.0,tablet,Parent gaze:tablet,3,t,101,SK
161,Parent gaze,Parent,208.07999999999998,209.04,0.96,child,Parent gaze:child,3,t,101,SK
162,Parent gaze,Parent,209.12,214.16,5.04,tablet,Parent gaze:tablet,3,t,101,SK
163,Parent gaze,Parent,214.2,214.96,0.76,child,Parent gaze:child,3,t,101,SK
164,Parent gaze,Parent,215.06,215.42000000000002,0.36,tablet,Parent gaze:tablet,3,t,101,SK
165,Parent gaze,Parent,215.48,216.92000000000002,1.44,child,Parent gaze:child,3,t,101,SK
166,Parent gaze,Parent,217.0,221.6,4.6,tablet,Parent gaze:tablet,3,t,101,SK
167,Parent gaze,Parent,221.66,222.22,0.56,child,Parent gaze:child,3,t,101,SK
168,Parent gaze,Parent,222.34,249.94,27.6,tablet,Parent gaze:tablet,3,t,101,SK
169,Parent gaze,Parent,250.0,250.64,0.64,child,Parent gaze:child,3,t,101,SK
170,Parent gaze,Parent,250.68,254.64,3.96,tablet,Parent gaze:tablet,3,t,101,SK
171,Parent gaze,Parent,254.74,256.18,1.44,child,Parent gaze:child,3,t,101,SK
172,Parent gaze,Parent,256.26,256.82,0.56,tablet,Parent gaze:tablet,3,t,101,SK
173,Parent gaze,Parent,258.14,258.66,0.52,tablet,Parent gaze:tablet,3,t,101,SK
174,Parent gaze,Parent,259.24,259.48,0.24,tablet,Parent gaze:tablet,3,t,101,SK
175,Parent gaze,Parent,259.92,264.56,4.64,child,Parent gaze:child,3,t,101,SK
176,Parent gaze,Parent,267.84,269.84,2.0,child,Parent gaze:child,3,t,101,SK
177,Parent gaze,Parent,269.92,270.6,0.68,tablet,Parent gaze:tablet,3,t,101,SK
178,Parent gaze,Parent,271.14,271.86,0.72,child,Parent gaze:child,3,t,101,SK
179,Parent gaze,Parent,271.94,272.7,0.76,tablet,Parent gaze:tablet,3,t,101,SK
180,Parent gaze,Parent,272.76,274.0,1.24,child,Parent gaze:child,3,t,101,SK
181,Parent gaze,Parent,274.1,285.22,11.12,tablet,Parent gaze:tablet,3,t,101,SK
182,Parent gaze,Parent,285.26,286.14,0.88,child,Parent gaze:child,3,t,101,SK
183,Parent gaze,Parent,286.26,286.65999999999997,0.4,tablet,Parent gaze:tablet,3,t,101,SK
184,Parent gaze,Parent,286.78,288.9,2.12,child,Parent gaze:child,3,t,101,SK
185,Parent gaze,Parent,288.96,291.56,2.6,tablet,Parent gaze:tablet,3,t,101,SK
186,Parent gaze,Parent,291.62,292.42,0.8,child,Parent gaze:child,3,t,101,SK
187,Parent gaze,Parent,292.58,302.34,9.76,tablet,Parent gaze:tablet,3,t,101,SK
188,Parent gaze,Parent,302.42,304.14,1.72,child,Parent gaze:child,3,t,101,SK
189,Parent affect,Parent,188.68,190.36,1.68,positive 1,Parent affect:positive 1,3,t,101,SK
190,Parent gesture,Parent,168.8,170.68,1.88,point at prop,Parent gesture:point at prop,3,t,101,SK
191,Parent gesture,Parent,214.8,215.48,0.68,other,Parent gesture:other,3,t,101,SK
192,Parent gesture,Parent,217.94,218.82,0.88,point at prop,Parent gesture:point at prop,3,t,101,SK
193,Parent gesture,Parent,233.32,233.96,0.64,point at prop,Parent gesture:point at prop,3,t,101,SK
194,Parent gesture,Parent,267.14,267.82,0.68,other,Parent gesture:other,3,t,101,SK
195,Parent gesture,Parent,275.15999999999997,275.88,0.72,other,Parent gesture:other,3,t,101,SK
196,Parent gesture,Parent,290.72,291.15999999999997,0.44,point at prop,Parent gesture:point at prop,3,t,101,SK
197,Child prop manipulation,Child,92.08,93.75999999999999,1.68,child,Child prop manipulation:child,3,t,101,SK
198,Child prop manipulation,Child,105.28,106.28,1.0,child,Child prop manipulation:child,3,t,101,SK
199,Child prop manipulation,Child,125.88,127.52,1.64,child,Child prop manipulation:child,3,t,101,SK
200,Child prop manipulation,Child,132.86,135.78,2.92,child,Child prop manipulation:child,3,t,101,SK
201,Child prop manipulation,Child,139.64,141.04,1.4,child,Child prop manipulation:child,3,t,101,SK
202,Child prop manipulation,Child,143.34,144.22,0.88,child,Child prop manipulation:child,3,t,101,SK
203,Child prop manipulation,Child,170.9,172.42000000000002,1.52,child,Child prop manipulation:child,3,t,101,SK
204,Child prop manipulation,Child,175.7,179.18,3.48,child,Child prop manipulation:child,3,t,101,SK
205,Child prop manipulation,Child,202.24,203.76,1.52,child,Child prop manipulation:child,3,t,101,SK
206,Child prop manipulation,Child,208.7,209.62,0.92,child,Child prop manipulation:child,3,t,101,SK
207,Child prop manipulation,Child,223.36,224.52,1.16,child,Child prop manipulation:child,3,t,101,SK
208,Child prop manipulation,Child,228.46,232.18,3.72,child,Child prop manipulation:child,3,t,101,SK
209,Child prop manipulation,Child,234.88,236.36,1.48,child,Child prop manipulation:child,3,t,101,SK
210,Child prop manipulation,Child,238.9,242.26,3.36,child,Child prop manipulation:child,3,t,101,SK
211,Child prop manipulation,Child,292.26,293.42,1.16,child,Child prop manipulation:child,3,t,101,SK
212,Parent prop manipulation,Parent,284.0,285.28,1.28,parent,Parent prop manipulation:parent,3,t,101,SK
213,robot pointing,robot,26.0,28.0,2.0,point at prop,robot pointing:point at prop,3,t,101,SK
214,robot pointing,robot,32.6,34.0,1.4,point at prop,robot pointing:point at prop,3,t,101,SK
215,robot pointing,robot,40.6,42.4,1.8,point at prop,robot pointing:point at prop,3,t,101,SK
216,robot pointing,robot,49.6,51.4,1.8,point at prop,robot pointing:point at prop,3,t,101,SK
217,robot pointing,robot,60.0,62.4,2.4,point at prop,robot pointing:point at prop,3,t,101,SK
218,robot pointing,robot,80.2,83.8,3.6,point at prop,robot pointing:point at prop,3,t,101,SK
219,robot pointing,robot,111.8,116.0,4.2,point at prop,robot pointing:point at prop,3,t,101,SK
220,robot pointing,robot,153.8,158.0,4.2,point at prop,robot pointing:point at prop,3,t,101,SK
221,robot pointing,robot,186.2,191.2,5.0,point at prop,robot pointing:point at prop,3,t,101,SK
222,robot pointing,robot,250.4,254.8,4.4,point at prop,robot pointing:point at prop,3,t,101,SK
223,robot text,robot,7.4,10.4,3.0,other,robot text:other,3,t,101,SK
224,robot text,robot,12.0,16.4,4.4,other,robot text:other,3,t,101,SK
225,robot text,robot,18.0,73.2,55.2,song,robot text:song,3,t,101,SK
226,robot text,robot,75.8,78.2,2.4,other,robot text:other,3,t,101,SK
227,robot text,robot,80.2,83.8,3.6,teach,robot text:teach,3,t,101,SK
228,robot text,robot,85.0,88.4,3.4,pick up,robot text:pick up,3,t,101,SK
229,robot text,robot,92.2,98.0,5.8,positive feedback,robot text:positive feedback,3,t,101,SK
230,robot text,robot,98.6,103.2,4.6,put down,robot text:put down,3,t,101,SK
231,robot text,robot,106.0,110.8,4.8,positive feedback,robot text:positive feedback,3,t,101,SK
232,robot text,robot,111.8,116.0,4.2,teach,robot text:teach,3,t,101,SK
233,robot text,robot,116.2,119.4,3.2,pick up,robot text:pick up,3,t,101,SK
234,robot text,robot,125.8,130.2,4.4,correction,robot text:correction,3,t,101,SK
235,robot text,robot,132.4,136.0,3.6,try again,robot text:try again,3,t,101,SK
236,robot text,robot,136.2,139.0,2.8,pick up,robot text:pick up,3,t,101,SK
237,robot text,robot,139.4,144.0,4.6,positive feedback,robot text:positive feedback,3,t,101,SK
238,robot text,robot,144.2,148.8,4.6,put down,robot text:put down,3,t,101,SK
239,robot text,robot,149.2,153.2,4.0,positive feedback,robot text:positive feedback,3,t,101,SK
240,robot text,robot,153.8,158.0,4.2,teach,robot text:teach,3,t,101,SK
241,robot text,robot,158.4,161.8,3.4,pick up,robot text:pick up,3,t,101,SK
242,robot text,robot,172.4,176.8,4.4,positive feedback,robot text:positive feedback,3,t,101,SK
243,robot text,robot,177.0,181.4,4.4,put down,robot text:put down,3,t,101,SK
244,robot text,robot,181.6,186.0,4.4,positive feedback,robot text:positive feedback,3,t,101,SK
245,robot text,robot,186.2,191.0,4.8,teach,robot text:teach,3,t,101,SK
246,robot text,robot,191.0,195.6,4.6,pick up,robot text:pick up,3,t,101,SK
247,robot text,robot,202.6,207.6,5.0,correction,robot text:correction,3,t,101,SK
248,robot text,robot,208.2,212.4,4.2,try again,robot text:try again,3,t,101,SK
249,robot text,robot,212.4,216.8,4.4,pick up,robot text:pick up,3,t,101,SK
250,robot text,robot,223.8,228.2,4.4,correction,robot text:correction,3,t,101,SK
251,robot text,robot,228.4,232.6,4.2,try again,robot text:try again,3,t,101,SK
252,robot text,robot,233.0,237.4,4.4,pick up,robot text:pick up,3,t,101,SK
253,robot text,robot,237.8,242.0,4.2,positive feedback,robot text:positive feedback,3,t,101,SK
254,robot text,robot,242.0,246.0,4.0,put down,robot text:put down,3,t,101,SK
255,robot text,robot,246.4,250.4,4.0,positive feedback,robot text:positive feedback,3,t,101,SK
256,robot text,robot,250.4,254.8,4.4,teach,robot text:teach,3,t,101,SK
257,robot text,robot,255.0,259.8,4.8,pick up,robot text:pick up,3,t,101,SK
258,robot text,robot,270.0,274.2,4.2,pick up,robot text:pick up,3,t,101,SK
259,robot text,robot,283.2,289.2,6.0,pick up,robot text:pick up,3,t,101,SK
260,robot text,robot,289.4,293.8,4.4,positive feedback,robot text:positive feedback,3,t,101,SK
261,robot text,robot,293.8,298.0,4.2,put down,robot text:put down,3,t,101,SK
262,robot text,robot,298.0,302.8,4.8,positive feedback,robot text:positive feedback,3,t,101,SK
263,Conversational turns,"Parent,Child",114.92,120.86,5.939999999999998,PC,Conversational turns:PC,3,t,101,SK
264,Conversational turns,"Parent,Child",116.2,120.86,4.659999999999997,PC,Conversational turns:PC,3,t,101,SK
265,Conversational turns,"Parent,Child",121.5,124.48,2.980000000000004,PC,Conversational turns:PC,3,t,101,SK
266,Conversational turns,"Parent,Child",122.54,124.48,1.9399999999999977,PC,Conversational turns:PC,3,t,101,SK
267,Conversational turns,"Parent,Child",124.88,131.56,6.680000000000007,PC,Conversational turns:PC,3,t,101,SK
268,Conversational turns,"Parent,Child",126.26,131.56,5.299999999999997,PC,Conversational turns:PC,3,t,101,SK
269,Conversational turns,"Parent,Child",162.74,166.34,3.5999999999999943,PC,Conversational turns:PC,3,t,101,SK
270,Conversational turns,"Parent,Child",198.1,200.22,2.1200000000000045,PC,Conversational turns:PC,3,t,101,SK
271,Conversational turns,"Parent,Child",215.1,217.74,2.640000000000015,PC,Conversational turns:PC,3,t,101,SK
272,Conversational turns,"Parent,Child",217.82,221.54,3.719999999999999,PC,Conversational turns:PC,3,t,101,SK
273,Conversational turns,"Parent,Child",219.38,221.54,2.1599999999999966,PC,Conversational turns:PC,3,t,101,SK
274,Conversational turns,"Parent,Child",221.38,226.86,5.480000000000018,PC,Conversational turns:PC,3,t,101,SK
275,Conversational turns,"Parent,Child",224.07999999999998,226.86,2.7800000000000296,PC,Conversational turns:PC,3,t,101,SK
276,Conversational turns,"Parent,Child",227.06,232.7,5.639999999999986,PC,Conversational turns:PC,3,t,101,SK
277,Conversational turns,"Parent,Child",254.38,257.62,3.240000000000009,PC,Conversational turns:PC,3,t,101,SK
278,Conversational turns,"Parent,Child",263.52,270.16,6.640000000000043,PC,Conversational turns:PC,3,t,101,SK
279,Conversational turns,"Parent,Child",265.32,270.16,4.840000000000032,PC,Conversational turns:PC,3,t,101,SK
280,Conversational turns,"Parent,Child",270.32,274.18,3.8600000000000136,PC,Conversational turns:PC,3,t,101,SK
281,Conversational turns,"Parent,Child",274.18,279.64,5.4599999999999795,PC,Conversational turns:PC,3,t,101,SK
282,Conversational turns,"Parent,Child",279.82,283.36,3.5400000000000205,PC,Conversational turns:PC,3,t,101,SK
283,Conversational turns,"Parent,Child",281.62,285.56,3.9399999999999977,PC,Conversational turns:PC,3,t,101,SK
284,Conversational turns,"Parent,Child",283.46,289.62,6.160000000000025,PC,Conversational turns:PC,3,t,101,SK
285,Conversational turns,"Parent,Child",286.42,289.62,3.1999999999999886,PC,Conversational turns:PC,3,t,101,SK
286,Conversational turns,"Parent,Child",292.06,300.68,8.620000000000005,PC,Conversational turns:PC,3,t,101,SK
287,Conversational turns,"Parent,Child",302.04,304.74,2.6999999999999886,PC,Conversational turns:PC,3,t,101,SK
