,col base,action base,col count,action count,hist,bins
0,action,Child gaze,action,Child gesture,[],[1]
1,action,Child gaze,action,Child prop manipulation,[3],[1 2]
2,action,Child gaze,action,Child utterance,[1],[1 2]
3,action,Child gaze,action,Conversational turns,[0 0 1],[1 2 3 4]
4,action,Child gaze,action,Joint attention,[5],[1 2]
5,action,Child gaze,action,Mutual gaze,[],[1]
6,action,Child gaze,action,Non-verbal scaffolding,[],[1]
7,action,Child gaze,action,Parent gaze,[1 1],[1 2 3]
8,action,Child gaze,action,Parent gesture,[],[1]
9,action,Child gaze,action,Parent utterance,[2 1],[1 2 3]
10,action,Child gaze,action,Verbal scaffolding,[2],[1 2]
11,action,Child gaze,action,robot pointing,[2],[1 2]
12,action,Child gaze,action,robot text,[6],[1 2]
13,action,Child gaze,sub_action,CP,[1],[1 2]
14,action,Child gaze,sub_action,CPC,[],[1]
15,action,Child gaze,sub_action,MG,[],[1]
16,action,Child gaze,sub_action,PC,[1],[1 2]
17,action,Child gaze,sub_action,PCP,[1],[1 2]
18,action,Child gaze,sub_action,affective,[],[1]
19,action,Child gaze,sub_action,child,[4],[1 2]
20,action,Child gaze,sub_action,cognitive,[2],[1 2]
21,action,Child gaze,sub_action,correction,[2],[1 2]
22,action,Child gaze,sub_action,other,[],[1]
23,action,Child gaze,sub_action,parent,[],[1]
24,action,Child gaze,sub_action,pick up,[3],[1 2]
25,action,Child gaze,sub_action,point at prop,[2],[1 2]
26,action,Child gaze,sub_action,positive feedback,[],[1]
27,action,Child gaze,sub_action,put down,[],[1]
28,action,Child gaze,sub_action,song,[],[1]
29,action,Child gaze,sub_action,tablet,[0 4 1],[1 2 3 4]
30,action,Child gaze,sub_action,teach,[1],[1 2]
31,action,Child gaze,sub_action,try again,[],[1]
32,action,Child gaze,sub_action,utterance,[2 0 1],[1 2 3 4]
33,action,Child gaze,action:sub_action,Child gaze:parent,[],[1]
34,action,Child gaze,action:sub_action,Child gaze:tablet,[4],[1 2]
35,action,Child gaze,action:sub_action,Child gesture:point at prop,[],[1]
36,action,Child gaze,action:sub_action,Child prop manipulation:child,[3],[1 2]
37,action,Child gaze,action:sub_action,Child utterance:utterance,[1],[1 2]
38,action,Child gaze,action:sub_action,Conversational turns:CP,[1],[1 2]
39,action,Child gaze,action:sub_action,Conversational turns:CPC,[],[1]
40,action,Child gaze,action:sub_action,Conversational turns:PC,[1],[1 2]
41,action,Child gaze,action:sub_action,Conversational turns:PCP,[1],[1 2]
42,action,Child gaze,action:sub_action,Joint attention:tablet,[5],[1 2]
43,action,Child gaze,action:sub_action,Mutual gaze:MG,[],[1]
44,action,Child gaze,action:sub_action,Non-verbal scaffolding:cognitive,[],[1]
45,action,Child gaze,action:sub_action,Parent gaze:child,[1],[1 2]
46,action,Child gaze,action:sub_action,Parent gaze:tablet,[2],[1 2]
47,action,Child gaze,action:sub_action,Parent gesture:point at prop,[],[1]
48,action,Child gaze,action:sub_action,Parent utterance:utterance,[2 1],[1 2 3]
49,action,Child gaze,action:sub_action,Verbal scaffolding:affective,[],[1]
50,action,Child gaze,action:sub_action,Verbal scaffolding:cognitive,[2],[1 2]
51,action,Child gaze,action:sub_action,robot pointing:point at prop,[2],[1 2]
52,action,Child gaze,action:sub_action,robot text:correction,[2],[1 2]
53,action,Child gaze,action:sub_action,robot text:other,[],[1]
54,action,Child gaze,action:sub_action,robot text:pick up,[3],[1 2]
55,action,Child gaze,action:sub_action,robot text:positive feedback,[],[1]
56,action,Child gaze,action:sub_action,robot text:put down,[],[1]
57,action,Child gaze,action:sub_action,robot text:song,[],[1]
58,action,Child gaze,action:sub_action,robot text:teach,[1],[1 2]
59,action,Child gaze,action:sub_action,robot text:try again,[],[1]
60,action,Child gesture,action,Child gaze,[],[1]
61,action,Child gesture,action,Child prop manipulation,[],[1]
62,action,Child gesture,action,Child utterance,[],[1]
63,action,Child gesture,action,Conversational turns,[],[1]
64,action,Child gesture,action,Joint attention,[],[1]
65,action,Child gesture,action,Mutual gaze,[],[1]
66,action,Child gesture,action,Non-verbal scaffolding,[0 1],[1 2 3]
67,action,Child gesture,action,Parent gaze,[],[1]
68,action,Child gesture,action,Parent gesture,[0 1],[1 2 3]
69,action,Child gesture,action,Parent utterance,[1],[1 2]
70,action,Child gesture,action,Verbal scaffolding,[1],[1 2]
71,action,Child gesture,action,robot pointing,[1],[1 2]
72,action,Child gesture,action,robot text,[2],[1 2]
73,action,Child gesture,sub_action,CP,[],[1]
74,action,Child gesture,sub_action,CPC,[],[1]
75,action,Child gesture,sub_action,MG,[],[1]
76,action,Child gesture,sub_action,PC,[],[1]
77,action,Child gesture,sub_action,PCP,[],[1]
78,action,Child gesture,sub_action,affective,[],[1]
79,action,Child gesture,sub_action,child,[],[1]
80,action,Child gesture,sub_action,cognitive,[0 0 1],[1 2 3 4]
81,action,Child gesture,sub_action,correction,[],[1]
82,action,Child gesture,sub_action,other,[],[1]
83,action,Child gesture,sub_action,parent,[],[1]
84,action,Child gesture,sub_action,pick up,[],[1]
85,action,Child gesture,sub_action,point at prop,[0 0 1],[1 2 3 4]
86,action,Child gesture,sub_action,positive feedback,[1],[1 2]
87,action,Child gesture,sub_action,put down,[],[1]
88,action,Child gesture,sub_action,song,[],[1]
89,action,Child gesture,sub_action,tablet,[],[1]
90,action,Child gesture,sub_action,teach,[1],[1 2]
91,action,Child gesture,sub_action,try again,[],[1]
92,action,Child gesture,sub_action,utterance,[1],[1 2]
93,action,Child gesture,action:sub_action,Child gaze:parent,[],[1]
94,action,Child gesture,action:sub_action,Child gaze:tablet,[],[1]
95,action,Child gesture,action:sub_action,Child gesture:point at prop,[],[1]
96,action,Child gesture,action:sub_action,Child prop manipulation:child,[],[1]
97,action,Child gesture,action:sub_action,Child utterance:utterance,[],[1]
98,action,Child gesture,action:sub_action,Conversational turns:CP,[],[1]
99,action,Child gesture,action:sub_action,Conversational turns:CPC,[],[1]
100,action,Child gesture,action:sub_action,Conversational turns:PC,[],[1]
101,action,Child gesture,action:sub_action,Conversational turns:PCP,[],[1]
102,action,Child gesture,action:sub_action,Joint attention:tablet,[],[1]
103,action,Child gesture,action:sub_action,Mutual gaze:MG,[],[1]
104,action,Child gesture,action:sub_action,Non-verbal scaffolding:cognitive,[0 1],[1 2 3]
105,action,Child gesture,action:sub_action,Parent gaze:child,[],[1]
106,action,Child gesture,action:sub_action,Parent gaze:tablet,[],[1]
107,action,Child gesture,action:sub_action,Parent gesture:point at prop,[0 1],[1 2 3]
108,action,Child gesture,action:sub_action,Parent utterance:utterance,[1],[1 2]
109,action,Child gesture,action:sub_action,Verbal scaffolding:affective,[],[1]
110,action,Child gesture,action:sub_action,Verbal scaffolding:cognitive,[1],[1 2]
111,action,Child gesture,action:sub_action,robot pointing:point at prop,[1],[1 2]
112,action,Child gesture,action:sub_action,robot text:correction,[],[1]
113,action,Child gesture,action:sub_action,robot text:other,[],[1]
114,action,Child gesture,action:sub_action,robot text:pick up,[],[1]
115,action,Child gesture,action:sub_action,robot text:positive feedback,[1],[1 2]
116,action,Child gesture,action:sub_action,robot text:put down,[],[1]
117,action,Child gesture,action:sub_action,robot text:song,[],[1]
118,action,Child gesture,action:sub_action,robot text:teach,[1],[1 2]
119,action,Child gesture,action:sub_action,robot text:try again,[],[1]
120,action,Child prop manipulation,action,Child gaze,[],[1]
121,action,Child prop manipulation,action,Child gesture,[2],[1 2]
122,action,Child prop manipulation,action,Child utterance,[],[1]
123,action,Child prop manipulation,action,Conversational turns,[0 1 0 3],[1 2 3 4 5]
124,action,Child prop manipulation,action,Joint attention,[1],[1 2]
125,action,Child prop manipulation,action,Mutual gaze,[],[1]
126,action,Child prop manipulation,action,Non-verbal scaffolding,[],[1]
127,action,Child prop manipulation,action,Parent gaze,[2 1],[1 2 3]
128,action,Child prop manipulation,action,Parent gesture,[],[1]
129,action,Child prop manipulation,action,Parent utterance,[13  3],[1 2 3]
130,action,Child prop manipulation,action,Verbal scaffolding,[11],[1 2]
131,action,Child prop manipulation,action,robot pointing,[4],[1 2]
132,action,Child prop manipulation,action,robot text,[25],[1 2]
133,action,Child prop manipulation,sub_action,CP,[],[1]
134,action,Child prop manipulation,sub_action,CPC,[],[1]
135,action,Child prop manipulation,sub_action,MG,[],[1]
136,action,Child prop manipulation,sub_action,PC,[1 3],[1 2 3]
137,action,Child prop manipulation,sub_action,PCP,[1 3],[1 2 3]
138,action,Child prop manipulation,sub_action,affective,[5],[1 2]
139,action,Child prop manipulation,sub_action,child,[7 2 1],[1 2 3 4]
140,action,Child prop manipulation,sub_action,cognitive,[6],[1 2]
141,action,Child prop manipulation,sub_action,correction,[2],[1 2]
142,action,Child prop manipulation,sub_action,other,[],[1]
143,action,Child prop manipulation,sub_action,parent,[],[1]
144,action,Child prop manipulation,sub_action,pick up,[2],[1 2]
145,action,Child prop manipulation,sub_action,point at prop,[6],[1 2]
146,action,Child prop manipulation,sub_action,positive feedback,[8],[1 2]
147,action,Child prop manipulation,sub_action,put down,[3],[1 2]
148,action,Child prop manipulation,sub_action,song,[],[1]
149,action,Child prop manipulation,sub_action,tablet,[0 1],[1 2 3]
150,action,Child prop manipulation,sub_action,teach,[4],[1 2]
151,action,Child prop manipulation,sub_action,try again,[6],[1 2]
152,action,Child prop manipulation,sub_action,utterance,[13  3],[1 2 3]
153,action,Child prop manipulation,action:sub_action,Child gaze:parent,[],[1]
154,action,Child prop manipulation,action:sub_action,Child gaze:tablet,[],[1]
155,action,Child prop manipulation,action:sub_action,Child gesture:point at prop,[2],[1 2]
156,action,Child prop manipulation,action:sub_action,Child prop manipulation:child,[7 2],[1 2 3]
157,action,Child prop manipulation,action:sub_action,Child utterance:utterance,[],[1]
158,action,Child prop manipulation,action:sub_action,Conversational turns:CP,[],[1]
159,action,Child prop manipulation,action:sub_action,Conversational turns:CPC,[],[1]
160,action,Child prop manipulation,action:sub_action,Conversational turns:PC,[1 3],[1 2 3]
161,action,Child prop manipulation,action:sub_action,Conversational turns:PCP,[1 3],[1 2 3]
162,action,Child prop manipulation,action:sub_action,Joint attention:tablet,[1],[1 2]
163,action,Child prop manipulation,action:sub_action,Mutual gaze:MG,[],[1]
164,action,Child prop manipulation,action:sub_action,Non-verbal scaffolding:cognitive,[],[1]
165,action,Child prop manipulation,action:sub_action,Parent gaze:child,[3],[1 2]
166,action,Child prop manipulation,action:sub_action,Parent gaze:tablet,[1],[1 2]
167,action,Child prop manipulation,action:sub_action,Parent gesture:point at prop,[],[1]
168,action,Child prop manipulation,action:sub_action,Parent utterance:utterance,[13  3],[1 2 3]
169,action,Child prop manipulation,action:sub_action,Verbal scaffolding:affective,[5],[1 2]
170,action,Child prop manipulation,action:sub_action,Verbal scaffolding:cognitive,[6],[1 2]
171,action,Child prop manipulation,action:sub_action,robot pointing:point at prop,[4],[1 2]
172,action,Child prop manipulation,action:sub_action,robot text:correction,[2],[1 2]
173,action,Child prop manipulation,action:sub_action,robot text:other,[],[1]
174,action,Child prop manipulation,action:sub_action,robot text:pick up,[2],[1 2]
175,action,Child prop manipulation,action:sub_action,robot text:positive feedback,[8],[1 2]
176,action,Child prop manipulation,action:sub_action,robot text:put down,[3],[1 2]
177,action,Child prop manipulation,action:sub_action,robot text:song,[],[1]
178,action,Child prop manipulation,action:sub_action,robot text:teach,[4],[1 2]
179,action,Child prop manipulation,action:sub_action,robot text:try again,[6],[1 2]
180,action,Child utterance,action,Child gaze,[],[1]
181,action,Child utterance,action,Child gesture,[],[1]
182,action,Child utterance,action,Child prop manipulation,[2],[1 2]
183,action,Child utterance,action,Conversational turns,[],[1]
184,action,Child utterance,action,Joint attention,[],[1]
185,action,Child utterance,action,Mutual gaze,[],[1]
186,action,Child utterance,action,Non-verbal scaffolding,[0 1],[1 2 3]
187,action,Child utterance,action,Parent gaze,[],[1]
188,action,Child utterance,action,Parent gesture,[0 1],[1 2 3]
189,action,Child utterance,action,Parent utterance,[2 1],[1 2 3]
190,action,Child utterance,action,Verbal scaffolding,[1],[1 2]
191,action,Child utterance,action,robot pointing,[1],[1 2]
192,action,Child utterance,action,robot text,[3],[1 2]
193,action,Child utterance,sub_action,CP,[],[1]
194,action,Child utterance,sub_action,CPC,[],[1]
195,action,Child utterance,sub_action,MG,[],[1]
196,action,Child utterance,sub_action,PC,[],[1]
197,action,Child utterance,sub_action,PCP,[],[1]
198,action,Child utterance,sub_action,affective,[],[1]
199,action,Child utterance,sub_action,child,[2],[1 2]
200,action,Child utterance,sub_action,cognitive,[0 0 1],[1 2 3 4]
201,action,Child utterance,sub_action,correction,[],[1]
202,action,Child utterance,sub_action,other,[],[1]
203,action,Child utterance,sub_action,parent,[],[1]
204,action,Child utterance,sub_action,pick up,[1],[1 2]
205,action,Child utterance,sub_action,point at prop,[0 0 1],[1 2 3 4]
206,action,Child utterance,sub_action,positive feedback,[],[1]
207,action,Child utterance,sub_action,put down,[],[1]
208,action,Child utterance,sub_action,song,[],[1]
209,action,Child utterance,sub_action,tablet,[],[1]
210,action,Child utterance,sub_action,teach,[1],[1 2]
211,action,Child utterance,sub_action,try again,[1],[1 2]
212,action,Child utterance,sub_action,utterance,[2 1],[1 2 3]
213,action,Child utterance,action:sub_action,Child gaze:parent,[],[1]
214,action,Child utterance,action:sub_action,Child gaze:tablet,[],[1]
215,action,Child utterance,action:sub_action,Child gesture:point at prop,[],[1]
216,action,Child utterance,action:sub_action,Child prop manipulation:child,[2],[1 2]
217,action,Child utterance,action:sub_action,Child utterance:utterance,[],[1]
218,action,Child utterance,action:sub_action,Conversational turns:CP,[],[1]
219,action,Child utterance,action:sub_action,Conversational turns:CPC,[],[1]
220,action,Child utterance,action:sub_action,Conversational turns:PC,[],[1]
221,action,Child utterance,action:sub_action,Conversational turns:PCP,[],[1]
222,action,Child utterance,action:sub_action,Joint attention:tablet,[],[1]
223,action,Child utterance,action:sub_action,Mutual gaze:MG,[],[1]
224,action,Child utterance,action:sub_action,Non-verbal scaffolding:cognitive,[0 1],[1 2 3]
