,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,time
34,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,79.92
35,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,80.42
36,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,80.92
37,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,81.42
38,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,81.92
39,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,82.42
40,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,82.92
41,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,83.42
42,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,83.92
43,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,84.42
44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,84.92
45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,85.42
46,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,85.92
47,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,86.42
48,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,86.92
49,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,87.42
50,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,87.92
51,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,88.42
52,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,88.92
53,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,89.42
54,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,89.92
55,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,90.42
56,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,90.92
57,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,91.42
58,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91.92
59,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,92.42
60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,92.92
61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,93.42
62,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,93.92
63,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,94.42
64,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,94.92
65,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,95.42
66,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,95.92
67,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,96.42
68,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,96.92
69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,97.42
70,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,97.92
71,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,98.42
72,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,98.92
73,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,99.42
74,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,99.92
75,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,100.42
76,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,100.92
77,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,101.42
78,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,101.92
79,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,102.42
80,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,102.92
81,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,103.42
82,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,103.92
83,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,104.42
84,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,104.92
85,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,105.42
86,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,105.92
87,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,106.42
88,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,106.92
89,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,107.42
90,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,107.92
91,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,108.42
92,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,108.92
93,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,109.42
94,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,109.92
95,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,110.42
96,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,110.92
97,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,111.42
98,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,111.92
99,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,112.42
100,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,112.92
101,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,113.42
102,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,113.92
103,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,114.42
104,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,114.92
105,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,115.42
106,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,115.92
107,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,116.42
108,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,116.92
109,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,117.42
110,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,117.92
111,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,118.42
112,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,118.92
113,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,119.42
114,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,119.92
115,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,120.42
116,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,120.92
117,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,121.42
118,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,121.92
119,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,122.42
120,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,122.92
121,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,123.42
122,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,123.92
123,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,124.42
124,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,124.92
125,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,125.42
126,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,125.92
127,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,126.42
128,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,126.92
129,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,127.42
130,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,127.92
131,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,128.42000000000002
132,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,128.92000000000002
133,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,129.42000000000002
134,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,129.92000000000002
135,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,130.42000000000002
136,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,130.92000000000002
137,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,131.42000000000002
138,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,131.92000000000002
139,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,132.42000000000002
140,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,132.92000000000002
141,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,133.42000000000002
142,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,133.92000000000002
143,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,134.42000000000002
144,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,134.92000000000002
145,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,135.42000000000002
146,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,135.92000000000002
147,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,136.42000000000002
148,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,136.92000000000002
149,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,137.42000000000002
150,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,137.92000000000002
151,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,138.42000000000002
152,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,138.92000000000002
153,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,139.42000000000002
154,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,139.92000000000002
155,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,140.42000000000002
156,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,140.92000000000002
157,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,141.42000000000002
158,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,141.92000000000002
159,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,142.42000000000002
160,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,142.92000000000002
161,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,143.42000000000002
162,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,143.92000000000002
163,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,144.42000000000002
164,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,144.92000000000002
165,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,145.42000000000002
166,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,145.92000000000002
167,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,146.42000000000002
168,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,146.92000000000002
169,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,147.42000000000002
170,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,147.92000000000002
171,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,148.42000000000002
172,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,148.92000000000002
173,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,149.42000000000002
174,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,149.92000000000002
175,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,150.42000000000002
176,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,150.92000000000002
177,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,151.42000000000002
178,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,151.92000000000002
179,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,152.42000000000002
180,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,152.92000000000002
181,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,153.42000000000002
182,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,153.92000000000002
183,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,154.42000000000002
184,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,154.92000000000002
185,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,155.42000000000002
186,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,155.92000000000002
187,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,156.42000000000002
188,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,156.92000000000002
189,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,157.42000000000002
190,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,157.92000000000002
191,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,158.42000000000002
192,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,158.92000000000002
193,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,159.42000000000002
194,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,159.92000000000002
195,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,160.42000000000002
196,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,160.92000000000002
197,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,161.42000000000002
198,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,161.92000000000002
199,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,162.42000000000002
200,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,162.92000000000002
201,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,163.42000000000002
202,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,163.92000000000002
203,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,164.42000000000002
204,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,164.92000000000002
205,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,165.42000000000002
206,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,165.92000000000002
207,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,166.42000000000002
208,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,166.92000000000002
209,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,167.42000000000002
210,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,167.92000000000002
211,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,168.42000000000002
212,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,168.92000000000002
213,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,169.42000000000002
214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,169.92000000000002
215,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,170.42000000000002
216,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,170.92000000000002
217,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,171.42000000000002
218,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,171.92000000000002
219,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,172.42000000000002
220,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,172.92000000000002
221,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,173.42000000000002
222,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,173.92000000000002
223,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,174.42000000000002
224,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,174.92000000000002
225,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,175.42000000000002
226,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,175.92000000000002
227,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,176.42000000000002
228,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,176.92000000000002
229,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,177.42000000000002
230,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,177.92000000000002
231,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,178.42000000000002
232,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,178.92000000000002
233,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,179.42000000000002
234,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,179.92000000000002
235,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,180.42000000000002
236,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,180.92000000000002
237,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,181.42000000000002
238,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,181.92000000000002
239,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,182.42000000000002
240,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,182.92000000000002
241,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,183.42000000000002
242,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,183.92000000000002
243,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,184.42000000000002
244,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,184.92000000000002
245,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,185.42000000000002
246,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,185.92000000000002
247,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,186.42000000000002
248,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,186.92000000000002
249,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,187.42000000000002
250,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,187.92000000000002
251,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,188.42000000000002
252,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,188.92000000000002
253,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,189.42000000000002
254,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,189.92000000000002
255,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,190.42000000000002
256,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,190.92000000000002
257,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,191.42000000000002
258,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,191.92000000000002
259,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,192.42000000000002
260,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,192.92000000000002
261,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,193.42000000000002
262,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,193.92000000000002
263,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,194.42000000000002
264,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,194.92000000000002
265,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,195.42000000000002
266,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,195.92000000000002
267,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,196.42000000000002
268,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,196.92000000000002
269,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,197.42000000000002
270,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,197.92000000000002
271,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,198.42000000000002
272,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,198.92000000000002
273,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,199.42000000000002
274,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,199.92000000000002
275,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,200.42000000000002
276,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,200.92000000000002
277,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,201.42000000000002
278,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,201.92000000000002
279,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,202.42000000000002
280,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,202.92000000000002
281,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,203.42000000000002
282,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,203.92000000000002
283,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,204.42000000000002
284,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,204.92000000000002
285,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,205.42000000000002
286,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,205.92000000000002
287,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,206.42000000000002
288,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,206.92000000000002
289,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,207.42000000000002
290,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,207.92000000000002
291,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,208.42000000000002
292,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,208.92000000000002
293,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,209.42000000000002
294,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,209.92000000000002
295,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,210.42000000000002
296,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,210.92000000000002
297,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,211.42000000000002
298,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,211.92000000000002
299,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,212.42000000000002
300,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,212.92000000000002
301,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,213.42000000000002
302,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,213.92000000000002
303,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,214.42000000000002
304,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,214.92000000000002
305,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,215.42000000000002
306,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,215.92000000000002
307,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,216.42000000000002
308,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,216.92000000000002
309,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,217.42000000000002
310,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,217.92000000000002
311,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,218.42000000000002
312,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,218.92000000000002
313,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,219.42000000000002
314,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,219.92000000000002
315,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,220.42000000000002
316,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,220.92000000000002
317,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,221.42000000000002
318,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,221.92000000000002
319,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,222.42000000000002
320,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,222.92000000000002
321,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,223.42000000000002
322,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,223.92000000000002
323,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,224.42000000000002
324,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,224.92000000000002
325,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,225.42000000000002
326,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,225.92000000000002
327,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,226.42000000000002
328,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,226.92000000000002
329,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,227.42000000000002
330,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,227.92000000000002
331,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,228.42000000000002
332,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,228.92000000000002
333,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,229.42000000000002
334,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,229.92000000000002
335,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,230.42000000000002
336,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,230.92000000000002
337,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,231.42000000000002
338,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,231.92000000000002
339,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,232.42000000000002
