,action,who,s_time,e_time,t_time,sub_action,action:sub_action,order,condition,participant,coder
119,Child gaze,Child,269.72,270.68,0.96,robot,Child gaze:robot,2,r,114,SK
120,Child gaze,Child,270.76,271.16,0.4,props,Child gaze:props,2,r,114,SK
121,Child gaze,Child,271.24,276.56,5.32,robot,Child gaze:robot,2,r,114,SK
122,Child gaze,Child,276.65999999999997,277.98,1.32,props,Child gaze:props,2,r,114,SK
123,Child gaze,Child,278.04,280.52,2.48,robot,Child gaze:robot,2,r,114,SK
124,Child gaze,Child,280.6,283.72,3.12,props,Child gaze:props,2,r,114,SK
125,Child gaze,Child,286.2,287.84000000000003,1.64,parent,Child gaze:parent,2,r,114,SK
126,Child gaze,Child,294.22,295.02,0.8,robot,Child gaze:robot,2,r,114,SK
127,Child gaze,Child,297.54,298.3,0.76,parent,Child gaze:parent,2,r,114,SK
128,Child gaze,Child,299.04,299.8,0.76,robot,Child gaze:robot,2,r,114,SK
129,Child gaze,Child,299.9,304.46,4.56,parent,Child gaze:parent,2,r,114,SK
130,Child affect,Child,19.44,21.52,2.08,positive 2,Child affect:positive 2,2,r,114,SK
131,Child affect,Child,21.56,28.64,7.08,positive 1,Child affect:positive 1,2,r,114,SK
132,Child affect,Child,32.14,34.7,2.56,positive 1,Child affect:positive 1,2,r,114,SK
133,Child affect,Child,36.9,38.02,1.12,positive 1,Child affect:positive 1,2,r,114,SK
134,Child affect,Child,38.1,43.34,5.24,positive 2,Child affect:positive 2,2,r,114,SK
135,Child affect,Child,43.4,46.96,3.56,positive 3,Child affect:positive 3,2,r,114,SK
136,Child affect,Child,47.04,48.6,1.56,positive 2,Child affect:positive 2,2,r,114,SK
137,Child affect,Child,48.66,50.78,2.12,positive 1,Child affect:positive 1,2,r,114,SK
138,Child affect,Child,64.04,74.48,10.44,positive 2,Child affect:positive 2,2,r,114,SK
139,Child affect,Child,76.74,77.58,0.84,positive 1,Child affect:positive 1,2,r,114,SK
140,Child affect,Child,81.72,85.2,3.48,positive 1,Child affect:positive 1,2,r,114,SK
141,Child affect,Child,85.26,89.14,3.88,positive 2,Child affect:positive 2,2,r,114,SK
142,Child affect,Child,98.75999999999999,100.9,2.14,positive 2,Child affect:positive 2,2,r,114,SK
143,Child affect,Child,100.9,111.46000000000001,10.56,positive 1,Child affect:positive 1,2,r,114,SK
144,Child affect,Child,116.58,118.34,1.76,positive 1,Child affect:positive 1,2,r,114,SK
145,Child affect,Child,128.02,132.26,4.24,positive 2,Child affect:positive 2,2,r,114,SK
146,Child affect,Child,132.34,137.98,5.64,positive 1,Child affect:positive 1,2,r,114,SK
147,Child affect,Child,139.56,140.92000000000002,1.36,positive 1,Child affect:positive 1,2,r,114,SK
148,Child affect,Child,143.2,145.12,1.92,positive 1,Child affect:positive 1,2,r,114,SK
149,Child affect,Child,150.8,154.84,4.04,positive 1,Child affect:positive 1,2,r,114,SK
150,Child affect,Child,158.57999999999998,168.9,10.32,positive 2,Child affect:positive 2,2,r,114,SK
151,Child affect,Child,169.02,171.5,2.48,positive 1,Child affect:positive 1,2,r,114,SK
152,Child affect,Child,175.62,179.14,3.52,positive 3,Child affect:positive 3,2,r,114,SK
153,Child affect,Child,179.18,182.1,2.92,positive 2,Child affect:positive 2,2,r,114,SK
154,Child affect,Child,183.72,187.24,3.52,positive 1,Child affect:positive 1,2,r,114,SK
155,Child affect,Child,195.96,198.68,2.72,positive 2,Child affect:positive 2,2,r,114,SK
156,Child affect,Child,201.74,204.86,3.12,positive 1,Child affect:positive 1,2,r,114,SK
157,Child affect,Child,204.92000000000002,209.12,4.2,positive 3,Child affect:positive 3,2,r,114,SK
158,Child affect,Child,209.22,212.98,3.76,positive 1,Child affect:positive 1,2,r,114,SK
159,Child affect,Child,251.64,255.8,4.16,positive 3,Child affect:positive 3,2,r,114,SK
160,Child affect,Child,255.92,262.92,7.0,positive 1,Child affect:positive 1,2,r,114,SK
161,Child affect,Child,285.8,290.52,4.72,positive 3,Child affect:positive 3,2,r,114,SK
162,Child affect,Child,294.6,295.88,1.28,positive 3,Child affect:positive 3,2,r,114,SK
163,Child affect,Child,297.32,299.8,2.48,positive 2,Child affect:positive 2,2,r,114,SK
164,Child affect,Child,302.44,304.48,2.04,positive 2,Child affect:positive 2,2,r,114,SK
165,Child gesture,Child,37.96,43.4,5.44,other,Child gesture:other,2,r,114,SK
166,Child gesture,Child,47.24,48.84,1.6,point at prop,Child gesture:point at prop,2,r,114,SK
167,Child gesture,Child,59.62,61.22,1.6,point at prop,Child gesture:point at prop,2,r,114,SK
168,Child gesture,Child,66.26,69.02,2.76,other,Child gesture:other,2,r,114,SK
169,Child gesture,Child,70.28,73.8,3.52,other,Child gesture:other,2,r,114,SK
170,Child gesture,Child,78.86,80.86,2.0,point at prop,Child gesture:point at prop,2,r,114,SK
171,Child gesture,Child,80.94,85.58,4.64,other,Child gesture:other,2,r,114,SK
172,Child gesture,Child,88.58,91.5,2.92,point at prop,Child gesture:point at prop,2,r,114,SK
173,Child gesture,Child,103.66,105.5,1.84,other,Child gesture:other,2,r,114,SK
174,Child gesture,Child,114.68,116.08,1.4,point at prop,Child gesture:point at prop,2,r,114,SK
175,Child gesture,Child,116.18,117.53999999999999,1.36,point at prop,Child gesture:point at prop,2,r,114,SK
176,Child gesture,Child,127.1,128.3,1.2,other,Child gesture:other,2,r,114,SK
177,Child gesture,Child,131.46,138.54,7.08,other,Child gesture:other,2,r,114,SK
178,Child gesture,Child,150.76,158.6,7.84,other,Child gesture:other,2,r,114,SK
179,Child gesture,Child,159.84,161.72,1.88,other,Child gesture:other,2,r,114,SK
180,Child gesture,Child,164.86,165.9,1.04,other,Child gesture:other,2,r,114,SK
181,Child gesture,Child,169.62,175.7,6.08,other,Child gesture:other,2,r,114,SK
182,Parent utterance,Parent,7.12,7.84,0.72,utterance,Parent utterance:utterance,2,r,114,SK
183,Parent utterance,Parent,12.56,13.12,0.56,utterance,Parent utterance:utterance,2,r,114,SK
184,Parent utterance,Parent,15.6,16.64,1.04,utterance,Parent utterance:utterance,2,r,114,SK
185,Parent utterance,Parent,43.72,45.92,2.2,utterance,Parent utterance:utterance,2,r,114,SK
186,Parent utterance,Parent,46.24,48.28,2.04,utterance,Parent utterance:utterance,2,r,114,SK
187,Parent utterance,Parent,49.36,50.04,0.68,utterance,Parent utterance:utterance,2,r,114,SK
188,Parent utterance,Parent,50.42,50.98,0.56,utterance,Parent utterance:utterance,2,r,114,SK
189,Parent utterance,Parent,51.26,51.94,0.68,utterance,Parent utterance:utterance,2,r,114,SK
190,Parent utterance,Parent,53.18,53.78,0.6,utterance,Parent utterance:utterance,2,r,114,SK
191,Parent utterance,Parent,57.24,57.76,0.52,utterance,Parent utterance:utterance,2,r,114,SK
192,Parent utterance,Parent,65.34,66.74,1.4,utterance,Parent utterance:utterance,2,r,114,SK
193,Parent utterance,Parent,70.74,71.14,0.4,utterance,Parent utterance:utterance,2,r,114,SK
194,Parent utterance,Parent,71.26,72.14,0.88,utterance,Parent utterance:utterance,2,r,114,SK
195,Parent utterance,Parent,77.78,78.34,0.56,utterance,Parent utterance:utterance,2,r,114,SK
196,Parent utterance,Parent,79.58,80.1,0.52,utterance,Parent utterance:utterance,2,r,114,SK
197,Parent utterance,Parent,80.52,81.12,0.6,utterance,Parent utterance:utterance,2,r,114,SK
198,Parent utterance,Parent,86.98,88.42,1.44,utterance,Parent utterance:utterance,2,r,114,SK
199,Parent utterance,Parent,89.22,90.5,1.28,utterance,Parent utterance:utterance,2,r,114,SK
200,Parent utterance,Parent,90.9,91.74,0.84,utterance,Parent utterance:utterance,2,r,114,SK
201,Parent utterance,Parent,91.88,92.68,0.8,utterance,Parent utterance:utterance,2,r,114,SK
202,Parent utterance,Parent,96.6,98.52000000000001,1.92,utterance,Parent utterance:utterance,2,r,114,SK
203,Parent utterance,Parent,102.4,103.03999999999999,0.64,utterance,Parent utterance:utterance,2,r,114,SK
204,Parent utterance,Parent,104.47999999999999,105.0,0.52,utterance,Parent utterance:utterance,2,r,114,SK
205,Parent utterance,Parent,112.16,113.36,1.2,utterance,Parent utterance:utterance,2,r,114,SK
206,Parent utterance,Parent,114.08,114.6,0.52,utterance,Parent utterance:utterance,2,r,114,SK
207,Parent utterance,Parent,114.97999999999999,116.78,1.8,utterance,Parent utterance:utterance,2,r,114,SK
208,Parent utterance,Parent,117.28,118.08,0.8,utterance,Parent utterance:utterance,2,r,114,SK
209,Parent utterance,Parent,120.68,122.6,1.92,utterance,Parent utterance:utterance,2,r,114,SK
210,Parent utterance,Parent,122.68,123.64,0.96,utterance,Parent utterance:utterance,2,r,114,SK
211,Parent utterance,Parent,128.2,130.76,2.56,utterance,Parent utterance:utterance,2,r,114,SK
212,Parent utterance,Parent,134.48,136.2,1.72,utterance,Parent utterance:utterance,2,r,114,SK
213,Parent utterance,Parent,136.62,138.46,1.84,utterance,Parent utterance:utterance,2,r,114,SK
214,Parent utterance,Parent,139.34,140.66,1.32,utterance,Parent utterance:utterance,2,r,114,SK
215,Parent utterance,Parent,140.8,141.48,0.68,utterance,Parent utterance:utterance,2,r,114,SK
216,Parent utterance,Parent,144.18,144.74,0.56,utterance,Parent utterance:utterance,2,r,114,SK
217,Parent utterance,Parent,147.66,148.78,1.12,utterance,Parent utterance:utterance,2,r,114,SK
218,Parent utterance,Parent,154.84,155.44,0.6,utterance,Parent utterance:utterance,2,r,114,SK
219,Parent utterance,Parent,155.78,158.18,2.4,utterance,Parent utterance:utterance,2,r,114,SK
220,Parent utterance,Parent,158.62,159.57999999999998,0.96,utterance,Parent utterance:utterance,2,r,114,SK
221,Parent utterance,Parent,160.1,161.54,1.44,utterance,Parent utterance:utterance,2,r,114,SK
222,Parent utterance,Parent,162.12,164.32,2.2,utterance,Parent utterance:utterance,2,r,114,SK
223,Parent utterance,Parent,165.2,167.64,2.44,utterance,Parent utterance:utterance,2,r,114,SK
224,Parent utterance,Parent,173.76,176.32,2.56,missing data,Parent utterance:missing data,2,r,114,SK
225,Parent utterance,Parent,181.52,187.28,5.76,utterance,Parent utterance:utterance,2,r,114,SK
226,Parent utterance,Parent,188.04,190.44,2.4,utterance,Parent utterance:utterance,2,r,114,SK
227,Parent utterance,Parent,190.48,192.56,2.08,utterance,Parent utterance:utterance,2,r,114,SK
228,Parent utterance,Parent,194.8,196.52,1.72,utterance,Parent utterance:utterance,2,r,114,SK
229,Parent utterance,Parent,199.56,200.88,1.32,utterance,Parent utterance:utterance,2,r,114,SK
230,Parent utterance,Parent,203.1,203.98,0.88,utterance,Parent utterance:utterance,2,r,114,SK
231,Parent utterance,Parent,203.98,207.34,3.36,utterance,Parent utterance:utterance,2,r,114,SK
232,Parent utterance,Parent,207.36,209.52,2.16,utterance,Parent utterance:utterance,2,r,114,SK
233,Parent utterance,Parent,210.2,212.2,2.0,utterance,Parent utterance:utterance,2,r,114,SK
234,Parent utterance,Parent,213.76,214.4,0.64,utterance,Parent utterance:utterance,2,r,114,SK
235,Parent utterance,Parent,220.48,221.16,0.68,utterance,Parent utterance:utterance,2,r,114,SK
236,Parent utterance,Parent,225.18,226.42000000000002,1.24,utterance,Parent utterance:utterance,2,r,114,SK
237,Parent utterance,Parent,227.88,228.84,0.96,utterance,Parent utterance:utterance,2,r,114,SK
238,Parent utterance,Parent,230.1,231.34,1.24,utterance,Parent utterance:utterance,2,r,114,SK
239,Parent utterance,Parent,232.48,233.0,0.52,utterance,Parent utterance:utterance,2,r,114,SK
240,Parent utterance,Parent,235.38,236.18,0.8,utterance,Parent utterance:utterance,2,r,114,SK
241,Parent utterance,Parent,240.58,241.94,1.36,utterance,Parent utterance:utterance,2,r,114,SK
242,Parent utterance,Parent,244.7,246.02,1.32,utterance,Parent utterance:utterance,2,r,114,SK
243,Parent utterance,Parent,247.0,249.0,2.0,utterance,Parent utterance:utterance,2,r,114,SK
244,Parent utterance,Parent,249.44,250.12,0.68,utterance,Parent utterance:utterance,2,r,114,SK
245,Parent utterance,Parent,251.18,254.14,2.96,utterance,Parent utterance:utterance,2,r,114,SK
246,Parent utterance,Parent,258.58,260.34,1.76,utterance,Parent utterance:utterance,2,r,114,SK
247,Parent utterance,Parent,260.66,262.42,1.76,utterance,Parent utterance:utterance,2,r,114,SK
248,Parent utterance,Parent,262.82,263.7,0.88,utterance,Parent utterance:utterance,2,r,114,SK
249,Parent utterance,Parent,263.82,264.38,0.56,utterance,Parent utterance:utterance,2,r,114,SK
250,Parent utterance,Parent,266.58,267.58,1.0,utterance,Parent utterance:utterance,2,r,114,SK
251,Parent utterance,Parent,268.2,268.92,0.72,utterance,Parent utterance:utterance,2,r,114,SK
252,Parent utterance,Parent,269.68,271.36,1.68,utterance,Parent utterance:utterance,2,r,114,SK
253,Parent utterance,Parent,273.15999999999997,275.2,2.04,utterance,Parent utterance:utterance,2,r,114,SK
254,Parent utterance,Parent,276.18,279.14,2.96,utterance,Parent utterance:utterance,2,r,114,SK
255,Parent utterance,Parent,280.65999999999997,281.22,0.56,utterance,Parent utterance:utterance,2,r,114,SK
256,Parent utterance,Parent,288.08,289.15999999999997,1.08,utterance,Parent utterance:utterance,2,r,114,SK
257,Parent utterance,Parent,290.22,290.86,0.64,utterance,Parent utterance:utterance,2,r,114,SK
258,Parent utterance,Parent,292.78,293.98,1.2,utterance,Parent utterance:utterance,2,r,114,SK
259,Parent utterance,Parent,294.26,296.54,2.28,utterance,Parent utterance:utterance,2,r,114,SK
260,Parent utterance,Parent,297.64,299.28,1.64,utterance,Parent utterance:utterance,2,r,114,SK
261,Verbal scaffolding,Parent,15.6,16.64,1.04,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
262,Verbal scaffolding,Parent,50.42,50.98,0.56,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
263,Verbal scaffolding,Parent,51.26,51.94,0.68,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
264,Verbal scaffolding,Parent,57.24,57.76,0.52,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
265,Verbal scaffolding,Parent,70.74,71.14,0.4,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
266,Verbal scaffolding,Parent,77.78,78.34,0.56,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
267,Verbal scaffolding,Parent,79.58,80.1,0.52,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
268,Verbal scaffolding,Parent,89.22,90.5,1.28,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
269,Verbal scaffolding,Parent,90.9,91.74,0.84,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
270,Verbal scaffolding,Parent,96.6,98.52000000000001,1.92,affective,Verbal scaffolding:affective,2,r,114,SK
271,Verbal scaffolding,Parent,114.97999999999999,116.78,1.8,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
272,Verbal scaffolding,Parent,117.28,118.08,0.8,technical,Verbal scaffolding:technical,2,r,114,SK
273,Verbal scaffolding,Parent,120.68,122.6,1.92,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
274,Verbal scaffolding,Parent,122.68,123.64,0.96,affective,Verbal scaffolding:affective,2,r,114,SK
275,Verbal scaffolding,Parent,134.48,136.2,1.72,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
276,Verbal scaffolding,Parent,181.52,187.28,5.76,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
277,Verbal scaffolding,Parent,190.48,192.56,2.08,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
278,Verbal scaffolding,Parent,203.1,203.98,0.88,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
279,Verbal scaffolding,Parent,210.2,212.2,2.0,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
280,Verbal scaffolding,Parent,213.76,214.4,0.64,affective,Verbal scaffolding:affective,2,r,114,SK
281,Verbal scaffolding,Parent,232.48,233.0,0.52,affective,Verbal scaffolding:affective,2,r,114,SK
282,Verbal scaffolding,Parent,235.38,236.18,0.8,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
283,Verbal scaffolding,Parent,240.58,241.94,1.36,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
284,Verbal scaffolding,Parent,244.7,246.02,1.32,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
285,Verbal scaffolding,Parent,249.44,250.12,0.68,affective,Verbal scaffolding:affective,2,r,114,SK
286,Verbal scaffolding,Parent,258.58,260.34,1.76,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
287,Verbal scaffolding,Parent,266.58,267.58,1.0,affective,Verbal scaffolding:affective,2,r,114,SK
288,Verbal scaffolding,Parent,269.68,271.36,1.68,technical,Verbal scaffolding:technical,2,r,114,SK
289,Verbal scaffolding,Parent,273.15999999999997,275.2,2.04,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
290,Verbal scaffolding,Parent,276.18,279.14,2.96,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
291,Verbal scaffolding,Parent,292.78,293.98,1.2,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
292,Verbal scaffolding,Parent,294.26,296.54,2.28,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
293,Verbal scaffolding,Parent,297.64,299.28,1.64,cognitive,Verbal scaffolding:cognitive,2,r,114,SK
