,Child utterance,Child gaze,Child affect,Child gesture,Child affective touch,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
41,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,34.1
42,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,34.6
43,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,35.1
44,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,35.6
45,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,36.1
46,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,36.6
47,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,37.1
48,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,37.6
49,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,38.1
50,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,38.6
51,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,39.1
52,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,39.6
53,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,40.1
54,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,40.6
55,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,41.1
56,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,41.6
57,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,42.1
58,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,42.6
59,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,43.1
60,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,43.6
61,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,44.1
62,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,44.6
63,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,45.1
64,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,45.6
65,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,46.1
66,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,46.6
67,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,47.1
68,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,47.6
69,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,48.1
70,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,48.6
71,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,49.1
72,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,49.6
73,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,50.1
74,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,50.6
75,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,51.1
76,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,51.6
77,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,52.1
78,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,52.6
79,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,53.1
80,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,53.6
81,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,54.1
82,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,54.6
83,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,55.1
84,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,55.6
85,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,56.1
86,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,56.6
87,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,57.1
88,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,57.6
89,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,58.1
90,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,58.6
91,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,59.1
92,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,59.6
93,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,60.1
94,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,60.6
95,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,61.1
96,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,61.6
97,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,62.1
98,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,62.6
99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,63.1
100,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,63.6
101,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,64.1
102,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,64.6
103,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,65.1
104,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,65.6
105,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,66.1
106,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,66.6
107,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,67.1
108,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,67.6
109,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,68.1
110,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,68.6
111,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,69.1
112,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,69.6
113,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,70.1
114,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,70.6
115,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,71.1
116,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,71.6
117,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,72.1
118,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,72.6
119,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,73.1
120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,73.6
121,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,74.1
122,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,74.6
123,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,75.1
124,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,75.6
125,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,76.1
126,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,76.6
127,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,77.1
128,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,77.6
129,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,78.1
130,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,78.6
131,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,79.1
132,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,79.6
133,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,80.1
134,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,80.6
135,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,81.1
136,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,81.6
137,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,82.1
138,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,82.6
139,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,83.1
140,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,83.6
141,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,84.1
142,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,84.6
143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,85.1
144,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,85.6
145,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,86.1
146,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,86.6
147,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,87.1
148,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,87.6
149,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,88.1
150,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,88.6
151,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,89.1
152,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,89.6
153,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,90.1
154,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,90.6
155,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,91.1
156,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,91.6
157,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,92.1
158,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,92.6
159,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,93.1
160,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,93.6
161,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,94.1
162,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,94.6
163,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,95.1
164,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,95.6
165,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,96.1
166,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,96.6
167,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,97.1
168,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,97.6
169,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,98.1
170,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,98.6
171,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,99.1
172,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,99.6
173,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,100.1
174,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,100.6
175,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,101.1
176,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,101.6
177,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,102.1
178,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,102.6
179,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,103.1
180,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,103.6
181,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,104.1
182,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,104.6
183,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,105.1
184,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,105.6
185,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,106.1
186,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,106.6
187,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,107.1
188,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,107.6
189,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,108.1
190,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,108.6
191,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,109.1
192,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,109.6
193,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,110.1
194,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,110.6
195,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,111.1
196,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,111.6
197,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,112.1
198,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,112.6
199,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,113.1
200,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,113.6
201,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114.1
202,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,114.6
203,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,115.1
204,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,115.6
205,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,116.1
206,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,116.6
207,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,117.1
208,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,117.6
209,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,118.1
210,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,118.6
211,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,119.1
212,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,119.6
213,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,120.1
214,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,120.6
215,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,121.1
216,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,121.6
217,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,122.1
218,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,122.6
219,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,123.1
220,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,123.6
221,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,124.1
222,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,124.6
223,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,125.1
224,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,125.6
225,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,126.1
226,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,126.6
227,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,127.1
228,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,127.6
229,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,128.1
230,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,128.6
231,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,129.1
232,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,129.6
233,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,130.1
234,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,130.6
235,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,131.1
236,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,131.6
237,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,132.1
238,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,132.6
239,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,133.1
240,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,133.6
241,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,134.1
242,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,134.6
243,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,135.1
244,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,135.6
245,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,136.1
246,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,136.6
247,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,137.1
248,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,137.6
249,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,138.1
250,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,138.6
251,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,139.1
252,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,139.6
253,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,140.1
254,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,140.6
255,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,141.1
256,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,141.6
257,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,142.1
258,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,142.6
259,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,143.1
260,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,143.6
261,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,144.1
262,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,144.6
263,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,145.1
264,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,145.6
265,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,146.1
266,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,146.6
267,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,147.1
268,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,147.6
269,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,148.1
270,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,148.6
271,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,149.1
272,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,149.6
273,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,150.1
274,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,150.6
275,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,151.1
276,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,151.6
277,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,152.1
278,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,152.6
279,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,153.1
280,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,153.6
281,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,154.1
282,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,154.6
283,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,155.1
284,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,155.6
285,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,156.1
286,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,156.6
287,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,157.1
288,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,157.6
289,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,158.1
290,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,158.6
291,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,159.1
292,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,159.6
293,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,160.1
294,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,160.6
295,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,161.1
296,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,161.6
297,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,162.1
298,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,162.6
299,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,163.1
300,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,163.6
301,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,164.1
302,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,164.6
303,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,165.1
304,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,165.6
305,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,166.1
306,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,166.6
307,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,167.1
308,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,167.6
309,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,168.1
310,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,168.6
