,action,who,s_time,e_time,t_time,sub_action,action:sub_action,order,condition,participant,coder
34,Child gaze,Child,14.36,15.0,0.64,props,Child gaze:props,1,r,101,SK
35,Child gaze,Child,15.08,15.84,0.76,parent,Child gaze:parent,1,r,101,SK
36,Child gaze,Child,15.92,30.0,14.08,robot,Child gaze:robot,1,r,101,SK
37,Child gaze,Child,30.06,32.54,2.48,parent,Child gaze:parent,1,r,101,SK
38,Child gaze,Child,32.8,33.6,0.8,robot,Child gaze:robot,1,r,101,SK
39,Child gaze,Child,33.78,35.02,1.24,parent,Child gaze:parent,1,r,101,SK
40,Child gaze,Child,35.1,46.94,11.84,robot,Child gaze:robot,1,r,101,SK
41,Child gaze,Child,48.4,49.56,1.16,robot,Child gaze:robot,1,r,101,SK
42,Child gaze,Child,49.68,51.36,1.68,parent,Child gaze:parent,1,r,101,SK
43,Child gaze,Child,51.54,58.86,7.32,robot,Child gaze:robot,1,r,101,SK
44,Child gaze,Child,60.7,62.14,1.44,robot,Child gaze:robot,1,r,101,SK
45,Child gaze,Child,62.2,64.76,2.56,parent,Child gaze:parent,1,r,101,SK
46,Child gaze,Child,64.9,84.66,19.76,robot,Child gaze:robot,1,r,101,SK
47,Child gaze,Child,84.76,86.24,1.48,parent,Child gaze:parent,1,r,101,SK
48,Child gaze,Child,86.36,88.28,1.92,robot,Child gaze:robot,1,r,101,SK
49,Child gaze,Child,88.46000000000001,89.38,0.92,parent,Child gaze:parent,1,r,101,SK
50,Child gaze,Child,89.46000000000001,100.94,11.48,robot,Child gaze:robot,1,r,101,SK
51,Child gaze,Child,101.06,104.3,3.24,props,Child gaze:props,1,r,101,SK
52,Child gaze,Child,104.38,105.53999999999999,1.16,robot,Child gaze:robot,1,r,101,SK
53,Child gaze,Child,105.58,106.25999999999999,0.68,parent,Child gaze:parent,1,r,101,SK
54,Child gaze,Child,106.38,109.58,3.2,robot,Child gaze:robot,1,r,101,SK
55,Child gaze,Child,109.64,110.75999999999999,1.12,parent,Child gaze:parent,1,r,101,SK
56,Child gaze,Child,112.74000000000001,115.34,2.6,props,Child gaze:props,1,r,101,SK
57,Child gaze,Child,115.38,122.38,7.0,robot,Child gaze:robot,1,r,101,SK
58,Child gaze,Child,122.46,122.66,0.2,parent,Child gaze:parent,1,r,101,SK
59,Child gaze,Child,122.78,129.1,6.32,robot,Child gaze:robot,1,r,101,SK
60,Child gaze,Child,129.24,132.96,3.72,props,Child gaze:props,1,r,101,SK
61,Child gaze,Child,133.04,134.56,1.52,parent,Child gaze:parent,1,r,101,SK
62,Child gaze,Child,134.74,137.18,2.44,robot,Child gaze:robot,1,r,101,SK
63,Child gaze,Child,137.26,139.66,2.4,props,Child gaze:props,1,r,101,SK
64,Child gaze,Child,139.76,140.4,0.64,robot,Child gaze:robot,1,r,101,SK
65,Child gaze,Child,140.46,141.62,1.16,props,Child gaze:props,1,r,101,SK
66,Child gaze,Child,141.7,143.78,2.08,parent,Child gaze:parent,1,r,101,SK
67,Child gaze,Child,143.84,144.36,0.52,robot,Child gaze:robot,1,r,101,SK
68,Child gaze,Child,144.56,145.88,1.32,props,Child gaze:props,1,r,101,SK
69,Child gaze,Child,145.96,149.2,3.24,robot,Child gaze:robot,1,r,101,SK
70,Child gaze,Child,149.32,151.07999999999998,1.76,props,Child gaze:props,1,r,101,SK
71,Child gaze,Child,151.14,154.94,3.8,parent,Child gaze:parent,1,r,101,SK
72,Child gaze,Child,155.06,155.42000000000002,0.36,robot,Child gaze:robot,1,r,101,SK
73,Child gaze,Child,155.5,158.02,2.52,props,Child gaze:props,1,r,101,SK
74,Child gaze,Child,158.18,165.78,7.6,robot,Child gaze:robot,1,r,101,SK
75,Child gaze,Child,165.88,169.44,3.56,props,Child gaze:props,1,r,101,SK
76,Child gaze,Child,169.56,174.92000000000002,5.36,parent,Child gaze:parent,1,r,101,SK
77,Child gaze,Child,175.04,179.36,4.32,props,Child gaze:props,1,r,101,SK
78,Child gaze,Child,179.42000000000002,185.38,5.96,robot,Child gaze:robot,1,r,101,SK
79,Child gaze,Child,185.5,187.58,2.08,parent,Child gaze:parent,1,r,101,SK
80,Child gaze,Child,187.64,188.84,1.2,robot,Child gaze:robot,1,r,101,SK
81,Child gaze,Child,188.9,190.7,1.8,parent,Child gaze:parent,1,r,101,SK
82,Child gaze,Child,190.86,193.7,2.84,robot,Child gaze:robot,1,r,101,SK
83,Child gaze,Child,193.78,196.98,3.2,props,Child gaze:props,1,r,101,SK
84,Child gaze,Child,197.0,198.48,1.48,robot,Child gaze:robot,1,r,101,SK
85,Child gaze,Child,198.6,202.16,3.56,props,Child gaze:props,1,r,101,SK
86,Child gaze,Child,202.32,206.07999999999998,3.76,robot,Child gaze:robot,1,r,101,SK
87,Child gaze,Child,206.18,215.5,9.32,props,Child gaze:props,1,r,101,SK
88,Child gaze,Child,215.82,216.66,0.84,parent,Child gaze:parent,1,r,101,SK
89,Child gaze,Child,216.82,218.5,1.68,robot,Child gaze:robot,1,r,101,SK
90,Child gaze,Child,218.6,222.12,3.52,props,Child gaze:props,1,r,101,SK
91,Child gaze,Child,222.26,230.98,8.72,props,Child gaze:props,1,r,101,SK
92,Child gaze,Child,231.07999999999998,233.4,2.32,robot,Child gaze:robot,1,r,101,SK
93,Child gaze,Child,236.02,238.02,2.0,robot,Child gaze:robot,1,r,101,SK
94,Child gaze,Child,238.07999999999998,239.48,1.4,props,Child gaze:props,1,r,101,SK
95,Child gaze,Child,239.56,240.36,0.8,parent,Child gaze:parent,1,r,101,SK
96,Child gaze,Child,240.5,246.34,5.84,props,Child gaze:props,1,r,101,SK
97,Child gaze,Child,246.48,249.52,3.04,robot,Child gaze:robot,1,r,101,SK
98,Child gaze,Child,251.74,254.06,2.32,robot,Child gaze:robot,1,r,101,SK
99,Child gaze,Child,254.16,255.04,0.88,props,Child gaze:props,1,r,101,SK
100,Child gaze,Child,255.14,255.7,0.56,parent,Child gaze:parent,1,r,101,SK
101,Child gaze,Child,255.8,260.28,4.48,robot,Child gaze:robot,1,r,101,SK
102,Child gaze,Child,260.34,263.78,3.44,props,Child gaze:props,1,r,101,SK
103,Child gaze,Child,263.8,269.96,6.16,robot,Child gaze:robot,1,r,101,SK
104,Child gaze,Child,270.1,272.14,2.04,props,Child gaze:props,1,r,101,SK
105,Child gaze,Child,272.22,279.62,7.4,robot,Child gaze:robot,1,r,101,SK
106,Child gaze,Child,279.74,280.94,1.2,parent,Child gaze:parent,1,r,101,SK
107,Child gaze,Child,281.08,282.96,1.88,robot,Child gaze:robot,1,r,101,SK
108,Child gaze,Child,284.6,295.92,11.32,robot,Child gaze:robot,1,r,101,SK
109,Child gaze,Child,296.0,297.96,1.96,props,Child gaze:props,1,r,101,SK
110,Child gaze,Child,298.15999999999997,301.32,3.16,robot,Child gaze:robot,1,r,101,SK
111,Child affect,Child,13.04,14.56,1.52,positive 1,Child affect:positive 1,1,r,101,SK
112,Child affect,Child,23.68,29.84,6.16,positive 1,Child affect:positive 1,1,r,101,SK
113,Child affect,Child,32.36,36.04,3.68,positive 2,Child affect:positive 2,1,r,101,SK
114,Child affect,Child,36.16,37.28,1.12,positive 1,Child affect:positive 1,1,r,101,SK
115,Child affect,Child,46.68,48.68,2.0,positive 2,Child affect:positive 2,1,r,101,SK
116,Child affect,Child,48.8,51.04,2.24,positive 3,Child affect:positive 3,1,r,101,SK
117,Child affect,Child,51.16,52.72,1.56,positive 2,Child affect:positive 2,1,r,101,SK
118,Child affect,Child,52.82,55.22,2.4,positive 1,Child affect:positive 1,1,r,101,SK
119,Child affect,Child,58.98,62.26,3.28,positive 2,Child affect:positive 2,1,r,101,SK
120,Child affect,Child,65.98,67.42,1.44,positive 1,Child affect:positive 1,1,r,101,SK
121,Child affect,Child,75.58,78.86,3.28,positive 1,Child affect:positive 1,1,r,101,SK
122,Child affect,Child,85.3,90.34,5.04,positive 2,Child affect:positive 2,1,r,101,SK
123,Child affect,Child,90.42,101.86,11.44,positive 1,Child affect:positive 1,1,r,101,SK
124,Child affect,Child,101.97999999999999,103.9,1.92,positive 2,Child affect:positive 2,1,r,101,SK
125,Child affect,Child,117.3,123.78,6.48,positive 2,Child affect:positive 2,1,r,101,SK
126,Child affect,Child,123.9,130.3,6.4,positive 1,Child affect:positive 1,1,r,101,SK
127,Child affect,Child,139.26,140.34,1.08,positive 1,Child affect:positive 1,1,r,101,SK
128,Child affect,Child,145.88,148.04,2.16,positive 2,Child affect:positive 2,1,r,101,SK
129,Child affect,Child,148.12,153.4,5.28,positive 1,Child affect:positive 1,1,r,101,SK
130,Child affect,Child,157.8,158.48,0.68,positive 1,Child affect:positive 1,1,r,101,SK
131,Child affect,Child,162.66,166.94,4.28,positive 2,Child affect:positive 2,1,r,101,SK
132,Child affect,Child,167.52,173.88,6.36,positive 2,Child affect:positive 2,1,r,101,SK
133,Child affect,Child,174.42000000000002,176.7,2.28,positive 2,Child affect:positive 2,1,r,101,SK
134,Child affect,Child,177.16,188.2,11.04,positive 1,Child affect:positive 1,1,r,101,SK
135,Child affect,Child,188.28,194.16,5.88,positive 2,Child affect:positive 2,1,r,101,SK
136,Child affect,Child,201.26,206.98,5.72,positive 1,Child affect:positive 1,1,r,101,SK
137,Child affect,Child,207.96,212.12,4.16,positive 1,Child affect:positive 1,1,r,101,SK
138,Child affect,Child,221.92000000000002,241.16,19.24,positive 1,Child affect:positive 1,1,r,101,SK
139,Child affect,Child,241.74,248.5,6.76,positive 1,Child affect:positive 1,1,r,101,SK
140,Child affect,Child,248.56,254.08,5.52,positive 2,Child affect:positive 2,1,r,101,SK
141,Child affect,Child,263.12,271.08,7.96,positive 1,Child affect:positive 1,1,r,101,SK
142,Child affect,Child,271.98,282.26,10.28,positive 1,Child affect:positive 1,1,r,101,SK
143,Child gesture,Child,11.0,11.92,0.92,point at prop,Child gesture:point at prop,1,r,101,SK
144,Child gesture,Child,14.48,15.76,1.28,point at prop,Child gesture:point at prop,1,r,101,SK
145,Child gesture,Child,62.32,62.88,0.56,point at prop,Child gesture:point at prop,1,r,101,SK
146,Child gesture,Child,102.52000000000001,103.64,1.12,point at prop,Child gesture:point at prop,1,r,101,SK
147,Child gesture,Child,109.28,110.16,0.88,point at prop,Child gesture:point at prop,1,r,101,SK
148,Child gesture,Child,130.14,131.42,1.28,point at prop,Child gesture:point at prop,1,r,101,SK
149,Child gesture,Child,150.16,151.8,1.64,point at prop,Child gesture:point at prop,1,r,101,SK
150,Child gesture,Child,156.1,156.9,0.8,point at prop,Child gesture:point at prop,1,r,101,SK
151,Child gesture,Child,176.46,177.46,1.0,point at prop,Child gesture:point at prop,1,r,101,SK
152,Child gesture,Child,199.62,200.57999999999998,0.96,point at prop,Child gesture:point at prop,1,r,101,SK
153,Child gesture,Child,212.36,213.16,0.8,point at prop,Child gesture:point at prop,1,r,101,SK
154,Child gesture,Child,215.36,216.92000000000002,1.56,point at prop,Child gesture:point at prop,1,r,101,SK
155,Child gesture,Child,220.14,221.46,1.32,point at prop,Child gesture:point at prop,1,r,101,SK
156,Child gesture,Child,238.92000000000002,239.68,0.76,point at prop,Child gesture:point at prop,1,r,101,SK
157,Child gesture,Child,254.66,256.62,1.96,point at prop,Child gesture:point at prop,1,r,101,SK
158,Child gesture,Child,261.64,263.36,1.72,point at prop,Child gesture:point at prop,1,r,101,SK
159,Child gesture,Child,295.08,295.8,0.72,point at prop,Child gesture:point at prop,1,r,101,SK
160,Child affective touch,Child,185.44,188.0,2.56,affective touch,Child affective touch:affective touch,1,r,101,SK
161,Parent utterance,Parent,12.48,13.04,0.56,utterance,Parent utterance:utterance,1,r,101,SK
162,Parent utterance,Parent,16.0,16.36,0.36,utterance,Parent utterance:utterance,1,r,101,SK
163,Parent utterance,Parent,99.03999999999999,99.88,0.84,utterance,Parent utterance:utterance,1,r,101,SK
164,Parent utterance,Parent,101.12,101.64,0.52,utterance,Parent utterance:utterance,1,r,101,SK
165,Parent utterance,Parent,103.53999999999999,103.94,0.4,utterance,Parent utterance:utterance,1,r,101,SK
166,Parent utterance,Parent,109.4,109.84,0.44,missing data,Parent utterance:missing data,1,r,101,SK
167,Parent utterance,Parent,117.52000000000001,118.0,0.48,utterance,Parent utterance:utterance,1,r,101,SK
168,Parent utterance,Parent,122.46,123.06,0.6,missing data,Parent utterance:missing data,1,r,101,SK
169,Parent utterance,Parent,137.3,137.82,0.52,utterance,Parent utterance:utterance,1,r,101,SK
170,Parent utterance,Parent,152.06,152.9,0.84,utterance,Parent utterance:utterance,1,r,101,SK
171,Parent utterance,Parent,154.44,155.48,1.04,utterance,Parent utterance:utterance,1,r,101,SK
172,Parent utterance,Parent,157.02,157.82,0.8,utterance,Parent utterance:utterance,1,r,101,SK
173,Parent utterance,Parent,158.36,158.88,0.52,utterance,Parent utterance:utterance,1,r,101,SK
174,Parent utterance,Parent,171.8,172.84,1.04,utterance,Parent utterance:utterance,1,r,101,SK
175,Parent utterance,Parent,175.16,176.28,1.12,utterance,Parent utterance:utterance,1,r,101,SK
176,Parent utterance,Parent,177.92000000000002,178.68,0.76,utterance,Parent utterance:utterance,1,r,101,SK
177,Parent utterance,Parent,190.82,191.58,0.76,utterance,Parent utterance:utterance,1,r,101,SK
178,Parent utterance,Parent,195.22,198.5,3.28,utterance,Parent utterance:utterance,1,r,101,SK
179,Parent utterance,Parent,199.8,200.52,0.72,utterance,Parent utterance:utterance,1,r,101,SK
180,Parent utterance,Parent,206.12,207.36,1.24,utterance,Parent utterance:utterance,1,r,101,SK
181,Parent utterance,Parent,217.64,218.44,0.8,utterance,Parent utterance:utterance,1,r,101,SK
182,Parent utterance,Parent,218.98,219.78,0.8,utterance,Parent utterance:utterance,1,r,101,SK
183,Parent utterance,Parent,220.56,220.96,0.4,utterance,Parent utterance:utterance,1,r,101,SK
184,Parent utterance,Parent,224.98,225.7,0.72,utterance,Parent utterance:utterance,1,r,101,SK
185,Parent utterance,Parent,239.8,240.28,0.48,utterance,Parent utterance:utterance,1,r,101,SK
186,Parent utterance,Parent,268.2,269.08,0.88,utterance,Parent utterance:utterance,1,r,101,SK
187,Parent utterance,Parent,281.15999999999997,282.12,0.96,utterance,Parent utterance:utterance,1,r,101,SK
188,Parent utterance,Parent,295.62,296.78,1.16,utterance,Parent utterance:utterance,1,r,101,SK
189,Parent utterance,Parent,297.65999999999997,298.65999999999997,1.0,utterance,Parent utterance:utterance,1,r,101,SK
190,Verbal scaffolding,Parent,137.3,137.82,0.52,affective,Verbal scaffolding:affective,1,r,101,SK
191,Verbal scaffolding,Parent,152.06,152.9,0.84,cognitive,Verbal scaffolding:cognitive,1,r,101,SK
192,Verbal scaffolding,Parent,171.8,172.84,1.04,cognitive,Verbal scaffolding:cognitive,1,r,101,SK
193,Verbal scaffolding,Parent,206.12,207.36,1.24,cognitive,Verbal scaffolding:cognitive,1,r,101,SK
194,Verbal scaffolding,Parent,218.98,219.78,0.8,cognitive,Verbal scaffolding:cognitive,1,r,101,SK
195,Verbal scaffolding,Parent,220.56,220.96,0.4,affective,Verbal scaffolding:affective,1,r,101,SK
196,Verbal scaffolding,Parent,268.2,269.08,0.88,cognitive,Verbal scaffolding:cognitive,1,r,101,SK
197,Verbal scaffolding,Parent,281.15999999999997,282.12,0.96,cognitive,Verbal scaffolding:cognitive,1,r,101,SK
198,Verbal scaffolding,Parent,295.62,296.78,1.16,cognitive,Verbal scaffolding:cognitive,1,r,101,SK
199,Verbal scaffolding,Parent,297.65999999999997,298.65999999999997,1.0,affective,Verbal scaffolding:affective,1,r,101,SK
200,Non-verbal scaffolding,Parent,195.64,196.88,1.24,cognitive,Non-verbal scaffolding:cognitive,1,r,101,SK
201,Non-verbal scaffolding,Parent,207.16,207.64,0.48,cognitive,Non-verbal scaffolding:cognitive,1,r,101,SK
202,Non-verbal scaffolding,Parent,218.06,218.62,0.56,cognitive,Non-verbal scaffolding:cognitive,1,r,101,SK
203,Parent gaze,Parent,2.56,4.08,1.52,child,Parent gaze:child,1,r,101,SK
204,Parent gaze,Parent,4.16,8.6,4.44,robot,Parent gaze:robot,1,r,101,SK
205,Parent gaze,Parent,8.72,9.84,1.12,child,Parent gaze:child,1,r,101,SK
206,Parent gaze,Parent,9.92,11.96,2.04,robot,Parent gaze:robot,1,r,101,SK
207,Parent gaze,Parent,12.08,13.64,1.56,child,Parent gaze:child,1,r,101,SK
208,Parent gaze,Parent,13.76,15.64,1.88,robot,Parent gaze:robot,1,r,101,SK
209,Parent gaze,Parent,15.76,16.68,0.92,child,Parent gaze:child,1,r,101,SK
210,Parent gaze,Parent,17.76,20.6,2.84,robot,Parent gaze:robot,1,r,101,SK
211,Parent gaze,Parent,20.72,21.88,1.16,child,Parent gaze:child,1,r,101,SK
212,Parent gaze,Parent,21.96,31.36,9.4,robot,Parent gaze:robot,1,r,101,SK
213,Parent gaze,Parent,31.52,32.0,0.48,child,Parent gaze:child,1,r,101,SK
214,Parent gaze,Parent,32.1,33.86,1.76,robot,Parent gaze:robot,1,r,101,SK
215,Parent gaze,Parent,33.92,35.04,1.12,child,Parent gaze:child,1,r,101,SK
216,Parent gaze,Parent,35.14,58.94,23.8,robot,Parent gaze:robot,1,r,101,SK
217,Parent gaze,Parent,59.38,62.74,3.36,robot,Parent gaze:robot,1,r,101,SK
218,Parent gaze,Parent,62.84,65.24,2.4,child,Parent gaze:child,1,r,101,SK
219,Parent gaze,Parent,65.34,85.18,19.84,robot,Parent gaze:robot,1,r,101,SK
220,Parent gaze,Parent,85.24,86.2,0.96,child,Parent gaze:child,1,r,101,SK
221,Parent gaze,Parent,86.5,97.06,10.56,robot,Parent gaze:robot,1,r,101,SK
222,Parent gaze,Parent,97.12,100.16,3.04,child,Parent gaze:child,1,r,101,SK
223,Parent gaze,Parent,100.3,100.86,0.56,props,Parent gaze:props,1,r,101,SK
224,Parent gaze,Parent,100.96000000000001,102.47999999999999,1.52,child,Parent gaze:child,1,r,101,SK
225,Parent gaze,Parent,102.58,104.06,1.48,props,Parent gaze:props,1,r,101,SK
226,Parent gaze,Parent,104.14,106.14,2.0,child,Parent gaze:child,1,r,101,SK
227,Parent gaze,Parent,106.28,108.92,2.64,props,Parent gaze:props,1,r,101,SK
228,Parent gaze,Parent,111.58,116.7,5.12,props,Parent gaze:props,1,r,101,SK
229,Parent gaze,Parent,116.75999999999999,117.92,1.16,child,Parent gaze:child,1,r,101,SK
230,Parent gaze,Parent,118.08,119.56,1.48,props,Parent gaze:props,1,r,101,SK
231,Parent gaze,Parent,119.64,122.0,2.36,robot,Parent gaze:robot,1,r,101,SK
232,Parent gaze,Parent,125.2,126.28,1.08,robot,Parent gaze:robot,1,r,101,SK
233,Parent gaze,Parent,127.88,129.96,2.08,robot,Parent gaze:robot,1,r,101,SK
234,Parent gaze,Parent,130.1,133.26,3.16,props,Parent gaze:props,1,r,101,SK
235,Parent gaze,Parent,133.38,136.5,3.12,robot,Parent gaze:robot,1,r,101,SK
236,Parent gaze,Parent,136.6,138.32,1.72,child,Parent gaze:child,1,r,101,SK
237,Parent gaze,Parent,138.4,139.8,1.4,props,Parent gaze:props,1,r,101,SK
238,Parent gaze,Parent,139.96,141.64,1.68,robot,Parent gaze:robot,1,r,101,SK
239,Parent gaze,Parent,141.74,142.54,0.8,child,Parent gaze:child,1,r,101,SK
240,Parent gaze,Parent,142.56,149.32,6.76,robot,Parent gaze:robot,1,r,101,SK
241,Parent gaze,Parent,149.44,150.12,0.68,child,Parent gaze:child,1,r,101,SK
242,Parent gaze,Parent,150.32,151.52,1.2,props,Parent gaze:props,1,r,101,SK
243,Parent gaze,Parent,151.62,156.22,4.6,child,Parent gaze:child,1,r,101,SK
244,Parent gaze,Parent,156.3,157.7,1.4,props,Parent gaze:props,1,r,101,SK
245,Parent gaze,Parent,157.78,158.57999999999998,0.8,child,Parent gaze:child,1,r,101,SK
246,Parent gaze,Parent,158.6,161.72,3.12,robot,Parent gaze:robot,1,r,101,SK
247,Parent gaze,Parent,161.78,168.86,7.08,props,Parent gaze:props,1,r,101,SK
248,Parent gaze,Parent,168.9,176.26,7.36,child,Parent gaze:child,1,r,101,SK
249,Parent gaze,Parent,176.32,178.4,2.08,props,Parent gaze:props,1,r,101,SK
250,Parent gaze,Parent,178.5,179.18,0.68,child,Parent gaze:child,1,r,101,SK
251,Parent gaze,Parent,179.22,180.14,0.92,props,Parent gaze:props,1,r,101,SK
252,Parent gaze,Parent,180.22,183.74,3.52,robot,Parent gaze:robot,1,r,101,SK
253,Parent gaze,Parent,183.8,188.52,4.72,props,Parent gaze:props,1,r,101,SK
254,Parent gaze,Parent,188.62,195.26,6.64,child,Parent gaze:child,1,r,101,SK
255,Parent gaze,Parent,195.36,196.48,1.12,props,Parent gaze:props,1,r,101,SK
256,Parent gaze,Parent,196.57999999999998,199.57999999999998,3.0,child,Parent gaze:child,1,r,101,SK
257,Parent gaze,Parent,199.66,200.5,0.84,props,Parent gaze:props,1,r,101,SK
258,Parent gaze,Parent,200.57999999999998,200.98,0.4,child,Parent gaze:child,1,r,101,SK
259,Parent gaze,Parent,201.04,202.52,1.48,props,Parent gaze:props,1,r,101,SK
260,Parent gaze,Parent,202.6,205.4,2.8,robot,Parent gaze:robot,1,r,101,SK
261,Parent gaze,Parent,205.5,208.26,2.76,child,Parent gaze:child,1,r,101,SK
262,Parent gaze,Parent,208.34,211.5,3.16,props,Parent gaze:props,1,r,101,SK
263,Parent gaze,Parent,211.54,214.46,2.92,robot,Parent gaze:robot,1,r,101,SK
264,Parent gaze,Parent,216.26,218.38,2.12,props,Parent gaze:props,1,r,101,SK
265,Parent gaze,Parent,218.46,219.46,1.0,child,Parent gaze:child,1,r,101,SK
266,Parent gaze,Parent,219.62,222.74,3.12,props,Parent gaze:props,1,r,101,SK
267,Parent gaze,Parent,222.84,223.72,0.88,robot,Parent gaze:robot,1,r,101,SK
268,Parent gaze,Parent,223.9,226.14,2.24,child,Parent gaze:child,1,r,101,SK
269,Parent gaze,Parent,226.28,227.72,1.44,robot,Parent gaze:robot,1,r,101,SK
270,Parent gaze,Parent,227.86,231.54,3.68,props,Parent gaze:props,1,r,101,SK
271,Parent gaze,Parent,231.68,239.44,7.76,robot,Parent gaze:robot,1,r,101,SK
272,Parent gaze,Parent,239.54,241.02,1.48,child,Parent gaze:child,1,r,101,SK
273,Parent gaze,Parent,241.18,241.7,0.52,props,Parent gaze:props,1,r,101,SK
274,Parent gaze,Parent,241.86,247.14,5.28,robot,Parent gaze:robot,1,r,101,SK
275,Parent gaze,Parent,247.2,249.36,2.16,child,Parent gaze:child,1,r,101,SK
276,Parent gaze,Parent,249.46,267.7,18.24,robot,Parent gaze:robot,1,r,101,SK
277,Parent gaze,Parent,267.76,269.92,2.16,child,Parent gaze:child,1,r,101,SK
278,Parent gaze,Parent,270.02,271.94,1.92,props,Parent gaze:props,1,r,101,SK
279,Parent gaze,Parent,272.0,277.56,5.56,robot,Parent gaze:robot,1,r,101,SK
280,Parent gaze,Parent,277.84000000000003,297.52,19.68,child,Parent gaze:child,1,r,101,SK
281,Parent gaze,Parent,297.7,298.86,1.16,props,Parent gaze:props,1,r,101,SK
282,Parent gaze,Parent,298.98,300.22,1.24,robot,Parent gaze:robot,1,r,101,SK
283,Parent affect,Parent,3.76,9.2,5.44,positive 2,Parent affect:positive 2,1,r,101,SK
284,Parent affect,Parent,31.68,34.64,2.96,positive 2,Parent affect:positive 2,1,r,101,SK
285,Parent affect,Parent,34.76,50.4,15.64,positive 1,Parent affect:positive 1,1,r,101,SK
286,Parent affect,Parent,117.47999999999999,130.28,12.8,positive 2,Parent affect:positive 2,1,r,101,SK
287,Parent affect,Parent,130.32,136.92000000000002,6.6,positive 1,Parent affect:positive 1,1,r,101,SK
288,Parent affect,Parent,139.86,141.86,2.0,positive 1,Parent affect:positive 1,1,r,101,SK
289,Parent affect,Parent,177.07999999999998,185.6,8.52,positive 1,Parent affect:positive 1,1,r,101,SK
290,Parent affect,Parent,201.04,210.92000000000002,9.88,positive 1,Parent affect:positive 1,1,r,101,SK
291,Parent affect,Parent,219.62,222.3,2.68,positive 1,Parent affect:positive 1,1,r,101,SK
292,Parent affect,Parent,232.36,247.64,15.28,positive 1,Parent affect:positive 1,1,r,101,SK
293,Parent affect,Parent,247.84,266.4,18.56,positive 2,Parent affect:positive 2,1,r,101,SK
294,Parent gesture,Parent,195.64,196.88,1.24,point at prop,Parent gesture:point at prop,1,r,101,SK
295,Parent gesture,Parent,207.16,207.64,0.48,point at prop,Parent gesture:point at prop,1,r,101,SK
