,action,who,s_time,e_time,t_time,sub_action,action:sub_action,order,condition,participant,coder
30,Child utterance,Child,185.38,186.06,0.68,utterance,Child utterance:utterance,2,r,110,SK
31,Child utterance,Child,186.78,187.1,0.32,utterance,Child utterance:utterance,2,r,110,SK
32,Child utterance,Child,187.33,188.43,1.1,utterance,Child utterance:utterance,2,r,110,SK
33,Child utterance,Child,193.95,194.43,0.48,utterance,Child utterance:utterance,2,r,110,SK
34,Child utterance,Child,196.41,198.57,2.16,utterance,Child utterance:utterance,2,r,110,SK
35,Child utterance,Child,199.74,200.38,0.64,utterance,Child utterance:utterance,2,r,110,SK
36,Child utterance,Child,201.24,201.82,0.58,utterance,Child utterance:utterance,2,r,110,SK
37,Child utterance,Child,202.81,204.93,2.12,utterance,Child utterance:utterance,2,r,110,SK
38,Child utterance,Child,206.97,207.89,0.92,utterance,Child utterance:utterance,2,r,110,SK
39,Child utterance,Child,208.89,209.61,0.72,utterance,Child utterance:utterance,2,r,110,SK
40,Child utterance,Child,213.93,214.85,0.92,utterance,Child utterance:utterance,2,r,110,SK
41,Child utterance,Child,216.22,216.6,0.38,utterance,Child utterance:utterance,2,r,110,SK
42,Child utterance,Child,219.51,220.27,0.76,utterance,Child utterance:utterance,2,r,110,SK
43,Child utterance,Child,228.92000000000002,229.64,0.72,utterance,Child utterance:utterance,2,r,110,SK
44,Child utterance,Child,234.01,234.41,0.4,utterance,Child utterance:utterance,2,r,110,SK
45,Child utterance,Child,243.61,244.07,0.46,utterance,Child utterance:utterance,2,r,110,SK
46,Child utterance,Child,245.0,245.94,0.94,utterance,Child utterance:utterance,2,r,110,SK
47,Child utterance,Child,256.9,257.64,0.74,utterance,Child utterance:utterance,2,r,110,SK
48,Child utterance,Child,263.66,264.6,0.94,utterance,Child utterance:utterance,2,r,110,SK
49,Child utterance,Child,265.97,267.29,1.32,utterance,Child utterance:utterance,2,r,110,SK
50,Child utterance,Child,270.83,272.75,1.92,utterance,Child utterance:utterance,2,r,110,SK
51,Child utterance,Child,276.77,278.63,1.86,utterance,Child utterance:utterance,2,r,110,SK
52,Child utterance,Child,289.27,290.01,0.74,utterance,Child utterance:utterance,2,r,110,SK
53,Child gaze,Child,25.1,29.6,4.5,robot,Child gaze:robot,2,r,110,SK
54,Child gaze,Child,32.2,41.5,9.3,robot,Child gaze:robot,2,r,110,SK
55,Child gaze,Child,43.9,44.6,0.7,parent,Child gaze:parent,2,r,110,SK
56,Child gaze,Child,48.48,51.64,3.16,robot,Child gaze:robot,2,r,110,SK
57,Child gaze,Child,51.74,53.74,2.0,props,Child gaze:props,2,r,110,SK
58,Child gaze,Child,53.82,55.22,1.4,robot,Child gaze:robot,2,r,110,SK
59,Child gaze,Child,55.32,55.96,0.64,parent,Child gaze:parent,2,r,110,SK
60,Child gaze,Child,56.04,60.56,4.52,robot,Child gaze:robot,2,r,110,SK
61,Child gaze,Child,61.1,62.78,1.68,parent,Child gaze:parent,2,r,110,SK
62,Child gaze,Child,66.66,68.98,2.32,parent,Child gaze:parent,2,r,110,SK
63,Child gaze,Child,71.62,77.74,6.12,robot,Child gaze:robot,2,r,110,SK
64,Child gaze,Child,77.76,80.64,2.88,props,Child gaze:props,2,r,110,SK
65,Child gaze,Child,80.72,81.36,0.64,robot,Child gaze:robot,2,r,110,SK
66,Child gaze,Child,81.44,99.32,17.88,props,Child gaze:props,2,r,110,SK
67,Child gaze,Child,99.38,101.74000000000001,2.36,parent,Child gaze:parent,2,r,110,SK
68,Child gaze,Child,101.75999999999999,108.4,6.64,props,Child gaze:props,2,r,110,SK
69,Child gaze,Child,108.47999999999999,109.72,1.24,robot,Child gaze:robot,2,r,110,SK
70,Child gaze,Child,109.82,115.78,5.96,props,Child gaze:props,2,r,110,SK
71,Child gaze,Child,115.8,116.47999999999999,0.68,parent,Child gaze:parent,2,r,110,SK
72,Child gaze,Child,116.53999999999999,119.25999999999999,2.72,props,Child gaze:props,2,r,110,SK
73,Child gaze,Child,119.3,122.58,3.28,robot,Child gaze:robot,2,r,110,SK
74,Child gaze,Child,122.7,127.5,4.8,props,Child gaze:props,2,r,110,SK
75,Child gaze,Child,127.58,129.78,2.2,robot,Child gaze:robot,2,r,110,SK
76,Child gaze,Child,129.84,140.56,10.72,props,Child gaze:props,2,r,110,SK
77,Child gaze,Child,142.44,144.04,1.6,props,Child gaze:props,2,r,110,SK
78,Child gaze,Child,144.07999999999998,145.16,1.08,robot,Child gaze:robot,2,r,110,SK
79,Child gaze,Child,145.22,146.02,0.8,props,Child gaze:props,2,r,110,SK
80,Child gaze,Child,146.06,150.02,3.96,robot,Child gaze:robot,2,r,110,SK
81,Child gaze,Child,150.07999999999998,151.48,1.4,props,Child gaze:props,2,r,110,SK
82,Child gaze,Child,152.22,152.82,0.6,robot,Child gaze:robot,2,r,110,SK
83,Child gaze,Child,152.88,155.28,2.4,parent,Child gaze:parent,2,r,110,SK
84,Child gaze,Child,155.32,161.56,6.24,robot,Child gaze:robot,2,r,110,SK
85,Child gaze,Child,161.64,171.56,9.92,props,Child gaze:props,2,r,110,SK
86,Child gaze,Child,173.64,174.92000000000002,1.28,parent,Child gaze:parent,2,r,110,SK
87,Child gaze,Child,174.96,182.32,7.36,props,Child gaze:props,2,r,110,SK
88,Child gaze,Child,182.4,183.36,0.96,parent,Child gaze:parent,2,r,110,SK
89,Child gaze,Child,183.44,187.12,3.68,props,Child gaze:props,2,r,110,SK
90,Child gaze,Child,188.56,189.92,1.36,parent,Child gaze:parent,2,r,110,SK
91,Child gaze,Child,190.04,191.32,1.28,props,Child gaze:props,2,r,110,SK
92,Child gaze,Child,191.32,191.76,0.44,robot,Child gaze:robot,2,r,110,SK
93,Child gaze,Child,191.86,195.66,3.8,props,Child gaze:props,2,r,110,SK
94,Child gaze,Child,195.76,196.68,0.92,robot,Child gaze:robot,2,r,110,SK
95,Child gaze,Child,196.78,198.57999999999998,1.8,parent,Child gaze:parent,2,r,110,SK
96,Child gaze,Child,199.32,199.92000000000002,0.6,robot,Child gaze:robot,2,r,110,SK
97,Child gaze,Child,199.98,201.3,1.32,props,Child gaze:props,2,r,110,SK
98,Child gaze,Child,201.36,202.24,0.88,parent,Child gaze:parent,2,r,110,SK
99,Child gaze,Child,202.32,202.8,0.48,props,Child gaze:props,2,r,110,SK
100,Child gaze,Child,202.88,203.2,0.32,parent,Child gaze:parent,2,r,110,SK
101,Child gaze,Child,209.2,209.76,0.56,robot,Child gaze:robot,2,r,110,SK
102,Child gaze,Child,209.84,211.07999999999998,1.24,parent,Child gaze:parent,2,r,110,SK
103,Child gaze,Child,211.18,217.02,5.84,robot,Child gaze:robot,2,r,110,SK
104,Child gaze,Child,217.14,218.74,1.6,props,Child gaze:props,2,r,110,SK
105,Child gaze,Child,219.5,220.9,1.4,parent,Child gaze:parent,2,r,110,SK
106,Child gaze,Child,221.0,226.84,5.84,props,Child gaze:props,2,r,110,SK
107,Child gaze,Child,226.92000000000002,227.88,0.96,parent,Child gaze:parent,2,r,110,SK
108,Child gaze,Child,227.96,228.64,0.68,robot,Child gaze:robot,2,r,110,SK
109,Child gaze,Child,228.78,231.1,2.32,parent,Child gaze:parent,2,r,110,SK
110,Child gaze,Child,233.22,237.86,4.64,props,Child gaze:props,2,r,110,SK
111,Child gaze,Child,237.9,238.42000000000002,0.52,parent,Child gaze:parent,2,r,110,SK
112,Child gaze,Child,238.44,250.4,11.96,props,Child gaze:props,2,r,110,SK
113,Child gaze,Child,252.02,255.06,3.04,props,Child gaze:props,2,r,110,SK
114,Child gaze,Child,256.9,257.54,0.64,robot,Child gaze:robot,2,r,110,SK
115,Child gaze,Child,257.58,258.5,0.92,props,Child gaze:props,2,r,110,SK
116,Child gaze,Child,275.88,276.52,0.64,robot,Child gaze:robot,2,r,110,SK
117,Child gaze,Child,277.12,277.44,0.32,robot,Child gaze:robot,2,r,110,SK
118,Child gaze,Child,279.2,281.04,1.84,parent,Child gaze:parent,2,r,110,SK
119,Child gaze,Child,281.08,287.08,6.0,props,Child gaze:props,2,r,110,SK
120,Child gaze,Child,287.2,289.36,2.16,robot,Child gaze:robot,2,r,110,SK
121,Child affect,Child,23.92,26.48,2.56,positive 2,Child affect:positive 2,2,r,110,SK
122,Child affect,Child,44.16,46.8,2.64,positive 1,Child affect:positive 1,2,r,110,SK
123,Child affect,Child,60.76,66.16,5.4,positive 2,Child affect:positive 2,2,r,110,SK
124,Child affect,Child,81.58,83.42,1.84,positive 1,Child affect:positive 1,2,r,110,SK
125,Child affect,Child,95.34,96.58,1.24,positive 1,Child affect:positive 1,2,r,110,SK
126,Child affect,Child,159.04,160.04,1.0,positive 1,Child affect:positive 1,2,r,110,SK
127,Child affect,Child,233.24,234.44,1.2,positive 1,Child affect:positive 1,2,r,110,SK
128,Child affect,Child,257.92,266.6,8.68,positive 3,Child affect:positive 3,2,r,110,SK
129,Child gesture,Child,91.27,91.87,0.6,point at prop,Child gesture:point at prop,2,r,110,SK
130,Child gesture,Child,131.68,132.76,1.08,point at prop,Child gesture:point at prop,2,r,110,SK
131,Child gesture,Child,253.68,254.48,0.8,point at prop,Child gesture:point at prop,2,r,110,SK
132,Parent utterance,Parent,18.61,19.61,1.0,utterance,Parent utterance:utterance,2,r,110,SK
133,Parent utterance,Parent,20.85,22.11,1.26,utterance,Parent utterance:utterance,2,r,110,SK
134,Parent utterance,Parent,22.16,23.04,0.88,utterance,Parent utterance:utterance,2,r,110,SK
135,Parent utterance,Parent,62.42,63.12,0.7,utterance,Parent utterance:utterance,2,r,110,SK
136,Parent utterance,Parent,69.02,69.8,0.78,utterance,Parent utterance:utterance,2,r,110,SK
137,Parent utterance,Parent,70.09,71.93,1.84,utterance,Parent utterance:utterance,2,r,110,SK
138,Parent utterance,Parent,76.89,77.97,1.08,utterance,Parent utterance:utterance,2,r,110,SK
139,Parent utterance,Parent,78.99,79.47,0.48,utterance,Parent utterance:utterance,2,r,110,SK
140,Parent utterance,Parent,80.89,81.55,0.66,utterance,Parent utterance:utterance,2,r,110,SK
141,Parent utterance,Parent,83.06,83.36,0.3,utterance,Parent utterance:utterance,2,r,110,SK
142,Parent utterance,Parent,85.22,85.78,0.56,utterance,Parent utterance:utterance,2,r,110,SK
143,Parent utterance,Parent,89.77,90.28999999999999,0.52,utterance,Parent utterance:utterance,2,r,110,SK
144,Parent utterance,Parent,90.41,90.85,0.44,utterance,Parent utterance:utterance,2,r,110,SK
145,Parent utterance,Parent,92.72999999999999,93.17,0.44,utterance,Parent utterance:utterance,2,r,110,SK
146,Parent utterance,Parent,101.49000000000001,101.89,0.4,utterance,Parent utterance:utterance,2,r,110,SK
147,Parent utterance,Parent,103.56,103.97999999999999,0.42,utterance,Parent utterance:utterance,2,r,110,SK
148,Parent utterance,Parent,107.74000000000001,109.68,1.94,utterance,Parent utterance:utterance,2,r,110,SK
149,Parent utterance,Parent,110.11,111.45,1.34,utterance,Parent utterance:utterance,2,r,110,SK
150,Parent utterance,Parent,111.66,112.75999999999999,1.1,utterance,Parent utterance:utterance,2,r,110,SK
151,Parent utterance,Parent,114.5,115.02000000000001,0.52,utterance,Parent utterance:utterance,2,r,110,SK
152,Parent utterance,Parent,116.14,117.0,0.86,utterance,Parent utterance:utterance,2,r,110,SK
153,Parent utterance,Parent,125.24,126.64,1.4,utterance,Parent utterance:utterance,2,r,110,SK
154,Parent utterance,Parent,129.24,129.98,0.74,utterance,Parent utterance:utterance,2,r,110,SK
155,Parent utterance,Parent,133.25,133.87,0.62,utterance,Parent utterance:utterance,2,r,110,SK
156,Parent utterance,Parent,136.16,138.36,2.2,utterance,Parent utterance:utterance,2,r,110,SK
157,Parent utterance,Parent,140.7,142.28,1.58,utterance,Parent utterance:utterance,2,r,110,SK
158,Parent utterance,Parent,142.67000000000002,143.35,0.68,utterance,Parent utterance:utterance,2,r,110,SK
159,Parent utterance,Parent,149.31,150.87,1.56,utterance,Parent utterance:utterance,2,r,110,SK
160,Parent utterance,Parent,153.98,156.5,2.52,utterance,Parent utterance:utterance,2,r,110,SK
161,Parent utterance,Parent,159.42000000000002,161.14,1.72,utterance,Parent utterance:utterance,2,r,110,SK
162,Parent utterance,Parent,162.79,164.99,2.2,utterance,Parent utterance:utterance,2,r,110,SK
163,Parent utterance,Parent,167.55,168.47,0.92,utterance,Parent utterance:utterance,2,r,110,SK
164,Parent utterance,Parent,174.2,174.72,0.52,utterance,Parent utterance:utterance,2,r,110,SK
165,Parent utterance,Parent,177.01,177.87,0.86,utterance,Parent utterance:utterance,2,r,110,SK
166,Parent utterance,Parent,178.3,180.6,2.3,utterance,Parent utterance:utterance,2,r,110,SK
167,Parent utterance,Parent,181.2,182.02,0.82,utterance,Parent utterance:utterance,2,r,110,SK
168,Parent utterance,Parent,182.89,183.17,0.28,utterance,Parent utterance:utterance,2,r,110,SK
169,Parent utterance,Parent,184.5,185.22,0.72,utterance,Parent utterance:utterance,2,r,110,SK
170,Parent utterance,Parent,185.92,186.74,0.82,utterance,Parent utterance:utterance,2,r,110,SK
171,Parent utterance,Parent,188.92,189.78,0.86,utterance,Parent utterance:utterance,2,r,110,SK
172,Parent utterance,Parent,191.51,192.03,0.52,utterance,Parent utterance:utterance,2,r,110,SK
173,Parent utterance,Parent,192.45,192.89,0.44,utterance,Parent utterance:utterance,2,r,110,SK
174,Parent utterance,Parent,198.67000000000002,199.73,1.06,utterance,Parent utterance:utterance,2,r,110,SK
175,Parent utterance,Parent,200.42000000000002,201.22,0.8,utterance,Parent utterance:utterance,2,r,110,SK
176,Parent utterance,Parent,204.35,206.63,2.28,utterance,Parent utterance:utterance,2,r,110,SK
177,Parent utterance,Parent,211.05,213.37,2.32,utterance,Parent utterance:utterance,2,r,110,SK
178,Parent utterance,Parent,215.09,216.15,1.06,utterance,Parent utterance:utterance,2,r,110,SK
179,Parent utterance,Parent,216.98,219.82,2.84,utterance,Parent utterance:utterance,2,r,110,SK
180,Parent utterance,Parent,220.25,220.69,0.44,utterance,Parent utterance:utterance,2,r,110,SK
181,Parent utterance,Parent,220.93,221.97,1.04,utterance,Parent utterance:utterance,2,r,110,SK
182,Parent utterance,Parent,223.25,223.99,0.74,utterance,Parent utterance:utterance,2,r,110,SK
183,Parent utterance,Parent,227.1,228.86,1.76,utterance,Parent utterance:utterance,2,r,110,SK
184,Parent utterance,Parent,231.22,232.12,0.9,utterance,Parent utterance:utterance,2,r,110,SK
185,Parent utterance,Parent,234.82999999999998,237.77,2.94,utterance,Parent utterance:utterance,2,r,110,SK
186,Parent utterance,Parent,237.9,239.44,1.54,utterance,Parent utterance:utterance,2,r,110,SK
187,Parent utterance,Parent,241.41,242.93,1.52,utterance,Parent utterance:utterance,2,r,110,SK
188,Parent utterance,Parent,246.61,248.01,1.4,utterance,Parent utterance:utterance,2,r,110,SK
189,Parent utterance,Parent,254.81,255.47,0.66,utterance,Parent utterance:utterance,2,r,110,SK
190,Parent utterance,Parent,255.62,256.54,0.92,utterance,Parent utterance:utterance,2,r,110,SK
191,Parent utterance,Parent,258.63,260.27,1.64,utterance,Parent utterance:utterance,2,r,110,SK
192,Parent utterance,Parent,260.45,261.53,1.08,utterance,Parent utterance:utterance,2,r,110,SK
193,Parent utterance,Parent,261.95,263.09,1.14,utterance,Parent utterance:utterance,2,r,110,SK
194,Parent utterance,Parent,267.79,270.59,2.8,utterance,Parent utterance:utterance,2,r,110,SK
195,Parent utterance,Parent,273.59000000000003,273.90999999999997,0.32,utterance,Parent utterance:utterance,2,r,110,SK
196,Parent utterance,Parent,282.78,284.96,2.18,utterance,Parent utterance:utterance,2,r,110,SK
197,Parent utterance,Parent,285.67,286.27,0.6,utterance,Parent utterance:utterance,2,r,110,SK
198,Verbal scaffolding,Parent,20.85,22.11,1.26,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
199,Verbal scaffolding,Parent,22.16,23.04,0.88,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
200,Verbal scaffolding,Parent,76.89,77.97,1.08,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
201,Verbal scaffolding,Parent,78.99,79.47,0.48,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
202,Verbal scaffolding,Parent,80.89,81.55,0.66,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
203,Verbal scaffolding,Parent,83.06,83.36,0.3,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
204,Verbal scaffolding,Parent,85.22,85.78,0.56,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
205,Verbal scaffolding,Parent,89.77,90.28999999999999,0.52,affective,Verbal scaffolding:affective,2,r,110,SK
206,Verbal scaffolding,Parent,90.41,90.85,0.44,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
207,Verbal scaffolding,Parent,92.72999999999999,93.17,0.44,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
208,Verbal scaffolding,Parent,101.49000000000001,101.89,0.4,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
209,Verbal scaffolding,Parent,103.56,103.97999999999999,0.42,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
210,Verbal scaffolding,Parent,107.74000000000001,109.68,1.94,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
211,Verbal scaffolding,Parent,110.11,111.45,1.34,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
212,Verbal scaffolding,Parent,111.66,112.75999999999999,1.1,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
213,Verbal scaffolding,Parent,114.5,115.02000000000001,0.52,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
214,Verbal scaffolding,Parent,116.14,117.0,0.86,instruction translation,Verbal scaffolding:instruction translation,2,r,110,SK
215,Verbal scaffolding,Parent,125.24,126.64,1.4,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
216,Verbal scaffolding,Parent,129.24,129.98,0.74,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
217,Verbal scaffolding,Parent,133.25,133.87,0.62,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
218,Verbal scaffolding,Parent,136.16,138.36,2.2,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
219,Verbal scaffolding,Parent,140.7,142.28,1.58,affective,Verbal scaffolding:affective,2,r,110,SK
220,Verbal scaffolding,Parent,142.67000000000002,143.35,0.68,affective,Verbal scaffolding:affective,2,r,110,SK
221,Verbal scaffolding,Parent,149.31,150.87,1.56,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
222,Verbal scaffolding,Parent,159.42000000000002,161.14,1.72,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
223,Verbal scaffolding,Parent,162.79,164.99,2.2,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
224,Verbal scaffolding,Parent,167.55,168.47,0.92,affective,Verbal scaffolding:affective,2,r,110,SK
225,Verbal scaffolding,Parent,177.01,177.87,0.86,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
226,Verbal scaffolding,Parent,178.3,180.6,2.3,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
227,Verbal scaffolding,Parent,181.2,182.02,0.82,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
228,Verbal scaffolding,Parent,184.5,185.22,0.72,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
229,Verbal scaffolding,Parent,185.92,186.74,0.82,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
230,Verbal scaffolding,Parent,188.92,189.78,0.86,affective,Verbal scaffolding:affective,2,r,110,SK
231,Verbal scaffolding,Parent,191.51,192.03,0.52,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
232,Verbal scaffolding,Parent,192.45,192.89,0.44,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
233,Verbal scaffolding,Parent,198.67000000000002,199.73,1.06,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
234,Verbal scaffolding,Parent,200.42000000000002,201.22,0.8,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
235,Verbal scaffolding,Parent,204.35,206.63,2.28,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
236,Verbal scaffolding,Parent,211.05,213.37,2.32,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
237,Verbal scaffolding,Parent,215.09,216.15,1.06,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
238,Verbal scaffolding,Parent,216.98,219.82,2.84,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
239,Verbal scaffolding,Parent,220.93,221.97,1.04,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
240,Verbal scaffolding,Parent,223.25,223.99,0.74,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
241,Verbal scaffolding,Parent,227.1,228.86,1.76,affective,Verbal scaffolding:affective,2,r,110,SK
242,Verbal scaffolding,Parent,231.22,232.12,0.9,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
243,Verbal scaffolding,Parent,234.82999999999998,237.77,2.94,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
244,Verbal scaffolding,Parent,237.9,239.44,1.54,affective,Verbal scaffolding:affective,2,r,110,SK
245,Verbal scaffolding,Parent,241.41,242.93,1.52,affective,Verbal scaffolding:affective,2,r,110,SK
246,Verbal scaffolding,Parent,246.61,248.01,1.4,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
247,Verbal scaffolding,Parent,254.81,255.47,0.66,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
248,Verbal scaffolding,Parent,255.62,256.54,0.92,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
249,Verbal scaffolding,Parent,258.63,260.27,1.64,cognitive,Verbal scaffolding:cognitive,2,r,110,SK
250,Non-verbal scaffolding,Parent,77.1,77.82,0.72,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
251,Non-verbal scaffolding,Parent,79.18,79.72,0.54,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
252,Non-verbal scaffolding,Parent,80.93,81.73,0.8,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
253,Non-verbal scaffolding,Parent,82.89,83.41,0.52,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
254,Non-verbal scaffolding,Parent,85.31,85.95,0.64,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
255,Non-verbal scaffolding,Parent,92.61,93.33,0.72,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
256,Non-verbal scaffolding,Parent,108.77000000000001,110.55,1.78,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
257,Non-verbal scaffolding,Parent,111.9,112.74000000000001,0.84,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
258,Non-verbal scaffolding,Parent,116.07,117.03,0.96,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
259,Non-verbal scaffolding,Parent,125.53,127.29,1.76,technical,Non-verbal scaffolding:technical,2,r,110,SK
260,Non-verbal scaffolding,Parent,127.33,127.87,0.54,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
261,Non-verbal scaffolding,Parent,129.08,129.78,0.7,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
262,Non-verbal scaffolding,Parent,133.7,134.3,0.6,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
263,Non-verbal scaffolding,Parent,159.4,160.07999999999998,0.68,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
264,Non-verbal scaffolding,Parent,192.28,193.12,0.84,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
265,Non-verbal scaffolding,Parent,194.26,194.7,0.44,technical,Non-verbal scaffolding:technical,2,r,110,SK
266,Non-verbal scaffolding,Parent,198.76,199.52,0.76,affective,Non-verbal scaffolding:affective,2,r,110,SK
267,Non-verbal scaffolding,Parent,199.62,200.02,0.4,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
268,Non-verbal scaffolding,Parent,204.26,205.42000000000002,1.16,affective,Non-verbal scaffolding:affective,2,r,110,SK
269,Non-verbal scaffolding,Parent,205.48,205.84,0.36,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
270,Non-verbal scaffolding,Parent,210.66,211.26,0.6,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
271,Non-verbal scaffolding,Parent,211.76,212.56,0.8,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
272,Non-verbal scaffolding,Parent,217.32,219.4,2.08,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
273,Non-verbal scaffolding,Parent,227.46,230.06,2.6,affective,Non-verbal scaffolding:affective,2,r,110,SK
274,Non-verbal scaffolding,Parent,235.74,236.22,0.48,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
275,Non-verbal scaffolding,Parent,237.94,241.86,3.92,affective,Non-verbal scaffolding:affective,2,r,110,SK
276,Non-verbal scaffolding,Parent,247.52,248.04,0.52,cognitive,Non-verbal scaffolding:cognitive,2,r,110,SK
