,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,17.12
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,17.32
2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,17.52
3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,17.72
4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,17.919999999999998
5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,18.119999999999997
6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,18.319999999999997
7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,18.519999999999996
8,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,18.719999999999995
9,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,18.919999999999995
10,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,19.119999999999994
11,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,19.319999999999993
12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,19.519999999999992
13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19.71999999999999
14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19.91999999999999
15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20.11999999999999
16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20.31999999999999
17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20.51999999999999
18,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,20.719999999999988
19,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,20.919999999999987
20,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,21.119999999999987
21,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,21.319999999999986
22,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,21.519999999999985
23,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,21.719999999999985
24,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,21.919999999999984
25,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,22.119999999999983
26,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,22.319999999999983
27,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,22.519999999999982
28,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,22.71999999999998
29,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,22.91999999999998
30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23.11999999999998
31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23.31999999999998
32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23.51999999999998
33,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23.719999999999978
34,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23.919999999999977
35,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24.119999999999976
36,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24.319999999999975
37,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24.519999999999975
38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.719999999999974
39,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.919999999999973
40,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,25.119999999999973
41,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,25.319999999999972
42,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,25.51999999999997
43,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,25.71999999999997
44,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,25.91999999999997
45,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,26.11999999999997
46,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,26.31999999999997
47,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,26.519999999999968
48,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,26.719999999999967
49,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,26.919999999999966
50,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,27.119999999999965
51,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,27.319999999999965
52,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,27.519999999999964
53,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,27.719999999999963
54,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,27.919999999999963
55,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,28.119999999999962
56,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,28.31999999999996
57,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,28.51999999999996
58,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,28.71999999999996
59,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,28.91999999999996
60,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,29.11999999999996
61,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,29.319999999999958
62,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,29.519999999999957
63,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,29.719999999999956
64,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,29.919999999999956
65,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,30.119999999999955
66,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,30.319999999999954
67,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,30.519999999999953
68,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,30.719999999999953
69,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,30.919999999999952
70,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,31.11999999999995
71,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,31.31999999999995
72,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,31.51999999999995
73,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,31.71999999999995
74,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,31.91999999999995
75,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,32.11999999999995
76,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,32.31999999999995
77,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,32.519999999999946
78,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,32.71999999999994
79,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,32.919999999999945
80,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,33.11999999999995
81,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,33.31999999999994
82,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,33.51999999999994
83,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,33.71999999999994
84,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,33.919999999999945
85,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,34.11999999999994
86,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,34.319999999999936
87,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,34.51999999999994
88,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,34.71999999999994
89,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,34.91999999999994
90,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,35.11999999999993
91,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,35.319999999999936
92,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,35.51999999999994
93,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,35.719999999999935
94,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,35.91999999999993
95,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,36.11999999999993
96,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,36.319999999999936
97,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,36.51999999999993
98,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,36.71999999999993
99,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,36.91999999999993
100,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,37.11999999999993
101,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,37.31999999999993
102,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,37.519999999999925
103,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,37.71999999999993
104,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,37.91999999999993
105,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,38.119999999999926
106,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,38.31999999999992
107,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,38.519999999999925
108,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,38.71999999999993
109,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,38.91999999999992
110,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,39.11999999999992
111,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,39.31999999999992
112,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,39.519999999999925
113,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,39.71999999999992
114,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,39.919999999999916
115,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,40.11999999999992
116,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,40.31999999999992
117,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,40.51999999999992
118,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,40.719999999999914
119,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,40.919999999999916
120,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,41.11999999999992
121,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,41.319999999999915
122,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,41.51999999999991
123,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,41.719999999999914
124,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,41.919999999999916
125,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,42.11999999999991
126,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,42.31999999999991
127,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,42.51999999999991
128,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,42.719999999999914
129,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,42.91999999999991
130,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,43.119999999999905
131,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,43.31999999999991
132,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,43.51999999999991
133,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,43.71999999999991
134,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,43.9199999999999
135,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,44.119999999999905
136,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,44.31999999999991
137,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,44.519999999999904
138,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,44.7199999999999
139,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,44.9199999999999
140,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,45.119999999999905
141,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,45.3199999999999
142,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,45.5199999999999
143,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,45.7199999999999
144,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,45.9199999999999
145,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,46.1199999999999
146,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,46.319999999999894
147,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,46.5199999999999
148,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,46.7199999999999
149,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,46.919999999999895
150,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,47.11999999999989
151,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,47.319999999999894
152,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,47.5199999999999
153,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,47.71999999999989
154,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,47.91999999999989
155,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,48.11999999999989
156,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,48.319999999999894
157,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,48.51999999999989
158,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,48.719999999999885
159,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,48.91999999999989
160,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,49.11999999999989
161,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,49.319999999999894
162,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,49.51999999999988
163,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,49.719999999999885
164,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,49.91999999999989
165,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,50.11999999999989
166,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,50.31999999999988
167,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,50.51999999999988
168,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,50.719999999999885
169,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,50.91999999999989
170,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,51.11999999999988
171,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,51.31999999999988
172,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,51.51999999999988
173,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,51.719999999999885
174,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,51.919999999999874
175,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,52.11999999999988
176,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,52.31999999999988
177,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,52.51999999999988
178,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,52.71999999999987
179,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,52.919999999999874
180,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,53.11999999999988
181,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,53.31999999999988
182,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,53.51999999999987
183,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,53.71999999999987
184,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,53.919999999999874
185,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,54.11999999999988
186,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,54.319999999999865
187,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,54.51999999999987
188,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,54.71999999999987
189,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,54.919999999999874
190,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,55.11999999999986
191,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,55.319999999999865
192,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,55.51999999999987
193,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,55.71999999999987
194,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,55.91999999999986
195,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,56.11999999999986
196,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,56.319999999999865
197,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,56.51999999999987
198,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,56.71999999999986
199,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,56.91999999999986
200,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,57.11999999999986
201,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,57.319999999999865
202,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,57.519999999999854
203,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,57.71999999999986
204,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,57.91999999999986
205,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,58.11999999999986
206,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,58.31999999999985
207,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,58.519999999999854
208,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,58.71999999999986
209,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,58.91999999999986
210,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,59.11999999999985
211,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,59.31999999999985
212,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,59.519999999999854
213,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,59.71999999999986
214,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,59.919999999999845
215,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,60.11999999999985
216,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,60.31999999999985
217,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,60.519999999999854
218,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,60.71999999999984
219,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,60.919999999999845
220,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,61.11999999999985
221,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,61.31999999999985
222,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,61.51999999999984
223,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,61.71999999999984
224,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,61.919999999999845
225,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,62.11999999999985
226,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,62.31999999999984
227,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,62.51999999999984
228,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,62.71999999999984
229,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,62.919999999999845
230,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,63.119999999999834
231,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,63.31999999999984
232,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,63.51999999999984
233,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,63.71999999999984
234,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,63.91999999999983
235,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,64.11999999999983
236,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,64.31999999999984
237,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,64.51999999999984
238,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,64.71999999999983
239,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,64.91999999999983
240,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,65.11999999999983
241,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,65.31999999999984
242,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,65.51999999999983
243,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,65.71999999999983
244,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,65.91999999999983
245,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,66.11999999999983
246,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,66.31999999999982
247,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,66.51999999999983
248,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,66.71999999999983
249,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,66.91999999999983
250,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,67.11999999999982
251,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,67.31999999999982
252,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,67.51999999999983
253,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,67.71999999999983
254,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,67.91999999999982
255,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,68.11999999999982
256,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,68.31999999999982
257,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,68.51999999999983
258,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,68.71999999999981
259,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,68.91999999999982
260,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,69.11999999999982
261,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,69.31999999999982
