,action,who,s_time,e_time,t_time,sub_action,action:sub_action,order,condition,participant,coder
62,Parent utterance,Parent,87.2,88.2,1.0,utterance,Parent utterance:utterance,1,t,116,SK
63,Parent utterance,Parent,102.53999999999999,103.74000000000001,1.2,utterance,Parent utterance:utterance,1,t,116,SK
64,Parent utterance,Parent,104.78,106.86,2.08,utterance,Parent utterance:utterance,1,t,116,SK
65,Parent utterance,Parent,107.5,108.78,1.28,utterance,Parent utterance:utterance,1,t,116,SK
66,Parent utterance,Parent,109.82,113.06,3.24,utterance,Parent utterance:utterance,1,t,116,SK
67,Parent utterance,Parent,113.68,114.72,1.04,utterance,Parent utterance:utterance,1,t,116,SK
68,Parent utterance,Parent,116.96000000000001,118.28,1.32,utterance,Parent utterance:utterance,1,t,116,SK
69,Parent utterance,Parent,122.74,124.18,1.44,utterance,Parent utterance:utterance,1,t,116,SK
70,Parent utterance,Parent,124.86,125.46,0.6,utterance,Parent utterance:utterance,1,t,116,SK
71,Parent utterance,Parent,125.96,128.08,2.12,utterance,Parent utterance:utterance,1,t,116,SK
72,Parent utterance,Parent,129.62,130.62,1.0,utterance,Parent utterance:utterance,1,t,116,SK
73,Parent utterance,Parent,136.88,138.24,1.36,utterance,Parent utterance:utterance,1,t,116,SK
74,Parent utterance,Parent,138.6,141.07999999999998,2.48,utterance,Parent utterance:utterance,1,t,116,SK
75,Parent utterance,Parent,141.6,142.64,1.04,utterance,Parent utterance:utterance,1,t,116,SK
76,Parent utterance,Parent,143.0,143.72,0.72,utterance,Parent utterance:utterance,1,t,116,SK
77,Parent utterance,Parent,147.6,149.12,1.52,utterance,Parent utterance:utterance,1,t,116,SK
78,Parent utterance,Parent,152.48,153.84,1.36,utterance,Parent utterance:utterance,1,t,116,SK
79,Parent utterance,Parent,158.28,161.32,3.04,utterance,Parent utterance:utterance,1,t,116,SK
80,Parent utterance,Parent,164.36,165.4,1.04,missing data,Parent utterance:missing data,1,t,116,SK
81,Parent utterance,Parent,165.84,167.64,1.8,missing data,Parent utterance:missing data,1,t,116,SK
82,Parent utterance,Parent,177.06,177.86,0.8,utterance,Parent utterance:utterance,1,t,116,SK
83,Parent utterance,Parent,178.14,179.22,1.08,utterance,Parent utterance:utterance,1,t,116,SK
84,Parent utterance,Parent,184.16,185.08,0.92,missing data,Parent utterance:missing data,1,t,116,SK
85,Parent utterance,Parent,186.1,188.1,2.0,utterance,Parent utterance:utterance,1,t,116,SK
86,Parent utterance,Parent,188.54,190.42,1.88,utterance,Parent utterance:utterance,1,t,116,SK
87,Parent utterance,Parent,191.96,192.92,0.96,utterance,Parent utterance:utterance,1,t,116,SK
88,Parent utterance,Parent,196.88,197.96,1.08,utterance,Parent utterance:utterance,1,t,116,SK
89,Parent utterance,Parent,198.26,199.1,0.84,utterance,Parent utterance:utterance,1,t,116,SK
90,Parent utterance,Parent,199.52,200.72,1.2,utterance,Parent utterance:utterance,1,t,116,SK
91,Parent utterance,Parent,201.48,202.92000000000002,1.44,utterance,Parent utterance:utterance,1,t,116,SK
92,Parent utterance,Parent,204.44,205.52,1.08,utterance,Parent utterance:utterance,1,t,116,SK
93,Parent utterance,Parent,206.22,207.7,1.48,utterance,Parent utterance:utterance,1,t,116,SK
94,Parent utterance,Parent,207.8,208.16,0.36,utterance,Parent utterance:utterance,1,t,116,SK
95,Parent utterance,Parent,211.5,213.22,1.72,utterance,Parent utterance:utterance,1,t,116,SK
96,Parent utterance,Parent,213.96,215.28,1.32,utterance,Parent utterance:utterance,1,t,116,SK
97,Parent utterance,Parent,216.22,217.22,1.0,utterance,Parent utterance:utterance,1,t,116,SK
98,Parent utterance,Parent,218.24,219.0,0.76,utterance,Parent utterance:utterance,1,t,116,SK
99,Parent utterance,Parent,220.18,220.82,0.64,utterance,Parent utterance:utterance,1,t,116,SK
100,Parent utterance,Parent,222.34,223.22,0.88,utterance,Parent utterance:utterance,1,t,116,SK
101,Parent utterance,Parent,223.57999999999998,224.7,1.12,utterance,Parent utterance:utterance,1,t,116,SK
102,Parent utterance,Parent,225.42000000000002,226.38,0.96,utterance,Parent utterance:utterance,1,t,116,SK
103,Parent utterance,Parent,229.1,230.74,1.64,utterance,Parent utterance:utterance,1,t,116,SK
104,Parent utterance,Parent,234.7,235.94,1.24,utterance,Parent utterance:utterance,1,t,116,SK
105,Parent utterance,Parent,239.88,241.0,1.12,utterance,Parent utterance:utterance,1,t,116,SK
106,Parent utterance,Parent,243.4,243.8,0.4,utterance,Parent utterance:utterance,1,t,116,SK
107,Parent utterance,Parent,244.46,245.18,0.72,utterance,Parent utterance:utterance,1,t,116,SK
108,Parent utterance,Parent,246.58,247.34,0.76,utterance,Parent utterance:utterance,1,t,116,SK
109,Parent utterance,Parent,248.64,250.56,1.92,utterance,Parent utterance:utterance,1,t,116,SK
110,Parent utterance,Parent,252.0,253.04,1.04,utterance,Parent utterance:utterance,1,t,116,SK
111,Parent utterance,Parent,253.54,254.5,0.96,utterance,Parent utterance:utterance,1,t,116,SK
112,Parent utterance,Parent,255.16,255.68,0.52,utterance,Parent utterance:utterance,1,t,116,SK
113,Parent utterance,Parent,256.42,256.86,0.44,utterance,Parent utterance:utterance,1,t,116,SK
114,Parent utterance,Parent,257.18,257.86,0.68,utterance,Parent utterance:utterance,1,t,116,SK
115,Parent utterance,Parent,260.12,261.12,1.0,utterance,Parent utterance:utterance,1,t,116,SK
116,Parent utterance,Parent,263.74,264.22,0.48,utterance,Parent utterance:utterance,1,t,116,SK
117,Parent utterance,Parent,264.42,265.22,0.8,utterance,Parent utterance:utterance,1,t,116,SK
118,Parent utterance,Parent,271.28,273.44,2.16,utterance,Parent utterance:utterance,1,t,116,SK
119,Parent utterance,Parent,274.92,276.96,2.04,utterance,Parent utterance:utterance,1,t,116,SK
120,Parent utterance,Parent,282.78,284.14,1.36,utterance,Parent utterance:utterance,1,t,116,SK
121,Parent utterance,Parent,287.42,290.18,2.76,utterance,Parent utterance:utterance,1,t,116,SK
122,Parent utterance,Parent,294.26,295.7,1.44,utterance,Parent utterance:utterance,1,t,116,SK
123,Parent utterance,Parent,299.44,300.52,1.08,utterance,Parent utterance:utterance,1,t,116,SK
124,Verbal scaffolding,Parent,102.53999999999999,103.74000000000001,1.2,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
125,Verbal scaffolding,Parent,104.78,106.86,2.08,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
126,Verbal scaffolding,Parent,107.5,108.78,1.28,technical,Verbal scaffolding:technical,1,t,116,SK
127,Verbal scaffolding,Parent,122.74,124.18,1.44,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
128,Verbal scaffolding,Parent,124.86,125.46,0.6,technical,Verbal scaffolding:technical,1,t,116,SK
129,Verbal scaffolding,Parent,125.96,128.08,2.12,affective,Verbal scaffolding:affective,1,t,116,SK
130,Verbal scaffolding,Parent,129.62,130.62,1.0,affective,Verbal scaffolding:affective,1,t,116,SK
131,Verbal scaffolding,Parent,138.6,141.07999999999998,2.48,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
132,Verbal scaffolding,Parent,141.6,142.64,1.04,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
133,Verbal scaffolding,Parent,143.0,143.72,0.72,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
134,Verbal scaffolding,Parent,158.28,161.32,3.04,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
135,Verbal scaffolding,Parent,177.06,177.86,0.8,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
136,Verbal scaffolding,Parent,178.14,179.22,1.08,affective,Verbal scaffolding:affective,1,t,116,SK
137,Verbal scaffolding,Parent,186.1,188.1,2.0,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
138,Verbal scaffolding,Parent,191.96,192.92,0.96,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
139,Verbal scaffolding,Parent,196.88,197.96,1.08,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
140,Verbal scaffolding,Parent,198.26,199.1,0.84,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
141,Verbal scaffolding,Parent,199.52,200.72,1.2,technical,Verbal scaffolding:technical,1,t,116,SK
142,Verbal scaffolding,Parent,201.48,202.92000000000002,1.44,affective,Verbal scaffolding:affective,1,t,116,SK
143,Verbal scaffolding,Parent,211.5,213.22,1.72,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
144,Verbal scaffolding,Parent,213.96,215.28,1.32,affective,Verbal scaffolding:affective,1,t,116,SK
145,Verbal scaffolding,Parent,216.22,217.22,1.0,affective,Verbal scaffolding:affective,1,t,116,SK
146,Verbal scaffolding,Parent,218.24,219.0,0.76,affective,Verbal scaffolding:affective,1,t,116,SK
147,Verbal scaffolding,Parent,222.34,223.22,0.88,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
148,Verbal scaffolding,Parent,223.57999999999998,224.7,1.12,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
149,Verbal scaffolding,Parent,225.42000000000002,226.38,0.96,affective,Verbal scaffolding:affective,1,t,116,SK
150,Verbal scaffolding,Parent,229.1,230.74,1.64,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
151,Verbal scaffolding,Parent,234.7,235.94,1.24,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
152,Verbal scaffolding,Parent,244.46,245.18,0.72,affective,Verbal scaffolding:affective,1,t,116,SK
153,Verbal scaffolding,Parent,248.64,250.56,1.92,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
154,Verbal scaffolding,Parent,274.92,276.96,2.04,affective,Verbal scaffolding:affective,1,t,116,SK
155,Verbal scaffolding,Parent,287.42,290.18,2.76,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
156,Verbal scaffolding,Parent,294.26,295.7,1.44,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
157,Verbal scaffolding,Parent,299.44,300.52,1.08,cognitive,Verbal scaffolding:cognitive,1,t,116,SK
158,Non-verbal scaffolding,Parent,67.4,68.96000000000001,1.56,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
159,Non-verbal scaffolding,Parent,72.02,73.1,1.08,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
160,Non-verbal scaffolding,Parent,78.0,79.03999999999999,1.04,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
161,Non-verbal scaffolding,Parent,104.8,108.92,4.12,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
162,Non-verbal scaffolding,Parent,110.02000000000001,111.22,1.2,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
163,Non-verbal scaffolding,Parent,112.68,114.92,2.24,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
164,Non-verbal scaffolding,Parent,122.88,124.64,1.76,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
165,Non-verbal scaffolding,Parent,138.07999999999998,138.44,0.36,technical,Non-verbal scaffolding:technical,1,t,116,SK
166,Non-verbal scaffolding,Parent,138.56,140.96,2.4,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
167,Non-verbal scaffolding,Parent,147.86,149.1,1.24,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
168,Non-verbal scaffolding,Parent,150.2,153.8,3.6,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
169,Non-verbal scaffolding,Parent,154.82,156.1,1.28,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
170,Non-verbal scaffolding,Parent,158.34,161.26,2.92,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
171,Non-verbal scaffolding,Parent,161.68,163.68,2.0,technical,Non-verbal scaffolding:technical,1,t,116,SK
172,Non-verbal scaffolding,Parent,184.5,187.46,2.96,technical,Non-verbal scaffolding:technical,1,t,116,SK
173,Non-verbal scaffolding,Parent,197.66,199.34,1.68,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
174,Non-verbal scaffolding,Parent,199.78,200.14,0.36,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
175,Non-verbal scaffolding,Parent,208.48,209.76,1.28,technical,Non-verbal scaffolding:technical,1,t,116,SK
176,Non-verbal scaffolding,Parent,210.48,211.12,0.64,technical,Non-verbal scaffolding:technical,1,t,116,SK
177,Non-verbal scaffolding,Parent,222.3,223.18,0.88,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
178,Non-verbal scaffolding,Parent,223.94,224.38,0.44,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
179,Non-verbal scaffolding,Parent,233.12,233.8,0.68,technical,Non-verbal scaffolding:technical,1,t,116,SK
180,Non-verbal scaffolding,Parent,248.8,249.88,1.08,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
181,Non-verbal scaffolding,Parent,252.3,253.46,1.16,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
182,Non-verbal scaffolding,Parent,288.54,289.42,0.88,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
183,Non-verbal scaffolding,Parent,294.15999999999997,295.2,1.04,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
184,Non-verbal scaffolding,Parent,299.08,299.88,0.8,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
185,Non-verbal scaffolding,Parent,301.96,302.92,0.96,cognitive,Non-verbal scaffolding:cognitive,1,t,116,SK
186,Parent gaze,Parent,4.28,36.96,32.68,tablet,Parent gaze:tablet,1,t,116,SK
187,Parent gaze,Parent,37.08,40.48,3.4,missing data,Parent gaze:missing data,1,t,116,SK
188,Parent gaze,Parent,40.68,68.03999999999999,27.36,tablet,Parent gaze:tablet,1,t,116,SK
189,Parent gaze,Parent,68.12,69.08,0.96,child,Parent gaze:child,1,t,116,SK
190,Parent gaze,Parent,69.16,72.44,3.28,tablet,Parent gaze:tablet,1,t,116,SK
191,Parent gaze,Parent,72.52,73.96000000000001,1.44,child,Parent gaze:child,1,t,116,SK
192,Parent gaze,Parent,74.03999999999999,126.12,52.08,tablet,Parent gaze:tablet,1,t,116,SK
193,Parent gaze,Parent,126.36,128.0,1.64,child,Parent gaze:child,1,t,116,SK
194,Parent gaze,Parent,128.1,202.14,74.03999999999999,tablet,Parent gaze:tablet,1,t,116,SK
195,Parent gaze,Parent,202.16,203.16,1.0,child,Parent gaze:child,1,t,116,SK
196,Parent gaze,Parent,203.2,214.68,11.48,tablet,Parent gaze:tablet,1,t,116,SK
197,Parent gaze,Parent,214.8,215.6,0.8,child,Parent gaze:child,1,t,116,SK
198,Parent gaze,Parent,215.68,244.68,29.0,tablet,Parent gaze:tablet,1,t,116,SK
199,Parent gaze,Parent,244.82,245.98,1.16,child,Parent gaze:child,1,t,116,SK
200,Parent gaze,Parent,246.04,256.96,10.92,tablet,Parent gaze:tablet,1,t,116,SK
201,Parent gaze,Parent,257.08,259.24,2.16,child,Parent gaze:child,1,t,116,SK
202,Parent affect,Parent,4.24,6.44,2.2,positive 1,Parent affect:positive 1,1,t,116,SK
203,Parent affect,Parent,182.48,186.76,4.28,positive 1,Parent affect:positive 1,1,t,116,SK
204,Parent affect,Parent,215.32,218.84,3.52,positive 2,Parent affect:positive 2,1,t,116,SK
205,Parent affect,Parent,273.64,278.28,4.64,positive 1,Parent affect:positive 1,1,t,116,SK
206,Parent gesture,Parent,67.4,68.96000000000001,1.56,point at prop,Parent gesture:point at prop,1,t,116,SK
207,Parent gesture,Parent,72.02,73.1,1.08,point at prop,Parent gesture:point at prop,1,t,116,SK
208,Parent gesture,Parent,78.0,79.03999999999999,1.04,point at prop,Parent gesture:point at prop,1,t,116,SK
209,Parent gesture,Parent,104.8,108.92,4.12,point at prop,Parent gesture:point at prop,1,t,116,SK
210,Parent gesture,Parent,110.02000000000001,111.22,1.2,point at prop,Parent gesture:point at prop,1,t,116,SK
211,Parent gesture,Parent,112.68,114.92,2.24,point at prop,Parent gesture:point at prop,1,t,116,SK
212,Parent gesture,Parent,122.88,124.64,1.76,point at prop,Parent gesture:point at prop,1,t,116,SK
213,Parent gesture,Parent,138.56,140.96,2.4,point at prop,Parent gesture:point at prop,1,t,116,SK
214,Parent gesture,Parent,147.86,149.1,1.24,point at prop,Parent gesture:point at prop,1,t,116,SK
215,Parent gesture,Parent,149.44,150.07999999999998,0.64,other,Parent gesture:other,1,t,116,SK
216,Parent gesture,Parent,150.2,153.8,3.6,point at prop,Parent gesture:point at prop,1,t,116,SK
217,Parent gesture,Parent,154.82,156.1,1.28,point at prop,Parent gesture:point at prop,1,t,116,SK
218,Parent gesture,Parent,158.34,161.26,2.92,point at prop,Parent gesture:point at prop,1,t,116,SK
219,Parent gesture,Parent,184.5,187.46,2.96,point at prop,Parent gesture:point at prop,1,t,116,SK
220,Parent gesture,Parent,197.66,199.34,1.68,point at prop,Parent gesture:point at prop,1,t,116,SK
221,Parent gesture,Parent,199.78,200.14,0.36,point at prop,Parent gesture:point at prop,1,t,116,SK
222,Parent gesture,Parent,222.3,223.18,0.88,point at prop,Parent gesture:point at prop,1,t,116,SK
223,Parent gesture,Parent,223.94,224.38,0.44,point at prop,Parent gesture:point at prop,1,t,116,SK
224,Parent gesture,Parent,248.8,249.88,1.08,point at prop,Parent gesture:point at prop,1,t,116,SK
225,Parent gesture,Parent,252.3,253.46,1.16,point at prop,Parent gesture:point at prop,1,t,116,SK
226,Parent gesture,Parent,288.54,289.42,0.88,point at prop,Parent gesture:point at prop,1,t,116,SK
227,Parent gesture,Parent,294.15999999999997,295.2,1.04,point at prop,Parent gesture:point at prop,1,t,116,SK
228,Parent gesture,Parent,299.08,299.88,0.8,point at prop,Parent gesture:point at prop,1,t,116,SK
229,Parent gesture,Parent,301.96,302.92,0.96,point at prop,Parent gesture:point at prop,1,t,116,SK
230,Child prop manipulation,Child,124.72,126.24,1.52,child,Child prop manipulation:child,1,t,116,SK
231,Child prop manipulation,Child,135.56,138.12,2.56,child,Child prop manipulation:child,1,t,116,SK
232,Child prop manipulation,Child,140.66,145.7,5.04,child,Child prop manipulation:child,1,t,116,SK
233,Child prop manipulation,Child,154.04,155.28,1.24,child,Child prop manipulation:child,1,t,116,SK
234,Child prop manipulation,Child,179.62,182.66,3.04,child,Child prop manipulation:child,1,t,116,SK
235,Child prop manipulation,Child,187.42,189.02,1.6,child,Child prop manipulation:child,1,t,116,SK
236,Child prop manipulation,Child,200.7,201.86,1.16,child,Child prop manipulation:child,1,t,116,SK
237,Child prop manipulation,Child,202.72,206.4,3.68,child,Child prop manipulation:child,1,t,116,SK
238,Child prop manipulation,Child,213.2,213.8,0.6,child,Child prop manipulation:child,1,t,116,SK
239,Child prop manipulation,Child,216.06,221.1,5.04,child,Child prop manipulation:child,1,t,116,SK
240,Child prop manipulation,Child,224.76,225.6,0.84,child,Child prop manipulation:child,1,t,116,SK
241,Child prop manipulation,Child,226.78,232.57999999999998,5.8,child,Child prop manipulation:child,1,t,116,SK
242,Child prop manipulation,Child,235.94,238.06,2.12,child,Child prop manipulation:child,1,t,116,SK
243,Child prop manipulation,Child,255.04,256.76,1.72,child,Child prop manipulation:child,1,t,116,SK
244,Child prop manipulation,Child,257.62,261.02,3.4,child,Child prop manipulation:child,1,t,116,SK
245,Child prop manipulation,Child,262.92,263.8,0.88,child,Child prop manipulation:child,1,t,116,SK
246,Child prop manipulation,Child,289.98,292.26,2.28,child,Child prop manipulation:child,1,t,116,SK
247,Parent prop manipulation,Parent,111.25999999999999,112.62,1.36,parent,Parent prop manipulation:parent,1,t,116,SK
248,Parent prop manipulation,Parent,161.68,163.68,2.0,parent,Parent prop manipulation:parent,1,t,116,SK
249,Parent prop manipulation,Parent,176.76,177.44,0.68,parent,Parent prop manipulation:parent,1,t,116,SK
250,Parent prop manipulation,Parent,208.48,209.76,1.28,parent,Parent prop manipulation:parent,1,t,116,SK
251,Parent prop manipulation,Parent,210.48,211.12,0.64,parent,Parent prop manipulation:parent,1,t,116,SK
252,Parent prop manipulation,Parent,233.12,233.8,0.68,parent,Parent prop manipulation:parent,1,t,116,SK
253,robot pointing,robot,33.399,34.733,1.334,point at prop,robot pointing:point at prop,1,t,116,SK
254,robot pointing,robot,44.133,45.066,0.933,point at prop,robot pointing:point at prop,1,t,116,SK
255,robot pointing,robot,54.133,55.133,1.0,point at prop,robot pointing:point at prop,1,t,116,SK
256,robot pointing,robot,64.466,65.399,0.933,point at prop,robot pointing:point at prop,1,t,116,SK
257,robot pointing,robot,94.46600000000001,96.799,2.333,point at prop,robot pointing:point at prop,1,t,116,SK
258,robot pointing,robot,132.86599999999999,135.266,2.4,point at prop,robot pointing:point at prop,1,t,116,SK
259,robot pointing,robot,194.932,197.199,2.267,point at prop,robot pointing:point at prop,1,t,116,SK
260,robot pointing,robot,219.8,222.6,2.8,point at prop,robot pointing:point at prop,1,t,116,SK
261,robot pointing,robot,246.532,248.732,2.2,point at prop,robot pointing:point at prop,1,t,116,SK
262,robot pointing,robot,285.266,287.799,2.533,point at prop,robot pointing:point at prop,1,t,116,SK
263,robot pointing,robot,291.599,294.532,2.933,point at prop,robot pointing:point at prop,1,t,116,SK
264,robot pointing,robot,296.665,298.799,2.134,point at prop,robot pointing:point at prop,1,t,116,SK
265,robot pointing,robot,300.2,302.6,2.4,point at prop,robot pointing:point at prop,1,t,116,SK
266,robot text,robot,3.533,5.066,1.533,other,robot text:other,1,t,116,SK
267,robot text,robot,7.733,9.866,2.133,other,robot text:other,1,t,116,SK
268,robot text,robot,12.266,13.933,1.667,other,robot text:other,1,t,116,SK
269,robot text,robot,16.799,83.599,66.8,song,robot text:song,1,t,116,SK
270,robot text,robot,89.065,90.132,1.067,other,robot text:other,1,t,116,SK
271,robot text,robot,94.46600000000001,96.799,2.333,teach,robot text:teach,1,t,116,SK
272,robot text,robot,99.333,102.13300000000001,2.8,pick up,robot text:pick up,1,t,116,SK
273,robot text,robot,114.066,116.59899999999999,2.533,positive feedback,robot text:positive feedback,1,t,116,SK
274,robot text,robot,119.932,122.066,2.134,put down,robot text:put down,1,t,116,SK
