,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,time
112,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,85.32000000000032
113,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,85.52000000000032
114,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,85.72000000000033
115,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,85.92000000000033
116,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,86.12000000000033
117,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,86.32000000000033
118,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,86.52000000000034
119,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,86.72000000000034
120,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,86.92000000000034
121,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,87.12000000000035
122,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,87.32000000000035
123,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,87.52000000000035
124,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,87.72000000000035
125,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,87.92000000000036
126,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,88.12000000000036
127,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,88.32000000000036
128,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,88.52000000000037
129,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,88.72000000000037
130,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,88.92000000000037
131,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,89.12000000000037
132,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,89.32000000000038
133,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,89.52000000000038
134,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,89.72000000000038
135,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,89.92000000000039
136,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,90.12000000000039
137,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,90.32000000000039
138,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,90.5200000000004
139,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,90.7200000000004
140,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,90.9200000000004
141,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,91.1200000000004
142,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,91.3200000000004
143,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91.52000000000041
144,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91.72000000000041
145,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91.92000000000041
146,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,92.12000000000042
147,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,92.32000000000042
148,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,92.52000000000042
149,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,92.72000000000043
150,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,92.92000000000043
151,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,93.12000000000043
152,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,93.32000000000043
153,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,93.52000000000044
154,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,93.72000000000044
155,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,93.92000000000044
156,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,94.12000000000045
157,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,94.32000000000045
158,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,94.52000000000045
159,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,94.72000000000045
160,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,94.92000000000046
161,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,95.12000000000046
162,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,95.32000000000046
163,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,95.52000000000046
164,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,95.72000000000047
165,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,95.92000000000047
166,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,96.12000000000047
167,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,96.32000000000048
168,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,96.52000000000048
169,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,96.72000000000048
170,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,96.92000000000048
171,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,97.12000000000049
172,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,97.32000000000049
173,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,97.5200000000005
174,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,97.7200000000005
175,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,97.9200000000005
176,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,98.1200000000005
177,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,98.3200000000005
178,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,98.52000000000051
179,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,98.72000000000051
180,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,98.92000000000051
181,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99.12000000000052
182,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,99.32000000000052
183,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,99.52000000000052
184,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,99.72000000000052
185,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,99.92000000000053
186,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,100.12000000000053
187,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,100.32000000000053
188,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,100.52000000000054
189,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,100.72000000000054
190,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,100.92000000000054
191,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,101.12000000000054
192,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,101.32000000000055
193,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,101.52000000000055
194,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,101.72000000000055
195,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,101.92000000000056
196,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,102.12000000000056
197,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,102.32000000000056
198,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,102.52000000000056
199,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,102.72000000000057
200,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,102.92000000000057
201,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,103.12000000000057
202,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,103.32000000000058
203,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,103.52000000000058
204,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,103.72000000000058
205,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,103.92000000000058
206,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,104.12000000000059
207,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,104.32000000000059
208,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,104.52000000000059
209,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,104.7200000000006
210,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,104.9200000000006
211,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,105.1200000000006
212,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,105.3200000000006
213,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,105.5200000000006
214,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,105.72000000000061
215,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,105.92000000000061
216,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,106.12000000000062
217,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,106.32000000000062
218,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,106.52000000000062
219,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,106.72000000000062
220,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,106.92000000000063
221,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,107.12000000000063
222,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,107.32000000000063
223,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,107.52000000000064
224,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,107.72000000000064
225,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,107.92000000000064
226,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,108.12000000000064
227,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,108.32000000000065
228,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,108.52000000000065
229,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,108.72000000000065
230,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,108.92000000000066
231,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,109.12000000000066
232,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,109.32000000000066
233,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,109.52000000000066
234,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,109.72000000000067
235,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,109.92000000000067
236,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,110.12000000000067
237,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,110.32000000000068
238,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,110.52000000000068
239,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,110.72000000000068
240,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,110.92000000000068
241,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,111.12000000000069
242,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,111.32000000000069
243,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,111.52000000000069
244,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,111.7200000000007
245,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,111.9200000000007
246,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,112.1200000000007
247,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,112.3200000000007
248,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,112.5200000000007
249,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,112.72000000000071
250,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,112.92000000000071
251,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,113.12000000000072
252,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,113.32000000000072
253,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,113.52000000000072
254,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,113.72000000000072
255,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,113.92000000000073
256,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,114.12000000000073
257,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,114.32000000000073
258,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,114.52000000000073
259,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,114.72000000000074
260,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,114.92000000000074
261,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,115.12000000000074
262,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,115.32000000000075
263,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,115.52000000000075
264,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,115.72000000000075
265,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,115.92000000000075
266,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,116.12000000000076
267,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,116.32000000000076
268,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,116.52000000000076
269,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,116.72000000000077
270,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,116.92000000000077
271,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,117.12000000000077
272,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,117.32000000000077
273,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,117.52000000000078
274,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,117.72000000000078
275,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,117.92000000000078
276,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,118.12000000000079
277,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,118.32000000000079
278,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,118.52000000000079
279,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,118.7200000000008
280,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,118.9200000000008
281,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,119.1200000000008
282,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,119.3200000000008
283,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,119.5200000000008
284,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,119.72000000000081
285,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,119.92000000000081
286,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,120.12000000000081
287,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,120.32000000000082
288,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,120.52000000000082
289,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,120.72000000000082
290,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,120.92000000000083
291,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,121.12000000000083
292,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,121.32000000000083
293,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,121.52000000000083
294,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,121.72000000000084
295,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,121.92000000000084
296,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,122.12000000000084
297,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,122.32000000000085
298,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,122.52000000000085
299,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,122.72000000000085
300,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,122.92000000000085
301,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,123.12000000000086
302,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,123.32000000000086
303,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,123.52000000000086
304,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,123.72000000000087
305,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,123.92000000000087
306,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,124.12000000000087
307,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,124.32000000000087
308,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,124.52000000000088
309,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,124.72000000000088
310,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,124.92000000000088
311,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,125.12000000000089
312,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,125.32000000000089
313,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,125.52000000000089
314,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,125.7200000000009
315,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,125.9200000000009
316,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,126.1200000000009
317,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,126.3200000000009
318,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,126.5200000000009
319,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,126.72000000000091
320,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,126.92000000000091
321,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,127.12000000000091
322,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,127.32000000000092
323,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,127.52000000000092
324,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,127.72000000000092
325,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,127.92000000000093
326,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,128.1200000000009
