,col base,action base,col count,action count,hist,bins
191,action,Child gesture,action:sub_action,Child affect:positive 2,[],[1]
192,action,Child gesture,action:sub_action,Child gaze:tablet,[],[1]
193,action,Child gesture,action:sub_action,Child gesture:other,[],[1]
194,action,Child gesture,action:sub_action,Child prop manipulation:child,[],[1]
195,action,Child gesture,action:sub_action,Child utterance:utterance,[0 1],[1 2 3]
196,action,Child gesture,action:sub_action,Conversational turns:CP,[0 1],[1 2 3]
197,action,Child gesture,action:sub_action,Conversational turns:CPC,[0 1],[1 2 3]
198,action,Child gesture,action:sub_action,Conversational turns:PC,[3],[1 2]
199,action,Child gesture,action:sub_action,Conversational turns:PCP,[3],[1 2]
200,action,Child gesture,action:sub_action,Joint attention:tablet,[],[1]
201,action,Child gesture,action:sub_action,Non-verbal scaffolding:cognitive,[1],[1 2]
202,action,Child gesture,action:sub_action,Non-verbal scaffolding:technical,[],[1]
203,action,Child gesture,action:sub_action,Parent affect:positive 1,[1],[1 2]
204,action,Child gesture,action:sub_action,Parent affect:positive 2,[],[1]
205,action,Child gesture,action:sub_action,Parent gaze:child,[],[1]
206,action,Child gesture,action:sub_action,Parent gaze:missing data,[],[1]
207,action,Child gesture,action:sub_action,Parent gaze:tablet,[],[1]
208,action,Child gesture,action:sub_action,Parent gesture:other,[],[1]
209,action,Child gesture,action:sub_action,Parent gesture:point at prop,[1],[1 2]
210,action,Child gesture,action:sub_action,Parent prop manipulation:parent,[],[1]
211,action,Child gesture,action:sub_action,Parent utterance:missing data,[],[1]
212,action,Child gesture,action:sub_action,Parent utterance:utterance,[3],[1 2]
213,action,Child gesture,action:sub_action,Verbal scaffolding:affective,[1],[1 2]
214,action,Child gesture,action:sub_action,Verbal scaffolding:cognitive,[2],[1 2]
215,action,Child gesture,action:sub_action,Verbal scaffolding:technical,[],[1]
216,action,Child gesture,action:sub_action,robot pointing:point at prop,[1],[1 2]
217,action,Child gesture,action:sub_action,robot text:correction,[],[1]
218,action,Child gesture,action:sub_action,robot text:other,[],[1]
219,action,Child gesture,action:sub_action,robot text:pick up,[],[1]
220,action,Child gesture,action:sub_action,robot text:positive feedback,[],[1]
221,action,Child gesture,action:sub_action,robot text:put down,[],[1]
222,action,Child gesture,action:sub_action,robot text:song,[],[1]
223,action,Child gesture,action:sub_action,robot text:teach,[1],[1 2]
224,action,Child gesture,action:sub_action,robot text:try again,[],[1]
225,action,Child prop manipulation,action,Child affect,[4],[1 2]
226,action,Child prop manipulation,action,Child gaze,[1],[1 2]
227,action,Child prop manipulation,action,Child gesture,[],[1]
228,action,Child prop manipulation,action,Child utterance,[8],[1 2]
229,action,Child prop manipulation,action,Conversational turns,[0 6 2 3 0 2],[1 2 3 4 5 6 7]
230,action,Child prop manipulation,action,Joint attention,[4],[1 2]
231,action,Child prop manipulation,action,Non-verbal scaffolding,[3 3],[1 2 3]
232,action,Child prop manipulation,action,Parent affect,[1],[1 2]
233,action,Child prop manipulation,action,Parent gaze,[2 1],[1 2 3]
234,action,Child prop manipulation,action,Parent gesture,[3 1 1],[1 2 3 4]
235,action,Child prop manipulation,action,Parent prop manipulation,[0 1],[1 2 3]
236,action,Child prop manipulation,action,Parent utterance,[10  5  1],[1 2 3 4]
237,action,Child prop manipulation,action,Verbal scaffolding,[7 2 1],[1 2 3 4]
238,action,Child prop manipulation,action,robot pointing,[1],[1 2]
239,action,Child prop manipulation,action,robot text,[12],[1 2]
240,action,Child prop manipulation,sub_action,CP,[7],[1 2]
241,action,Child prop manipulation,sub_action,CPC,[5],[1 2]
242,action,Child prop manipulation,sub_action,PC,[9 3],[1 2 3]
243,action,Child prop manipulation,sub_action,PCP,[9 3],[1 2 3]
244,action,Child prop manipulation,sub_action,affective,[2 1],[1 2 3]
245,action,Child prop manipulation,sub_action,child,[6 1],[1 2 3]
246,action,Child prop manipulation,sub_action,cognitive,[4 4 0 1],[1 2 3 4 5]
247,action,Child prop manipulation,sub_action,correction,[],[1]
248,action,Child prop manipulation,sub_action,missing data,[1],[1 2]
249,action,Child prop manipulation,sub_action,negative,[1],[1 2]
250,action,Child prop manipulation,sub_action,other,[1],[1 2]
251,action,Child prop manipulation,sub_action,parent,[0 1],[1 2 3]
252,action,Child prop manipulation,sub_action,pick up,[2],[1 2]
253,action,Child prop manipulation,sub_action,point at prop,[2 3],[1 2 3]
254,action,Child prop manipulation,sub_action,positive 1,[2],[1 2]
255,action,Child prop manipulation,sub_action,positive 2,[2],[1 2]
256,action,Child prop manipulation,sub_action,positive feedback,[4],[1 2]
257,action,Child prop manipulation,sub_action,put down,[4],[1 2]
258,action,Child prop manipulation,sub_action,song,[],[1]
259,action,Child prop manipulation,sub_action,tablet,[0 4],[1 2 3]
260,action,Child prop manipulation,sub_action,teach,[1],[1 2]
261,action,Child prop manipulation,sub_action,technical,[1 1],[1 2 3]
262,action,Child prop manipulation,sub_action,try again,[1],[1 2]
263,action,Child prop manipulation,sub_action,utterance,[8 5 4],[1 2 3 4]
264,action,Child prop manipulation,action:sub_action,Child affect:negative,[1],[1 2]
265,action,Child prop manipulation,action:sub_action,Child affect:positive 1,[2],[1 2]
266,action,Child prop manipulation,action:sub_action,Child affect:positive 2,[1],[1 2]
267,action,Child prop manipulation,action:sub_action,Child gaze:tablet,[1],[1 2]
268,action,Child prop manipulation,action:sub_action,Child gesture:other,[],[1]
269,action,Child prop manipulation,action:sub_action,Child prop manipulation:child,[7],[1 2]
270,action,Child prop manipulation,action:sub_action,Child utterance:utterance,[8],[1 2]
271,action,Child prop manipulation,action:sub_action,Conversational turns:CP,[7],[1 2]
272,action,Child prop manipulation,action:sub_action,Conversational turns:CPC,[5],[1 2]
273,action,Child prop manipulation,action:sub_action,Conversational turns:PC,[9 3],[1 2 3]
274,action,Child prop manipulation,action:sub_action,Conversational turns:PCP,[9 3],[1 2 3]
275,action,Child prop manipulation,action:sub_action,Joint attention:tablet,[4],[1 2]
276,action,Child prop manipulation,action:sub_action,Non-verbal scaffolding:cognitive,[2 2],[1 2 3]
277,action,Child prop manipulation,action:sub_action,Non-verbal scaffolding:technical,[1 1],[1 2 3]
278,action,Child prop manipulation,action:sub_action,Parent affect:positive 1,[],[1]
279,action,Child prop manipulation,action:sub_action,Parent affect:positive 2,[1],[1 2]
280,action,Child prop manipulation,action:sub_action,Parent gaze:child,[1],[1 2]
281,action,Child prop manipulation,action:sub_action,Parent gaze:missing data,[],[1]
282,action,Child prop manipulation,action:sub_action,Parent gaze:tablet,[3],[1 2]
283,action,Child prop manipulation,action:sub_action,Parent gesture:other,[1],[1 2]
284,action,Child prop manipulation,action:sub_action,Parent gesture:point at prop,[3 2],[1 2 3]
285,action,Child prop manipulation,action:sub_action,Parent prop manipulation:parent,[0 1],[1 2 3]
286,action,Child prop manipulation,action:sub_action,Parent utterance:missing data,[1],[1 2]
287,action,Child prop manipulation,action:sub_action,Parent utterance:utterance,[11  4  1],[1 2 3 4]
288,action,Child prop manipulation,action:sub_action,Verbal scaffolding:affective,[2 1],[1 2 3]
289,action,Child prop manipulation,action:sub_action,Verbal scaffolding:cognitive,[6 2],[1 2 3]
290,action,Child prop manipulation,action:sub_action,Verbal scaffolding:technical,[],[1]
291,action,Child prop manipulation,action:sub_action,robot pointing:point at prop,[1],[1 2]
292,action,Child prop manipulation,action:sub_action,robot text:correction,[],[1]
293,action,Child prop manipulation,action:sub_action,robot text:other,[],[1]
294,action,Child prop manipulation,action:sub_action,robot text:pick up,[2],[1 2]
295,action,Child prop manipulation,action:sub_action,robot text:positive feedback,[4],[1 2]
296,action,Child prop manipulation,action:sub_action,robot text:put down,[4],[1 2]
297,action,Child prop manipulation,action:sub_action,robot text:song,[],[1]
298,action,Child prop manipulation,action:sub_action,robot text:teach,[1],[1 2]
299,action,Child prop manipulation,action:sub_action,robot text:try again,[1],[1 2]
300,action,Child utterance,action,Child affect,[8],[1 2]
301,action,Child utterance,action,Child gaze,[2],[1 2]
302,action,Child utterance,action,Child gesture,[],[1]
303,action,Child utterance,action,Child prop manipulation,[5 1],[1 2 3]
304,action,Child utterance,action,Conversational turns,[ 0 13  0  4  0  1],[1 2 3 4 5 6 7]
305,action,Child utterance,action,Joint attention,[4],[1 2]
306,action,Child utterance,action,Non-verbal scaffolding,[13  2],[1 2 3]
307,action,Child utterance,action,Parent affect,[2],[1 2]
308,action,Child utterance,action,Parent gaze,[3 1],[1 2 3]
309,action,Child utterance,action,Parent gesture,[12  2],[1 2 3]
310,action,Child utterance,action,Parent prop manipulation,[2],[1 2]
311,action,Child utterance,action,Parent utterance,[12  8  1],[1 2 3 4]
312,action,Child utterance,action,Verbal scaffolding,[10  2],[1 2 3]
313,action,Child utterance,action,robot pointing,[5],[1 2]
314,action,Child utterance,action,robot text,[18],[1 2]
315,action,Child utterance,sub_action,CP,[5 2],[1 2 3]
316,action,Child utterance,sub_action,CPC,[5 1],[1 2 3]
317,action,Child utterance,sub_action,PC,[7 5],[1 2 3]
318,action,Child utterance,sub_action,PCP,[7 4],[1 2 3]
319,action,Child utterance,sub_action,affective,[4],[1 2]
320,action,Child utterance,sub_action,child,[5 1 1],[1 2 3 4]
321,action,Child utterance,sub_action,cognitive,[11  5  1],[1 2 3 4]
322,action,Child utterance,sub_action,correction,[],[1]
323,action,Child utterance,sub_action,missing data,[],[1]
324,action,Child utterance,sub_action,negative,[3],[1 2]
325,action,Child utterance,sub_action,other,[3],[1 2]
326,action,Child utterance,sub_action,parent,[2],[1 2]
327,action,Child utterance,sub_action,pick up,[4],[1 2]
328,action,Child utterance,sub_action,point at prop,[15  1  1],[1 2 3 4]
329,action,Child utterance,sub_action,positive 1,[4],[1 2]
330,action,Child utterance,sub_action,positive 2,[3],[1 2]
331,action,Child utterance,sub_action,positive feedback,[4],[1 2]
332,action,Child utterance,sub_action,put down,[2],[1 2]
333,action,Child utterance,sub_action,song,[],[1]
334,action,Child utterance,sub_action,tablet,[0 4],[1 2 3]
335,action,Child utterance,sub_action,teach,[5],[1 2]
336,action,Child utterance,sub_action,technical,[3],[1 2]
337,action,Child utterance,sub_action,try again,[1],[1 2]
338,action,Child utterance,sub_action,utterance,[15  8  4],[1 2 3 4]
339,action,Child utterance,action:sub_action,Child affect:negative,[3],[1 2]
340,action,Child utterance,action:sub_action,Child affect:positive 1,[2],[1 2]
341,action,Child utterance,action:sub_action,Child affect:positive 2,[3],[1 2]
342,action,Child utterance,action:sub_action,Child gaze:tablet,[2],[1 2]
343,action,Child utterance,action:sub_action,Child gesture:other,[],[1]
344,action,Child utterance,action:sub_action,Child prop manipulation:child,[5 1],[1 2 3]
345,action,Child utterance,action:sub_action,Child utterance:utterance,[8 2],[1 2 3]
346,action,Child utterance,action:sub_action,Conversational turns:CP,[5 2],[1 2 3]
347,action,Child utterance,action:sub_action,Conversational turns:CPC,[5 1],[1 2 3]
348,action,Child utterance,action:sub_action,Conversational turns:PC,[7 5],[1 2 3]
349,action,Child utterance,action:sub_action,Conversational turns:PCP,[7 4],[1 2 3]
350,action,Child utterance,action:sub_action,Joint attention:tablet,[4],[1 2]
351,action,Child utterance,action:sub_action,Non-verbal scaffolding:cognitive,[13  1],[1 2 3]
352,action,Child utterance,action:sub_action,Non-verbal scaffolding:technical,[2],[1 2]
353,action,Child utterance,action:sub_action,Parent affect:positive 1,[2],[1 2]
354,action,Child utterance,action:sub_action,Parent affect:positive 2,[],[1]
355,action,Child utterance,action:sub_action,Parent gaze:child,[3],[1 2]
356,action,Child utterance,action:sub_action,Parent gaze:missing data,[],[1]
357,action,Child utterance,action:sub_action,Parent gaze:tablet,[2],[1 2]
358,action,Child utterance,action:sub_action,Parent gesture:other,[1],[1 2]
359,action,Child utterance,action:sub_action,Parent gesture:point at prop,[13  1],[1 2 3]
360,action,Child utterance,action:sub_action,Parent prop manipulation:parent,[2],[1 2]
361,action,Child utterance,action:sub_action,Parent utterance:missing data,[],[1]
362,action,Child utterance,action:sub_action,Parent utterance:utterance,[12  8  1],[1 2 3 4]
363,action,Child utterance,action:sub_action,Verbal scaffolding:affective,[4],[1 2]
364,action,Child utterance,action:sub_action,Verbal scaffolding:cognitive,[9],[1 2]
365,action,Child utterance,action:sub_action,Verbal scaffolding:technical,[1],[1 2]
366,action,Child utterance,action:sub_action,robot pointing:point at prop,[5],[1 2]
367,action,Child utterance,action:sub_action,robot text:correction,[],[1]
368,action,Child utterance,action:sub_action,robot text:other,[2],[1 2]
369,action,Child utterance,action:sub_action,robot text:pick up,[4],[1 2]
370,action,Child utterance,action:sub_action,robot text:positive feedback,[4],[1 2]
371,action,Child utterance,action:sub_action,robot text:put down,[2],[1 2]
372,action,Child utterance,action:sub_action,robot text:song,[],[1]
373,action,Child utterance,action:sub_action,robot text:teach,[5],[1 2]
374,action,Child utterance,action:sub_action,robot text:try again,[1],[1 2]
375,action,Conversational turns,action,Child affect,[13],[1 2]
376,action,Conversational turns,action,Child gaze,[3],[1 2]
377,action,Conversational turns,action,Child gesture,[1],[1 2]
378,action,Conversational turns,action,Child prop manipulation,[9 3],[1 2 3]
379,action,Conversational turns,action,Child utterance,[12  4],[1 2 3]
380,action,Conversational turns,action,Joint attention,[6],[1 2]
381,action,Conversational turns,action,Non-verbal scaffolding,[17  4],[1 2 3]
382,action,Conversational turns,action,Parent affect,[2],[1 2]
383,action,Conversational turns,action,Parent gaze,[4 3],[1 2 3]
384,action,Conversational turns,action,Parent gesture,[15  4],[1 2 3]
385,action,Conversational turns,action,Parent prop manipulation,[3],[1 2]
386,action,Conversational turns,action,Parent utterance,[19 13  3],[1 2 3 4]
387,action,Conversational turns,action,Verbal scaffolding,[17  4  1],[1 2 3 4]
388,action,Conversational turns,action,robot pointing,[8],[1 2]
389,action,Conversational turns,action,robot text,[28],[1 2]
390,action,Conversational turns,sub_action,CP,[9 4],[1 2 3]
391,action,Conversational turns,sub_action,CPC,[7 3],[1 2 3]
392,action,Conversational turns,sub_action,PC,[15  8],[1 2 3]
393,action,Conversational turns,sub_action,PCP,[14  7],[1 2 3]
394,action,Conversational turns,sub_action,affective,[7],[1 2]
395,action,Conversational turns,sub_action,child,[9 2 3],[1 2 3 4]
396,action,Conversational turns,sub_action,cognitive,[13  9  2  1],[1 2 3 4 5]
397,action,Conversational turns,sub_action,correction,[],[1]
398,action,Conversational turns,sub_action,missing data,[0 1],[1 2 3]
399,action,Conversational turns,sub_action,negative,[5],[1 2]
400,action,Conversational turns,sub_action,other,[5],[1 2]
401,action,Conversational turns,sub_action,parent,[3],[1 2]
402,action,Conversational turns,sub_action,pick up,[5],[1 2]
403,action,Conversational turns,sub_action,point at prop,[15  6  1],[1 2 3 4]
404,action,Conversational turns,sub_action,positive 1,[6],[1 2]
405,action,Conversational turns,sub_action,positive 2,[4],[1 2]
406,action,Conversational turns,sub_action,positive feedback,[8],[1 2]
407,action,Conversational turns,sub_action,put down,[3],[1 2]
408,action,Conversational turns,sub_action,song,[],[1]
409,action,Conversational turns,sub_action,tablet,[0 6],[1 2 3]
410,action,Conversational turns,sub_action,teach,[8],[1 2]
411,action,Conversational turns,sub_action,technical,[5],[1 2]
412,action,Conversational turns,sub_action,try again,[1],[1 2]
413,action,Conversational turns,sub_action,utterance,[18 14  6  2],[1 2 3 4 5]
414,action,Conversational turns,action:sub_action,Child affect:negative,[5],[1 2]
415,action,Conversational turns,action:sub_action,Child affect:positive 1,[5],[1 2]
416,action,Conversational turns,action:sub_action,Child affect:positive 2,[3],[1 2]
417,action,Conversational turns,action:sub_action,Child gaze:tablet,[3],[1 2]
418,action,Conversational turns,action:sub_action,Child gesture:other,[1],[1 2]
419,action,Conversational turns,action:sub_action,Child prop manipulation:child,[9 3],[1 2 3]
420,action,Conversational turns,action:sub_action,Child utterance:utterance,[12  4],[1 2 3]
421,action,Conversational turns,action:sub_action,Conversational turns:CP,[9 4],[1 2 3]
422,action,Conversational turns,action:sub_action,Conversational turns:CPC,[7 3],[1 2 3]
