,total time,count,normalized total time,normalized count
Child affect,84.88,31,0.28542605420673883,0.10424372856278163
Child affective touch,1.84,1,0.006187369695339297,0.0033627009213800527
Child gaze,257.84000000000003,105,0.8670388055686329,0.3530835967449055
Child gesture,6.16,5,0.020714237675701123,0.016813504606900263
Child prop manipulation,95.6,25,0.321474208083933,0.08406752303450131
Child utterance,19.48,26,0.06550541394848343,0.08743022395588136
Conversational turns,534.4200000000002,79,1.7970946264039283,0.2656533727890241
Joint attention,138.42000000000004,102,0.465465061537427,0.34299549398076534
Mutual gaze,6.200000000000017,11,0.020848745712556384,0.03698971013518058
Non-verbal scaffolding,22.16,22,0.07451745241778196,0.07397942027036115
Parent affect,198.0,41,0.6658147824332504,0.13787073777658215
Parent affective touch,1.64,1,0.005514829511063286,0.0033627009213800527
Parent gaze,257.94,180,0.8673750756607708,0.6052861658484094
Parent gesture,29.2,27,0.09819086690429753,0.09079292487726141
Parent prop manipulation,14.919999999999998,4,0.050171497746990375,0.01345080368552021
Parent utterance,126.24000000000001,64,0.42450736431501784,0.21521285896832337
Verbal scaffolding,73.24,27,0.24628421548187504,0.09079292487726141
robot pointing,33.946,14,0.11415024547716726,0.04707781289932073
robot text,177.47,51,0.5967785325173179,0.17149774699038267
CP,110.19999999999999,22,0.37056964153608174,0.07397942027036115
CPC,114.65999999999993,11,0.3855672876454366,0.03698971013518058
MG,6.200000000000017,11,0.020848745712556384,0.03698971013518058
PC,124.26000000000013,26,0.4178492164906858,0.08743022395588136
PCP,185.3000000000001,20,0.6231084807317241,0.06725401842760105
affective,18.28,10,0.06147017284282737,0.033627009213800525
affective touch,3.48,2,0.011702199206402582,0.006725401842760105
child,151.6,80,0.5097854596812159,0.2690160737104042
cognitive,75.36,37,0.2534131414352008,0.12441993409106195
correction,4.111,2,0.013824063487793395,0.006725401842760105
missing data,3.76,3,0.012643755464388997,0.010088102764140157
other,17.357,14,0.05836639989239357,0.04707781289932073
other vocalization,7.16,12,0.024076938597081175,0.04035241105656063
parent,26.760000000000005,20,0.08998587665613023,0.06725401842760105
pick up,25.001,11,0.08407088573542269,0.03698971013518058
point at prop,59.266,37,0.1992938328065102,0.12441993409106195
positive 1,143.84,34,0.48369090053130676,0.11433183132692179
positive 2,116.96,33,0.39330149976461093,0.11096913040554174
positive 3,22.08,5,0.07424843634407155,0.016813504606900263
positive feedback,26.447,11,0.08893335126773824,0.03698971013518058
props,219.16000000000008,161,0.7369695339296526,0.5413948483421884
put down,15.611999999999998,7,0.05249848678458537,0.023538906449660366
robot,367.2,155,1.2347837783307551,0.5212186428139082
song,67.258,1,0.22616853857017954,0.0033627009213800527
teach,24.058,10,0.0808998587665613,0.033627009213800525
technical,1.76,2,0.005918353621628893,0.006725401842760105
try again,7.666,4,0.025778465263299483,0.01345080368552021
utterance,134.8,75,0.4532920842020311,0.2522025691035039
Child affect:positive 1,42.4,16,0.14257851906651423,0.05380321474208084
Child affect:positive 2,26.2,11,0.08810276414015737,0.03698971013518058
Child affect:positive 3,16.28,4,0.054744771000067256,0.01345080368552021
Child affective touch:affective touch,1.84,1,0.006187369695339297,0.0033627009213800527
Child gaze:child,0.92,1,0.0030936848476696486,0.0033627009213800527
Child gaze:parent,11.6,14,0.03900733068800861,0.04707781289932073
Child gaze:props,87.44,45,0.2940345685654718,0.15132154146210236
Child gaze:robot,157.88,45,0.5309032214674827,0.15132154146210236
Child gesture:other,1.76,2,0.005918353621628893,0.006725401842760105
Child gesture:point at prop,4.4,3,0.014795884054072232,0.010088102764140157
Child prop manipulation:child,95.6,25,0.321474208083933,0.08406752303450131
Child utterance:other vocalization,6.92,11,0.023269890375949964,0.03698971013518058
Child utterance:utterance,12.559999999999999,15,0.042235523572533455,0.050440513820700784
Conversational turns:CP,110.19999999999999,22,0.37056964153608174,0.07397942027036115
Conversational turns:CPC,114.65999999999993,11,0.3855672876454366,0.03698971013518058
Conversational turns:PC,124.26000000000013,26,0.4178492164906858,0.08743022395588136
Conversational turns:PCP,185.3000000000001,20,0.6231084807317241,0.06725401842760105
Joint attention:child,0.7599999999999909,1,0.0025556527002488093,0.0033627009213800527
Joint attention:parent,0.12000000000000455,1,0.0004035241105656216,0.0033627009213800527
Joint attention:props,46.140000000000086,50,0.1551550205124759,0.16813504606900262
Joint attention:robot,91.39999999999996,50,0.30735086421413665,0.16813504606900262
Mutual gaze:MG,6.200000000000017,11,0.020848745712556384,0.03698971013518058
Non-verbal scaffolding:cognitive,20.4,20,0.06859909879615307,0.06725401842760105
Non-verbal scaffolding:technical,1.76,2,0.005918353621628893,0.006725401842760105
Parent affect:positive 1,101.44,18,0.3411123814647925,0.06052861658484095
Parent affect:positive 2,90.76,22,0.3051987356244536,0.07397942027036115
Parent affect:positive 3,5.8,1,0.019503665344004304,0.0033627009213800527
Parent affective touch:affective touch,1.64,1,0.005514829511063286,0.0033627009213800527
Parent gaze:child,54.32,53,0.18266191404936447,0.17822314883314277
Parent gaze:parent,0.12,1,0.0004035241105656063,0.0033627009213800527
Parent gaze:props,85.58,66,0.2877799448517049,0.22193826081108348
Parent gaze:robot,117.92,60,0.3965296926491358,0.20176205528280314
Parent gesture:other,8.280000000000001,7,0.027843163629026838,0.023538906449660366
Parent gesture:point at prop,20.92,20,0.0703477032752707,0.06725401842760105
Parent prop manipulation:parent,14.919999999999998,4,0.050171497746990375,0.01345080368552021
Parent utterance:missing data,3.76,3,0.012643755464388997,0.010088102764140157
Parent utterance:other vocalization,0.24,1,0.0008070482211312126,0.0033627009213800527
Parent utterance:utterance,122.24,60,0.4110565606294976,0.20176205528280314
Verbal scaffolding:affective,18.28,10,0.06147017284282737,0.033627009213800525
Verbal scaffolding:cognitive,54.96,17,0.1848140426390477,0.057165915663460895
robot pointing:point at prop,33.946,14,0.11415024547716726,0.04707781289932073
robot text:correction,4.111,2,0.013824063487793395,0.006725401842760105
robot text:other,7.317,5,0.024604882641737845,0.016813504606900263
robot text:pick up,25.001,11,0.08407088573542269,0.03698971013518058
robot text:positive feedback,26.447,11,0.08893335126773824,0.03698971013518058
robot text:put down,15.611999999999998,7,0.05249848678458537,0.023538906449660366
robot text:song,67.258,1,0.22616853857017954,0.0033627009213800527
robot text:teach,24.058,10,0.0808998587665613,0.033627009213800525
robot text:try again,7.666,4,0.025778465263299483,0.01345080368552021
