Child utterance	Child	00:00:11.520	00:00:12.320	00:00:00.800	utterance
Child utterance	Child	00:00:17.520	00:00:18.800	00:00:01.280	utterance
Child utterance	Child	00:00:21.360	00:00:22.600	00:00:01.240	utterance
Child utterance	Child	00:00:38.460	00:00:43.860	00:00:05.400	utterance
Child utterance	Child	00:00:54.220	00:00:57.420	00:00:03.200	utterance
Child utterance	Child	00:00:58.380	00:01:01.460	00:00:03.080	utterance
Child utterance	Child	00:01:05.040	00:01:05.480	00:00:00.440	utterance
Child utterance	Child	00:01:10.820	00:01:11.660	00:00:00.840	utterance
Child utterance	Child	00:01:12.440	00:01:15.080	00:00:02.640	utterance
Child utterance	Child	00:01:21.640	00:01:22.080	00:00:00.440	utterance
Child utterance	Child	00:01:41.960	00:01:42.840	00:00:00.880	utterance
Child utterance	Child	00:01:47.360	00:01:48.240	00:00:00.880	utterance
Child utterance	Child	00:01:51.180	00:01:52.100	00:00:00.920	utterance
Child utterance	Child	00:02:15.740	00:02:16.820	00:00:01.080	utterance
Child utterance	Child	00:02:46.680	00:02:47.400	00:00:00.720	utterance
Child utterance	Child	00:02:54.400	00:02:55.280	00:00:00.880	utterance
Child utterance	Child	00:03:00.320	00:03:01.040	00:00:00.720	utterance
Child utterance	Child	00:03:09.140	00:03:09.980	00:00:00.840	utterance
Child utterance	Child	00:03:35.340	00:03:36.260	00:00:00.920	utterance
Child utterance	Child	00:03:58.800	00:03:59.760	00:00:00.960	utterance
Child utterance	Child	00:04:54.880	00:04:55.600	00:00:00.720	utterance
Child utterance	Child	00:05:05.260	00:05:06.180	00:00:00.920	utterance
Child gaze	Child	00:00:08.200	00:00:18.480	00:00:10.280	tablet
Child gaze	Child	00:00:19.480	00:00:25.600	00:00:06.120	tablet
Child gaze	Child	00:00:26.680	00:02:16.560	00:01:49.880	tablet
Child gaze	Child	00:02:17.240	00:02:46.120	00:00:28.880	tablet
Child gaze	Child	00:02:46.240	00:02:47.440	00:00:01.200	parent
Child gaze	Child	00:02:47.520	00:04:01.400	00:01:13.880	tablet
Child gaze	Child	00:04:02.480	00:04:19.080	00:00:16.600	tablet
Child gaze	Child	00:04:19.540	00:04:41.740	00:00:22.200	tablet
Child gaze	Child	00:04:42.320	00:04:55.520	00:00:13.200	tablet
Child gaze	Child	00:04:58.480	00:05:03.000	00:00:04.520	tablet
Child gaze	Child	00:05:05.140	00:05:05.780	00:00:00.640	tablet
Child gaze	Child	00:05:08.020	00:05:11.220	00:00:03.200	tablet
Child affect	Child	00:00:08.760	00:00:10.040	00:00:01.280	positive 1
Child affect	Child	00:00:11.640	00:00:12.640	00:00:01.000	positive 1
Child affect	Child	00:00:18.200	00:00:21.480	00:00:03.280	positive 2
Child affect	Child	00:00:25.560	00:00:30.400	00:00:04.840	positive 1
Child affect	Child	00:00:33.020	00:00:34.260	00:00:01.240	positive 1
Child affect	Child	00:02:12.120	00:02:13.600	00:00:01.480	positive 1
Child affect	Child	00:02:15.820	00:02:18.580	00:00:02.760	positive 2
Child affect	Child	00:02:26.000	00:02:30.040	00:00:04.040	positive 3
Child affect	Child	00:02:30.100	00:02:34.220	00:00:04.120	positive 1
Child affect	Child	00:02:46.360	00:02:47.760	00:00:01.400	positive 1
Child affect	Child	00:02:56.260	00:02:58.820	00:00:02.560	positive 1
Child affect	Child	00:03:08.980	00:03:12.820	00:00:03.840	positive 3
Child affect	Child	00:03:17.460	00:03:19.780	00:00:02.320	positive 2
Child affect	Child	00:03:28.780	00:03:32.540	00:00:03.760	positive 1
Child affect	Child	00:03:35.180	00:03:38.420	00:00:03.240	positive 1
Child affect	Child	00:03:46.160	00:03:53.680	00:00:07.520	positive 1
Child affect	Child	00:04:03.760	00:04:07.680	00:00:03.920	positive 1
Child affect	Child	00:04:17.920	00:04:21.440	00:00:03.520	positive 1
Child affect	Child	00:04:26.800	00:04:29.840	00:00:03.040	positive 1
Child affect	Child	00:05:02.120	00:05:08.240	00:00:06.120	positive 3
Child affect	Child	00:05:08.300	00:05:11.260	00:00:02.960	positive 2
Child affect	Child	00:05:11.340	00:05:14.420	00:00:03.080	positive 3
Child gesture	Child	00:00:20.840	00:00:24.960	00:00:04.120	point at prop
Child gesture	Child	00:00:43.460	00:00:51.980	00:00:08.520	point at prop
Child gesture	Child	00:00:57.720	00:00:59.600	00:00:01.880	point at prop
Child gesture	Child	00:01:01.220	00:01:03.780	00:00:02.560	point at prop
Child gesture	Child	00:01:07.180	00:01:09.460	00:00:02.280	point at prop
Child gesture	Child	00:01:10.960	00:01:13.400	00:00:02.440	point at prop
Child gesture	Child	00:01:15.060	00:01:18.340	00:00:03.280	point at prop
Child gesture	Child	00:01:29.380	00:01:31.580	00:00:02.200	point at prop
Child gesture	Child	00:01:35.120	00:01:43.400	00:00:08.280	point at prop
Child gesture	Child	00:01:47.460	00:01:49.500	00:00:02.040	point at prop
Child gesture	Child	00:01:50.480	00:01:59.240	00:00:08.760	point at prop
Child gesture	Child	00:02:46.700	00:02:47.740	00:00:01.040	other
Child gesture	Child	00:02:54.460	00:02:55.420	00:00:00.960	other
Child gesture	Child	00:02:58.940	00:03:02.300	00:00:03.360	point at prop
Child gesture	Child	00:03:09.360	00:03:10.040	00:00:00.680	other
Child gesture	Child	00:03:26.920	00:03:28.720	00:00:01.800	point at prop
Child gesture	Child	00:04:16.960	00:04:17.800	00:00:00.840	point at prop
Child gesture	Child	00:04:17.940	00:04:20.300	00:00:02.360	other
Child gesture	Child	00:04:21.640	00:04:24.200	00:00:02.560	point at prop
Child gesture	Child	00:04:29.640	00:04:31.800	00:00:02.160	point at prop
Child gesture	Child	00:04:47.200	00:04:48.360	00:00:01.160	point at prop
Child gesture	Child	00:04:50.460	00:04:54.180	00:00:03.720	point at prop
Child gesture	Child	00:05:20.560	00:05:23.760	00:00:03.200	point at prop
Child gesture	Child	00:05:39.320	00:05:44.040	00:00:04.720	point at prop
Child gesture	Child	00:05:57.040	00:06:00.440	00:00:03.400	point at prop
Child gesture	Child	00:06:12.620	00:06:15.220	00:00:02.600	other
Child gesture	Child	00:06:28.880	00:06:31.120	00:00:02.240	point at prop
Child gesture	Child	00:06:46.360	00:06:47.640	00:00:01.280	point at prop
Child gesture	Child	00:07:02.280	00:07:06.440	00:00:04.160	point at prop
Child gesture	Child	00:07:11.920	00:07:13.040	00:00:01.120	point at prop
Child gesture	Child	00:07:35.280	00:07:35.480	00:00:00.200	point at prop
Child gesture	Child	00:07:37.700	00:07:45.060	00:00:07.360	point at prop
Parent utterance	Parent	00:00:10.400	00:00:11.280	00:00:00.880	utterance
Parent utterance	Parent	00:00:15.960	00:00:17.000	00:00:01.040	utterance
Parent utterance	Parent	00:00:23.880	00:00:25.320	00:00:01.440	utterance
Parent utterance	Parent	00:00:28.360	00:00:29.240	00:00:00.880	utterance
Parent utterance	Parent	00:00:31.320	00:00:31.840	00:00:00.520	utterance
Parent utterance	Parent	00:00:42.120	00:00:43.880	00:00:01.760	utterance
Parent utterance	Parent	00:00:45.440	00:00:47.080	00:00:01.640	utterance
Parent utterance	Parent	00:00:47.180	00:00:50.060	00:00:02.880	utterance
Parent utterance	Parent	00:00:50.260	00:00:53.220	00:00:02.960	utterance
Parent utterance	Parent	00:00:59.660	00:01:00.380	00:00:00.720	utterance
Parent utterance	Parent	00:01:03.340	00:01:04.940	00:00:01.600	utterance
Parent utterance	Parent	00:01:05.600	00:01:06.800	00:00:01.200	utterance
Parent utterance	Parent	00:01:10.140	00:01:10.780	00:00:00.640	utterance
Parent utterance	Parent	00:01:11.760	00:01:12.280	00:00:00.520	utterance
Parent utterance	Parent	00:01:19.840	00:01:20.400	00:00:00.560	utterance
Parent utterance	Parent	00:01:42.260	00:01:43.900	00:00:01.640	utterance
Parent utterance	Parent	00:01:44.120	00:01:44.680	00:00:00.560	utterance
Parent utterance	Parent	00:01:46.800	00:01:48.720	00:00:01.920	utterance
Parent utterance	Parent	00:01:48.840	00:01:50.240	00:00:01.400	utterance
Parent utterance	Parent	00:01:52.160	00:01:54.200	00:00:02.040	utterance
