Child utterance	Child	00:00:00.320	00:00:01.840	00:00:01.520	utterance
Child utterance	Child	00:00:04.440	00:00:04.800	00:00:00.360	utterance
Child utterance	Child	00:00:20.080	00:00:21.080	00:00:01.000	utterance
Child utterance	Child	00:00:22.360	00:00:23.280	00:00:00.920	utterance
Child utterance	Child	00:00:44.520	00:00:45.080	00:00:00.560	utterance
Child utterance	Child	00:00:53.420	00:00:54.300	00:00:00.880	utterance
Child utterance	Child	00:00:56.400	00:00:57.120	00:00:00.720	utterance
Child utterance	Child	00:00:59.320	00:00:59.960	00:00:00.640	utterance
Child utterance	Child	00:01:12.060	00:01:15.500	00:00:03.440	utterance
Child utterance	Child	00:01:19.060	00:01:19.620	00:00:00.560	utterance
Child utterance	Child	00:01:22.740	00:01:23.660	00:00:00.920	utterance
Child utterance	Child	00:01:44.740	00:01:45.460	00:00:00.720	utterance
Child utterance	Child	00:01:47.900	00:01:48.540	00:00:00.640	utterance
Child utterance	Child	00:02:08.060	00:02:08.740	00:00:00.680	utterance
Child utterance	Child	00:02:09.680	00:02:10.240	00:00:00.560	utterance
Child utterance	Child	00:02:11.600	00:02:12.000	00:00:00.400	utterance
Child utterance	Child	00:02:12.880	00:02:13.560	00:00:00.680	utterance
Child utterance	Child	00:02:21.780	00:02:22.340	00:00:00.560	utterance
Child utterance	Child	00:02:27.660	00:02:28.180	00:00:00.520	utterance
Child utterance	Child	00:02:30.480	00:02:31.200	00:00:00.720	utterance
Child utterance	Child	00:02:34.300	00:02:35.500	00:00:01.200	utterance
Child utterance	Child	00:02:37.420	00:02:38.540	00:00:01.120	utterance
Child utterance	Child	00:02:43.660	00:02:44.540	00:00:00.880	utterance
Child utterance	Child	00:02:45.020	00:02:46.340	00:00:01.320	utterance
Child utterance	Child	00:02:46.920	00:02:48.360	00:00:01.440	utterance
Child utterance	Child	00:02:48.680	00:02:49.240	00:00:00.560	utterance
Child utterance	Child	00:02:50.240	00:02:51.280	00:00:01.040	utterance
Child utterance	Child	00:02:57.860	00:02:58.380	00:00:00.520	utterance
Child utterance	Child	00:03:06.960	00:03:08.120	00:00:01.160	utterance
Child utterance	Child	00:03:09.500	00:03:10.180	00:00:00.680	utterance
Child utterance	Child	00:03:12.960	00:03:14.200	00:00:01.240	utterance
Child utterance	Child	00:03:16.380	00:03:17.940	00:00:01.560	utterance
Child utterance	Child	00:03:23.180	00:03:25.580	00:00:02.400	utterance
Child utterance	Child	00:03:27.420	00:03:27.900	00:00:00.480	utterance
Child utterance	Child	00:03:33.660	00:03:34.860	00:00:01.200	utterance
Child utterance	Child	00:03:35.800	00:03:36.040	00:00:00.240	utterance
Child utterance	Child	00:03:37.040	00:03:37.600	00:00:00.560	utterance
Child utterance	Child	00:03:38.940	00:03:39.620	00:00:00.680	utterance
Child utterance	Child	00:03:41.340	00:03:42.100	00:00:00.760	utterance
