,Child utterance,Child gaze,Child affect,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
303,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77.83999999999978
304,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.03999999999978
305,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.23999999999978
306,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.43999999999978
307,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.63999999999977
308,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,78.83999999999978
309,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,79.03999999999978
310,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,79.23999999999978
311,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,79.43999999999977
312,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,79.63999999999977
313,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,79.83999999999978
314,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,80.03999999999978
315,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,80.23999999999977
316,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,80.43999999999977
317,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.63999999999977
318,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.83999999999978
319,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81.03999999999976
320,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,81.23999999999977
321,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,81.43999999999977
322,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,81.63999999999977
323,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,81.83999999999976
324,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,82.03999999999976
325,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,82.23999999999977
326,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,82.43999999999976
327,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,82.63999999999976
328,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,82.83999999999976
329,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,83.03999999999976
330,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,83.23999999999977
331,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,83.43999999999976
332,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83.63999999999976
333,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83.83999999999976
334,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84.03999999999975
335,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84.23999999999975
336,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84.43999999999976
337,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84.63999999999976
338,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84.83999999999976
339,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.03999999999975
340,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.23999999999975
341,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.43999999999976
342,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.63999999999974
343,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,85.83999999999975
344,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.03999999999975
345,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.23999999999975
346,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.43999999999976
347,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.63999999999974
348,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.83999999999975
349,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87.03999999999975
350,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87.23999999999974
351,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87.43999999999974
352,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87.63999999999974
353,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87.83999999999975
354,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88.03999999999975
355,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88.23999999999974
356,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88.43999999999974
357,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88.63999999999974
358,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88.83999999999973
359,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,89.03999999999974
360,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,89.23999999999974
361,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,89.43999999999974
362,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,89.63999999999974
363,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,89.83999999999973
364,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,90.03999999999974
365,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,90.23999999999974
366,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,90.43999999999973
367,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,90.63999999999973
368,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,90.83999999999973
369,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,91.03999999999974
370,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,91.23999999999974
371,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,91.43999999999973
372,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,91.63999999999973
373,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,91.83999999999973
374,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,92.03999999999972
375,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,92.23999999999972
376,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,92.43999999999973
377,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,92.63999999999973
378,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,92.83999999999973
379,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,93.03999999999972
380,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,93.23999999999972
381,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,93.43999999999973
382,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,93.63999999999972
383,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,93.83999999999972
384,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,94.03999999999972
385,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,94.23999999999972
386,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,94.43999999999973
387,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,94.63999999999972
388,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,94.83999999999972
389,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,95.03999999999972
390,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,95.23999999999971
391,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,95.43999999999971
392,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,95.63999999999972
393,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,95.83999999999972
394,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,96.03999999999972
395,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,96.23999999999971
396,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,96.43999999999971
397,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,96.63999999999972
398,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,96.8399999999997
399,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,97.03999999999971
400,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,97.23999999999971
401,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,97.43999999999971
402,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,97.63999999999972
403,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,97.8399999999997
404,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,98.03999999999971
405,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,98.23999999999971
406,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,98.4399999999997
407,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,98.6399999999997
408,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,98.8399999999997
409,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,99.03999999999971
410,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,99.23999999999971
411,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,99.4399999999997
412,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,99.6399999999997
413,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,99.8399999999997
414,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,100.0399999999997
415,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,100.2399999999997
416,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,100.4399999999997
417,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,100.6399999999997
418,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,100.8399999999997
419,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,101.0399999999997
420,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,101.2399999999997
421,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,101.4399999999997
422,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,101.63999999999969
423,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,101.83999999999969
424,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,102.0399999999997
425,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,102.2399999999997
426,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,102.4399999999997
427,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,102.63999999999969
428,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,102.83999999999969
429,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,103.0399999999997
430,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,103.23999999999968
431,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,103.43999999999969
432,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,103.63999999999969
433,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,103.83999999999969
434,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,104.0399999999997
435,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,104.23999999999968
436,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,104.43999999999969
437,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104.63999999999969
438,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,104.83999999999968
439,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,105.03999999999968
440,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,105.23999999999968
441,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,105.43999999999969
442,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,105.63999999999969
443,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,105.83999999999968
444,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,106.03999999999968
445,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,106.23999999999968
446,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,106.43999999999967
447,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,106.63999999999967
448,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,106.83999999999968
449,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,107.03999999999968
450,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,107.23999999999968
451,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,107.43999999999967
452,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,107.63999999999967
453,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,107.83999999999968
454,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,108.03999999999967
455,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,108.23999999999967
456,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,108.43999999999967
457,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,108.63999999999967
458,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,108.83999999999968
459,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,109.03999999999967
460,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,109.23999999999967
461,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,109.43999999999967
462,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,109.63999999999966
463,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,109.83999999999966
464,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,110.03999999999967
465,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,110.23999999999967
466,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,110.43999999999967
467,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,110.63999999999966
468,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,110.83999999999966
469,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,111.03999999999967
470,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,111.23999999999965
471,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,111.43999999999966
472,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111.63999999999966
473,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,111.83999999999966
474,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,112.03999999999967
475,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,112.23999999999965
476,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,112.43999999999966
477,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,112.63999999999966
478,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,112.83999999999965
479,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,113.03999999999965
480,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,113.23999999999965
481,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,113.43999999999966
482,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,113.63999999999966
483,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,113.83999999999965
484,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,114.03999999999965
485,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,114.23999999999965
486,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,114.43999999999964
487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.63999999999965
488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.83999999999965
489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.03999999999965
490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.23999999999965
491,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,115.43999999999964
492,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,115.63999999999965
493,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,115.83999999999965
494,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,116.03999999999964
495,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,116.23999999999964
496,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,116.43999999999964
497,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,116.63999999999965
498,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,116.83999999999965
499,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,117.03999999999964
500,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,117.23999999999964
501,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,117.43999999999964
502,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,117.63999999999963
503,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,117.83999999999963
504,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,118.03999999999964
505,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,118.23999999999964
506,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,118.43999999999964
507,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,118.63999999999963
508,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,118.83999999999963
509,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,119.03999999999964
510,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,119.23999999999963
511,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,119.43999999999963
512,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,119.63999999999963
513,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,119.83999999999963
514,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,120.03999999999964
515,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,120.23999999999963
516,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,120.43999999999963
517,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,120.63999999999963
518,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,120.83999999999962
519,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,121.03999999999962
520,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,121.23999999999963
521,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,121.43999999999963
522,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,121.63999999999963
523,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,121.83999999999962
524,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,122.03999999999962
525,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,122.23999999999963
526,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,122.43999999999961
527,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,122.63999999999962
528,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,122.83999999999962
529,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,123.03999999999962
530,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,123.23999999999963
531,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,123.43999999999961
532,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,123.63999999999962
533,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,123.83999999999962
534,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,124.03999999999961
535,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,124.23999999999961
536,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,124.43999999999961
537,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,124.63999999999962
538,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,124.83999999999962
539,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,125.03999999999961
540,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,125.23999999999961
541,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,125.43999999999961
542,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,125.6399999999996
543,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,125.8399999999996
544,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,126.03999999999961
545,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,126.23999999999961
546,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,126.43999999999961
547,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,126.6399999999996
548,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,126.8399999999996
549,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,127.03999999999961
550,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,127.2399999999996
551,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,127.4399999999996
552,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,127.6399999999996
553,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,127.8399999999996
554,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,128.03999999999962
555,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,128.2399999999996
556,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,128.4399999999996
557,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,128.63999999999962
558,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,128.8399999999996
559,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,129.0399999999996
560,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,129.2399999999996
561,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,129.4399999999996
562,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,129.63999999999962
563,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,129.8399999999996
564,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,130.0399999999996
565,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,130.2399999999996
566,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,130.4399999999996
567,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,130.6399999999996
568,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,130.8399999999996
569,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,131.0399999999996
570,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,131.2399999999996
571,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,131.4399999999996
572,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,131.6399999999996
573,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,131.8399999999996
574,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,132.0399999999996
575,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,132.23999999999958
576,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,132.4399999999996
577,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,132.6399999999996
578,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,132.8399999999996
579,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,133.0399999999996
580,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,133.23999999999958
581,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,133.4399999999996
582,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,133.6399999999996
583,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,133.83999999999958
584,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,134.0399999999996
585,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,134.23999999999958
586,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,134.4399999999996
587,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,134.6399999999996
588,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,134.83999999999958
589,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,135.0399999999996
590,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,135.23999999999958
591,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,135.43999999999957
592,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,135.6399999999996
593,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,135.83999999999958
594,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,136.0399999999996
595,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,136.23999999999958
596,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,136.43999999999957
597,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,136.6399999999996
598,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,136.83999999999958
599,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,137.03999999999957
600,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,137.23999999999958
601,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,137.43999999999957
602,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,137.6399999999996
603,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,137.83999999999958
604,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,138.03999999999957
605,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,138.23999999999958
606,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,138.43999999999957
607,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,138.63999999999956
608,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,138.83999999999958
609,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,139.03999999999957
610,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,139.23999999999958
611,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,139.43999999999957
612,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,139.63999999999956
613,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,139.83999999999958
614,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,140.03999999999957
615,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,140.23999999999955
616,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,140.43999999999957
617,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,140.63999999999956
