,Child utterance,Child gaze,Child affect,Child gesture,Child affective touch,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,6.16
1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,6.36
2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,6.5600000000000005
3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,6.760000000000001
4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,6.960000000000001
5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,7.160000000000001
6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,7.360000000000001
7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,7.560000000000001
8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,7.760000000000002
9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,7.960000000000002
10,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,8.160000000000002
11,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,8.360000000000003
12,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,8.560000000000002
13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,8.760000000000002
14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,8.960000000000003
15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9.160000000000004
16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9.360000000000003
17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9.560000000000002
18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9.760000000000003
19,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,9.960000000000004
20,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,10.160000000000004
21,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,10.360000000000003
22,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,10.560000000000004
23,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,10.760000000000005
24,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,10.960000000000004
25,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,11.160000000000004
26,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,11.360000000000005
27,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,11.560000000000006
28,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,11.760000000000005
29,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,11.960000000000004
30,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,12.160000000000005
31,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,12.360000000000007
32,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,12.560000000000006
33,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,12.760000000000005
34,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,12.960000000000006
35,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,13.160000000000007
36,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,13.360000000000007
37,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,13.560000000000006
38,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,13.760000000000007
39,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,13.960000000000008
40,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,14.160000000000007
41,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,14.360000000000007
42,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,14.560000000000008
43,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,14.760000000000009
44,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,14.960000000000008
45,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,15.160000000000007
46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,15.360000000000008
47,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,15.56000000000001
48,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,15.760000000000009
49,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,15.960000000000008
