,action,who,s_time,e_time,t_time,sub_action,action:sub_action,order,condition,participant,coder
0,Child utterance,Child,12.02,12.82,0.8,utterance,Child utterance:utterance,1,t,110,SK
1,Child utterance,Child,24.455,24.975,0.52,utterance,Child utterance:utterance,1,t,110,SK
2,Child utterance,Child,37.835,38.185,0.35,utterance,Child utterance:utterance,1,t,110,SK
3,Child utterance,Child,73.045,74.005,0.96,utterance,Child utterance:utterance,1,t,110,SK
4,Child utterance,Child,75.695,75.995,0.3,utterance,Child utterance:utterance,1,t,110,SK
5,Child utterance,Child,116.56,117.64,1.08,utterance,Child utterance:utterance,1,t,110,SK
6,Child utterance,Child,121.27,122.71,1.44,utterance,Child utterance:utterance,1,t,110,SK
7,Child utterance,Child,171.735,172.075,0.34,utterance,Child utterance:utterance,1,t,110,SK
8,Child utterance,Child,172.97,173.34,0.37,utterance,Child utterance:utterance,1,t,110,SK
9,Child utterance,Child,183.985,185.385,1.4,utterance,Child utterance:utterance,1,t,110,SK
10,Child utterance,Child,195.85,197.38,1.53,utterance,Child utterance:utterance,1,t,110,SK
11,Child utterance,Child,209.07,210.26,1.19,utterance,Child utterance:utterance,1,t,110,SK
12,Child utterance,Child,210.505,210.905,0.4,utterance,Child utterance:utterance,1,t,110,SK
13,Child utterance,Child,215.63,216.21,0.58,utterance,Child utterance:utterance,1,t,110,SK
14,Child utterance,Child,220.29500000000002,221.945,1.65,utterance,Child utterance:utterance,1,t,110,SK
15,Child utterance,Child,223.49,226.51,3.02,utterance,Child utterance:utterance,1,t,110,SK
16,Child utterance,Child,233.652,234.672,1.02,utterance,Child utterance:utterance,1,t,110,SK
17,Child utterance,Child,237.697,238.46699999999998,0.77,utterance,Child utterance:utterance,1,t,110,SK
18,Child utterance,Child,247.797,248.257,0.46,utterance,Child utterance:utterance,1,t,110,SK
19,Child utterance,Child,249.727,250.347,0.62,utterance,Child utterance:utterance,1,t,110,SK
20,Child utterance,Child,264.577,266.427,1.85,utterance,Child utterance:utterance,1,t,110,SK
21,Child utterance,Child,269.922,271.192,1.27,utterance,Child utterance:utterance,1,t,110,SK
22,Child gaze,Child,122.98,209.45,86.47,tablet,Child gaze:tablet,1,t,110,SK
23,Child gaze,Child,209.45,210.16,0.71,parent,Child gaze:parent,1,t,110,SK
24,Child gaze,Child,210.26,215.66,5.4,tablet,Child gaze:tablet,1,t,110,SK
25,Child affect,Child,12.38,12.91,0.53,positive 1,Child affect:positive 1,1,t,110,SK
26,Child affect,Child,14.445,16.905,2.46,positive 1,Child affect:positive 1,1,t,110,SK
27,Child affect,Child,17.575,20.295,2.72,positive 1,Child affect:positive 1,1,t,110,SK
28,Child affect,Child,25.15,26.22,1.07,positive 1,Child affect:positive 1,1,t,110,SK
29,Child affect,Child,31.535,32.355,0.82,positive 2,Child affect:positive 2,1,t,110,SK
30,Child affect,Child,32.425,37.105,4.68,positive 1,Child affect:positive 1,1,t,110,SK
