,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
304,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,164.02
305,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,164.52
306,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,165.02
307,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,165.52
308,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,166.02
309,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,166.52
310,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,167.02
311,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,167.52
312,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,168.02
313,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,168.52
314,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,169.02
315,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,169.52
316,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,170.02
317,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,170.52
318,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,171.02
319,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,171.52
320,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,172.02
321,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,172.52
322,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,173.02
323,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,173.52
324,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,174.02
325,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,174.52
326,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,175.02
327,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,175.52
