,col base,action base,col count,action count,hist,bins
111,action,Child gaze,sub_action,positive 3,[],[1]
112,action,Child gaze,sub_action,positive feedback,[2],[1 2]
113,action,Child gaze,sub_action,put down,[],[1]
114,action,Child gaze,sub_action,scaffolding,[],[1]
115,action,Child gaze,sub_action,tablet,[1 1],[1 2 3]
116,action,Child gaze,sub_action,teach,[],[1]
117,action,Child gaze,sub_action,technical,[],[1]
118,action,Child gaze,sub_action,try again,[],[1]
119,action,Child gaze,sub_action,utterance,[1 2],[1 2 3]
120,action,Child gaze,action:sub_action,Child affect:positive 1,[],[1]
121,action,Child gaze,action:sub_action,Child affect:positive 2,[1],[1 2]
122,action,Child gaze,action:sub_action,Child affect:positive 3,[],[1]
123,action,Child gaze,action:sub_action,Child gaze:parent,[],[1]
124,action,Child gaze,action:sub_action,Child gaze:tablet,[],[1]
125,action,Child gaze,action:sub_action,Child gesture:point at prop,[],[1]
126,action,Child gaze,action:sub_action,Child prop manipulation:child,[],[1]
127,action,Child gaze,action:sub_action,Child utterance:utterance,[2],[1 2]
128,action,Child gaze,action:sub_action,Conversational turns:CP,[1],[1 2]
129,action,Child gaze,action:sub_action,Conversational turns:CPC,[1],[1 2]
130,action,Child gaze,action:sub_action,Conversational turns:PC,[2],[1 2]
131,action,Child gaze,action:sub_action,Conversational turns:PCP,[],[1]
132,action,Child gaze,action:sub_action,Joint attention:tablet,[1],[1 2]
133,action,Child gaze,action:sub_action,Mutual gaze:MG,[],[1]
134,action,Child gaze,action:sub_action,Parent affect:positive 1,[],[1]
135,action,Child gaze,action:sub_action,Parent affect:positive 2,[1],[1 2]
136,action,Child gaze,action:sub_action,Parent affect:positive 3,[],[1]
137,action,Child gaze,action:sub_action,Parent affective touch:affective touch,[1],[1 2]
138,action,Child gaze,action:sub_action,Parent gaze:child,[2],[1 2]
139,action,Child gaze,action:sub_action,Parent gaze:tablet,[2],[1 2]
140,action,Child gaze,action:sub_action,Parent gesture:point at prop,[],[1]
141,action,Child gaze,action:sub_action,Parent prop manipulation:parent,[],[1]
142,action,Child gaze,action:sub_action,Parent utterance:utterance,[1 1],[1 2 3]
143,action,Child gaze,action:sub_action,Verbal scaffolding:affective,[],[1]
144,action,Child gaze,action:sub_action,Verbal scaffolding:cognitive,[1 1],[1 2 3]
145,action,Child gaze,action:sub_action,Verbal scaffolding:instruction translation,[],[1]
146,action,Child gaze,action:sub_action,Verbal scaffolding:scaffolding,[],[1]
147,action,Child gaze,action:sub_action,Verbal scaffolding:technical,[],[1]
148,action,Child gaze,action:sub_action,robot pointing:point at prop,[],[1]
149,action,Child gaze,action:sub_action,robot text:correction,[],[1]
150,action,Child gaze,action:sub_action,robot text:other,[1],[1 2]
151,action,Child gaze,action:sub_action,robot text:pick up,[],[1]
152,action,Child gaze,action:sub_action,robot text:positive feedback,[2],[1 2]
153,action,Child gaze,action:sub_action,robot text:put down,[],[1]
154,action,Child gaze,action:sub_action,robot text:teach,[],[1]
155,action,Child gaze,action:sub_action,robot text:try again,[],[1]
156,action,Child gesture,action,Child affect,[1],[1 2]
157,action,Child gesture,action,Child gaze,[],[1]
158,action,Child gesture,action,Child prop manipulation,[0 1],[1 2 3]
159,action,Child gesture,action,Child utterance,[],[1]
160,action,Child gesture,action,Conversational turns,[0 2],[1 2 3]
161,action,Child gesture,action,Joint attention,[],[1]
162,action,Child gesture,action,Mutual gaze,[],[1]
163,action,Child gesture,action,Parent affect,[],[1]
164,action,Child gesture,action,Parent affective touch,[],[1]
165,action,Child gesture,action,Parent gaze,[],[1]
166,action,Child gesture,action,Parent gesture,[1],[1 2]
167,action,Child gesture,action,Parent prop manipulation,[],[1]
168,action,Child gesture,action,Parent utterance,[3 1],[1 2 3]
169,action,Child gesture,action,Verbal scaffolding,[3 1],[1 2 3]
170,action,Child gesture,action,robot pointing,[1],[1 2]
171,action,Child gesture,action,robot text,[1],[1 2]
172,action,Child gesture,sub_action,CP,[],[1]
173,action,Child gesture,sub_action,CPC,[],[1]
174,action,Child gesture,sub_action,MG,[],[1]
175,action,Child gesture,sub_action,PC,[2],[1 2]
176,action,Child gesture,sub_action,PCP,[2],[1 2]
177,action,Child gesture,sub_action,affective,[],[1]
178,action,Child gesture,sub_action,affective touch,[],[1]
179,action,Child gesture,sub_action,child,[0 1],[1 2 3]
180,action,Child gesture,sub_action,cognitive,[2],[1 2]
181,action,Child gesture,sub_action,correction,[],[1]
182,action,Child gesture,sub_action,instruction translation,[2],[1 2]
183,action,Child gesture,sub_action,other,[],[1]
184,action,Child gesture,sub_action,parent,[],[1]
185,action,Child gesture,sub_action,pick up,[],[1]
186,action,Child gesture,sub_action,point at prop,[2],[1 2]
187,action,Child gesture,sub_action,positive 1,[1],[1 2]
188,action,Child gesture,sub_action,positive 2,[],[1]
189,action,Child gesture,sub_action,positive 3,[],[1]
190,action,Child gesture,sub_action,positive feedback,[],[1]
191,action,Child gesture,sub_action,put down,[],[1]
192,action,Child gesture,sub_action,scaffolding,[],[1]
193,action,Child gesture,sub_action,tablet,[],[1]
194,action,Child gesture,sub_action,teach,[1],[1 2]
195,action,Child gesture,sub_action,technical,[1],[1 2]
196,action,Child gesture,sub_action,try again,[],[1]
197,action,Child gesture,sub_action,utterance,[3 1],[1 2 3]
198,action,Child gesture,action:sub_action,Child affect:positive 1,[1],[1 2]
199,action,Child gesture,action:sub_action,Child affect:positive 2,[],[1]
200,action,Child gesture,action:sub_action,Child affect:positive 3,[],[1]
201,action,Child gesture,action:sub_action,Child gaze:parent,[],[1]
202,action,Child gesture,action:sub_action,Child gaze:tablet,[],[1]
203,action,Child gesture,action:sub_action,Child gesture:point at prop,[],[1]
204,action,Child gesture,action:sub_action,Child prop manipulation:child,[0 1],[1 2 3]
205,action,Child gesture,action:sub_action,Child utterance:utterance,[],[1]
206,action,Child gesture,action:sub_action,Conversational turns:CP,[],[1]
207,action,Child gesture,action:sub_action,Conversational turns:CPC,[],[1]
208,action,Child gesture,action:sub_action,Conversational turns:PC,[2],[1 2]
209,action,Child gesture,action:sub_action,Conversational turns:PCP,[2],[1 2]
210,action,Child gesture,action:sub_action,Joint attention:tablet,[],[1]
211,action,Child gesture,action:sub_action,Mutual gaze:MG,[],[1]
212,action,Child gesture,action:sub_action,Parent affect:positive 1,[],[1]
213,action,Child gesture,action:sub_action,Parent affect:positive 2,[],[1]
214,action,Child gesture,action:sub_action,Parent affect:positive 3,[],[1]
215,action,Child gesture,action:sub_action,Parent affective touch:affective touch,[],[1]
216,action,Child gesture,action:sub_action,Parent gaze:child,[],[1]
217,action,Child gesture,action:sub_action,Parent gaze:tablet,[],[1]
218,action,Child gesture,action:sub_action,Parent gesture:point at prop,[1],[1 2]
219,action,Child gesture,action:sub_action,Parent prop manipulation:parent,[],[1]
220,action,Child gesture,action:sub_action,Parent utterance:utterance,[3 1],[1 2 3]
221,action,Child gesture,action:sub_action,Verbal scaffolding:affective,[],[1]
222,action,Child gesture,action:sub_action,Verbal scaffolding:cognitive,[2],[1 2]
223,action,Child gesture,action:sub_action,Verbal scaffolding:instruction translation,[2],[1 2]
224,action,Child gesture,action:sub_action,Verbal scaffolding:scaffolding,[],[1]
225,action,Child gesture,action:sub_action,Verbal scaffolding:technical,[1],[1 2]
226,action,Child gesture,action:sub_action,robot pointing:point at prop,[1],[1 2]
227,action,Child gesture,action:sub_action,robot text:correction,[],[1]
228,action,Child gesture,action:sub_action,robot text:other,[],[1]
229,action,Child gesture,action:sub_action,robot text:pick up,[],[1]
230,action,Child gesture,action:sub_action,robot text:positive feedback,[],[1]
231,action,Child gesture,action:sub_action,robot text:put down,[],[1]
232,action,Child gesture,action:sub_action,robot text:teach,[1],[1 2]
233,action,Child gesture,action:sub_action,robot text:try again,[],[1]
234,action,Child prop manipulation,action,Child affect,[11  6],[1 2 3]
235,action,Child prop manipulation,action,Child gaze,[1 1],[1 2 3]
236,action,Child prop manipulation,action,Child gesture,[],[1]
237,action,Child prop manipulation,action,Child utterance,[9 1],[1 2 3]
238,action,Child prop manipulation,action,Conversational turns,[ 3 10  0  0  1],[1 2 3 4 5 6]
239,action,Child prop manipulation,action,Joint attention,[6],[1 2]
240,action,Child prop manipulation,action,Mutual gaze,[2],[1 2]
241,action,Child prop manipulation,action,Parent affect,[4],[1 2]
242,action,Child prop manipulation,action,Parent affective touch,[],[1]
243,action,Child prop manipulation,action,Parent gaze,[4 4 1],[1 2 3 4]
244,action,Child prop manipulation,action,Parent gesture,[3],[1 2]
245,action,Child prop manipulation,action,Parent prop manipulation,[1],[1 2]
246,action,Child prop manipulation,action,Parent utterance,[18  3],[1 2 3]
247,action,Child prop manipulation,action,Verbal scaffolding,[18  3],[1 2 3]
248,action,Child prop manipulation,action,robot pointing,[2],[1 2]
249,action,Child prop manipulation,action,robot text,[24],[1 2]
250,action,Child prop manipulation,sub_action,CP,[8 1],[1 2 3]
251,action,Child prop manipulation,sub_action,CPC,[6 1],[1 2 3]
252,action,Child prop manipulation,sub_action,MG,[2],[1 2]
253,action,Child prop manipulation,sub_action,PC,[6],[1 2]
254,action,Child prop manipulation,sub_action,PCP,[4],[1 2]
255,action,Child prop manipulation,sub_action,affective,[4],[1 2]
256,action,Child prop manipulation,sub_action,affective touch,[],[1]
257,action,Child prop manipulation,sub_action,child,[15  4],[1 2 3]
258,action,Child prop manipulation,sub_action,cognitive,[9 2],[1 2 3]
259,action,Child prop manipulation,sub_action,correction,[3],[1 2]
260,action,Child prop manipulation,sub_action,instruction translation,[3 1],[1 2 3]
261,action,Child prop manipulation,sub_action,other,[2],[1 2]
262,action,Child prop manipulation,sub_action,parent,[3],[1 2]
263,action,Child prop manipulation,sub_action,pick up,[7],[1 2]
264,action,Child prop manipulation,sub_action,point at prop,[5],[1 2]
265,action,Child prop manipulation,sub_action,positive 1,[10  1],[1 2 3]
266,action,Child prop manipulation,sub_action,positive 2,[9 2],[1 2 3]
267,action,Child prop manipulation,sub_action,positive 3,[2],[1 2]
268,action,Child prop manipulation,sub_action,positive feedback,[5],[1 2]
269,action,Child prop manipulation,sub_action,put down,[4],[1 2]
270,action,Child prop manipulation,sub_action,scaffolding,[],[1]
271,action,Child prop manipulation,sub_action,tablet,[1 5 1],[1 2 3 4]
272,action,Child prop manipulation,sub_action,teach,[2],[1 2]
273,action,Child prop manipulation,sub_action,technical,[2],[1 2]
274,action,Child prop manipulation,sub_action,try again,[1],[1 2]
275,action,Child prop manipulation,sub_action,utterance,[18  7  1],[1 2 3 4]
276,action,Child prop manipulation,action:sub_action,Child affect:positive 1,[7 1],[1 2 3]
277,action,Child prop manipulation,action:sub_action,Child affect:positive 2,[8 2],[1 2 3]
278,action,Child prop manipulation,action:sub_action,Child affect:positive 3,[2],[1 2]
279,action,Child prop manipulation,action:sub_action,Child gaze:parent,[2],[1 2]
280,action,Child prop manipulation,action:sub_action,Child gaze:tablet,[1],[1 2]
281,action,Child prop manipulation,action:sub_action,Child gesture:point at prop,[],[1]
282,action,Child prop manipulation,action:sub_action,Child prop manipulation:child,[15],[1 2]
283,action,Child prop manipulation,action:sub_action,Child utterance:utterance,[9 1],[1 2 3]
284,action,Child prop manipulation,action:sub_action,Conversational turns:CP,[8 1],[1 2 3]
285,action,Child prop manipulation,action:sub_action,Conversational turns:CPC,[6 1],[1 2 3]
286,action,Child prop manipulation,action:sub_action,Conversational turns:PC,[6],[1 2]
287,action,Child prop manipulation,action:sub_action,Conversational turns:PCP,[4],[1 2]
288,action,Child prop manipulation,action:sub_action,Joint attention:tablet,[6],[1 2]
289,action,Child prop manipulation,action:sub_action,Mutual gaze:MG,[2],[1 2]
290,action,Child prop manipulation,action:sub_action,Parent affect:positive 1,[3],[1 2]
291,action,Child prop manipulation,action:sub_action,Parent affect:positive 2,[1],[1 2]
292,action,Child prop manipulation,action:sub_action,Parent affect:positive 3,[],[1]
293,action,Child prop manipulation,action:sub_action,Parent affective touch:affective touch,[],[1]
294,action,Child prop manipulation,action:sub_action,Parent gaze:child,[6 1],[1 2 3]
295,action,Child prop manipulation,action:sub_action,Parent gaze:tablet,[7],[1 2]
296,action,Child prop manipulation,action:sub_action,Parent gesture:point at prop,[3],[1 2]
297,action,Child prop manipulation,action:sub_action,Parent prop manipulation:parent,[1],[1 2]
298,action,Child prop manipulation,action:sub_action,Parent utterance:utterance,[18  3],[1 2 3]
299,action,Child prop manipulation,action:sub_action,Verbal scaffolding:affective,[4],[1 2]
300,action,Child prop manipulation,action:sub_action,Verbal scaffolding:cognitive,[9 2],[1 2 3]
301,action,Child prop manipulation,action:sub_action,Verbal scaffolding:instruction translation,[3 1],[1 2 3]
302,action,Child prop manipulation,action:sub_action,Verbal scaffolding:scaffolding,[],[1]
303,action,Child prop manipulation,action:sub_action,Verbal scaffolding:technical,[2],[1 2]
304,action,Child prop manipulation,action:sub_action,robot pointing:point at prop,[2],[1 2]
305,action,Child prop manipulation,action:sub_action,robot text:correction,[3],[1 2]
306,action,Child prop manipulation,action:sub_action,robot text:other,[2],[1 2]
307,action,Child prop manipulation,action:sub_action,robot text:pick up,[7],[1 2]
308,action,Child prop manipulation,action:sub_action,robot text:positive feedback,[5],[1 2]
309,action,Child prop manipulation,action:sub_action,robot text:put down,[4],[1 2]
310,action,Child prop manipulation,action:sub_action,robot text:teach,[2],[1 2]
311,action,Child prop manipulation,action:sub_action,robot text:try again,[1],[1 2]
312,action,Child utterance,action,Child affect,[7 2],[1 2 3]
313,action,Child utterance,action,Child gaze,[],[1]
314,action,Child utterance,action,Child gesture,[1],[1 2]
315,action,Child utterance,action,Child prop manipulation,[7 1],[1 2 3]
316,action,Child utterance,action,Conversational turns,[3 1 1],[1 2 3 4]
317,action,Child utterance,action,Joint attention,[],[1]
318,action,Child utterance,action,Mutual gaze,[],[1]
319,action,Child utterance,action,Parent affect,[3],[1 2]
320,action,Child utterance,action,Parent affective touch,[],[1]
321,action,Child utterance,action,Parent gaze,[4],[1 2]
322,action,Child utterance,action,Parent gesture,[3],[1 2]
323,action,Child utterance,action,Parent prop manipulation,[1],[1 2]
324,action,Child utterance,action,Parent utterance,[11  3],[1 2 3]
325,action,Child utterance,action,Verbal scaffolding,[11  3],[1 2 3]
326,action,Child utterance,action,robot pointing,[3],[1 2]
327,action,Child utterance,action,robot text,[14],[1 2]
328,action,Child utterance,sub_action,CP,[3],[1 2]
329,action,Child utterance,sub_action,CPC,[1],[1 2]
330,action,Child utterance,sub_action,MG,[],[1]
331,action,Child utterance,sub_action,PC,[3],[1 2]
332,action,Child utterance,sub_action,PCP,[1],[1 2]
333,action,Child utterance,sub_action,affective,[1],[1 2]
334,action,Child utterance,sub_action,affective touch,[],[1]
335,action,Child utterance,sub_action,child,[8 1],[1 2 3]
336,action,Child utterance,sub_action,cognitive,[7 1],[1 2 3]
337,action,Child utterance,sub_action,correction,[2],[1 2]
338,action,Child utterance,sub_action,instruction translation,[4 1],[1 2 3]
339,action,Child utterance,sub_action,other,[2],[1 2]
340,action,Child utterance,sub_action,parent,[1],[1 2]
341,action,Child utterance,sub_action,pick up,[4],[1 2]
342,action,Child utterance,sub_action,point at prop,[7],[1 2]
343,action,Child utterance,sub_action,positive 1,[5 1],[1 2 3]
344,action,Child utterance,sub_action,positive 2,[3 2],[1 2 3]
345,action,Child utterance,sub_action,positive 3,[],[1]
346,action,Child utterance,sub_action,positive feedback,[3],[1 2]
347,action,Child utterance,sub_action,put down,[],[1]
348,action,Child utterance,sub_action,scaffolding,[],[1]
349,action,Child utterance,sub_action,tablet,[3],[1 2]
350,action,Child utterance,sub_action,teach,[3],[1 2]
351,action,Child utterance,sub_action,technical,[1],[1 2]
352,action,Child utterance,sub_action,try again,[],[1]
353,action,Child utterance,sub_action,utterance,[11  7],[1 2 3]
354,action,Child utterance,action:sub_action,Child affect:positive 1,[4 1],[1 2 3]
355,action,Child utterance,action:sub_action,Child affect:positive 2,[3 1],[1 2 3]
356,action,Child utterance,action:sub_action,Child affect:positive 3,[],[1]
357,action,Child utterance,action:sub_action,Child gaze:parent,[],[1]
358,action,Child utterance,action:sub_action,Child gaze:tablet,[],[1]
359,action,Child utterance,action:sub_action,Child gesture:point at prop,[1],[1 2]
360,action,Child utterance,action:sub_action,Child prop manipulation:child,[7 1],[1 2 3]
361,action,Child utterance,action:sub_action,Child utterance:utterance,[8],[1 2]
362,action,Child utterance,action:sub_action,Conversational turns:CP,[3],[1 2]
363,action,Child utterance,action:sub_action,Conversational turns:CPC,[1],[1 2]
364,action,Child utterance,action:sub_action,Conversational turns:PC,[3],[1 2]
365,action,Child utterance,action:sub_action,Conversational turns:PCP,[1],[1 2]
366,action,Child utterance,action:sub_action,Joint attention:tablet,[],[1]
367,action,Child utterance,action:sub_action,Mutual gaze:MG,[],[1]
368,action,Child utterance,action:sub_action,Parent affect:positive 1,[1],[1 2]
369,action,Child utterance,action:sub_action,Parent affect:positive 2,[2],[1 2]
370,action,Child utterance,action:sub_action,Parent affect:positive 3,[],[1]
371,action,Child utterance,action:sub_action,Parent affective touch:affective touch,[],[1]
372,action,Child utterance,action:sub_action,Parent gaze:child,[1],[1 2]
373,action,Child utterance,action:sub_action,Parent gaze:tablet,[3],[1 2]
374,action,Child utterance,action:sub_action,Parent gesture:point at prop,[3],[1 2]
375,action,Child utterance,action:sub_action,Parent prop manipulation:parent,[1],[1 2]
376,action,Child utterance,action:sub_action,Parent utterance:utterance,[11  3],[1 2 3]
377,action,Child utterance,action:sub_action,Verbal scaffolding:affective,[1],[1 2]
378,action,Child utterance,action:sub_action,Verbal scaffolding:cognitive,[7 1],[1 2 3]
379,action,Child utterance,action:sub_action,Verbal scaffolding:instruction translation,[4 1],[1 2 3]
380,action,Child utterance,action:sub_action,Verbal scaffolding:scaffolding,[],[1]
381,action,Child utterance,action:sub_action,Verbal scaffolding:technical,[1],[1 2]
382,action,Child utterance,action:sub_action,robot pointing:point at prop,[3],[1 2]
383,action,Child utterance,action:sub_action,robot text:correction,[2],[1 2]
384,action,Child utterance,action:sub_action,robot text:other,[2],[1 2]
385,action,Child utterance,action:sub_action,robot text:pick up,[4],[1 2]
386,action,Child utterance,action:sub_action,robot text:positive feedback,[3],[1 2]
387,action,Child utterance,action:sub_action,robot text:put down,[],[1]
388,action,Child utterance,action:sub_action,robot text:teach,[3],[1 2]
389,action,Child utterance,action:sub_action,robot text:try again,[],[1]
390,action,Conversational turns,action,Child affect,[10  5],[1 2 3]
391,action,Conversational turns,action,Child gaze,[1],[1 2]
392,action,Conversational turns,action,Child gesture,[2],[1 2]
393,action,Conversational turns,action,Child prop manipulation,[12  2],[1 2 3]
394,action,Conversational turns,action,Child utterance,[10],[1 2]
395,action,Conversational turns,action,Joint attention,[2],[1 2]
396,action,Conversational turns,action,Mutual gaze,[],[1]
397,action,Conversational turns,action,Parent affect,[3],[1 2]
398,action,Conversational turns,action,Parent affective touch,[1],[1 2]
399,action,Conversational turns,action,Parent gaze,[4 1],[1 2 3]
400,action,Conversational turns,action,Parent gesture,[3],[1 2]
401,action,Conversational turns,action,Parent prop manipulation,[3],[1 2]
402,action,Conversational turns,action,Parent utterance,[18  5],[1 2 3]
403,action,Conversational turns,action,Verbal scaffolding,[18  5],[1 2 3]
404,action,Conversational turns,action,robot pointing,[5],[1 2]
405,action,Conversational turns,action,robot text,[22],[1 2]
406,action,Conversational turns,sub_action,CP,[4],[1 2]
407,action,Conversational turns,sub_action,CPC,[1],[1 2]
408,action,Conversational turns,sub_action,MG,[],[1]
409,action,Conversational turns,sub_action,PC,[8],[1 2]
410,action,Conversational turns,sub_action,PCP,[3],[1 2]
411,action,Conversational turns,sub_action,affective,[2],[1 2]
412,action,Conversational turns,sub_action,affective touch,[1],[1 2]
413,action,Conversational turns,sub_action,child,[12  3],[1 2 3]
414,action,Conversational turns,sub_action,cognitive,[12  2],[1 2 3]
415,action,Conversational turns,sub_action,correction,[3],[1 2]
416,action,Conversational turns,sub_action,instruction translation,[5 1],[1 2 3]
417,action,Conversational turns,sub_action,other,[3],[1 2]
418,action,Conversational turns,sub_action,parent,[3],[1 2]
419,action,Conversational turns,sub_action,pick up,[4],[1 2]
420,action,Conversational turns,sub_action,point at prop,[10],[1 2]
421,action,Conversational turns,sub_action,positive 1,[7 2],[1 2 3]
422,action,Conversational turns,sub_action,positive 2,[7 2],[1 2 3]
423,action,Conversational turns,sub_action,positive 3,[1],[1 2]
424,action,Conversational turns,sub_action,positive feedback,[4],[1 2]
425,action,Conversational turns,sub_action,put down,[],[1]
426,action,Conversational turns,sub_action,scaffolding,[],[1]
427,action,Conversational turns,sub_action,tablet,[3 2],[1 2 3]
428,action,Conversational turns,sub_action,teach,[6],[1 2]
429,action,Conversational turns,sub_action,technical,[3],[1 2]
430,action,Conversational turns,sub_action,try again,[2],[1 2]
431,action,Conversational turns,sub_action,utterance,[19  8  1],[1 2 3 4]
432,action,Conversational turns,action:sub_action,Child affect:positive 1,[6 2],[1 2 3]
