,Child utterance,Child gaze,Child affect,Child gesture,Child affective touch,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,8.56
1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,8.76
2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,8.959999999999999
3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,9.159999999999998
4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,9.359999999999998
5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,9.559999999999997
6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,9.759999999999996
7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,9.959999999999996
8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,10.159999999999995
9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10.359999999999994
10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10.559999999999993
11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10.759999999999993
12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10.959999999999992
13,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,11.159999999999991
14,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,11.35999999999999
15,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11.55999999999999
16,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11.75999999999999
17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,11.959999999999988
18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12.159999999999988
19,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,12.359999999999987
20,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,12.559999999999986
21,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,12.759999999999986
22,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,12.959999999999985
23,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,13.159999999999984
24,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,13.359999999999983
25,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,13.559999999999983
26,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,13.759999999999982
27,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,13.959999999999981
28,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,14.15999999999998
29,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,14.35999999999998
30,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,14.55999999999998
