,action,who,s_time,e_time,t_time,sub_action,action:sub_action,order,condition,participant,coder
23,Child utterance,Child,249.64,250.36,0.72,utterance,Child utterance:utterance,2,r,106,SK
24,Child utterance,Child,283.62,284.86,1.24,utterance,Child utterance:utterance,2,r,106,SK
25,Child utterance,Child,291.46,293.14,1.68,utterance,Child utterance:utterance,2,r,106,SK
26,Child utterance,Child,294.52,295.15999999999997,0.64,utterance,Child utterance:utterance,2,r,106,SK
27,Child utterance,Child,296.9,297.58,0.68,utterance,Child utterance:utterance,2,r,106,SK
28,Child utterance,Child,299.26,299.62,0.36,utterance,Child utterance:utterance,2,r,106,SK
29,Child utterance,Child,301.08,301.56,0.48,utterance,Child utterance:utterance,2,r,106,SK
30,Child gaze,Child,5.52,18.76,13.24,robot,Child gaze:robot,2,r,106,SK
31,Child gaze,Child,19.92,20.68,0.76,robot,Child gaze:robot,2,r,106,SK
32,Child gaze,Child,23.36,25.4,2.04,robot,Child gaze:robot,2,r,106,SK
33,Child gaze,Child,25.46,25.78,0.32,props,Child gaze:props,2,r,106,SK
34,Child gaze,Child,25.86,34.26,8.4,robot,Child gaze:robot,2,r,106,SK
35,Child gaze,Child,36.54,38.9,2.36,robot,Child gaze:robot,2,r,106,SK
36,Child gaze,Child,38.92,42.24,3.32,props,Child gaze:props,2,r,106,SK
37,Child gaze,Child,42.98,43.42,0.44,robot,Child gaze:robot,2,r,106,SK
38,Child gaze,Child,43.48,46.4,2.92,props,Child gaze:props,2,r,106,SK
39,Child gaze,Child,46.54,50.22,3.68,robot,Child gaze:robot,2,r,106,SK
40,Child gaze,Child,50.3,57.22,6.92,props,Child gaze:props,2,r,106,SK
41,Child gaze,Child,57.24,58.08,0.84,robot,Child gaze:robot,2,r,106,SK
42,Child gaze,Child,58.14,59.7,1.56,props,Child gaze:props,2,r,106,SK
43,Child gaze,Child,59.76,63.88,4.12,robot,Child gaze:robot,2,r,106,SK
44,Child gaze,Child,63.98,64.78,0.8,props,Child gaze:props,2,r,106,SK
45,Child gaze,Child,64.86,65.18,0.32,robot,Child gaze:robot,2,r,106,SK
46,Child gaze,Child,65.26,66.66,1.4,props,Child gaze:props,2,r,106,SK
47,Child gaze,Child,66.72,68.84,2.12,robot,Child gaze:robot,2,r,106,SK
48,Child gaze,Child,68.9,69.38,0.48,props,Child gaze:props,2,r,106,SK
49,Child gaze,Child,69.46000000000001,70.34,0.88,robot,Child gaze:robot,2,r,106,SK
50,Child gaze,Child,70.42,74.26,3.84,props,Child gaze:props,2,r,106,SK
51,Child gaze,Child,74.34,75.38,1.04,robot,Child gaze:robot,2,r,106,SK
52,Child gaze,Child,75.42,75.58,0.16,props,Child gaze:props,2,r,106,SK
53,Child gaze,Child,75.66,78.02,2.36,robot,Child gaze:robot,2,r,106,SK
54,Child gaze,Child,78.12,82.68,4.56,props,Child gaze:props,2,r,106,SK
55,Child gaze,Child,82.76,85.52,2.76,parent,Child gaze:parent,2,r,106,SK
56,Child gaze,Child,85.66,87.53999999999999,1.88,props,Child gaze:props,2,r,106,SK
57,Child gaze,Child,87.64,92.28,4.64,robot,Child gaze:robot,2,r,106,SK
58,Child gaze,Child,94.0,94.47999999999999,0.48,robot,Child gaze:robot,2,r,106,SK
59,Child gaze,Child,96.24000000000001,97.4,1.16,props,Child gaze:props,2,r,106,SK
60,Child gaze,Child,97.5,97.9,0.4,parent,Child gaze:parent,2,r,106,SK
61,Child gaze,Child,98.62,100.42,1.8,props,Child gaze:props,2,r,106,SK
62,Child gaze,Child,100.52000000000001,101.47999999999999,0.96,robot,Child gaze:robot,2,r,106,SK
63,Child gaze,Child,101.56,102.72,1.16,props,Child gaze:props,2,r,106,SK
64,Child gaze,Child,102.86,112.06,9.2,robot,Child gaze:robot,2,r,106,SK
65,Child gaze,Child,112.1,114.02000000000001,1.92,props,Child gaze:props,2,r,106,SK
66,Child gaze,Child,114.1,128.46,14.36,robot,Child gaze:robot,2,r,106,SK
67,Child gaze,Child,128.56,129.68,1.12,props,Child gaze:props,2,r,106,SK
68,Child gaze,Child,129.8,131.64,1.84,robot,Child gaze:robot,2,r,106,SK
69,Child gaze,Child,131.76,131.96,0.2,props,Child gaze:props,2,r,106,SK
70,Child gaze,Child,132.02,132.7,0.68,robot,Child gaze:robot,2,r,106,SK
71,Child gaze,Child,135.56,136.36,0.8,props,Child gaze:props,2,r,106,SK
72,Child gaze,Child,136.48,137.48,1.0,robot,Child gaze:robot,2,r,106,SK
73,Child gaze,Child,137.57999999999998,140.26,2.68,props,Child gaze:props,2,r,106,SK
74,Child gaze,Child,140.28,147.32,7.04,robot,Child gaze:robot,2,r,106,SK
75,Child gaze,Child,147.4,148.36,0.96,props,Child gaze:props,2,r,106,SK
76,Child gaze,Child,148.44,150.64,2.2,robot,Child gaze:robot,2,r,106,SK
77,Child gaze,Child,150.74,153.94,3.2,props,Child gaze:props,2,r,106,SK
78,Child gaze,Child,153.98,155.14,1.16,robot,Child gaze:robot,2,r,106,SK
79,Child gaze,Child,155.24,156.72,1.48,props,Child gaze:props,2,r,106,SK
80,Child gaze,Child,156.82,158.26,1.44,robot,Child gaze:robot,2,r,106,SK
81,Child gaze,Child,158.34,159.46,1.12,props,Child gaze:props,2,r,106,SK
82,Child gaze,Child,159.5,160.26,0.76,robot,Child gaze:robot,2,r,106,SK
83,Child gaze,Child,160.36,161.6,1.24,props,Child gaze:props,2,r,106,SK
84,Child gaze,Child,161.7,162.38,0.68,robot,Child gaze:robot,2,r,106,SK
85,Child gaze,Child,162.44,164.56,2.12,props,Child gaze:props,2,r,106,SK
86,Child gaze,Child,164.66,164.86,0.2,robot,Child gaze:robot,2,r,106,SK
87,Child gaze,Child,164.88,165.4,0.52,props,Child gaze:props,2,r,106,SK
88,Child gaze,Child,165.46,165.7,0.24,robot,Child gaze:robot,2,r,106,SK
89,Child gaze,Child,165.78,167.06,1.28,props,Child gaze:props,2,r,106,SK
90,Child gaze,Child,167.1,169.86,2.76,robot,Child gaze:robot,2,r,106,SK
91,Child gaze,Child,170.48,175.04,4.56,props,Child gaze:props,2,r,106,SK
92,Child gaze,Child,175.12,175.32,0.2,robot,Child gaze:robot,2,r,106,SK
93,Child gaze,Child,175.38,176.1,0.72,props,Child gaze:props,2,r,106,SK
94,Child gaze,Child,176.18,179.86,3.68,robot,Child gaze:robot,2,r,106,SK
95,Child gaze,Child,179.9,182.98,3.08,props,Child gaze:props,2,r,106,SK
96,Child gaze,Child,183.04,184.16,1.12,robot,Child gaze:robot,2,r,106,SK
97,Child gaze,Child,184.24,186.76,2.52,props,Child gaze:props,2,r,106,SK
98,Child gaze,Child,186.82,195.1,8.28,robot,Child gaze:robot,2,r,106,SK
99,Child gaze,Child,195.12,197.92000000000002,2.8,props,Child gaze:props,2,r,106,SK
100,Child gaze,Child,215.0,215.32,0.32,robot,Child gaze:robot,2,r,106,SK
101,Child gaze,Child,215.36,215.8,0.44,props,Child gaze:props,2,r,106,SK
102,Child gaze,Child,215.94,216.38,0.44,robot,Child gaze:robot,2,r,106,SK
103,Child gaze,Child,216.48,217.28,0.8,props,Child gaze:props,2,r,106,SK
104,Child gaze,Child,217.4,217.76,0.36,robot,Child gaze:robot,2,r,106,SK
105,Child gaze,Child,217.9,218.22,0.32,props,Child gaze:props,2,r,106,SK
106,Child gaze,Child,218.34,218.82,0.48,robot,Child gaze:robot,2,r,106,SK
107,Child gaze,Child,218.86,219.9,1.04,props,Child gaze:props,2,r,106,SK
108,Child gaze,Child,220.02,220.34,0.32,robot,Child gaze:robot,2,r,106,SK
109,Child gaze,Child,220.42000000000002,220.82,0.4,props,Child gaze:props,2,r,106,SK
110,Child gaze,Child,220.9,222.38,1.48,robot,Child gaze:robot,2,r,106,SK
111,Child gaze,Child,222.44,223.72,1.28,props,Child gaze:props,2,r,106,SK
112,Child gaze,Child,223.8,225.88,2.08,robot,Child gaze:robot,2,r,106,SK
113,Child gaze,Child,225.96,227.96,2.0,props,Child gaze:props,2,r,106,SK
114,Child gaze,Child,228.24,228.56,0.32,props,Child gaze:props,2,r,106,SK
115,Child gaze,Child,233.64,237.04,3.4,props,Child gaze:props,2,r,106,SK
116,Child gaze,Child,237.22,238.66,1.44,robot,Child gaze:robot,2,r,106,SK
117,Child gaze,Child,238.74,243.42,4.68,props,Child gaze:props,2,r,106,SK
118,Child gaze,Child,243.44,251.28,7.84,robot,Child gaze:robot,2,r,106,SK
119,Child gaze,Child,253.52,255.76,2.24,props,Child gaze:props,2,r,106,SK
120,Child gaze,Child,255.84,256.88,1.04,robot,Child gaze:robot,2,r,106,SK
121,Child gaze,Child,257.04,261.64,4.6,props,Child gaze:props,2,r,106,SK
122,Child gaze,Child,261.74,264.06,2.32,robot,Child gaze:robot,2,r,106,SK
123,Child gaze,Child,264.18,267.02,2.84,props,Child gaze:props,2,r,106,SK
124,Child gaze,Child,267.12,272.04,4.92,robot,Child gaze:robot,2,r,106,SK
125,Child gaze,Child,272.14,276.18,4.04,props,Child gaze:props,2,r,106,SK
126,Child gaze,Child,276.24,277.04,0.8,robot,Child gaze:robot,2,r,106,SK
127,Child gaze,Child,277.15999999999997,277.88,0.72,props,Child gaze:props,2,r,106,SK
128,Child gaze,Child,278.0,279.92,1.92,robot,Child gaze:robot,2,r,106,SK
129,Child gaze,Child,280.0,285.88,5.88,props,Child gaze:props,2,r,106,SK
130,Child gaze,Child,285.98,289.86,3.88,robot,Child gaze:robot,2,r,106,SK
131,Child gaze,Child,291.12,292.0,0.88,props,Child gaze:props,2,r,106,SK
132,Child gaze,Child,298.92,300.28,1.36,robot or prop,Child gaze:robot or prop,2,r,106,SK
133,Child affect,Child,6.4,12.56,6.16,positive 2,Child affect:positive 2,2,r,106,SK
134,Child affect,Child,12.64,18.8,6.16,positive 4,Child affect:positive 4,2,r,106,SK
135,Child affect,Child,19.92,21.6,1.68,positive 3,Child affect:positive 3,2,r,106,SK
136,Child affect,Child,23.28,24.08,0.8,positive 2,Child affect:positive 2,2,r,106,SK
137,Child affect,Child,87.76,92.12,4.36,positive 2,Child affect:positive 2,2,r,106,SK
138,Child affect,Child,100.7,102.46000000000001,1.76,positive 2,Child affect:positive 2,2,r,106,SK
139,Child affect,Child,102.5,104.46000000000001,1.96,positive 1,Child affect:positive 1,2,r,106,SK
140,Child affect,Child,106.52000000000001,112.72,6.2,positive 2,Child affect:positive 2,2,r,106,SK
141,Child affect,Child,118.82,120.9,2.08,positive 3,Child affect:positive 3,2,r,106,SK
142,Child affect,Child,122.66,131.18,8.52,positive 2,Child affect:positive 2,2,r,106,SK
143,Child affect,Child,132.0,136.64,4.64,positive 3,Child affect:positive 3,2,r,106,SK
144,Child affect,Child,141.42000000000002,147.74,6.32,positive 2,Child affect:positive 2,2,r,106,SK
145,Child affect,Child,148.34,152.02,3.68,positive 2,Child affect:positive 2,2,r,106,SK
146,Child affect,Child,156.42000000000002,163.38,6.96,positive 3,Child affect:positive 3,2,r,106,SK
147,Child affect,Child,167.26,170.57999999999998,3.32,positive 3,Child affect:positive 3,2,r,106,SK
148,Child affect,Child,170.6,173.48,2.88,positive 2,Child affect:positive 2,2,r,106,SK
149,Child affect,Child,175.16,181.28,6.12,positive 2,Child affect:positive 2,2,r,106,SK
150,Child affect,Child,182.94,184.82,1.88,positive 2,Child affect:positive 2,2,r,106,SK
151,Child affect,Child,237.16,240.2,3.04,positive 1,Child affect:positive 1,2,r,106,SK
152,Child affect,Child,244.28,247.84,3.56,positive 1,Child affect:positive 1,2,r,106,SK
153,Child affect,Child,248.02,251.54,3.52,positive 3,Child affect:positive 3,2,r,106,SK
154,Child affect,Child,256.1,257.38,1.28,positive 1,Child affect:positive 1,2,r,106,SK
155,Child affect,Child,266.82,287.62,20.8,positive 1,Child affect:positive 1,2,r,106,SK
156,Child affect,Child,290.1,291.22,1.12,positive 1,Child affect:positive 1,2,r,106,SK
157,Child gesture,Child,106.44,107.88,1.44,point at prop,Child gesture:point at prop,2,r,106,SK
158,Child gesture,Child,187.92,195.52,7.6,point at prop,Child gesture:point at prop,2,r,106,SK
159,Child gesture,Child,244.48,248.08,3.6,point at prop,Child gesture:point at prop,2,r,106,SK
160,Child gesture,Child,284.3,285.3,1.0,point at prop,Child gesture:point at prop,2,r,106,SK
161,Parent utterance,Parent,16.32,17.04,0.72,utterance,Parent utterance:utterance,2,r,106,SK
162,Parent utterance,Parent,18.64,19.64,1.0,utterance,Parent utterance:utterance,2,r,106,SK
163,Parent utterance,Parent,22.4,24.0,1.6,utterance,Parent utterance:utterance,2,r,106,SK
164,Parent utterance,Parent,42.6,43.84,1.24,utterance,Parent utterance:utterance,2,r,106,SK
165,Parent utterance,Parent,55.46,57.54,2.08,utterance,Parent utterance:utterance,2,r,106,SK
166,Parent utterance,Parent,71.66,72.58,0.92,utterance,Parent utterance:utterance,2,r,106,SK
167,Parent utterance,Parent,75.56,78.64,3.08,utterance,Parent utterance:utterance,2,r,106,SK
168,Parent utterance,Parent,80.16,80.64,0.48,utterance,Parent utterance:utterance,2,r,106,SK
169,Parent utterance,Parent,81.24,82.24,1.0,utterance,Parent utterance:utterance,2,r,106,SK
170,Parent utterance,Parent,82.32,83.76,1.44,utterance,Parent utterance:utterance,2,r,106,SK
171,Parent utterance,Parent,84.94,86.62,1.68,utterance,Parent utterance:utterance,2,r,106,SK
172,Parent utterance,Parent,93.3,94.25999999999999,0.96,utterance,Parent utterance:utterance,2,r,106,SK
173,Parent utterance,Parent,95.58,97.1,1.52,utterance,Parent utterance:utterance,2,r,106,SK
174,Parent utterance,Parent,97.94,100.6,2.66,utterance,Parent utterance:utterance,2,r,106,SK
175,Parent utterance,Parent,100.6,102.03999999999999,1.44,utterance,Parent utterance:utterance,2,r,106,SK
176,Parent utterance,Parent,110.96000000000001,112.68,1.72,utterance,Parent utterance:utterance,2,r,106,SK
177,Parent utterance,Parent,119.8,120.8,1.0,utterance,Parent utterance:utterance,2,r,106,SK
178,Parent utterance,Parent,122.46,123.7,1.24,utterance,Parent utterance:utterance,2,r,106,SK
179,Parent utterance,Parent,124.76,125.92,1.16,utterance,Parent utterance:utterance,2,r,106,SK
180,Parent utterance,Parent,129.44,129.88,0.44,utterance,Parent utterance:utterance,2,r,106,SK
181,Parent utterance,Parent,135.98,136.54,0.56,utterance,Parent utterance:utterance,2,r,106,SK
182,Parent utterance,Parent,151.92000000000002,152.2,0.28,utterance,Parent utterance:utterance,2,r,106,SK
183,Parent utterance,Parent,153.66,154.78,1.12,utterance,Parent utterance:utterance,2,r,106,SK
184,Parent utterance,Parent,157.78,158.14,0.36,utterance,Parent utterance:utterance,2,r,106,SK
185,Parent utterance,Parent,158.8,159.24,0.44,utterance,Parent utterance:utterance,2,r,106,SK
186,Parent utterance,Parent,171.46,173.26,1.8,utterance,Parent utterance:utterance,2,r,106,SK
187,Parent utterance,Parent,177.76,181.2,3.44,utterance,Parent utterance:utterance,2,r,106,SK
188,Parent utterance,Parent,194.12,196.36,2.24,utterance,Parent utterance:utterance,2,r,106,SK
189,Parent utterance,Parent,198.18,200.5,2.32,utterance,Parent utterance:utterance,2,r,106,SK
190,Parent utterance,Parent,204.7,205.7,1.0,utterance,Parent utterance:utterance,2,r,106,SK
191,Parent utterance,Parent,205.72,207.52,1.8,utterance,Parent utterance:utterance,2,r,106,SK
192,Parent utterance,Parent,208.36,209.4,1.04,utterance,Parent utterance:utterance,2,r,106,SK
193,Parent utterance,Parent,212.32,213.8,1.48,utterance,Parent utterance:utterance,2,r,106,SK
194,Parent utterance,Parent,213.98,215.7,1.72,utterance,Parent utterance:utterance,2,r,106,SK
195,Parent utterance,Parent,216.56,219.0,2.44,utterance,Parent utterance:utterance,2,r,106,SK
196,Parent utterance,Parent,219.86,220.74,0.88,utterance,Parent utterance:utterance,2,r,106,SK
197,Parent utterance,Parent,222.5,224.54,2.04,utterance,Parent utterance:utterance,2,r,106,SK
198,Parent utterance,Parent,227.68,228.76,1.08,utterance,Parent utterance:utterance,2,r,106,SK
199,Parent utterance,Parent,230.34,231.3,0.96,utterance,Parent utterance:utterance,2,r,106,SK
200,Parent utterance,Parent,232.1,233.42000000000002,1.32,utterance,Parent utterance:utterance,2,r,106,SK
201,Parent utterance,Parent,240.44,242.36,1.92,utterance,Parent utterance:utterance,2,r,106,SK
202,Parent utterance,Parent,243.32,243.88,0.56,utterance,Parent utterance:utterance,2,r,106,SK
203,Parent utterance,Parent,251.32,254.84,3.52,utterance,Parent utterance:utterance,2,r,106,SK
204,Parent utterance,Parent,266.52,267.08,0.56,utterance,Parent utterance:utterance,2,r,106,SK
205,Parent utterance,Parent,273.68,274.15999999999997,0.48,utterance,Parent utterance:utterance,2,r,106,SK
206,Parent utterance,Parent,276.92,277.76,0.84,utterance,Parent utterance:utterance,2,r,106,SK
207,Parent utterance,Parent,281.08,281.84000000000003,0.76,utterance,Parent utterance:utterance,2,r,106,SK
208,Parent utterance,Parent,282.96,283.52,0.56,utterance,Parent utterance:utterance,2,r,106,SK
209,Parent utterance,Parent,284.92,286.52,1.6,utterance,Parent utterance:utterance,2,r,106,SK
210,Parent utterance,Parent,292.96,294.36,1.4,utterance,Parent utterance:utterance,2,r,106,SK
211,Parent utterance,Parent,295.22,295.65999999999997,0.44,utterance,Parent utterance:utterance,2,r,106,SK
212,Parent utterance,Parent,297.64,298.64,1.0,utterance,Parent utterance:utterance,2,r,106,SK
213,Parent utterance,Parent,299.68,300.88,1.2,utterance,Parent utterance:utterance,2,r,106,SK
214,Parent utterance,Parent,302.56,302.92,0.36,utterance,Parent utterance:utterance,2,r,106,SK
215,Verbal scaffolding,Parent,22.4,24.0,1.6,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
216,Verbal scaffolding,Parent,42.6,43.84,1.24,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
217,Verbal scaffolding,Parent,84.94,86.62,1.68,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
218,Verbal scaffolding,Parent,97.94,100.6,2.66,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
219,Verbal scaffolding,Parent,100.6,102.03999999999999,1.44,technical,Verbal scaffolding:technical,2,r,106,SK
220,Verbal scaffolding,Parent,110.96000000000001,112.68,1.72,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
221,Verbal scaffolding,Parent,119.8,120.8,1.0,affective,Verbal scaffolding:affective,2,r,106,SK
222,Verbal scaffolding,Parent,122.46,123.7,1.24,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
223,Verbal scaffolding,Parent,124.76,125.92,1.16,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
224,Verbal scaffolding,Parent,135.98,136.54,0.56,affective,Verbal scaffolding:affective,2,r,106,SK
225,Verbal scaffolding,Parent,153.66,154.78,1.12,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
226,Verbal scaffolding,Parent,171.46,173.26,1.8,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
227,Verbal scaffolding,Parent,177.76,181.2,3.44,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
228,Verbal scaffolding,Parent,194.12,196.36,2.24,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
229,Verbal scaffolding,Parent,222.5,224.54,2.04,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
230,Verbal scaffolding,Parent,230.34,231.3,0.96,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
231,Verbal scaffolding,Parent,232.1,233.42000000000002,1.32,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
232,Verbal scaffolding,Parent,240.44,242.36,1.92,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
233,Verbal scaffolding,Parent,243.32,243.88,0.56,affective,Verbal scaffolding:affective,2,r,106,SK
234,Verbal scaffolding,Parent,251.32,254.84,3.52,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
235,Verbal scaffolding,Parent,266.52,267.08,0.56,affective,Verbal scaffolding:affective,2,r,106,SK
236,Verbal scaffolding,Parent,276.92,277.76,0.84,technical,Verbal scaffolding:technical,2,r,106,SK
237,Verbal scaffolding,Parent,292.96,294.36,1.4,cognitive,Verbal scaffolding:cognitive,2,r,106,SK
238,Non-verbal scaffolding,Parent,55.8,56.8,1.0,technical,Non-verbal scaffolding:technical,2,r,106,SK
239,Non-verbal scaffolding,Parent,85.26,87.53999999999999,2.28,cognitive,Non-verbal scaffolding:cognitive,2,r,106,SK
240,Non-verbal scaffolding,Parent,98.0,99.2,1.2,cognitive,Non-verbal scaffolding:cognitive,2,r,106,SK
241,Non-verbal scaffolding,Parent,100.84,101.88,1.04,cognitive,Non-verbal scaffolding:cognitive,2,r,106,SK
242,Non-verbal scaffolding,Parent,125.0,126.64,1.64,cognitive,Non-verbal scaffolding:cognitive,2,r,106,SK
243,Non-verbal scaffolding,Parent,162.36,163.52,1.16,technical,Non-verbal scaffolding:technical,2,r,106,SK
244,Non-verbal scaffolding,Parent,172.0,173.68,1.68,technical,Non-verbal scaffolding:technical,2,r,106,SK
245,Non-verbal scaffolding,Parent,232.26,233.78,1.52,affective,Non-verbal scaffolding:affective,2,r,106,SK
246,Non-verbal scaffolding,Parent,276.92,278.0,1.08,cognitive,Non-verbal scaffolding:cognitive,2,r,106,SK
247,Non-verbal scaffolding,Parent,280.5,282.02,1.52,technical,Non-verbal scaffolding:technical,2,r,106,SK
248,Non-verbal scaffolding,Parent,283.18,284.14,0.96,technical,Non-verbal scaffolding:technical,2,r,106,SK
249,Parent gaze,Parent,5.52,7.0,1.48,robot,Parent gaze:robot,2,r,106,SK
250,Parent gaze,Parent,7.12,10.52,3.4,child,Parent gaze:child,2,r,106,SK
251,Parent gaze,Parent,10.56,12.08,1.52,robot,Parent gaze:robot,2,r,106,SK
252,Parent gaze,Parent,12.16,13.36,1.2,child,Parent gaze:child,2,r,106,SK
253,Parent gaze,Parent,13.44,22.76,9.32,robot,Parent gaze:robot,2,r,106,SK
254,Parent gaze,Parent,22.88,23.68,0.8,child,Parent gaze:child,2,r,106,SK
255,Parent gaze,Parent,23.84,24.96,1.12,props,Parent gaze:props,2,r,106,SK
256,Parent gaze,Parent,25.0,25.84,0.84,robot,Parent gaze:robot,2,r,106,SK
257,Parent gaze,Parent,25.98,27.58,1.6,props,Parent gaze:props,2,r,106,SK
258,Parent gaze,Parent,27.62,29.18,1.56,robot,Parent gaze:robot,2,r,106,SK
259,Parent gaze,Parent,29.24,30.76,1.52,props,Parent gaze:props,2,r,106,SK
260,Parent gaze,Parent,30.8,31.4,0.6,child,Parent gaze:child,2,r,106,SK
261,Parent gaze,Parent,31.5,33.22,1.72,props,Parent gaze:props,2,r,106,SK
262,Parent gaze,Parent,33.22,33.74,0.52,robot,Parent gaze:robot,2,r,106,SK
263,Parent gaze,Parent,33.76,36.2,2.44,props,Parent gaze:props,2,r,106,SK
264,Parent gaze,Parent,36.3,36.58,0.28,robot,Parent gaze:robot,2,r,106,SK
265,Parent gaze,Parent,36.6,37.64,1.04,props,Parent gaze:props,2,r,106,SK
266,Parent gaze,Parent,37.68,38.48,0.8,robot,Parent gaze:robot,2,r,106,SK
267,Parent gaze,Parent,38.52,39.36,0.84,props,Parent gaze:props,2,r,106,SK
268,Parent gaze,Parent,39.42,41.74,2.32,robot,Parent gaze:robot,2,r,106,SK
269,Parent gaze,Parent,41.82,43.94,2.12,props,Parent gaze:props,2,r,106,SK
270,Parent gaze,Parent,44.04,44.64,0.6,robot,Parent gaze:robot,2,r,106,SK
271,Parent gaze,Parent,44.7,47.78,3.08,props,Parent gaze:props,2,r,106,SK
272,Parent gaze,Parent,49.72,52.36,2.64,props,Parent gaze:props,2,r,106,SK
273,Parent gaze,Parent,52.44,52.8,0.36,robot,Parent gaze:robot,2,r,106,SK
274,Parent gaze,Parent,52.9,62.54,9.64,props,Parent gaze:props,2,r,106,SK
275,Parent gaze,Parent,62.6,63.16,0.56,robot,Parent gaze:robot,2,r,106,SK
276,Parent gaze,Parent,64.76,65.28,0.52,robot,Parent gaze:robot,2,r,106,SK
277,Parent gaze,Parent,65.42,66.86,1.44,props,Parent gaze:props,2,r,106,SK
278,Parent gaze,Parent,66.9,67.42,0.52,robot,Parent gaze:robot,2,r,106,SK
279,Parent gaze,Parent,67.48,69.96000000000001,2.48,props,Parent gaze:props,2,r,106,SK
280,Parent gaze,Parent,70.0,70.44,0.44,robot,Parent gaze:robot,2,r,106,SK
281,Parent gaze,Parent,70.53999999999999,71.42,0.88,props,Parent gaze:props,2,r,106,SK
282,Parent gaze,Parent,72.66,77.46000000000001,4.8,props,Parent gaze:props,2,r,106,SK
283,Parent gaze,Parent,77.53999999999999,78.66,1.12,child,Parent gaze:child,2,r,106,SK
284,Parent gaze,Parent,78.78,82.9,4.12,props,Parent gaze:props,2,r,106,SK
285,Parent gaze,Parent,83.0,87.88,4.88,child,Parent gaze:child,2,r,106,SK
286,Parent gaze,Parent,88.0,88.48,0.48,robot,Parent gaze:robot,2,r,106,SK
287,Parent gaze,Parent,88.56,89.68,1.12,props,Parent gaze:props,2,r,106,SK
288,Parent gaze,Parent,89.76,91.36,1.6,robot,Parent gaze:robot,2,r,106,SK
289,Parent gaze,Parent,91.44,94.72,3.28,props,Parent gaze:props,2,r,106,SK
290,Parent gaze,Parent,94.75999999999999,96.84,2.08,child,Parent gaze:child,2,r,106,SK
291,Parent gaze,Parent,96.88,104.75999999999999,7.88,props,Parent gaze:props,2,r,106,SK
292,Parent gaze,Parent,104.82,105.14,0.32,robot,Parent gaze:robot,2,r,106,SK
293,Parent gaze,Parent,105.22,105.7,0.48,props,Parent gaze:props,2,r,106,SK
