,col base,action base,col count,action count,hist,bins
60,action,Child affect,action:sub_action,Parent affect:positive 2,[2],[1 2]
61,action,Child affect,action:sub_action,Parent affect:positive 3,[],[1]
62,action,Child affect,action:sub_action,Parent affective touch:affective touch,[1],[1 2]
63,action,Child affect,action:sub_action,Parent gaze:child,[3 1],[1 2 3]
64,action,Child affect,action:sub_action,Parent gaze:props,[8],[1 2]
65,action,Child affect,action:sub_action,Parent gaze:robot,[10],[1 2]
66,action,Child affect,action:sub_action,Parent gesture:point at prop,[5 1],[1 2 3]
67,action,Child affect,action:sub_action,Parent prop manipulation:parent,[],[1]
68,action,Child affect,action:sub_action,Parent utterance:utterance,[7 7],[1 2 3]
69,action,Child affect,action:sub_action,Verbal scaffolding:affective,[2],[1 2]
70,action,Child affect,action:sub_action,Verbal scaffolding:cognitive,[7 1],[1 2 3]
71,action,Child affect,action:sub_action,Verbal scaffolding:instruction translation,[2],[1 2]
72,action,Child affect,action:sub_action,Verbal scaffolding:technical,[],[1]
73,action,Child affect,action:sub_action,robot pointing:point at prop,[5 1],[1 2 3]
74,action,Child affect,action:sub_action,robot text:other,[2],[1 2]
75,action,Child affect,action:sub_action,robot text:pick up,[1],[1 2]
76,action,Child affect,action:sub_action,robot text:positive feedback,[],[1]
77,action,Child affect,action:sub_action,robot text:put down,[3],[1 2]
78,action,Child affect,action:sub_action,robot text:song,[],[1]
79,action,Child affect,action:sub_action,robot text:teach,[4 1],[1 2 3]
80,action,Child affect,action:sub_action,robot text:try again,[],[1]
81,action,Child gaze,action,Child affect,[24],[1 2]
82,action,Child gaze,action,Child prop manipulation,[28],[1 2]
83,action,Child gaze,action,Child utterance,[10  1],[1 2 3]
84,action,Child gaze,action,Conversational turns,[4 7 3 5 0 1],[1 2 3 4 5 6 7]
85,action,Child gaze,action,Joint attention,[52 26  6  2],[1 2 3 4 5]
86,action,Child gaze,action,Mutual gaze,[1],[1 2]
87,action,Child gaze,action,Non-verbal scaffolding,[48  2],[1 2 3]
88,action,Child gaze,action,Parent affect,[23  2],[1 2 3]
89,action,Child gaze,action,Parent affective touch,[5],[1 2]
90,action,Child gaze,action,Parent gaze,[28 23 11  7  1],[1 2 3 4 5 6]
91,action,Child gaze,action,Parent gesture,[48  2],[1 2 3]
92,action,Child gaze,action,Parent prop manipulation,[5],[1 2]
93,action,Child gaze,action,Parent utterance,[63 21  3],[1 2 3 4]
94,action,Child gaze,action,Verbal scaffolding,[56  4],[1 2 3]
95,action,Child gaze,action,robot pointing,[18  3],[1 2 3]
96,action,Child gaze,action,robot text,[59  8],[1 2 3]
97,action,Child gaze,sub_action,CP,[10  1],[1 2 3]
98,action,Child gaze,sub_action,CPC,[3],[1 2]
99,action,Child gaze,sub_action,MG,[1],[1 2]
100,action,Child gaze,sub_action,PC,[13  3],[1 2 3]
101,action,Child gaze,sub_action,PCP,[13  3],[1 2 3]
102,action,Child gaze,sub_action,affective,[17  1],[1 2 3]
103,action,Child gaze,sub_action,affective touch,[5],[1 2]
104,action,Child gaze,sub_action,child,[42  2  1],[1 2 3 4]
105,action,Child gaze,sub_action,cognitive,[22 30  2],[1 2 3 4]
106,action,Child gaze,sub_action,instruction translation,[2],[1 2]
107,action,Child gaze,sub_action,other,[6],[1 2]
108,action,Child gaze,sub_action,parent,[11],[1 2]
109,action,Child gaze,sub_action,pick up,[16],[1 2]
110,action,Child gaze,sub_action,point at prop,[46 12  2],[1 2 3 4]
111,action,Child gaze,sub_action,positive 1,[22  5],[1 2 3]
112,action,Child gaze,sub_action,positive 2,[12  3],[1 2 3]
113,action,Child gaze,sub_action,positive 3,[1],[1 2]
114,action,Child gaze,sub_action,positive feedback,[16],[1 2]
115,action,Child gaze,sub_action,props,[11 31 20 11  9  3],[1 2 3 4 5 6 7]
116,action,Child gaze,sub_action,put down,[14],[1 2]
117,action,Child gaze,sub_action,robot,[31 18 19  5  4  2],[1 2 3 4 5 6 7]
118,action,Child gaze,sub_action,song,[1],[1 2]
119,action,Child gaze,sub_action,teach,[14  3],[1 2 3]
120,action,Child gaze,sub_action,technical,[7],[1 2]
121,action,Child gaze,sub_action,try again,[2],[1 2]
122,action,Child gaze,sub_action,utterance,[58 20  8  1],[1 2 3 4 5]
123,action,Child gaze,action:sub_action,Child affect:positive 1,[14],[1 2]
124,action,Child gaze,action:sub_action,Child affect:positive 2,[10],[1 2]
125,action,Child gaze,action:sub_action,Child affect:positive 3,[],[1]
126,action,Child gaze,action:sub_action,Child gaze:parent,[6],[1 2]
127,action,Child gaze,action:sub_action,Child gaze:props,[56 14  2],[1 2 3 4]
128,action,Child gaze,action:sub_action,Child gaze:robot,[51 13],[1 2 3]
129,action,Child gaze,action:sub_action,Child prop manipulation:child,[28],[1 2]
130,action,Child gaze,action:sub_action,Child utterance:utterance,[10  1],[1 2 3]
131,action,Child gaze,action:sub_action,Conversational turns:CP,[10  1],[1 2 3]
132,action,Child gaze,action:sub_action,Conversational turns:CPC,[3],[1 2]
133,action,Child gaze,action:sub_action,Conversational turns:PC,[13  3],[1 2 3]
134,action,Child gaze,action:sub_action,Conversational turns:PCP,[13  3],[1 2 3]
135,action,Child gaze,action:sub_action,Joint attention:props,[56 12  2],[1 2 3 4]
136,action,Child gaze,action:sub_action,Joint attention:robot,[30  4  2],[1 2 3 4]
137,action,Child gaze,action:sub_action,Mutual gaze:MG,[1],[1 2]
138,action,Child gaze,action:sub_action,Non-verbal scaffolding:cognitive,[43  2],[1 2 3]
139,action,Child gaze,action:sub_action,Non-verbal scaffolding:technical,[5],[1 2]
140,action,Child gaze,action:sub_action,Parent affect:positive 1,[18],[1 2]
141,action,Child gaze,action:sub_action,Parent affect:positive 2,[8],[1 2]
142,action,Child gaze,action:sub_action,Parent affect:positive 3,[1],[1 2]
143,action,Child gaze,action:sub_action,Parent affective touch:affective touch,[5],[1 2]
144,action,Child gaze,action:sub_action,Parent gaze:child,[15  3],[1 2 3]
145,action,Child gaze,action:sub_action,Parent gaze:props,[44 10],[1 2 3]
146,action,Child gaze,action:sub_action,Parent gaze:robot,[36  8  1],[1 2 3 4]
147,action,Child gaze,action:sub_action,Parent gesture:point at prop,[48  2],[1 2 3]
148,action,Child gaze,action:sub_action,Parent prop manipulation:parent,[5],[1 2]
149,action,Child gaze,action:sub_action,Parent utterance:utterance,[63 21  3],[1 2 3 4]
150,action,Child gaze,action:sub_action,Verbal scaffolding:affective,[17  1],[1 2 3]
151,action,Child gaze,action:sub_action,Verbal scaffolding:cognitive,[39  1],[1 2 3]
152,action,Child gaze,action:sub_action,Verbal scaffolding:instruction translation,[2],[1 2]
153,action,Child gaze,action:sub_action,Verbal scaffolding:technical,[2],[1 2]
154,action,Child gaze,action:sub_action,robot pointing:point at prop,[18  3],[1 2 3]
155,action,Child gaze,action:sub_action,robot text:other,[6],[1 2]
156,action,Child gaze,action:sub_action,robot text:pick up,[16],[1 2]
157,action,Child gaze,action:sub_action,robot text:positive feedback,[16],[1 2]
158,action,Child gaze,action:sub_action,robot text:put down,[14],[1 2]
159,action,Child gaze,action:sub_action,robot text:song,[1],[1 2]
160,action,Child gaze,action:sub_action,robot text:teach,[14  3],[1 2 3]
161,action,Child gaze,action:sub_action,robot text:try again,[2],[1 2]
162,action,Child prop manipulation,action,Child affect,[3 1],[1 2 3]
163,action,Child prop manipulation,action,Child gaze,[6 7 5],[1 2 3 4]
164,action,Child prop manipulation,action,Child utterance,[],[1]
165,action,Child prop manipulation,action,Conversational turns,[0 1],[1 2 3]
166,action,Child prop manipulation,action,Joint attention,[6 7 0 1],[1 2 3 4 5]
167,action,Child prop manipulation,action,Mutual gaze,[1],[1 2]
168,action,Child prop manipulation,action,Non-verbal scaffolding,[5 1],[1 2 3]
169,action,Child prop manipulation,action,Parent affect,[10  1],[1 2 3]
170,action,Child prop manipulation,action,Parent affective touch,[2],[1 2]
171,action,Child prop manipulation,action,Parent gaze,[6 4 5 0 1],[1 2 3 4 5 6]
172,action,Child prop manipulation,action,Parent gesture,[6 1],[1 2 3]
173,action,Child prop manipulation,action,Parent prop manipulation,[1],[1 2]
174,action,Child prop manipulation,action,Parent utterance,[13  4],[1 2 3]
175,action,Child prop manipulation,action,Verbal scaffolding,[7 1],[1 2 3]
176,action,Child prop manipulation,action,robot pointing,[4],[1 2]
177,action,Child prop manipulation,action,robot text,[15],[1 2]
178,action,Child prop manipulation,sub_action,CP,[],[1]
179,action,Child prop manipulation,sub_action,CPC,[],[1]
180,action,Child prop manipulation,sub_action,MG,[1],[1 2]
181,action,Child prop manipulation,sub_action,PC,[1],[1 2]
182,action,Child prop manipulation,sub_action,PCP,[1],[1 2]
183,action,Child prop manipulation,sub_action,affective,[3],[1 2]
184,action,Child prop manipulation,sub_action,affective touch,[2],[1 2]
185,action,Child prop manipulation,sub_action,child,[14  3],[1 2 3]
186,action,Child prop manipulation,sub_action,cognitive,[3 3 1],[1 2 3 4]
187,action,Child prop manipulation,sub_action,instruction translation,[],[1]
188,action,Child prop manipulation,sub_action,other,[1],[1 2]
189,action,Child prop manipulation,sub_action,parent,[2],[1 2]
190,action,Child prop manipulation,sub_action,pick up,[3],[1 2]
191,action,Child prop manipulation,sub_action,point at prop,[7 1 1],[1 2 3 4]
192,action,Child prop manipulation,sub_action,positive 1,[7 1],[1 2 3]
193,action,Child prop manipulation,sub_action,positive 2,[6],[1 2]
194,action,Child prop manipulation,sub_action,positive 3,[2],[1 2]
195,action,Child prop manipulation,sub_action,positive feedback,[7],[1 2]
196,action,Child prop manipulation,sub_action,props,[6 4 3 1],[1 2 3 4 5]
197,action,Child prop manipulation,sub_action,put down,[],[1]
198,action,Child prop manipulation,sub_action,robot,[4 5 1 1 4 1 0 1],[1 2 3 4 5 6 7 8 9]
199,action,Child prop manipulation,sub_action,song,[],[1]
200,action,Child prop manipulation,sub_action,teach,[3],[1 2]
201,action,Child prop manipulation,sub_action,technical,[1],[1 2]
202,action,Child prop manipulation,sub_action,try again,[1],[1 2]
203,action,Child prop manipulation,sub_action,utterance,[13  4],[1 2 3]
204,action,Child prop manipulation,action:sub_action,Child affect:positive 1,[3],[1 2]
205,action,Child prop manipulation,action:sub_action,Child affect:positive 2,[2],[1 2]
206,action,Child prop manipulation,action:sub_action,Child affect:positive 3,[],[1]
207,action,Child prop manipulation,action:sub_action,Child gaze:parent,[1],[1 2]
208,action,Child prop manipulation,action:sub_action,Child gaze:props,[13  1],[1 2 3]
209,action,Child prop manipulation,action:sub_action,Child gaze:robot,[11  4],[1 2 3]
210,action,Child prop manipulation,action:sub_action,Child prop manipulation:child,[10],[1 2]
211,action,Child prop manipulation,action:sub_action,Child utterance:utterance,[],[1]
212,action,Child prop manipulation,action:sub_action,Conversational turns:CP,[],[1]
213,action,Child prop manipulation,action:sub_action,Conversational turns:CPC,[],[1]
214,action,Child prop manipulation,action:sub_action,Conversational turns:PC,[1],[1 2]
215,action,Child prop manipulation,action:sub_action,Conversational turns:PCP,[1],[1 2]
216,action,Child prop manipulation,action:sub_action,Joint attention:props,[6],[1 2]
217,action,Child prop manipulation,action:sub_action,Joint attention:robot,[2 6 0 1],[1 2 3 4 5]
218,action,Child prop manipulation,action:sub_action,Mutual gaze:MG,[1],[1 2]
219,action,Child prop manipulation,action:sub_action,Non-verbal scaffolding:cognitive,[6],[1 2]
220,action,Child prop manipulation,action:sub_action,Non-verbal scaffolding:technical,[1],[1 2]
221,action,Child prop manipulation,action:sub_action,Parent affect:positive 1,[6],[1 2]
222,action,Child prop manipulation,action:sub_action,Parent affect:positive 2,[4],[1 2]
223,action,Child prop manipulation,action:sub_action,Parent affect:positive 3,[2],[1 2]
224,action,Child prop manipulation,action:sub_action,Parent affective touch:affective touch,[2],[1 2]
225,action,Child prop manipulation,action:sub_action,Parent gaze:child,[6 2],[1 2 3]
226,action,Child prop manipulation,action:sub_action,Parent gaze:props,[6],[1 2]
227,action,Child prop manipulation,action:sub_action,Parent gaze:robot,[8 3 0 1],[1 2 3 4 5]
228,action,Child prop manipulation,action:sub_action,Parent gesture:point at prop,[6 1],[1 2 3]
229,action,Child prop manipulation,action:sub_action,Parent prop manipulation:parent,[1],[1 2]
230,action,Child prop manipulation,action:sub_action,Parent utterance:utterance,[13  4],[1 2 3]
231,action,Child prop manipulation,action:sub_action,Verbal scaffolding:affective,[3],[1 2]
232,action,Child prop manipulation,action:sub_action,Verbal scaffolding:cognitive,[4 1],[1 2 3]
233,action,Child prop manipulation,action:sub_action,Verbal scaffolding:instruction translation,[],[1]
234,action,Child prop manipulation,action:sub_action,Verbal scaffolding:technical,[],[1]
235,action,Child prop manipulation,action:sub_action,robot pointing:point at prop,[4],[1 2]
236,action,Child prop manipulation,action:sub_action,robot text:other,[1],[1 2]
237,action,Child prop manipulation,action:sub_action,robot text:pick up,[3],[1 2]
238,action,Child prop manipulation,action:sub_action,robot text:positive feedback,[7],[1 2]
239,action,Child prop manipulation,action:sub_action,robot text:put down,[],[1]
240,action,Child prop manipulation,action:sub_action,robot text:song,[],[1]
241,action,Child prop manipulation,action:sub_action,robot text:teach,[3],[1 2]
242,action,Child prop manipulation,action:sub_action,robot text:try again,[1],[1 2]
243,action,Child utterance,action,Child affect,[1],[1 2]
244,action,Child utterance,action,Child gaze,[2 2],[1 2 3]
245,action,Child utterance,action,Child prop manipulation,[3],[1 2]
246,action,Child utterance,action,Conversational turns,[4],[1 2]
247,action,Child utterance,action,Joint attention,[2 1],[1 2 3]
248,action,Child utterance,action,Mutual gaze,[],[1]
249,action,Child utterance,action,Non-verbal scaffolding,[3],[1 2]
250,action,Child utterance,action,Parent affect,[1],[1 2]
251,action,Child utterance,action,Parent affective touch,[],[1]
252,action,Child utterance,action,Parent gaze,[1 1],[1 2 3]
253,action,Child utterance,action,Parent gesture,[2 1],[1 2 3]
254,action,Child utterance,action,Parent prop manipulation,[],[1]
255,action,Child utterance,action,Parent utterance,[3 3],[1 2 3]
256,action,Child utterance,action,Verbal scaffolding,[3 1],[1 2 3]
257,action,Child utterance,action,robot pointing,[0 1],[1 2 3]
258,action,Child utterance,action,robot text,[3 1],[1 2 3]
259,action,Child utterance,sub_action,CP,[4],[1 2]
260,action,Child utterance,sub_action,CPC,[],[1]
261,action,Child utterance,sub_action,MG,[],[1]
262,action,Child utterance,sub_action,PC,[],[1]
263,action,Child utterance,sub_action,PCP,[],[1]
264,action,Child utterance,sub_action,affective,[],[1]
265,action,Child utterance,sub_action,affective touch,[],[1]
266,action,Child utterance,sub_action,child,[3],[1 2]
267,action,Child utterance,sub_action,cognitive,[1 3],[1 2 3]
268,action,Child utterance,sub_action,instruction translation,[],[1]
269,action,Child utterance,sub_action,other,[],[1]
270,action,Child utterance,sub_action,parent,[],[1]
271,action,Child utterance,sub_action,pick up,[],[1]
272,action,Child utterance,sub_action,point at prop,[2 0 0 1],[1 2 3 4 5]
273,action,Child utterance,sub_action,positive 1,[1],[1 2]
274,action,Child utterance,sub_action,positive 2,[1],[1 2]
275,action,Child utterance,sub_action,positive 3,[],[1]
276,action,Child utterance,sub_action,positive feedback,[1],[1 2]
277,action,Child utterance,sub_action,props,[1 2],[1 2 3]
278,action,Child utterance,sub_action,put down,[1],[1 2]
279,action,Child utterance,sub_action,robot,[2 0 2],[1 2 3 4]
280,action,Child utterance,sub_action,song,[],[1]
281,action,Child utterance,sub_action,teach,[0 1],[1 2 3]
282,action,Child utterance,sub_action,technical,[1],[1 2]
283,action,Child utterance,sub_action,try again,[1],[1 2]
284,action,Child utterance,sub_action,utterance,[3 2 2],[1 2 3 4]
285,action,Child utterance,action:sub_action,Child affect:positive 1,[],[1]
286,action,Child utterance,action:sub_action,Child affect:positive 2,[1],[1 2]
287,action,Child utterance,action:sub_action,Child affect:positive 3,[],[1]
288,action,Child utterance,action:sub_action,Child gaze:parent,[],[1]
289,action,Child utterance,action:sub_action,Child gaze:props,[2],[1 2]
290,action,Child utterance,action:sub_action,Child gaze:robot,[4],[1 2]
291,action,Child utterance,action:sub_action,Child prop manipulation:child,[3],[1 2]
292,action,Child utterance,action:sub_action,Child utterance:utterance,[4],[1 2]
293,action,Child utterance,action:sub_action,Conversational turns:CP,[4],[1 2]
294,action,Child utterance,action:sub_action,Conversational turns:CPC,[],[1]
295,action,Child utterance,action:sub_action,Conversational turns:PC,[],[1]
296,action,Child utterance,action:sub_action,Conversational turns:PCP,[],[1]
297,action,Child utterance,action:sub_action,Joint attention:props,[2],[1 2]
298,action,Child utterance,action:sub_action,Joint attention:robot,[2],[1 2]
299,action,Child utterance,action:sub_action,Mutual gaze:MG,[],[1]
300,action,Child utterance,action:sub_action,Non-verbal scaffolding:cognitive,[3],[1 2]
301,action,Child utterance,action:sub_action,Non-verbal scaffolding:technical,[],[1]
302,action,Child utterance,action:sub_action,Parent affect:positive 1,[1],[1 2]
303,action,Child utterance,action:sub_action,Parent affect:positive 2,[],[1]
304,action,Child utterance,action:sub_action,Parent affect:positive 3,[],[1]
305,action,Child utterance,action:sub_action,Parent affective touch:affective touch,[],[1]
306,action,Child utterance,action:sub_action,Parent gaze:child,[],[1]
307,action,Child utterance,action:sub_action,Parent gaze:props,[1],[1 2]
308,action,Child utterance,action:sub_action,Parent gaze:robot,[2],[1 2]
309,action,Child utterance,action:sub_action,Parent gesture:point at prop,[2 1],[1 2 3]
310,action,Child utterance,action:sub_action,Parent prop manipulation:parent,[],[1]
311,action,Child utterance,action:sub_action,Parent utterance:utterance,[3 3],[1 2 3]
312,action,Child utterance,action:sub_action,Verbal scaffolding:affective,[],[1]
313,action,Child utterance,action:sub_action,Verbal scaffolding:cognitive,[2 1],[1 2 3]
314,action,Child utterance,action:sub_action,Verbal scaffolding:instruction translation,[],[1]
315,action,Child utterance,action:sub_action,Verbal scaffolding:technical,[1],[1 2]
316,action,Child utterance,action:sub_action,robot pointing:point at prop,[0 1],[1 2 3]
317,action,Child utterance,action:sub_action,robot text:other,[],[1]
318,action,Child utterance,action:sub_action,robot text:pick up,[],[1]
319,action,Child utterance,action:sub_action,robot text:positive feedback,[1],[1 2]
320,action,Child utterance,action:sub_action,robot text:put down,[1],[1 2]
321,action,Child utterance,action:sub_action,robot text:song,[],[1]
322,action,Child utterance,action:sub_action,robot text:teach,[0 1],[1 2 3]
323,action,Child utterance,action:sub_action,robot text:try again,[1],[1 2]
324,action,Conversational turns,action,Child affect,[2],[1 2]
325,action,Conversational turns,action,Child gaze,[3 5 1],[1 2 3 4]
326,action,Conversational turns,action,Child prop manipulation,[7],[1 2]
327,action,Conversational turns,action,Child utterance,[6],[1 2]
328,action,Conversational turns,action,Joint attention,[3 2 0 1],[1 2 3 4 5]
329,action,Conversational turns,action,Mutual gaze,[],[1]
330,action,Conversational turns,action,Non-verbal scaffolding,[4],[1 2]
331,action,Conversational turns,action,Parent affect,[2],[1 2]
332,action,Conversational turns,action,Parent affective touch,[],[1]
333,action,Conversational turns,action,Parent gaze,[4 1 1 0 1],[1 2 3 4 5 6]
334,action,Conversational turns,action,Parent gesture,[3 1],[1 2 3]
335,action,Conversational turns,action,Parent prop manipulation,[],[1]
336,action,Conversational turns,action,Parent utterance,[7 5 1],[1 2 3 4]
337,action,Conversational turns,action,Verbal scaffolding,[6 1],[1 2 3]
338,action,Conversational turns,action,robot pointing,[2 1],[1 2 3]
339,action,Conversational turns,action,robot text,[8 1],[1 2 3]
340,action,Conversational turns,sub_action,CP,[6],[1 2]
341,action,Conversational turns,sub_action,CPC,[],[1]
342,action,Conversational turns,sub_action,MG,[],[1]
343,action,Conversational turns,sub_action,PC,[],[1]
344,action,Conversational turns,sub_action,PCP,[],[1]
345,action,Conversational turns,sub_action,affective,[1],[1 2]
346,action,Conversational turns,sub_action,affective touch,[],[1]
347,action,Conversational turns,sub_action,child,[7],[1 2]
348,action,Conversational turns,sub_action,cognitive,[3 3],[1 2 3]
349,action,Conversational turns,sub_action,instruction translation,[],[1]
350,action,Conversational turns,sub_action,other,[],[1]
351,action,Conversational turns,sub_action,parent,[1],[1 2]
352,action,Conversational turns,sub_action,pick up,[],[1]
353,action,Conversational turns,sub_action,point at prop,[5 0 0 1],[1 2 3 4 5]
354,action,Conversational turns,sub_action,positive 1,[2],[1 2]
355,action,Conversational turns,sub_action,positive 2,[2],[1 2]
356,action,Conversational turns,sub_action,positive 3,[],[1]
357,action,Conversational turns,sub_action,positive feedback,[2],[1 2]
358,action,Conversational turns,sub_action,props,[3 3 0 1],[1 2 3 4 5]
359,action,Conversational turns,sub_action,put down,[3],[1 2]
360,action,Conversational turns,sub_action,robot,[5 0 3 0 1 0 0 1],[1 2 3 4 5 6 7 8 9]
361,action,Conversational turns,sub_action,song,[],[1]
362,action,Conversational turns,sub_action,teach,[1 1],[1 2 3]
363,action,Conversational turns,sub_action,technical,[2],[1 2]
364,action,Conversational turns,sub_action,try again,[2],[1 2]
365,action,Conversational turns,sub_action,utterance,[6 5 2 1],[1 2 3 4 5]
366,action,Conversational turns,action:sub_action,Child affect:positive 1,[],[1]
367,action,Conversational turns,action:sub_action,Child affect:positive 2,[2],[1 2]
368,action,Conversational turns,action:sub_action,Child affect:positive 3,[],[1]
369,action,Conversational turns,action:sub_action,Child gaze:parent,[1],[1 2]
370,action,Conversational turns,action:sub_action,Child gaze:props,[5],[1 2]
371,action,Conversational turns,action:sub_action,Child gaze:robot,[6 2],[1 2 3]
372,action,Conversational turns,action:sub_action,Child prop manipulation:child,[7],[1 2]
373,action,Conversational turns,action:sub_action,Child utterance:utterance,[6],[1 2]
374,action,Conversational turns,action:sub_action,Conversational turns:CP,[6],[1 2]
375,action,Conversational turns,action:sub_action,Conversational turns:CPC,[],[1]
376,action,Conversational turns,action:sub_action,Conversational turns:PC,[],[1]
377,action,Conversational turns,action:sub_action,Conversational turns:PCP,[],[1]
378,action,Conversational turns,action:sub_action,Joint attention:props,[3],[1 2]
379,action,Conversational turns,action:sub_action,Joint attention:robot,[3 1 1],[1 2 3 4]
380,action,Conversational turns,action:sub_action,Mutual gaze:MG,[],[1]
381,action,Conversational turns,action:sub_action,Non-verbal scaffolding:cognitive,[4],[1 2]
382,action,Conversational turns,action:sub_action,Non-verbal scaffolding:technical,[],[1]
383,action,Conversational turns,action:sub_action,Parent affect:positive 1,[2],[1 2]
384,action,Conversational turns,action:sub_action,Parent affect:positive 2,[],[1]
385,action,Conversational turns,action:sub_action,Parent affect:positive 3,[],[1]
386,action,Conversational turns,action:sub_action,Parent affective touch:affective touch,[],[1]
387,action,Conversational turns,action:sub_action,Parent gaze:child,[],[1]
388,action,Conversational turns,action:sub_action,Parent gaze:props,[1 2],[1 2 3]
389,action,Conversational turns,action:sub_action,Parent gaze:robot,[6 0 1],[1 2 3 4]
390,action,Conversational turns,action:sub_action,Parent gesture:point at prop,[3 1],[1 2 3]
391,action,Conversational turns,action:sub_action,Parent prop manipulation:parent,[],[1]
392,action,Conversational turns,action:sub_action,Parent utterance:utterance,[7 5 1],[1 2 3 4]
393,action,Conversational turns,action:sub_action,Verbal scaffolding:affective,[1],[1 2]
394,action,Conversational turns,action:sub_action,Verbal scaffolding:cognitive,[3 1],[1 2 3]
395,action,Conversational turns,action:sub_action,Verbal scaffolding:instruction translation,[],[1]
396,action,Conversational turns,action:sub_action,Verbal scaffolding:technical,[2],[1 2]
397,action,Conversational turns,action:sub_action,robot pointing:point at prop,[2 1],[1 2 3]
398,action,Conversational turns,action:sub_action,robot text:other,[],[1]
399,action,Conversational turns,action:sub_action,robot text:pick up,[],[1]
400,action,Conversational turns,action:sub_action,robot text:positive feedback,[2],[1 2]
401,action,Conversational turns,action:sub_action,robot text:put down,[3],[1 2]
402,action,Conversational turns,action:sub_action,robot text:song,[],[1]
403,action,Conversational turns,action:sub_action,robot text:teach,[1 1],[1 2 3]
404,action,Conversational turns,action:sub_action,robot text:try again,[2],[1 2]
405,action,Joint attention,action,Child affect,[18],[1 2]
406,action,Joint attention,action,Child gaze,[29 18 12  3  1  1],[1 2 3 4 5 6 7]
