,Child utterance,Child gaze,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,time
149,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,49.0799999999999
150,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,49.279999999999895
151,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,49.47999999999989
152,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,49.67999999999989
153,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,49.879999999999896
154,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,50.07999999999989
155,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,50.27999999999989
156,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,50.47999999999989
157,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,50.67999999999989
158,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,50.87999999999989
159,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,51.079999999999885
160,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,51.27999999999989
161,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,51.47999999999989
162,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,51.679999999999886
163,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,51.87999999999988
164,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.079999999999885
165,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.27999999999989
166,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.47999999999988
167,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.67999999999988
168,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.87999999999988
169,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.079999999999885
170,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.27999999999988
171,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.479999999999876
172,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,53.67999999999988
173,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,53.87999999999988
174,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,54.07999999999988
175,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,54.27999999999987
176,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54.479999999999876
177,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54.67999999999988
178,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54.879999999999875
179,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55.07999999999987
180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55.27999999999987
181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55.479999999999876
182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55.67999999999987
183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55.87999999999987
184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56.07999999999987
185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56.27999999999987
186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56.47999999999987
187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56.679999999999865
188,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56.87999999999987
189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.07999999999987
190,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.279999999999866
191,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.47999999999986
192,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.679999999999865
193,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.87999999999987
194,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58.07999999999986
195,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58.27999999999986
196,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58.47999999999986
197,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58.679999999999865
198,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58.87999999999986
199,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.079999999999856
200,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,59.27999999999986
201,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,59.47999999999986
202,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,59.67999999999986
203,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,59.87999999999985
204,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,60.079999999999856
205,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,60.27999999999986
206,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,60.479999999999855
207,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,60.67999999999985
208,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60.87999999999985
