,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
26,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,90.68000000000008
27,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,90.88000000000008
28,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,91.08000000000008
29,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,91.28000000000009
30,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,91.48000000000009
31,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,91.68000000000009
32,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,91.8800000000001
33,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,92.0800000000001
34,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,92.2800000000001
35,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,92.4800000000001
36,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,92.6800000000001
37,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,92.88000000000011
38,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,93.08000000000011
39,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,93.28000000000011
40,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,93.48000000000012
41,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,93.68000000000012
42,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,93.88000000000012
43,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,94.08000000000013
44,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,94.28000000000013
45,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,94.48000000000013
46,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,94.68000000000013
47,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,94.88000000000014
48,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,95.08000000000014
49,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,95.28000000000014
50,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,95.48000000000015
51,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,95.68000000000015
52,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,95.88000000000015
53,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,96.08000000000015
54,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,96.28000000000016
55,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,96.48000000000016
56,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,96.68000000000016
57,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,96.88000000000017
58,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,97.08000000000017
59,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,97.28000000000017
60,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,97.48000000000017
61,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,97.68000000000018
62,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,97.88000000000018
63,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,98.08000000000018
64,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,98.28000000000019
65,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,98.48000000000019
66,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,98.68000000000019
67,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,98.8800000000002
68,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,99.0800000000002
69,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,99.2800000000002
70,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,99.4800000000002
71,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,99.6800000000002
72,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,99.88000000000021
73,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,100.08000000000021
74,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,100.28000000000021
75,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,100.48000000000022
76,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100.68000000000022
77,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100.88000000000022
78,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,101.08000000000023
79,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,101.28000000000023
80,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,101.48000000000023
81,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,101.68000000000023
82,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,101.88000000000024
83,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,102.08000000000024
84,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,102.28000000000024
85,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,102.48000000000025
86,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,102.68000000000025
87,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,102.88000000000025
88,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,103.08000000000025
89,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,103.28000000000026
90,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,103.48000000000026
91,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,103.68000000000026
92,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,103.88000000000027
93,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,104.08000000000027
94,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,104.28000000000027
95,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,104.48000000000027
96,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,104.68000000000028
97,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,104.88000000000028
98,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,105.08000000000028
99,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,105.28000000000029
100,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,105.48000000000029
101,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,105.68000000000029
102,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,105.8800000000003
103,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,106.0800000000003
104,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,106.2800000000003
105,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,106.4800000000003
106,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,106.6800000000003
107,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,106.88000000000031
108,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,107.08000000000031
109,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,107.28000000000031
110,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,107.48000000000032
111,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,107.68000000000032
112,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,107.88000000000032
113,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,108.08000000000033
114,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,108.28000000000033
115,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,108.48000000000033
116,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,108.68000000000033
117,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,108.88000000000034
118,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,109.08000000000034
119,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,109.28000000000034
120,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,109.48000000000035
121,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,109.68000000000035
122,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,109.88000000000035
123,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,110.08000000000035
124,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,110.28000000000036
125,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,110.48000000000036
126,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,110.68000000000036
127,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,110.88000000000036
128,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,111.08000000000037
129,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,111.28000000000037
130,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,111.48000000000037
131,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,111.68000000000038
132,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,111.88000000000038
133,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,112.08000000000038
134,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,112.28000000000038
135,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,112.48000000000039
136,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,112.68000000000039
137,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,112.8800000000004
138,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,113.0800000000004
139,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,113.2800000000004
140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,113.4800000000004
141,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,113.6800000000004
142,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,113.88000000000041
143,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,114.08000000000041
144,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,114.28000000000041
145,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,114.48000000000042
146,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,114.68000000000042
147,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,114.88000000000042
148,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,115.08000000000042
149,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,115.28000000000043
150,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,115.48000000000043
151,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115.68000000000043
152,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115.88000000000044
153,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116.08000000000044
154,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116.28000000000044
155,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,116.48000000000044
156,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,116.68000000000045
157,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,116.88000000000045
158,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,117.08000000000045
159,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,117.28000000000046
160,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,117.48000000000046
161,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,117.68000000000046
162,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.88000000000046
163,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.08000000000047
164,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.28000000000047
165,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.48000000000047
166,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.68000000000048
167,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.88000000000048
168,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.08000000000048
169,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.28000000000048
170,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.48000000000049
171,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.68000000000049
172,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,119.88000000000049
173,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,120.0800000000005
174,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,120.2800000000005
175,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,120.4800000000005
176,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,120.6800000000005
177,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,120.8800000000005
178,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,121.08000000000051
179,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,121.28000000000051
180,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,121.48000000000052
181,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,121.68000000000052
182,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,121.88000000000052
183,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,122.08000000000052
184,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,122.28000000000053
185,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,122.48000000000053
186,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,122.68000000000053
187,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,122.88000000000054
188,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,123.08000000000054
189,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,123.28000000000054
190,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,123.48000000000054
191,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,123.68000000000055
192,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,123.88000000000055
193,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,124.08000000000055
194,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,124.28000000000056
195,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,124.48000000000056
196,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,124.68000000000056
197,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,124.88000000000056
198,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,125.08000000000057
199,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,125.28000000000057
200,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,125.48000000000057
201,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,125.68000000000058
202,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,125.88000000000058
203,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,126.08000000000058
204,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,126.28000000000058
205,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,126.48000000000059
206,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,126.68000000000059
207,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,126.88000000000059
208,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,127.0800000000006
209,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,127.2800000000006
210,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,127.4800000000006
211,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,127.6800000000006
212,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,127.8800000000006
213,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,128.0800000000006
214,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,128.2800000000006
215,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,128.48000000000062
216,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,128.68000000000063
217,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,128.88000000000062
218,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,129.0800000000006
219,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,129.28000000000063
220,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,129.48000000000064
221,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,129.68000000000063
222,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,129.88000000000062
223,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,130.08000000000064
224,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,130.28000000000065
225,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,130.48000000000064
226,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,130.68000000000063
227,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,130.88000000000065
228,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,131.08000000000067
229,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,131.28000000000065
230,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,131.48000000000064
231,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,131.68000000000066
232,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,131.88000000000068
233,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,132.08000000000067
234,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,132.28000000000065
235,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,132.48000000000067
236,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,132.6800000000007
237,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,132.88000000000068
238,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,133.08000000000067
239,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,133.28000000000068
240,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,133.4800000000007
241,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,133.6800000000007
242,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,133.88000000000068
243,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,134.0800000000007
244,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,134.2800000000007
245,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,134.4800000000007
246,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,134.6800000000007
247,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,134.8800000000007
248,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,135.08000000000072
249,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,135.2800000000007
250,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,135.4800000000007
251,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,135.68000000000072
252,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,135.88000000000073
253,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,136.08000000000072
254,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,136.2800000000007
255,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,136.48000000000073
256,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,136.68000000000075
257,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,136.88000000000073
258,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,137.08000000000072
259,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,137.28000000000074
260,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,137.48000000000076
261,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,137.68000000000075
262,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,137.88000000000073
263,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,138.08000000000075
264,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,138.28000000000077
265,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,138.48000000000076
266,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,138.68000000000075
267,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,138.88000000000076
268,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,139.08000000000078
269,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,139.28000000000077
270,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,139.48000000000076
271,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,139.68000000000077
272,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,139.8800000000008
273,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,140.08000000000078
274,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,140.28000000000077
275,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,140.48000000000079
276,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,140.6800000000008
277,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,140.8800000000008
278,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,141.08000000000078
279,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,141.2800000000008
280,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,141.4800000000008
281,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,141.6800000000008
282,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,141.8800000000008
283,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,142.0800000000008
284,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,142.28000000000083
285,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,142.4800000000008
286,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,142.6800000000008
287,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,142.88000000000082
288,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,143.08000000000084
289,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,143.28000000000083
290,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,143.4800000000008
291,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,143.68000000000083
292,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,143.88000000000085
293,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,144.08000000000084
294,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,144.28000000000083
295,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,144.48000000000084
296,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,144.68000000000086
297,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,144.88000000000085
298,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,145.08000000000084
299,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,145.28000000000085
300,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,145.48000000000087
301,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,145.68000000000086
302,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,145.88000000000085
303,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,146.08000000000087
304,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,146.28000000000088
305,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,146.48000000000087
306,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,146.68000000000086
307,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,146.88000000000088
308,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,147.0800000000009
309,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,147.28000000000088
310,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,147.48000000000087
311,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,147.6800000000009
