Child utterance	Child	00:01:02.920	00:01:04.160	00:00:01.240	utterance
Child utterance	Child	00:01:05.620	00:01:07.140	00:00:01.520	utterance
Child utterance	Child	00:01:13.600	00:01:14.000	00:00:00.400	utterance
Child utterance	Child	00:01:23.320	00:01:24.560	00:00:01.240	utterance
Child utterance	Child	00:01:26.900	00:01:27.140	00:00:00.240	utterance
Child utterance	Child	00:01:30.620	00:01:31.500	00:00:00.880	utterance
Child utterance	Child	00:01:33.940	00:01:35.260	00:00:01.320	utterance
Child utterance	Child	00:01:39.480	00:01:41.600	00:00:02.120	utterance
Child utterance	Child	00:01:48.860	00:01:49.340	00:00:00.480	utterance
Child utterance	Child	00:02:15.560	00:02:16.040	00:00:00.480	utterance
Child utterance	Child	00:02:25.600	00:02:27.040	00:00:01.440	utterance
Child utterance	Child	00:02:35.000	00:02:36.280	00:00:01.280	utterance
Child utterance	Child	00:03:03.200	00:03:04.560	00:00:01.360	utterance
Child utterance	Child	00:03:16.880	00:03:17.960	00:00:01.080	utterance
Child utterance	Child	00:03:23.800	00:03:24.520	00:00:00.720	utterance
Child utterance	Child	00:03:29.820	00:03:30.220	00:00:00.400	utterance
Child utterance	Child	00:03:37.740	00:03:38.140	00:00:00.400	utterance
Child utterance	Child	00:03:53.800	00:03:54.800	00:00:01.000	utterance
Child utterance	Child	00:03:59.240	00:03:59.720	00:00:00.480	utterance
Child utterance	Child	00:04:05.240	00:04:06.400	00:00:01.160	utterance
Child utterance	Child	00:04:08.400	00:04:08.800	00:00:00.400	utterance
Child utterance	Child	00:04:10.480	00:04:11.920	00:00:01.440	utterance
Child utterance	Child	00:04:22.380	00:04:23.740	00:00:01.360	utterance
Child utterance	Child	00:04:26.740	00:04:28.900	00:00:02.160	utterance
Child utterance	Child	00:04:29.660	00:04:31.620	00:00:01.960	utterance
Child utterance	Child	00:04:40.420	00:04:42.580	00:00:02.160	utterance
Child utterance	Child	00:04:52.000	00:04:53.800	00:00:01.800	utterance
Child utterance	Child	00:04:56.420	00:04:57.660	00:00:01.240	utterance
Child utterance	Child	00:04:58.160	00:04:59.520	00:00:01.360	utterance
Child utterance	Child	00:05:05.240	00:05:08.040	00:00:02.800	utterance
Child gaze	Child	00:00:04.320	00:00:37.920	00:00:33.600	tablet
Child gaze	Child	00:00:41.560	00:01:48.920	00:01:07.360	tablet
Child gaze	Child	00:01:49.600	00:02:37.560	00:00:47.960	tablet
Child gaze	Child	00:02:38.760	00:04:10.560	00:01:31.800	tablet
Child gaze	Child	00:04:12.080	00:04:37.640	00:00:25.560	tablet
Child gaze	Child	00:04:38.560	00:04:40.480	00:00:01.920	tablet
Child gaze	Child	00:04:42.480	00:04:56.800	00:00:14.320	tablet
Child gaze	Child	00:05:00.520	00:05:04.680	00:00:04.160	tablet
Child gaze	Child	00:05:06.680	00:05:16.480	00:00:09.800	tablet
Child affect	Child	00:01:40.440	00:01:43.440	00:00:03.000	negative
Child affect	Child	00:01:48.900	00:01:54.580	00:00:05.680	negative
Child affect	Child	00:02:07.740	00:02:17.020	00:00:09.280	positive 1
Child affect	Child	00:02:35.800	00:02:37.360	00:00:01.560	negative
Child affect	Child	00:03:08.960	00:03:15.360	00:00:06.400	positive 2
Child affect	Child	00:03:21.720	00:03:24.160	00:00:02.440	positive 1
Child affect	Child	00:03:33.860	00:03:40.140	00:00:06.280	positive 2
Child affect	Child	00:03:45.400	00:03:47.920	00:00:02.520	positive 1
Child affect	Child	00:03:59.180	00:04:01.860	00:00:02.680	positive 2
Child affect	Child	00:04:10.160	00:04:12.280	00:00:02.120	negative
Child affect	Child	00:04:16.780	00:04:20.500	00:00:03.720	positive 1
Child affect	Child	00:04:27.000	00:04:31.600	00:00:04.600	negative
Child affect	Child	00:04:41.060	00:04:42.300	00:00:01.240	negative
Child affect	Child	00:04:52.960	00:05:10.800	00:00:17.840	negative
Child gesture	Child	00:04:05.480	00:04:05.960	00:00:00.480	other
Child gesture	Child	00:04:29.800	00:04:32.080	00:00:02.280	other
Child gesture	Child	00:04:40.620	00:04:42.700	00:00:02.080	other
Child gesture	Child	00:05:16.360	00:05:17.520	00:00:01.160	other
Child gesture	Child	00:05:43.200	00:05:45.000	00:00:01.800	other
Parent utterance	Parent	00:00:05.120	00:00:05.840	00:00:00.720	utterance
Parent utterance	Parent	00:00:09.920	00:00:10.880	00:00:00.960	utterance
Parent utterance	Parent	00:00:37.120	00:00:38.600	00:00:01.480	missing data
Parent utterance	Parent	00:00:39.620	00:00:40.140	00:00:00.520	missing data
Parent utterance	Parent	00:00:41.840	00:00:42.280	00:00:00.440	missing data
Parent utterance	Parent	00:01:07.260	00:01:08.460	00:00:01.200	utterance
Parent utterance	Parent	00:01:11.180	00:01:13.460	00:00:02.280	utterance
Parent utterance	Parent	00:01:14.160	00:01:14.720	00:00:00.560	utterance
