,col base,action base,col count,action count,hist,bins
0,action,Child affect,action,Child affective touch,[],[1]
1,action,Child affect,action,Child gaze,[7 6 7],[1 2 3 4]
2,action,Child affect,action,Child gesture,[4],[1 2]
3,action,Child affect,action,Child prop manipulation,[6],[1 2]
4,action,Child affect,action,Child utterance,[6 1],[1 2 3]
5,action,Child affect,action,Conversational turns,[4 7 0 1],[1 2 3 4 5]
6,action,Child affect,action,Joint attention,[10 10  4],[1 2 3 4]
7,action,Child affect,action,Mutual gaze,[3],[1 2]
8,action,Child affect,action,Non-verbal scaffolding,[8 1],[1 2 3]
9,action,Child affect,action,Parent affect,[14  2],[1 2 3]
10,action,Child affect,action,Parent affective touch,[],[1]
11,action,Child affect,action,Parent gaze,[ 5 11  5  4  2],[1 2 3 4 5 6]
12,action,Child affect,action,Parent gesture,[10  1],[1 2 3]
13,action,Child affect,action,Parent prop manipulation,[1],[1 2]
14,action,Child affect,action,Parent utterance,[17  5],[1 2 3]
15,action,Child affect,action,Verbal scaffolding,[9 2],[1 2 3]
16,action,Child affect,action,robot pointing,[5 1],[1 2 3]
17,action,Child affect,action,robot text,[18  3],[1 2 3]
18,action,Child affect,sub_action,CP,[5 1],[1 2 3]
19,action,Child affect,sub_action,CPC,[3],[1 2]
20,action,Child affect,sub_action,MG,[3],[1 2]
21,action,Child affect,sub_action,PC,[7],[1 2]
22,action,Child affect,sub_action,PCP,[5],[1 2]
23,action,Child affect,sub_action,affective,[6],[1 2]
24,action,Child affect,sub_action,affective touch,[],[1]
25,action,Child affect,sub_action,child,[11  6  0  1],[1 2 3 4 5]
26,action,Child affect,sub_action,cognitive,[6 1 2],[1 2 3 4]
27,action,Child affect,sub_action,correction,[1],[1 2]
28,action,Child affect,sub_action,missing data,[2],[1 2]
29,action,Child affect,sub_action,other,[5],[1 2]
30,action,Child affect,sub_action,other vocalization,[3 0 1],[1 2 3 4]
31,action,Child affect,sub_action,parent,[5],[1 2]
32,action,Child affect,sub_action,pick up,[5],[1 2]
33,action,Child affect,sub_action,point at prop,[8 4 1],[1 2 3 4]
34,action,Child affect,sub_action,positive 1,[11  1],[1 2 3]
35,action,Child affect,sub_action,positive 2,[11  2],[1 2 3]
36,action,Child affect,sub_action,positive 3,[0 1],[1 2 3]
37,action,Child affect,sub_action,positive feedback,[3],[1 2]
38,action,Child affect,sub_action,props,[6 1 6 5 3 0 1],[1 2 3 4 5 6 7 8]
39,action,Child affect,sub_action,put down,[3],[1 2]
40,action,Child affect,sub_action,robot,[3 8 5 2 3],[1 2 3 4 5 6]
41,action,Child affect,sub_action,song,[1],[1 2]
42,action,Child affect,sub_action,teach,[4 1],[1 2 3]
43,action,Child affect,sub_action,technical,[1 1],[1 2 3]
44,action,Child affect,sub_action,try again,[4],[1 2]
45,action,Child affect,sub_action,utterance,[14  5  1],[1 2 3 4]
46,action,Child affect,action:sub_action,Child affect:positive 1,[6],[1 2]
47,action,Child affect,action:sub_action,Child affect:positive 2,[5],[1 2]
48,action,Child affect,action:sub_action,Child affect:positive 3,[1],[1 2]
49,action,Child affect,action:sub_action,Child affective touch:affective touch,[],[1]
50,action,Child affect,action:sub_action,Child gaze:child,[1],[1 2]
51,action,Child affect,action:sub_action,Child gaze:parent,[4],[1 2]
52,action,Child affect,action:sub_action,Child gaze:props,[13  3],[1 2 3]
53,action,Child affect,action:sub_action,Child gaze:robot,[12  2],[1 2 3]
54,action,Child affect,action:sub_action,Child gesture:other,[2],[1 2]
55,action,Child affect,action:sub_action,Child gesture:point at prop,[2],[1 2]
