,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,18.12
1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,18.32
2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,18.52
3,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,18.72
4,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,18.919999999999998
5,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,19.119999999999997
6,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,19.319999999999997
7,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,19.519999999999996
8,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,19.719999999999995
9,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,19.919999999999995
10,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20.119999999999994
11,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20.319999999999993
12,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20.519999999999992
13,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,20.71999999999999
14,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,20.91999999999999
15,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,21.11999999999999
16,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,21.31999999999999
17,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,21.51999999999999
18,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,21.719999999999988
19,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,21.919999999999987
20,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,22.119999999999987
21,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,22.319999999999986
22,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,22.519999999999985
23,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,22.719999999999985
24,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,22.919999999999984
25,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,23.119999999999983
26,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,23.319999999999983
27,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,23.519999999999982
28,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,23.71999999999998
29,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,23.91999999999998
30,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,24.11999999999998
31,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,24.31999999999998
32,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,24.51999999999998
33,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,24.719999999999978
34,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,24.919999999999977
35,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,25.119999999999976
36,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,25.319999999999975
37,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,25.519999999999975
38,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,25.719999999999974
39,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,25.919999999999973
40,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,26.119999999999973
41,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,26.319999999999972
42,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,26.51999999999997
43,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,26.71999999999997
44,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,26.91999999999997
45,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,27.11999999999997
46,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,27.31999999999997
47,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,27.519999999999968
48,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,27.719999999999967
49,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,27.919999999999966
50,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,28.119999999999965
51,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,28.319999999999965
52,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,28.519999999999964
53,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,28.719999999999963
54,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,28.919999999999963
55,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,29.119999999999962
56,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,29.31999999999996
57,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,29.51999999999996
58,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,29.71999999999996
59,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,29.91999999999996
60,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,30.11999999999996
61,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,30.319999999999958
62,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,30.519999999999957
63,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,30.719999999999956
64,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,30.919999999999956
65,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,31.119999999999955
66,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,31.319999999999954
67,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,31.519999999999953
68,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,31.719999999999953
69,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,31.919999999999952
70,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,32.11999999999995
71,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,32.31999999999995
