,action,who,s_time,e_time,t_time,sub_action,action:sub_action,order,condition,participant,coder
201,Verbal scaffolding,Parent,154.57999999999998,156.86,2.28,cognitive,Verbal scaffolding:cognitive,3,t,117,SK
202,Verbal scaffolding,Parent,166.9,168.5,1.6,cognitive,Verbal scaffolding:cognitive,3,t,117,SK
203,Verbal scaffolding,Parent,179.0,179.56,0.56,cognitive,Verbal scaffolding:cognitive,3,t,117,SK
204,Verbal scaffolding,Parent,182.66,184.1,1.44,cognitive,Verbal scaffolding:cognitive,3,t,117,SK
205,Verbal scaffolding,Parent,184.5,185.06,0.56,cognitive,Verbal scaffolding:cognitive,3,t,117,SK
206,Verbal scaffolding,Parent,186.42,187.94,1.52,cognitive,Verbal scaffolding:cognitive,3,t,117,SK
207,Verbal scaffolding,Parent,206.5,207.42000000000002,0.92,cognitive,Verbal scaffolding:cognitive,3,t,117,SK
208,Verbal scaffolding,Parent,211.36,212.52,1.16,cognitive,Verbal scaffolding:cognitive,3,t,117,SK
209,Verbal scaffolding,Parent,235.6,237.32,1.72,cognitive,Verbal scaffolding:cognitive,3,t,117,SK
210,Verbal scaffolding,Parent,238.38,240.46,2.08,cognitive,Verbal scaffolding:cognitive,3,t,117,SK
211,Verbal scaffolding,Parent,261.02,262.14,1.12,cognitive,Verbal scaffolding:cognitive,3,t,117,SK
212,Verbal scaffolding,Parent,288.94,290.54,1.6,cognitive,Verbal scaffolding:cognitive,3,t,117,SK
213,Verbal scaffolding,Parent,295.32,296.64,1.32,cognitive,Verbal scaffolding:cognitive,3,t,117,SK
214,Verbal scaffolding,Parent,298.64,299.44,0.8,affective,Verbal scaffolding:affective,3,t,117,SK
215,Verbal scaffolding,Parent,307.2,308.0,0.8,cognitive,Verbal scaffolding:cognitive,3,t,117,SK
216,Non-verbal scaffolding,Parent,85.4,86.0,0.6,cognitive,Non-verbal scaffolding:cognitive,3,t,117,SK
217,Non-verbal scaffolding,Parent,89.14,89.86,0.72,cognitive,Non-verbal scaffolding:cognitive,3,t,117,SK
218,Non-verbal scaffolding,Parent,105.66,106.86,1.2,cognitive,Non-verbal scaffolding:cognitive,3,t,117,SK
219,Non-verbal scaffolding,Parent,108.38,109.94,1.56,cognitive,Non-verbal scaffolding:cognitive,3,t,117,SK
220,Non-verbal scaffolding,Parent,142.36,142.88,0.52,cognitive,Non-verbal scaffolding:cognitive,3,t,117,SK
221,Non-verbal scaffolding,Parent,146.76,147.68,0.92,cognitive,Non-verbal scaffolding:cognitive,3,t,117,SK
222,Non-verbal scaffolding,Parent,152.22,152.62,0.4,cognitive,Non-verbal scaffolding:cognitive,3,t,117,SK
223,Non-verbal scaffolding,Parent,172.8,173.52,0.72,cognitive,Non-verbal scaffolding:cognitive,3,t,117,SK
224,Non-verbal scaffolding,Parent,226.98,227.46,0.48,cognitive,Non-verbal scaffolding:cognitive,3,t,117,SK
225,Non-verbal scaffolding,Parent,240.68,241.88,1.2,cognitive,Non-verbal scaffolding:cognitive,3,t,117,SK
226,Non-verbal scaffolding,Parent,247.02,247.74,0.72,cognitive,Non-verbal scaffolding:cognitive,3,t,117,SK
227,Non-verbal scaffolding,Parent,281.54,282.26,0.72,affective,Non-verbal scaffolding:affective,3,t,117,SK
228,Non-verbal scaffolding,Parent,286.94,287.5,0.56,affective,Non-verbal scaffolding:affective,3,t,117,SK
229,Non-verbal scaffolding,Parent,293.88,294.24,0.36,affective,Non-verbal scaffolding:affective,3,t,117,SK
230,Parent gaze,Parent,16.36,20.2,3.84,child,Parent gaze:child,3,t,117,SK
231,Parent gaze,Parent,20.28,47.64,27.36,tablet,Parent gaze:tablet,3,t,117,SK
232,Parent gaze,Parent,47.72,50.68,2.96,child,Parent gaze:child,3,t,117,SK
233,Parent gaze,Parent,50.76,53.2,2.44,tablet,Parent gaze:tablet,3,t,117,SK
234,Parent gaze,Parent,53.3,64.14,10.84,child,Parent gaze:child,3,t,117,SK
235,Parent gaze,Parent,64.24,65.44,1.2,tablet,Parent gaze:tablet,3,t,117,SK
236,Parent gaze,Parent,65.52,66.36,0.84,child,Parent gaze:child,3,t,117,SK
237,Parent gaze,Parent,66.46,81.78,15.32,tablet,Parent gaze:tablet,3,t,117,SK
238,Parent gaze,Parent,81.88,89.08,7.2,child,Parent gaze:child,3,t,117,SK
239,Parent gaze,Parent,89.16,111.64,22.48,tablet,Parent gaze:tablet,3,t,117,SK
240,Parent gaze,Parent,111.68,113.68,2.0,child,Parent gaze:child,3,t,117,SK
241,Parent gaze,Parent,113.8,119.4,5.6,tablet,Parent gaze:tablet,3,t,117,SK
242,Parent gaze,Parent,119.44,120.56,1.12,child,Parent gaze:child,3,t,117,SK
243,Parent gaze,Parent,120.68,121.32,0.64,tablet,Parent gaze:tablet,3,t,117,SK
244,Parent gaze,Parent,121.4,122.84,1.44,child,Parent gaze:child,3,t,117,SK
245,Parent gaze,Parent,122.96,123.64,0.68,tablet,Parent gaze:tablet,3,t,117,SK
246,Parent gaze,Parent,123.78,129.62,5.84,child,Parent gaze:child,3,t,117,SK
247,Parent gaze,Parent,129.74,132.54,2.8,tablet,Parent gaze:tablet,3,t,117,SK
248,Parent gaze,Parent,132.66,136.78,4.12,child,Parent gaze:child,3,t,117,SK
249,Parent gaze,Parent,136.98,138.74,1.76,tablet,Parent gaze:tablet,3,t,117,SK
250,Parent gaze,Parent,138.78,139.94,1.16,child,Parent gaze:child,3,t,117,SK
251,Parent gaze,Parent,140.04,141.68,1.64,tablet,Parent gaze:tablet,3,t,117,SK
252,Parent gaze,Parent,141.82,157.1,15.28,child,Parent gaze:child,3,t,117,SK
253,Parent gaze,Parent,157.2,159.24,2.04,tablet,Parent gaze:tablet,3,t,117,SK
254,Parent gaze,Parent,159.3,167.34,8.04,child,Parent gaze:child,3,t,117,SK
255,Parent gaze,Parent,167.4,171.84,4.44,tablet,Parent gaze:tablet,3,t,117,SK
256,Parent gaze,Parent,171.88,173.44,1.56,child,Parent gaze:child,3,t,117,SK
257,Parent gaze,Parent,173.54,179.3,5.76,tablet,Parent gaze:tablet,3,t,117,SK
258,Parent gaze,Parent,179.38,182.82,3.44,child,Parent gaze:child,3,t,117,SK
259,Parent gaze,Parent,182.9,198.98,16.08,tablet,Parent gaze:tablet,3,t,117,SK
260,Parent gaze,Parent,205.1,212.38,7.28,tablet,Parent gaze:tablet,3,t,117,SK
261,Parent gaze,Parent,212.42000000000002,219.34,6.92,child,Parent gaze:child,3,t,117,SK
262,Parent gaze,Parent,219.4,226.44,7.04,tablet,Parent gaze:tablet,3,t,117,SK
263,Parent gaze,Parent,226.52,228.92000000000002,2.4,child,Parent gaze:child,3,t,117,SK
264,Parent gaze,Parent,228.96,235.32,6.36,tablet,Parent gaze:tablet,3,t,117,SK
265,Parent gaze,Parent,235.42000000000002,261.92,26.5,child,Parent gaze:child,3,t,117,SK
266,Parent gaze,Parent,262.11,270.75,8.64,tablet,Parent gaze:tablet,3,t,117,SK
267,Parent gaze,Parent,270.86,277.54,6.68,child,Parent gaze:child,3,t,117,SK
268,Parent gaze,Parent,277.64,284.12,6.48,tablet,Parent gaze:tablet,3,t,117,SK
269,Parent gesture,Parent,85.4,86.0,0.6,point at prop,Parent gesture:point at prop,3,t,117,SK
270,Parent gesture,Parent,89.14,89.86,0.72,point at prop,Parent gesture:point at prop,3,t,117,SK
271,Parent gesture,Parent,105.66,106.86,1.2,point at prop,Parent gesture:point at prop,3,t,117,SK
272,Parent gesture,Parent,108.38,109.94,1.56,point at prop,Parent gesture:point at prop,3,t,117,SK
273,Parent gesture,Parent,126.3,127.22,0.92,other,Parent gesture:other,3,t,117,SK
274,Parent gesture,Parent,138.07999999999998,139.12,1.04,other,Parent gesture:other,3,t,117,SK
275,Parent gesture,Parent,142.36,142.88,0.52,point at prop,Parent gesture:point at prop,3,t,117,SK
276,Parent gesture,Parent,146.76,147.68,0.92,point at prop,Parent gesture:point at prop,3,t,117,SK
277,Parent gesture,Parent,152.22,152.62,0.4,point at prop,Parent gesture:point at prop,3,t,117,SK
278,Parent gesture,Parent,172.8,173.52,0.72,point at prop,Parent gesture:point at prop,3,t,117,SK
279,Parent gesture,Parent,218.07999999999998,218.76,0.68,other,Parent gesture:other,3,t,117,SK
280,Parent gesture,Parent,226.98,227.46,0.48,point at prop,Parent gesture:point at prop,3,t,117,SK
281,Parent gesture,Parent,240.68,241.88,1.2,point at prop,Parent gesture:point at prop,3,t,117,SK
282,Parent gesture,Parent,247.02,247.74,0.72,point at prop,Parent gesture:point at prop,3,t,117,SK
