,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.44
1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.639999999999999
2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,12.839999999999998
3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,13.039999999999997
4,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,13.239999999999997
5,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,13.439999999999996
6,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,13.639999999999995
7,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,13.839999999999995
8,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,14.039999999999994
9,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,14.239999999999993
10,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,14.439999999999992
11,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,14.639999999999992
12,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,14.839999999999991
13,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,15.03999999999999
14,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,15.23999999999999
15,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,15.439999999999989
16,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,15.639999999999988
17,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,15.839999999999987
18,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,16.039999999999985
19,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,16.239999999999988
20,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,16.439999999999984
21,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,16.639999999999986
22,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,16.839999999999982
23,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,17.039999999999985
24,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,17.23999999999998
25,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,17.439999999999984
26,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,17.63999999999998
27,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,17.839999999999982
28,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,18.039999999999978
29,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,18.23999999999998
30,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,18.439999999999976
31,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,18.63999999999998
32,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,18.839999999999975
33,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,19.039999999999978
34,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,19.239999999999974
35,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,19.439999999999976
36,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,19.639999999999972
37,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,19.839999999999975
38,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,20.03999999999997
39,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,20.239999999999974
40,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,20.43999999999997
41,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,20.639999999999972
42,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,20.839999999999968
43,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,21.03999999999997
44,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,21.239999999999966
45,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,21.43999999999997
46,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,21.639999999999965
47,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,21.839999999999968
48,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,22.039999999999964
49,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,22.239999999999966
50,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,22.439999999999962
51,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,22.639999999999965
52,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,22.83999999999996
53,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,23.039999999999964
54,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,23.23999999999996
55,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,23.439999999999962
56,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,23.639999999999958
57,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,23.83999999999996
58,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24.039999999999957
59,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24.23999999999996
60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24.439999999999955
61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24.639999999999958
62,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,24.839999999999954
63,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,25.039999999999957
64,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,25.239999999999952
65,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25.439999999999955
66,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25.63999999999995
67,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25.839999999999954
68,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26.03999999999995
69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26.239999999999952
70,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26.439999999999948
71,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26.63999999999995
72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26.839999999999947
73,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27.03999999999995
74,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27.239999999999945
75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,27.439999999999948
76,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,27.639999999999944
77,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,27.839999999999947
78,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,28.039999999999942
79,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,28.239999999999945
80,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,28.43999999999994
81,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,28.639999999999944
82,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,28.83999999999994
83,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,29.039999999999942
84,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29.239999999999938
85,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29.43999999999994
86,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,29.639999999999937
87,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,29.83999999999994
88,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,30.039999999999935
