,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.36
62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.86
63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.36
64,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,86.86
65,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,87.36
66,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,87.86
67,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,88.36
68,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,88.86
69,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,89.36
70,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,89.86
71,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90.36
72,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90.86
73,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,91.36
74,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,91.86
75,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,92.36
76,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,92.86
77,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,93.36
78,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,93.86
79,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,94.36
80,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,94.86
81,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,95.36
82,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,95.86
83,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,96.36
84,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,96.86
85,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,97.36
86,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,97.86
87,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,98.36
88,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,98.86
89,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,99.36
90,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,99.86
91,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,100.36
92,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,100.86
93,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,101.36
94,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,101.86
95,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,102.36
96,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,102.86
97,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,103.36
98,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,103.86
99,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,104.36
100,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,104.86
101,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,105.36
102,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,105.86
103,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,106.36
104,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,106.86
105,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,107.36
106,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,107.86
107,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,108.36
108,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,108.86
109,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,109.36
110,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,109.86
111,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,110.36
112,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,110.86
113,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,111.36
114,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,111.86
115,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,112.36
116,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,112.86
117,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,113.36
118,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,113.86
119,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,114.36
120,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,114.86
121,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,115.36
122,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,115.86
123,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,116.36
124,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,116.86
125,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,117.36
126,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,117.86
127,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,118.36
128,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,118.86
129,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,119.36
130,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,119.86
131,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,120.36
132,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,120.86
133,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,121.36
134,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,121.86
135,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,122.36
136,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,122.86
137,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,123.36
138,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,123.86
139,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,124.36
140,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,124.86
141,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,125.36
142,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,125.86
143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,126.36
144,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,126.86
145,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,127.36
146,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,127.86
147,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,128.36
148,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,128.86
149,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,129.36
150,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,129.86
151,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,130.36
152,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,130.86
153,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,131.36
154,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,131.86
155,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,132.36
156,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,132.86
157,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,133.36
158,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,133.86
159,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,134.36
160,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,134.86
161,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,135.36
162,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,135.86
163,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,136.36
164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,136.86
165,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,137.36
166,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,137.86
167,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,138.36
168,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,138.86
169,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,139.36
170,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,139.86
171,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,140.36
172,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,140.86
173,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,141.36
174,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,141.86
175,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,142.36
176,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,142.86
177,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,143.36
178,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,143.86
179,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,144.36
180,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,144.86
181,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,145.36
182,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,145.86
183,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,146.36
184,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,146.86
185,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,147.36
186,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,147.86
187,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,148.36
188,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,148.86
189,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,149.36
190,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,149.86
191,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,150.36
192,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,150.86
193,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,151.36
194,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,151.86
195,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,152.36
196,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,152.86
197,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,153.36
198,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,153.86
199,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,154.36
200,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,154.86
201,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,155.36
202,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,155.86
203,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,156.36
204,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,156.86
205,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,157.36
206,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,157.86
207,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,158.36
208,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,158.86
209,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,159.36
210,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,159.86
211,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,160.36
212,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,160.86
213,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,161.36
214,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,161.86
215,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,162.36
216,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,162.86
217,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,163.36
218,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,163.86
219,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,164.36
220,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,164.86
221,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,165.36
222,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,165.86
223,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,166.36
224,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,166.86
225,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,167.36
226,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,167.86
227,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,168.36
228,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,168.86
229,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,169.36
230,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,169.86
231,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,170.36
232,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,170.86
233,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,171.36
234,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,171.86
235,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,172.36
236,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,172.86
237,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,173.36
238,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,173.86
239,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,174.36
240,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,174.86
241,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,175.36
242,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,175.86
243,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,176.36
244,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,176.86
245,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,177.36
246,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,177.86
247,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,178.36
248,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,178.86
249,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,179.36
250,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,179.86
251,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,180.36
252,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,180.86
253,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,181.36
254,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,181.86
255,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,182.36
256,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,182.86
257,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,183.36
258,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,183.86
259,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,184.36
260,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,184.86
261,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,185.36
262,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,185.86
263,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,186.36
264,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,186.86
265,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,187.36
266,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,187.86
267,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,188.36
268,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,188.86
269,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,189.36
270,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,189.86
271,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,190.36
272,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,190.86
273,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,191.36
274,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,191.86
275,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,192.36
276,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,192.86
277,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,193.36
278,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,193.86
279,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,194.36
280,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,194.86
281,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,195.36
282,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,195.86
283,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,196.36
284,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,196.86
285,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,197.36
286,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,197.86
287,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,198.36
288,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,198.86
289,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,199.36
290,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,199.86
291,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,200.36
292,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,200.86
293,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,201.36
294,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,201.86
295,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,202.36
296,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,202.86
297,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,203.36
298,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,203.86
299,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,204.36
300,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,204.86
301,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,205.36
302,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,205.86
303,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,206.36
304,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,206.86
305,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,207.36
306,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,207.86
307,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,208.36
308,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,208.86
309,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,209.36
310,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,209.86
311,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,210.36
312,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,210.86
313,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,211.36
314,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,211.86
315,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,212.36
316,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,212.86
317,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,213.36
318,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,213.86
319,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,214.36
320,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,214.86
321,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,215.36
322,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,215.86
323,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,216.36
324,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,216.86
325,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,217.36
326,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,217.86
327,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,218.36
328,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,218.86
329,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,219.36
330,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,219.86
331,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,220.36
332,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,220.86
333,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,221.36
334,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,221.86
335,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,222.36
336,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,222.86
337,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,223.36
338,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,223.86
339,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,224.36
340,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,224.86
341,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,225.36
342,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,225.86
