,col base,action base,col count,action count,hist,bins
0,action,Child affect,action,Child gaze,[0 2],[1 2 3]
1,action,Child affect,action,Child gesture,[1],[1 2]
2,action,Child affect,action,Child prop manipulation,[],[1]
3,action,Child affect,action,Child utterance,[0 1],[1 2 3]
4,action,Child affect,action,Conversational turns,[0 0 0 0 0 0 0 1],[1 2 3 4 5 6 7 8 9]
5,action,Child affect,action,Joint attention,[2],[1 2]
6,action,Child affect,action,Mutual gaze,[1],[1 2]
7,action,Child affect,action,Non-verbal scaffolding,[1],[1 2]
8,action,Child affect,action,Parent affect,[],[1]
9,action,Child affect,action,Parent affective touch,[],[1]
10,action,Child affect,action,Parent gaze,[0 1],[1 2 3]
11,action,Child affect,action,Parent gesture,[],[1]
12,action,Child affect,action,Parent prop manipulation,[],[1]
13,action,Child affect,action,Parent utterance,[0 2],[1 2 3]
14,action,Child affect,action,Verbal scaffolding,[],[1]
15,action,Child affect,action,robot pointing,[],[1]
16,action,Child affect,action,robot text,[],[1]
17,action,Child affect,sub_action,CP,[0 1],[1 2 3]
18,action,Child affect,sub_action,CPC,[0 1],[1 2 3]
19,action,Child affect,sub_action,MG,[1],[1 2]
20,action,Child affect,sub_action,PC,[0 1],[1 2 3]
21,action,Child affect,sub_action,PCP,[0 1],[1 2 3]
22,action,Child affect,sub_action,affective,[],[1]
23,action,Child affect,sub_action,affective touch,[],[1]
24,action,Child affect,sub_action,child,[1],[1 2]
25,action,Child affect,sub_action,cognitive,[1],[1 2]
26,action,Child affect,sub_action,instruction translation,[],[1]
27,action,Child affect,sub_action,missing data,[],[1]
28,action,Child affect,sub_action,other,[],[1]
29,action,Child affect,sub_action,parent,[2],[1 2]
30,action,Child affect,sub_action,pick up,[],[1]
31,action,Child affect,sub_action,point at prop,[1],[1 2]
32,action,Child affect,sub_action,positive 1,[],[1]
33,action,Child affect,sub_action,positive 2,[],[1]
34,action,Child affect,sub_action,positive feedback,[],[1]
35,action,Child affect,sub_action,put down,[],[1]
36,action,Child affect,sub_action,song,[],[1]
37,action,Child affect,sub_action,tablet,[0 1 1],[1 2 3 4]
38,action,Child affect,sub_action,teach,[],[1]
39,action,Child affect,sub_action,technical,[],[1]
40,action,Child affect,sub_action,utterance,[0 1 0 1],[1 2 3 4 5]
41,action,Child affect,action:sub_action,Child affect:positive 1,[],[1]
42,action,Child affect,action:sub_action,Child affect:positive 2,[],[1]
43,action,Child affect,action:sub_action,Child gaze:parent,[2],[1 2]
44,action,Child affect,action:sub_action,Child gaze:tablet,[2],[1 2]
45,action,Child affect,action:sub_action,Child gesture:other,[],[1]
46,action,Child affect,action:sub_action,Child gesture:point at prop,[1],[1 2]
47,action,Child affect,action:sub_action,Child prop manipulation:child,[],[1]
48,action,Child affect,action:sub_action,Child utterance:utterance,[0 1],[1 2 3]
49,action,Child affect,action:sub_action,Conversational turns:CP,[0 1],[1 2 3]
50,action,Child affect,action:sub_action,Conversational turns:CPC,[0 1],[1 2 3]
51,action,Child affect,action:sub_action,Conversational turns:PC,[0 1],[1 2 3]
52,action,Child affect,action:sub_action,Conversational turns:PCP,[0 1],[1 2 3]
53,action,Child affect,action:sub_action,Joint attention:tablet,[2],[1 2]
54,action,Child affect,action:sub_action,Mutual gaze:MG,[1],[1 2]
55,action,Child affect,action:sub_action,Non-verbal scaffolding:cognitive,[1],[1 2]
56,action,Child affect,action:sub_action,Non-verbal scaffolding:technical,[],[1]
57,action,Child affect,action:sub_action,Parent affect:positive 1,[],[1]
58,action,Child affect,action:sub_action,Parent affect:positive 2,[],[1]
59,action,Child affect,action:sub_action,Parent affective touch:affective touch,[],[1]
60,action,Child affect,action:sub_action,Parent gaze:child,[1],[1 2]
61,action,Child affect,action:sub_action,Parent gaze:missing data,[],[1]
62,action,Child affect,action:sub_action,Parent gaze:tablet,[1],[1 2]
63,action,Child affect,action:sub_action,Parent gesture:other,[],[1]
64,action,Child affect,action:sub_action,Parent gesture:point at prop,[],[1]
65,action,Child affect,action:sub_action,Parent prop manipulation:parent,[],[1]
66,action,Child affect,action:sub_action,Parent utterance:missing data,[],[1]
67,action,Child affect,action:sub_action,Parent utterance:utterance,[0 2],[1 2 3]
68,action,Child affect,action:sub_action,Verbal scaffolding:affective,[],[1]
69,action,Child affect,action:sub_action,Verbal scaffolding:cognitive,[],[1]
70,action,Child affect,action:sub_action,Verbal scaffolding:instruction translation,[],[1]
71,action,Child affect,action:sub_action,Verbal scaffolding:technical,[],[1]
72,action,Child affect,action:sub_action,robot pointing:point at prop,[],[1]
73,action,Child affect,action:sub_action,robot text:other,[],[1]
74,action,Child affect,action:sub_action,robot text:pick up,[],[1]
75,action,Child affect,action:sub_action,robot text:positive feedback,[],[1]
76,action,Child affect,action:sub_action,robot text:put down,[],[1]
77,action,Child affect,action:sub_action,robot text:song,[],[1]
78,action,Child affect,action:sub_action,robot text:teach,[],[1]
79,action,Child gaze,action,Child affect,[2],[1 2]
80,action,Child gaze,action,Child gesture,[7],[1 2]
81,action,Child gaze,action,Child prop manipulation,[19],[1 2]
82,action,Child gaze,action,Child utterance,[16],[1 2]
83,action,Child gaze,action,Conversational turns,[6 9 3 1 0 1],[1 2 3 4 5 6 7]
84,action,Child gaze,action,Joint attention,[29  2],[1 2 3]
85,action,Child gaze,action,Mutual gaze,[7],[1 2]
86,action,Child gaze,action,Non-verbal scaffolding,[5],[1 2]
87,action,Child gaze,action,Parent affect,[4],[1 2]
88,action,Child gaze,action,Parent affective touch,[2],[1 2]
89,action,Child gaze,action,Parent gaze,[17  5],[1 2 3]
90,action,Child gaze,action,Parent gesture,[5],[1 2]
91,action,Child gaze,action,Parent prop manipulation,[1],[1 2]
92,action,Child gaze,action,Parent utterance,[24  8  1],[1 2 3 4]
93,action,Child gaze,action,Verbal scaffolding,[13  1],[1 2 3]
94,action,Child gaze,action,robot pointing,[14],[1 2]
95,action,Child gaze,action,robot text,[34],[1 2]
96,action,Child gaze,sub_action,CP,[11],[1 2]
97,action,Child gaze,sub_action,CPC,[6],[1 2]
98,action,Child gaze,sub_action,MG,[7],[1 2]
99,action,Child gaze,sub_action,PC,[11  3],[1 2 3]
100,action,Child gaze,sub_action,PCP,[7 1],[1 2 3]
101,action,Child gaze,sub_action,affective,[2],[1 2]
102,action,Child gaze,sub_action,affective touch,[2],[1 2]
103,action,Child gaze,sub_action,child,[24  1],[1 2 3]
104,action,Child gaze,sub_action,cognitive,[9 3],[1 2 3]
105,action,Child gaze,sub_action,instruction translation,[],[1]
106,action,Child gaze,sub_action,missing data,[1],[1 2]
107,action,Child gaze,sub_action,other,[6],[1 2]
108,action,Child gaze,sub_action,parent,[17],[1 2]
109,action,Child gaze,sub_action,pick up,[5],[1 2]
110,action,Child gaze,sub_action,point at prop,[19  2],[1 2 3]
111,action,Child gaze,sub_action,positive 1,[5],[1 2]
112,action,Child gaze,sub_action,positive 2,[1],[1 2]
113,action,Child gaze,sub_action,positive feedback,[9],[1 2]
114,action,Child gaze,sub_action,put down,[6],[1 2]
115,action,Child gaze,sub_action,song,[],[1]
116,action,Child gaze,sub_action,tablet,[ 1 13 16  1  2],[1 2 3 4 5 6]
117,action,Child gaze,sub_action,teach,[11],[1 2]
118,action,Child gaze,sub_action,technical,[3],[1 2]
119,action,Child gaze,sub_action,utterance,[18 17  2],[1 2 3 4]
120,action,Child gaze,action:sub_action,Child affect:positive 1,[1],[1 2]
121,action,Child gaze,action:sub_action,Child affect:positive 2,[1],[1 2]
122,action,Child gaze,action:sub_action,Child gaze:parent,[16],[1 2]
123,action,Child gaze,action:sub_action,Child gaze:tablet,[28  4],[1 2 3]
124,action,Child gaze,action:sub_action,Child gesture:other,[3],[1 2]
125,action,Child gaze,action:sub_action,Child gesture:point at prop,[4],[1 2]
126,action,Child gaze,action:sub_action,Child prop manipulation:child,[19],[1 2]
127,action,Child gaze,action:sub_action,Child utterance:utterance,[16],[1 2]
128,action,Child gaze,action:sub_action,Conversational turns:CP,[11],[1 2]
129,action,Child gaze,action:sub_action,Conversational turns:CPC,[6],[1 2]
130,action,Child gaze,action:sub_action,Conversational turns:PC,[11  3],[1 2 3]
131,action,Child gaze,action:sub_action,Conversational turns:PCP,[7 1],[1 2 3]
132,action,Child gaze,action:sub_action,Joint attention:tablet,[29  2],[1 2 3]
133,action,Child gaze,action:sub_action,Mutual gaze:MG,[7],[1 2]
134,action,Child gaze,action:sub_action,Non-verbal scaffolding:cognitive,[4],[1 2]
135,action,Child gaze,action:sub_action,Non-verbal scaffolding:technical,[1],[1 2]
136,action,Child gaze,action:sub_action,Parent affect:positive 1,[4],[1 2]
137,action,Child gaze,action:sub_action,Parent affect:positive 2,[],[1]
138,action,Child gaze,action:sub_action,Parent affective touch:affective touch,[2],[1 2]
139,action,Child gaze,action:sub_action,Parent gaze:child,[7],[1 2]
140,action,Child gaze,action:sub_action,Parent gaze:missing data,[],[1]
141,action,Child gaze,action:sub_action,Parent gaze:tablet,[20],[1 2]
142,action,Child gaze,action:sub_action,Parent gesture:other,[],[1]
143,action,Child gaze,action:sub_action,Parent gesture:point at prop,[5],[1 2]
144,action,Child gaze,action:sub_action,Parent prop manipulation:parent,[1],[1 2]
145,action,Child gaze,action:sub_action,Parent utterance:missing data,[1],[1 2]
146,action,Child gaze,action:sub_action,Parent utterance:utterance,[23  8  1],[1 2 3 4]
147,action,Child gaze,action:sub_action,Verbal scaffolding:affective,[2],[1 2]
148,action,Child gaze,action:sub_action,Verbal scaffolding:cognitive,[9 1],[1 2 3]
149,action,Child gaze,action:sub_action,Verbal scaffolding:instruction translation,[],[1]
150,action,Child gaze,action:sub_action,Verbal scaffolding:technical,[2],[1 2]
151,action,Child gaze,action:sub_action,robot pointing:point at prop,[14],[1 2]
152,action,Child gaze,action:sub_action,robot text:other,[3],[1 2]
153,action,Child gaze,action:sub_action,robot text:pick up,[5],[1 2]
154,action,Child gaze,action:sub_action,robot text:positive feedback,[9],[1 2]
155,action,Child gaze,action:sub_action,robot text:put down,[6],[1 2]
156,action,Child gaze,action:sub_action,robot text:song,[],[1]
157,action,Child gaze,action:sub_action,robot text:teach,[11],[1 2]
158,action,Child gesture,action,Child affect,[],[1]
159,action,Child gesture,action,Child gaze,[2],[1 2]
160,action,Child gesture,action,Child prop manipulation,[],[1]
161,action,Child gesture,action,Child utterance,[4],[1 2]
162,action,Child gesture,action,Conversational turns,[0 3 0 1],[1 2 3 4 5]
163,action,Child gesture,action,Joint attention,[],[1]
164,action,Child gesture,action,Mutual gaze,[2],[1 2]
165,action,Child gesture,action,Non-verbal scaffolding,[2 1],[1 2 3]
166,action,Child gesture,action,Parent affect,[1],[1 2]
167,action,Child gesture,action,Parent affective touch,[],[1]
168,action,Child gesture,action,Parent gaze,[2],[1 2]
169,action,Child gesture,action,Parent gesture,[2],[1 2]
170,action,Child gesture,action,Parent prop manipulation,[2],[1 2]
171,action,Child gesture,action,Parent utterance,[2],[1 2]
172,action,Child gesture,action,Verbal scaffolding,[],[1]
173,action,Child gesture,action,robot pointing,[],[1]
174,action,Child gesture,action,robot text,[2],[1 2]
175,action,Child gesture,sub_action,CP,[3],[1 2]
176,action,Child gesture,sub_action,CPC,[3],[1 2]
177,action,Child gesture,sub_action,MG,[2],[1 2]
178,action,Child gesture,sub_action,PC,[2],[1 2]
179,action,Child gesture,sub_action,PCP,[2],[1 2]
180,action,Child gesture,sub_action,affective,[],[1]
181,action,Child gesture,sub_action,affective touch,[],[1]
182,action,Child gesture,sub_action,child,[2],[1 2]
183,action,Child gesture,sub_action,cognitive,[2],[1 2]
184,action,Child gesture,sub_action,instruction translation,[],[1]
185,action,Child gesture,sub_action,missing data,[],[1]
186,action,Child gesture,sub_action,other,[1],[1 2]
187,action,Child gesture,sub_action,parent,[4],[1 2]
188,action,Child gesture,sub_action,pick up,[],[1]
189,action,Child gesture,sub_action,point at prop,[3],[1 2]
190,action,Child gesture,sub_action,positive 1,[],[1]
191,action,Child gesture,sub_action,positive 2,[1],[1 2]
192,action,Child gesture,sub_action,positive feedback,[2],[1 2]
193,action,Child gesture,sub_action,put down,[],[1]
194,action,Child gesture,sub_action,song,[],[1]
195,action,Child gesture,sub_action,tablet,[],[1]
196,action,Child gesture,sub_action,teach,[],[1]
197,action,Child gesture,sub_action,technical,[2],[1 2]
198,action,Child gesture,sub_action,utterance,[4 1],[1 2 3]
199,action,Child gesture,action:sub_action,Child affect:positive 1,[],[1]
200,action,Child gesture,action:sub_action,Child affect:positive 2,[],[1]
201,action,Child gesture,action:sub_action,Child gaze:parent,[2],[1 2]
202,action,Child gesture,action:sub_action,Child gaze:tablet,[],[1]
203,action,Child gesture,action:sub_action,Child gesture:other,[],[1]
204,action,Child gesture,action:sub_action,Child gesture:point at prop,[2],[1 2]
205,action,Child gesture,action:sub_action,Child prop manipulation:child,[],[1]
206,action,Child gesture,action:sub_action,Child utterance:utterance,[4],[1 2]
207,action,Child gesture,action:sub_action,Conversational turns:CP,[3],[1 2]
208,action,Child gesture,action:sub_action,Conversational turns:CPC,[3],[1 2]
209,action,Child gesture,action:sub_action,Conversational turns:PC,[2],[1 2]
210,action,Child gesture,action:sub_action,Conversational turns:PCP,[2],[1 2]
211,action,Child gesture,action:sub_action,Joint attention:tablet,[],[1]
212,action,Child gesture,action:sub_action,Mutual gaze:MG,[2],[1 2]
213,action,Child gesture,action:sub_action,Non-verbal scaffolding:cognitive,[2],[1 2]
214,action,Child gesture,action:sub_action,Non-verbal scaffolding:technical,[2],[1 2]
215,action,Child gesture,action:sub_action,Parent affect:positive 1,[],[1]
216,action,Child gesture,action:sub_action,Parent affect:positive 2,[1],[1 2]
217,action,Child gesture,action:sub_action,Parent affective touch:affective touch,[],[1]
218,action,Child gesture,action:sub_action,Parent gaze:child,[2],[1 2]
219,action,Child gesture,action:sub_action,Parent gaze:missing data,[],[1]
220,action,Child gesture,action:sub_action,Parent gaze:tablet,[],[1]
221,action,Child gesture,action:sub_action,Parent gesture:other,[1],[1 2]
222,action,Child gesture,action:sub_action,Parent gesture:point at prop,[1],[1 2]
223,action,Child gesture,action:sub_action,Parent prop manipulation:parent,[2],[1 2]
224,action,Child gesture,action:sub_action,Parent utterance:missing data,[],[1]
225,action,Child gesture,action:sub_action,Parent utterance:utterance,[2],[1 2]
226,action,Child gesture,action:sub_action,Verbal scaffolding:affective,[],[1]
227,action,Child gesture,action:sub_action,Verbal scaffolding:cognitive,[],[1]
228,action,Child gesture,action:sub_action,Verbal scaffolding:instruction translation,[],[1]
229,action,Child gesture,action:sub_action,Verbal scaffolding:technical,[],[1]
230,action,Child gesture,action:sub_action,robot pointing:point at prop,[],[1]
231,action,Child gesture,action:sub_action,robot text:other,[],[1]
232,action,Child gesture,action:sub_action,robot text:pick up,[],[1]
233,action,Child gesture,action:sub_action,robot text:positive feedback,[2],[1 2]
234,action,Child gesture,action:sub_action,robot text:put down,[],[1]
235,action,Child gesture,action:sub_action,robot text:song,[],[1]
236,action,Child gesture,action:sub_action,robot text:teach,[],[1]
237,action,Child prop manipulation,action,Child affect,[],[1]
238,action,Child prop manipulation,action,Child gaze,[4 2],[1 2 3]
239,action,Child prop manipulation,action,Child gesture,[],[1]
240,action,Child prop manipulation,action,Child utterance,[2],[1 2]
241,action,Child prop manipulation,action,Conversational turns,[1 3],[1 2 3]
242,action,Child prop manipulation,action,Joint attention,[4],[1 2]
243,action,Child prop manipulation,action,Mutual gaze,[3],[1 2]
244,action,Child prop manipulation,action,Non-verbal scaffolding,[1],[1 2]
245,action,Child prop manipulation,action,Parent affect,[3],[1 2]
246,action,Child prop manipulation,action,Parent affective touch,[],[1]
247,action,Child prop manipulation,action,Parent gaze,[2 3],[1 2 3]
248,action,Child prop manipulation,action,Parent gesture,[2],[1 2]
249,action,Child prop manipulation,action,Parent prop manipulation,[1],[1 2]
250,action,Child prop manipulation,action,Parent utterance,[2 1],[1 2 3]
251,action,Child prop manipulation,action,Verbal scaffolding,[1],[1 2]
252,action,Child prop manipulation,action,robot pointing,[],[1]
253,action,Child prop manipulation,action,robot text,[11],[1 2]
254,action,Child prop manipulation,sub_action,CP,[2],[1 2]
255,action,Child prop manipulation,sub_action,CPC,[2],[1 2]
256,action,Child prop manipulation,sub_action,MG,[3],[1 2]
257,action,Child prop manipulation,sub_action,PC,[2],[1 2]
258,action,Child prop manipulation,sub_action,PCP,[1],[1 2]
259,action,Child prop manipulation,sub_action,affective,[],[1]
260,action,Child prop manipulation,sub_action,affective touch,[],[1]
261,action,Child prop manipulation,sub_action,child,[6 1],[1 2 3]
262,action,Child prop manipulation,sub_action,cognitive,[],[1]
263,action,Child prop manipulation,sub_action,instruction translation,[],[1]
264,action,Child prop manipulation,sub_action,missing data,[1],[1 2]
265,action,Child prop manipulation,sub_action,other,[1],[1 2]
266,action,Child prop manipulation,sub_action,parent,[5],[1 2]
267,action,Child prop manipulation,sub_action,pick up,[1],[1 2]
268,action,Child prop manipulation,sub_action,point at prop,[1],[1 2]
269,action,Child prop manipulation,sub_action,positive 1,[2],[1 2]
270,action,Child prop manipulation,sub_action,positive 2,[1],[1 2]
271,action,Child prop manipulation,sub_action,positive feedback,[10],[1 2]
272,action,Child prop manipulation,sub_action,put down,[],[1]
273,action,Child prop manipulation,sub_action,song,[],[1]
274,action,Child prop manipulation,sub_action,tablet,[0 1 3],[1 2 3 4]
275,action,Child prop manipulation,sub_action,teach,[],[1]
276,action,Child prop manipulation,sub_action,technical,[2],[1 2]
277,action,Child prop manipulation,sub_action,utterance,[4 1],[1 2 3]
278,action,Child prop manipulation,action:sub_action,Child affect:positive 1,[],[1]
279,action,Child prop manipulation,action:sub_action,Child affect:positive 2,[],[1]
280,action,Child prop manipulation,action:sub_action,Child gaze:parent,[4],[1 2]
281,action,Child prop manipulation,action:sub_action,Child gaze:tablet,[4],[1 2]
282,action,Child prop manipulation,action:sub_action,Child gesture:other,[],[1]
283,action,Child prop manipulation,action:sub_action,Child gesture:point at prop,[],[1]
284,action,Child prop manipulation,action:sub_action,Child prop manipulation:child,[4],[1 2]
285,action,Child prop manipulation,action:sub_action,Child utterance:utterance,[2],[1 2]
286,action,Child prop manipulation,action:sub_action,Conversational turns:CP,[2],[1 2]
287,action,Child prop manipulation,action:sub_action,Conversational turns:CPC,[2],[1 2]
288,action,Child prop manipulation,action:sub_action,Conversational turns:PC,[2],[1 2]
289,action,Child prop manipulation,action:sub_action,Conversational turns:PCP,[1],[1 2]
290,action,Child prop manipulation,action:sub_action,Joint attention:tablet,[4],[1 2]
291,action,Child prop manipulation,action:sub_action,Mutual gaze:MG,[3],[1 2]
292,action,Child prop manipulation,action:sub_action,Non-verbal scaffolding:cognitive,[],[1]
293,action,Child prop manipulation,action:sub_action,Non-verbal scaffolding:technical,[1],[1 2]
294,action,Child prop manipulation,action:sub_action,Parent affect:positive 1,[2],[1 2]
295,action,Child prop manipulation,action:sub_action,Parent affect:positive 2,[1],[1 2]
296,action,Child prop manipulation,action:sub_action,Parent affective touch:affective touch,[],[1]
297,action,Child prop manipulation,action:sub_action,Parent gaze:child,[4],[1 2]
298,action,Child prop manipulation,action:sub_action,Parent gaze:missing data,[1],[1 2]
299,action,Child prop manipulation,action:sub_action,Parent gaze:tablet,[3],[1 2]
300,action,Child prop manipulation,action:sub_action,Parent gesture:other,[1],[1 2]
301,action,Child prop manipulation,action:sub_action,Parent gesture:point at prop,[1],[1 2]
302,action,Child prop manipulation,action:sub_action,Parent prop manipulation:parent,[1],[1 2]
303,action,Child prop manipulation,action:sub_action,Parent utterance:missing data,[],[1]
304,action,Child prop manipulation,action:sub_action,Parent utterance:utterance,[2 1],[1 2 3]
