,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
159,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,256.53999999999996
160,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,257.03999999999996
161,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,257.53999999999996
162,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,258.03999999999996
163,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,258.53999999999996
164,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,259.03999999999996
165,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,259.53999999999996
166,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,260.03999999999996
167,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,260.53999999999996
168,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,261.03999999999996
169,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,261.53999999999996
170,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,262.03999999999996
171,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,262.53999999999996
172,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,263.03999999999996
173,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,263.53999999999996
174,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,264.03999999999996
175,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,264.53999999999996
176,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,265.03999999999996
177,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,265.53999999999996
178,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,266.03999999999996
179,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,266.53999999999996
180,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,267.03999999999996
181,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,267.53999999999996
182,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,268.03999999999996
183,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,268.53999999999996
184,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,269.03999999999996
185,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,269.53999999999996
186,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,270.03999999999996
187,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,270.53999999999996
188,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,271.03999999999996
189,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,271.53999999999996
190,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,272.03999999999996
191,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,272.53999999999996
192,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,273.03999999999996
193,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,273.53999999999996
194,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,274.03999999999996
195,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,274.53999999999996
196,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,275.03999999999996
197,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,275.53999999999996
198,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,276.03999999999996
199,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,276.53999999999996
200,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,277.03999999999996
201,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,277.53999999999996
