,col base,action base,col count,action count,hist,bins
0,action,Child affect,action,Child gaze,[13 10  8  7  3  1],[1 2 3 4 5 6 7]
1,action,Child affect,action,Child gesture,[1],[1 2]
2,action,Child affect,action,Child prop manipulation,[6 1],[1 2 3]
3,action,Child affect,action,Child utterance,[8 3],[1 2 3]
4,action,Child affect,action,Conversational turns,[2 5 2 0 0 2],[1 2 3 4 5 6 7]
5,action,Child affect,action,Joint attention,[16  8  1  1],[1 2 3 4 5]
6,action,Child affect,action,Mutual gaze,[12  4],[1 2 3]
7,action,Child affect,action,Non-verbal scaffolding,[1],[1 2]
8,action,Child affect,action,Parent affect,[6],[1 2]
9,action,Child affect,action,Parent gaze,[13  7  9  3],[1 2 3 4 5]
10,action,Child affect,action,Parent gesture,[3],[1 2]
11,action,Child affect,action,Parent utterance,[14  6],[1 2 3]
12,action,Child affect,action,Verbal scaffolding,[13  1],[1 2 3]
13,action,Child affect,action,robot pointing,[5 1],[1 2 3]
14,action,Child affect,action,robot text,[24  2],[1 2 3]
15,action,Child affect,sub_action,CP,[5 2],[1 2 3]
16,action,Child affect,sub_action,CPC,[2 2],[1 2 3]
17,action,Child affect,sub_action,MG,[12  4],[1 2 3]
18,action,Child affect,sub_action,PC,[8],[1 2]
19,action,Child affect,sub_action,PCP,[7],[1 2]
20,action,Child affect,sub_action,affective,[5],[1 2]
21,action,Child affect,sub_action,child,[21  8],[1 2 3]
22,action,Child affect,sub_action,cognitive,[9],[1 2]
23,action,Child affect,sub_action,correction,[2],[1 2]
24,action,Child affect,sub_action,instruction translation,[1],[1 2]
25,action,Child affect,sub_action,other,[4],[1 2]
26,action,Child affect,sub_action,parent,[19  4],[1 2 3]
27,action,Child affect,sub_action,pick up,[1],[1 2]
28,action,Child affect,sub_action,point at prop,[4 2],[1 2 3]
29,action,Child affect,sub_action,positive 1,[12],[1 2]
30,action,Child affect,sub_action,positive 2,[14  2],[1 2 3]
31,action,Child affect,sub_action,positive 3,[1],[1 2]
32,action,Child affect,sub_action,positive feedback,[5],[1 2]
33,action,Child affect,sub_action,props,[ 8 11  3  5  4],[1 2 3 4 5 6]
34,action,Child affect,sub_action,put down,[7],[1 2]
35,action,Child affect,sub_action,robot,[12  8 10  3  1],[1 2 3 4 5 6]
36,action,Child affect,sub_action,robot or prop,[1],[1 2]
37,action,Child affect,sub_action,song,[],[1]
38,action,Child affect,sub_action,teach,[3 1],[1 2 3]
39,action,Child affect,sub_action,technical,[1],[1 2]
40,action,Child affect,sub_action,try again,[7],[1 2]
41,action,Child affect,sub_action,utterance,[12  9  2  1],[1 2 3 4 5]
42,action,Child affect,action:sub_action,Child affect:positive 1,[10],[1 2]
43,action,Child affect,action:sub_action,Child affect:positive 2,[15],[1 2]
44,action,Child affect,action:sub_action,Child affect:positive 3,[],[1]
45,action,Child affect,action:sub_action,Child gaze:parent,[19  4],[1 2 3]
46,action,Child affect,action:sub_action,Child gaze:props,[18 12  1],[1 2 3 4]
47,action,Child affect,action:sub_action,Child gaze:robot,[21  5  1],[1 2 3 4]
48,action,Child affect,action:sub_action,Child gesture:point at prop,[1],[1 2]
49,action,Child affect,action:sub_action,Child prop manipulation:child,[6 1],[1 2 3]
50,action,Child affect,action:sub_action,Child utterance:utterance,[8 3],[1 2 3]
51,action,Child affect,action:sub_action,Conversational turns:CP,[5 2],[1 2 3]
52,action,Child affect,action:sub_action,Conversational turns:CPC,[2 2],[1 2 3]
53,action,Child affect,action:sub_action,Conversational turns:PC,[8],[1 2]
54,action,Child affect,action:sub_action,Conversational turns:PCP,[7],[1 2]
55,action,Child affect,action:sub_action,Joint attention:props,[9 3 1],[1 2 3 4]
56,action,Child affect,action:sub_action,Joint attention:robot,[15  3],[1 2 3]
57,action,Child affect,action:sub_action,Mutual gaze:MG,[12  4],[1 2 3]
58,action,Child affect,action:sub_action,Non-verbal scaffolding:cognitive,[1],[1 2]
59,action,Child affect,action:sub_action,Parent affect:positive 1,[2],[1 2]
60,action,Child affect,action:sub_action,Parent affect:positive 2,[3],[1 2]
61,action,Child affect,action:sub_action,Parent affect:positive 3,[1],[1 2]
62,action,Child affect,action:sub_action,Parent gaze:child,[19  5],[1 2 3]
63,action,Child affect,action:sub_action,Parent gaze:props,[6 5],[1 2 3]
64,action,Child affect,action:sub_action,Parent gaze:robot,[18  1],[1 2 3]
65,action,Child affect,action:sub_action,Parent gaze:robot or prop,[1],[1 2]
66,action,Child affect,action:sub_action,Parent gesture:other,[3],[1 2]
67,action,Child affect,action:sub_action,Parent utterance:utterance,[14  6],[1 2 3]
68,action,Child affect,action:sub_action,Verbal scaffolding:affective,[5],[1 2]
69,action,Child affect,action:sub_action,Verbal scaffolding:cognitive,[8],[1 2]
70,action,Child affect,action:sub_action,Verbal scaffolding:instruction translation,[1],[1 2]
71,action,Child affect,action:sub_action,Verbal scaffolding:technical,[1],[1 2]
72,action,Child affect,action:sub_action,robot pointing:point at prop,[5 1],[1 2 3]
73,action,Child affect,action:sub_action,robot text:correction,[2],[1 2]
74,action,Child affect,action:sub_action,robot text:other,[1],[1 2]
75,action,Child affect,action:sub_action,robot text:pick up,[1],[1 2]
76,action,Child affect,action:sub_action,robot text:positive feedback,[5],[1 2]
77,action,Child affect,action:sub_action,robot text:put down,[7],[1 2]
78,action,Child affect,action:sub_action,robot text:song,[],[1]
79,action,Child affect,action:sub_action,robot text:teach,[3 1],[1 2 3]
80,action,Child affect,action:sub_action,robot text:try again,[7],[1 2]
81,action,Child gaze,action,Child affect,[78 11],[1 2 3]
82,action,Child gaze,action,Child gesture,[9],[1 2]
83,action,Child gaze,action,Child prop manipulation,[27  2],[1 2 3]
84,action,Child gaze,action,Child utterance,[36  7],[1 2 3]
85,action,Child gaze,action,Conversational turns,[ 7 21  3  6  0  5  2  1],[1 2 3 4 5 6 7 8 9]
86,action,Child gaze,action,Joint attention,[63 34  6],[1 2 3 4]
87,action,Child gaze,action,Mutual gaze,[61 14  1],[1 2 3 4]
88,action,Child gaze,action,Non-verbal scaffolding,[],[1]
