,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
33,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,17.559999999999977
34,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,17.759999999999977
35,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,17.959999999999976
36,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,18.159999999999975
37,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,18.359999999999975
38,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,18.559999999999974
39,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,18.759999999999973
40,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,18.959999999999972
41,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,19.15999999999997
42,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,19.35999999999997
43,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,19.55999999999997
44,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,19.75999999999997
45,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,19.95999999999997
46,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,20.159999999999968
47,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,20.359999999999967
48,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,20.559999999999967
49,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,20.759999999999966
50,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,20.959999999999965
51,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,21.159999999999965
52,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,21.359999999999964
53,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,21.559999999999963
54,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,21.759999999999962
55,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,21.95999999999996
56,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,22.15999999999996
57,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,22.35999999999996
58,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,22.55999999999996
59,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,22.75999999999996
60,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,22.959999999999958
61,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,23.159999999999958
62,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,23.359999999999957
63,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,23.559999999999956
64,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,23.759999999999955
65,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,23.959999999999955
66,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,24.159999999999954
67,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,24.359999999999953
68,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,24.559999999999953
69,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,24.759999999999952
70,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,24.95999999999995
71,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,25.15999999999995
72,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,25.35999999999995
73,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,25.55999999999995
74,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,25.75999999999995
75,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,25.959999999999948
76,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,26.159999999999947
77,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,26.359999999999946
78,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,26.559999999999945
79,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,26.759999999999945
80,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,26.959999999999944
81,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,27.159999999999943
82,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,27.359999999999943
83,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,27.559999999999942
84,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,27.75999999999994
85,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,27.95999999999994
86,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,28.15999999999994
87,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,28.35999999999994
88,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,28.55999999999994
89,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,28.759999999999938
90,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,28.959999999999937
91,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,29.159999999999936
92,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,29.359999999999935
93,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,29.559999999999935
94,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,29.759999999999934
95,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,29.959999999999933
96,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,30.159999999999933
97,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,30.359999999999932
98,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,30.55999999999993
99,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,30.75999999999993
100,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,30.95999999999993
101,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,31.15999999999993
102,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,31.35999999999993
103,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,31.559999999999928
104,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,31.759999999999927
105,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,31.959999999999926
106,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,32.159999999999926
107,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,32.35999999999993
108,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,32.559999999999924
109,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,32.75999999999992
110,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,32.95999999999992
111,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,33.159999999999926
112,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,33.35999999999992
113,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,33.55999999999992
114,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,33.75999999999992
115,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,33.95999999999992
116,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,34.15999999999992
117,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,34.359999999999914
118,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,34.55999999999992
119,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,34.75999999999992
120,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,34.959999999999916
121,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,35.15999999999991
122,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,35.359999999999914
123,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,35.55999999999992
124,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,35.75999999999991
125,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,35.95999999999991
126,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,36.15999999999991
127,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,36.359999999999914
128,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,36.55999999999991
129,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,36.759999999999906
130,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,36.95999999999991
131,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,37.15999999999991
132,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,37.35999999999991
133,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,37.5599999999999
134,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,37.759999999999906
135,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,37.95999999999991
136,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,38.159999999999904
137,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,38.3599999999999
138,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,38.5599999999999
139,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,38.759999999999906
140,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,38.9599999999999
141,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,39.1599999999999
142,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,39.3599999999999
143,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,39.5599999999999
144,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,39.7599999999999
145,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,39.959999999999894
146,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,40.1599999999999
147,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,40.3599999999999
148,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,40.559999999999896
149,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,40.75999999999989
150,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,40.959999999999894
151,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,41.1599999999999
152,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,41.35999999999989
153,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,41.55999999999989
154,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,41.75999999999989
155,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,41.959999999999894
156,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,42.15999999999989
157,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,42.359999999999886
158,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,42.55999999999989
159,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,42.75999999999989
160,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,42.95999999999989
161,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,43.15999999999989
162,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,43.359999999999886
163,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,43.55999999999988
164,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,43.759999999999884
165,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,43.95999999999989
166,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,44.15999999999988
167,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,44.35999999999988
168,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,44.55999999999988
169,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,44.759999999999884
170,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,44.95999999999988
171,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,45.159999999999876
172,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,45.35999999999988
173,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,45.55999999999988
174,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,45.75999999999988
175,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,45.95999999999987
176,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,46.159999999999876
177,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,46.35999999999988
178,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,46.559999999999874
179,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,46.75999999999987
180,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,46.95999999999987
181,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,47.159999999999876
182,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,47.35999999999987
183,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,47.55999999999987
184,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,47.75999999999987
185,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,47.95999999999987
186,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,48.15999999999987
187,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,48.359999999999864
188,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,48.55999999999987
189,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,48.75999999999987
190,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,48.959999999999866
191,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,49.15999999999986
192,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,49.359999999999864
193,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,49.55999999999987
194,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,49.75999999999986
195,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,49.95999999999986
196,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,50.15999999999986
197,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,50.359999999999864
198,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,50.55999999999986
199,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,50.759999999999856
200,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,50.95999999999986
201,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,51.15999999999986
202,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,51.35999999999986
203,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,51.55999999999985
204,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,51.759999999999856
205,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,51.95999999999986
206,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,52.159999999999854
207,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,52.35999999999985
208,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,52.55999999999985
209,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,52.759999999999856
210,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,52.95999999999985
211,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,53.15999999999985
212,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,53.35999999999985
213,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,53.55999999999985
214,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,53.75999999999985
215,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,53.959999999999845
216,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,54.15999999999985
217,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,54.35999999999985
218,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,54.559999999999846
219,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,54.75999999999984
220,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,54.959999999999845
221,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,55.15999999999985
222,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,55.35999999999984
223,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,55.55999999999984
224,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,55.75999999999984
225,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,55.959999999999845
226,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,56.15999999999984
227,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,56.359999999999836
228,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,56.55999999999984
229,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,56.75999999999984
230,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,56.95999999999984
231,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,57.15999999999983
232,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,57.359999999999836
233,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,57.55999999999984
234,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,57.759999999999835
235,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,57.95999999999983
236,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,58.15999999999983
237,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,58.359999999999836
238,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,58.55999999999983
239,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,58.75999999999983
240,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,58.95999999999983
241,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,59.15999999999983
242,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,59.35999999999983
243,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,59.559999999999825
244,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,59.75999999999983
245,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,59.95999999999983
246,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,60.159999999999826
247,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,60.35999999999982
248,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,60.559999999999825
249,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,60.75999999999983
250,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,60.95999999999982
251,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,61.15999999999982
252,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,61.35999999999982
253,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,61.559999999999825
254,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,61.75999999999982
255,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,61.959999999999816
256,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,62.15999999999982
257,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,62.35999999999982
258,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,62.55999999999982
259,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,62.75999999999981
260,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,62.959999999999816
261,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,63.15999999999982
262,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,63.359999999999815
263,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,63.55999999999981
264,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,63.75999999999981
265,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,63.959999999999816
266,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,64.15999999999981
267,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,64.35999999999981
268,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,64.5599999999998
269,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,64.75999999999982
270,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,64.95999999999981
271,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,65.1599999999998
272,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,65.35999999999981
273,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,65.5599999999998
274,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,65.7599999999998
275,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,65.95999999999981
276,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,66.1599999999998
277,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,66.35999999999981
278,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,66.5599999999998
279,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,66.75999999999979
280,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,66.95999999999981
281,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,67.1599999999998
282,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,67.3599999999998
283,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,67.5599999999998
284,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,67.75999999999979
285,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,67.95999999999981
286,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,68.1599999999998
287,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,68.35999999999979
288,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,68.5599999999998
289,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,68.75999999999979
290,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,68.9599999999998
291,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,69.1599999999998
292,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,69.35999999999979
293,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,69.5599999999998
294,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,69.75999999999979
295,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,69.95999999999978
296,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,70.1599999999998
297,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,70.35999999999979
298,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,70.55999999999979
299,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,70.75999999999979
300,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,70.95999999999978
301,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,71.1599999999998
302,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,71.35999999999979
303,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,71.55999999999977
304,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,71.75999999999979
