,Child utterance,Child gaze,Child affect,Child gesture,Child affective touch,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
30,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,19.59999999999998
31,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,19.799999999999976
32,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,19.99999999999998
33,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,20.199999999999974
34,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,20.399999999999977
35,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,20.599999999999973
36,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,20.799999999999976
37,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,20.99999999999997
38,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,21.199999999999974
39,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,21.39999999999997
40,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,21.599999999999973
41,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,21.79999999999997
42,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,21.99999999999997
43,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,22.199999999999967
44,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,22.39999999999997
45,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,22.599999999999966
46,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,22.79999999999997
47,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,22.999999999999964
48,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,23.199999999999967
49,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,23.399999999999963
50,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,23.599999999999966
51,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,23.79999999999996
52,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,23.999999999999964
53,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,24.19999999999996
54,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,24.399999999999963
55,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,24.59999999999996
56,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,24.79999999999996
57,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,24.999999999999957
58,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,25.19999999999996
59,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,25.399999999999956
60,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,25.59999999999996
61,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,25.799999999999955
62,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,25.999999999999957
63,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,26.199999999999953
64,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,26.399999999999956
65,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,26.59999999999995
66,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,26.799999999999955
67,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,26.99999999999995
68,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,27.199999999999953
69,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,27.39999999999995
70,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,27.59999999999995
71,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,27.799999999999947
72,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,27.99999999999995
73,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,28.199999999999946
74,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,28.39999999999995
75,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,28.599999999999945
76,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,28.799999999999947
77,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,28.999999999999943
78,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,29.199999999999946
79,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,29.39999999999994
80,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,29.599999999999945
81,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,29.79999999999994
82,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,29.999999999999943
83,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,30.19999999999994
84,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,30.39999999999994
85,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,30.599999999999937
86,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,30.79999999999994
87,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,30.999999999999936
88,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,31.19999999999994
89,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,31.399999999999935
90,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,31.599999999999937
91,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,31.799999999999933
92,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,31.999999999999936
93,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,32.19999999999993
94,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,32.399999999999935
95,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,32.59999999999993
96,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,32.79999999999993
97,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,32.99999999999993
98,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,33.19999999999993
99,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,33.39999999999993
100,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,33.59999999999993
101,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,33.799999999999926
102,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,33.99999999999993
103,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,34.199999999999925
104,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,34.39999999999993
105,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,34.59999999999992
106,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,34.799999999999926
107,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,34.99999999999992
108,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,35.199999999999925
109,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,35.39999999999992
110,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,35.59999999999992
111,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,35.79999999999992
112,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,35.99999999999992
113,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,36.19999999999992
114,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,36.39999999999992
115,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,36.599999999999916
116,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,36.79999999999992
117,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,36.999999999999915
118,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,37.19999999999992
119,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,37.39999999999991
120,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,37.599999999999916
121,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,37.79999999999991
122,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,37.999999999999915
123,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,38.19999999999991
124,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,38.39999999999991
125,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,38.59999999999991
126,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,38.79999999999991
127,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,38.99999999999991
128,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,39.19999999999991
129,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,39.399999999999906
130,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,39.59999999999991
131,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,39.799999999999905
132,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,39.99999999999991
133,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,40.1999999999999
134,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,40.399999999999906
135,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,40.5999999999999
136,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,40.799999999999905
137,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,40.9999999999999
138,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,41.1999999999999
139,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,41.3999999999999
140,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,41.5999999999999
141,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,41.7999999999999
142,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,41.9999999999999
143,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,42.199999999999896
144,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,42.3999999999999
145,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,42.599999999999895
146,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,42.7999999999999
147,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,42.99999999999989
148,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,43.199999999999896
149,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,43.39999999999989
150,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,43.599999999999895
151,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,43.79999999999989
152,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,43.99999999999989
153,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,44.19999999999989
154,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,44.39999999999989
155,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,44.59999999999989
156,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,44.79999999999989
157,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,44.999999999999886
158,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,45.19999999999989
159,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,45.399999999999885
160,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,45.59999999999989
161,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,45.79999999999989
162,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,45.999999999999886
163,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,46.19999999999988
164,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,46.399999999999885
165,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,46.59999999999989
166,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,46.79999999999988
167,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,46.99999999999988
168,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,47.19999999999988
169,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,47.399999999999885
170,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,47.59999999999988
171,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,47.799999999999876
172,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,47.99999999999988
173,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,48.19999999999988
174,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,48.39999999999988
175,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,48.59999999999987
176,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,48.799999999999876
177,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,48.99999999999988
178,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,49.199999999999875
179,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,49.39999999999987
180,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,49.59999999999987
181,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,49.799999999999876
182,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,49.99999999999987
183,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,50.19999999999987
184,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,50.39999999999987
185,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,50.59999999999987
186,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,50.79999999999987
187,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,50.999999999999865
188,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,51.19999999999987
189,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,51.39999999999987
190,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,51.599999999999866
191,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,51.79999999999986
192,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,51.999999999999865
193,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,52.19999999999987
194,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,52.399999999999864
195,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,52.59999999999986
196,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,52.79999999999986
197,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,52.999999999999865
198,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,53.19999999999986
199,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,53.39999999999986
200,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,53.59999999999986
201,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,53.79999999999986
202,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,53.99999999999986
203,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,54.199999999999854
204,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,54.39999999999986
205,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,54.59999999999986
206,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,54.799999999999855
207,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,54.99999999999985
208,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,55.199999999999854
209,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,55.39999999999986
210,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,55.59999999999985
211,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,55.79999999999985
212,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,55.99999999999985
213,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,56.199999999999854
214,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,56.39999999999985
215,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,56.599999999999845
216,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,56.79999999999985
217,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,56.99999999999985
218,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,57.19999999999985
219,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,57.39999999999984
220,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,57.599999999999845
221,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,57.79999999999985
222,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,57.999999999999844
223,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,58.19999999999984
224,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,58.39999999999984
225,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,58.599999999999845
226,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,58.79999999999984
227,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,58.99999999999984
228,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,59.19999999999984
229,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,59.39999999999984
230,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,59.59999999999984
231,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,59.799999999999834
232,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,59.99999999999984
233,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,60.19999999999984
234,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,60.399999999999835
235,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,60.59999999999983
236,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,60.799999999999834
237,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,60.99999999999984
238,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,61.19999999999983
239,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,61.39999999999983
240,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,61.59999999999983
241,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,61.799999999999834
242,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,61.99999999999983
243,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,62.199999999999825
244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,62.39999999999983
245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,62.59999999999983
246,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,62.79999999999983
247,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,62.99999999999982
248,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,63.199999999999825
249,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,63.39999999999983
250,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,63.599999999999824
251,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,63.79999999999982
252,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,63.99999999999982
253,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,64.19999999999982
254,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,64.39999999999982
255,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,64.59999999999981
256,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,64.79999999999981
257,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,64.99999999999982
258,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,65.19999999999982
259,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,65.3999999999998
260,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,65.59999999999981
261,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,65.79999999999981
262,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,65.99999999999982
263,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,66.1999999999998
264,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,66.3999999999998
265,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,66.59999999999981
266,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,66.79999999999981
267,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,66.9999999999998
268,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,67.1999999999998
269,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,67.3999999999998
270,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,67.59999999999981
271,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,67.7999999999998
272,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,67.9999999999998
273,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,68.1999999999998
274,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,68.3999999999998
275,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,68.5999999999998
276,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,68.7999999999998
277,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,68.9999999999998
278,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,69.1999999999998
279,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,69.39999999999979
280,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,69.5999999999998
281,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,69.7999999999998
282,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,69.9999999999998
283,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,70.19999999999979
284,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,70.39999999999979
