,Child utterance,Child gaze,Child affect,Child gesture,Child affective touch,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
276,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,144.16
277,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,144.66
278,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,145.16
279,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,145.66
280,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,146.16
281,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,146.66
282,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,147.16
283,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,147.66
284,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,148.16
285,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,148.66
286,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,149.16
287,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,149.66
288,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,150.16
289,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,150.66
290,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,151.16
291,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,151.66
292,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,152.16
293,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,152.66
294,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,153.16
