,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
56,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25.517999999999958
57,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25.71799999999996
58,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25.917999999999957
59,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26.11799999999996
60,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26.317999999999955
61,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26.517999999999958
62,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26.717999999999954
63,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26.917999999999957
64,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27.117999999999952
65,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27.317999999999955
66,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27.51799999999995
67,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27.717999999999954
68,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27.91799999999995
69,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,28.117999999999952
70,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,28.317999999999948
71,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,28.51799999999995
72,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,28.717999999999947
73,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,28.91799999999995
74,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,29.117999999999945
75,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,29.317999999999948
76,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,29.517999999999944
77,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,29.717999999999947
78,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,29.917999999999942
79,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,30.117999999999945
80,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,30.31799999999994
81,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,30.517999999999944
82,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,30.71799999999994
83,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,30.917999999999942
84,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,31.117999999999938
85,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,31.31799999999994
86,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,31.517999999999937
87,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,31.71799999999994
88,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,31.917999999999935
89,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,32.11799999999994
90,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,32.317999999999934
91,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,32.51799999999994
92,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,32.71799999999993
93,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,32.917999999999935
94,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,33.11799999999993
95,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,33.317999999999934
96,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,33.51799999999993
97,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,33.71799999999993
98,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,33.91799999999993
99,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,34.11799999999993
100,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,34.31799999999993
101,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,34.51799999999993
102,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,34.717999999999925
103,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,34.91799999999993
104,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,35.117999999999924
105,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,35.31799999999993
106,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,35.51799999999992
107,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,35.717999999999925
108,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,35.91799999999992
109,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,36.117999999999924
110,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,36.31799999999992
111,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,36.51799999999992
112,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,36.71799999999992
113,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,36.91799999999992
114,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,37.11799999999992
115,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,37.31799999999992
116,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,37.517999999999915
117,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,37.71799999999992
118,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,37.917999999999914
119,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,38.11799999999992
120,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,38.31799999999991
121,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,38.517999999999915
122,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,38.71799999999991
123,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,38.917999999999914
124,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,39.11799999999991
125,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,39.31799999999991
126,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,39.51799999999991
127,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.71799999999991
128,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.91799999999991
129,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.11799999999991
130,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.317999999999905
131,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.51799999999991
132,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.717999999999904
133,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.91799999999991
134,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.1179999999999
135,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.317999999999905
136,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.5179999999999
137,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.717999999999904
138,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,41.9179999999999
139,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,42.1179999999999
140,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,42.3179999999999
141,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,42.5179999999999
142,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,42.7179999999999
143,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,42.9179999999999
144,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,43.117999999999896
145,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,43.3179999999999
146,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,43.517999999999894
147,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,43.7179999999999
148,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,43.91799999999989
149,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,44.117999999999896
150,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,44.31799999999989
151,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,44.517999999999894
152,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,44.71799999999989
153,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,44.91799999999989
154,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,45.11799999999989
155,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,45.31799999999989
156,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,45.51799999999989
157,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,45.71799999999989
158,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,45.917999999999886
159,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,46.11799999999989
160,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,46.317999999999884
161,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,46.51799999999989
162,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,46.71799999999988
163,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,46.91799999999988
164,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,47.11799999999988
165,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,47.317999999999884
166,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,47.51799999999988
167,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,47.717999999999876
168,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,47.91799999999988
169,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,48.11799999999988
170,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,48.31799999999988
171,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,48.51799999999987
172,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,48.717999999999876
173,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,48.91799999999988
174,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,49.117999999999874
175,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,49.31799999999987
176,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,49.51799999999987
177,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,49.717999999999876
178,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,49.91799999999987
179,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,50.11799999999987
180,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,50.31799999999987
181,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,50.51799999999987
182,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,50.71799999999987
183,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,50.917999999999864
184,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,51.11799999999987
185,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,51.31799999999987
186,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,51.517999999999866
187,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,51.71799999999986
188,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,51.917999999999864
189,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,52.11799999999987
190,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,52.31799999999986
191,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,52.51799999999986
192,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,52.71799999999986
193,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,52.917999999999864
194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,53.11799999999986
195,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,53.317999999999856
196,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,53.51799999999986
197,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,53.71799999999986
198,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,53.91799999999986
199,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,54.11799999999985
200,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,54.317999999999856
201,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,54.51799999999986
202,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,54.717999999999854
203,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,54.91799999999985
204,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,55.11799999999985
205,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,55.317999999999856
206,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,55.51799999999985
207,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,55.71799999999985
208,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,55.91799999999985
209,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,56.11799999999985
210,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,56.31799999999985
211,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,56.517999999999844
212,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,56.71799999999985
213,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,56.91799999999985
214,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,57.117999999999846
215,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,57.31799999999984
216,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,57.517999999999844
217,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,57.71799999999985
218,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,57.91799999999984
219,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,58.11799999999984
220,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,58.31799999999984
221,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,58.517999999999844
222,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,58.71799999999984
223,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,58.917999999999836
224,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,59.11799999999984
225,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,59.31799999999984
226,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,59.51799999999984
227,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,59.71799999999983
228,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,59.917999999999836
229,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,60.11799999999984
230,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,60.317999999999834
231,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,60.51799999999983
232,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,60.71799999999983
233,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,60.917999999999836
234,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,61.11799999999983
235,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,61.31799999999983
236,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,61.51799999999983
237,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,61.71799999999983
238,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,61.91799999999983
239,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,62.117999999999824
240,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,62.31799999999983
241,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,62.51799999999983
242,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,62.717999999999826
243,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,62.91799999999982
244,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,63.117999999999824
245,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,63.31799999999983
246,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,63.51799999999982
247,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,63.71799999999982
248,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,63.91799999999982
249,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,64.11799999999982
250,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,64.31799999999983
251,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,64.51799999999982
252,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,64.71799999999982
253,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,64.91799999999982
254,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,65.11799999999982
255,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,65.31799999999981
256,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,65.51799999999982
257,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,65.71799999999982
258,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,65.91799999999982
259,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,66.11799999999981
260,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,66.31799999999981
261,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,66.51799999999982
262,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,66.71799999999982
263,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,66.91799999999981
264,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,67.11799999999981
265,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,67.31799999999981
266,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,67.51799999999982
267,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,67.7179999999998
268,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,67.91799999999981
269,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,68.11799999999981
270,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,68.31799999999981
271,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,68.5179999999998
272,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,68.7179999999998
273,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,68.91799999999981
274,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,69.11799999999981
275,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,69.3179999999998
276,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,69.5179999999998
277,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,69.7179999999998
278,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,69.91799999999981
279,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,70.1179999999998
280,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,70.3179999999998
281,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,70.5179999999998
282,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,70.7179999999998
283,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,70.9179999999998
284,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,71.1179999999998
285,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,71.3179999999998
286,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,71.5179999999998
287,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,71.71799999999979
288,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,71.9179999999998
289,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,72.1179999999998
290,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,72.3179999999998
291,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,72.51799999999979
292,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,72.71799999999979
293,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,72.9179999999998
294,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,73.1179999999998
295,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,73.31799999999978
296,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,73.51799999999979
297,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,73.71799999999979
298,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,73.9179999999998
299,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,74.11799999999978
300,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,74.31799999999978
301,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,74.51799999999979
302,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,74.71799999999979
303,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,74.91799999999978
304,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,75.11799999999978
305,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,75.31799999999978
306,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,75.51799999999979
307,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,75.71799999999978
308,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,75.91799999999978
309,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,76.11799999999978
310,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,76.31799999999978
311,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,76.51799999999977
