,col base,action base,col count,action count,hist,bins
105,action,Child gaze,sub_action,positive 1,[3],[1 2]
106,action,Child gaze,sub_action,positive 2,[4],[1 2]
107,action,Child gaze,sub_action,positive 3,[],[1]
108,action,Child gaze,sub_action,positive feedback,[],[1]
109,action,Child gaze,sub_action,put down,[1],[1 2]
110,action,Child gaze,sub_action,song,[],[1]
111,action,Child gaze,sub_action,tablet,[1 2 0 1],[1 2 3 4 5]
112,action,Child gaze,sub_action,teach,[1],[1 2]
113,action,Child gaze,sub_action,technical,[],[1]
114,action,Child gaze,sub_action,utterance,[3 1],[1 2 3]
115,action,Child gaze,action:sub_action,Child affect:positive 1,[1],[1 2]
116,action,Child gaze,action:sub_action,Child affect:positive 2,[],[1]
117,action,Child gaze,action:sub_action,Child gaze:parent,[1],[1 2]
118,action,Child gaze,action:sub_action,Child gaze:tablet,[2],[1 2]
119,action,Child gaze,action:sub_action,Child gesture:point at prop,[],[1]
120,action,Child gaze,action:sub_action,Child prop manipulation:child,[3],[1 2]
121,action,Child gaze,action:sub_action,Child utterance:utterance,[],[1]
122,action,Child gaze,action:sub_action,Conversational turns:CP,[],[1]
123,action,Child gaze,action:sub_action,Conversational turns:CPC,[],[1]
124,action,Child gaze,action:sub_action,Conversational turns:PC,[],[1]
125,action,Child gaze,action:sub_action,Conversational turns:PCP,[],[1]
126,action,Child gaze,action:sub_action,Joint attention:tablet,[2 1],[1 2 3]
127,action,Child gaze,action:sub_action,Mutual gaze:MG,[1],[1 2]
128,action,Child gaze,action:sub_action,Non-verbal scaffolding:cognitive,[1],[1 2]
129,action,Child gaze,action:sub_action,Non-verbal scaffolding:technical,[],[1]
130,action,Child gaze,action:sub_action,Parent affect:positive 1,[2],[1 2]
131,action,Child gaze,action:sub_action,Parent affect:positive 2,[4],[1 2]
132,action,Child gaze,action:sub_action,Parent affect:positive 3,[],[1]
133,action,Child gaze,action:sub_action,Parent affective touch:affective touch,[],[1]
134,action,Child gaze,action:sub_action,Parent gaze:child,[2],[1 2]
135,action,Child gaze,action:sub_action,Parent gaze:tablet,[3],[1 2]
136,action,Child gaze,action:sub_action,Parent gesture:other,[],[1]
137,action,Child gaze,action:sub_action,Parent gesture:point at prop,[1],[1 2]
138,action,Child gaze,action:sub_action,Parent utterance:utterance,[3 1],[1 2 3]
139,action,Child gaze,action:sub_action,Verbal scaffolding:affective,[],[1]
140,action,Child gaze,action:sub_action,Verbal scaffolding:cognitive,[1],[1 2]
141,action,Child gaze,action:sub_action,Verbal scaffolding:instruction translation,[],[1]
142,action,Child gaze,action:sub_action,Verbal scaffolding:technical,[],[1]
143,action,Child gaze,action:sub_action,robot pointing:point at prop,[1],[1 2]
144,action,Child gaze,action:sub_action,robot text:other,[2],[1 2]
145,action,Child gaze,action:sub_action,robot text:pick up,[1],[1 2]
146,action,Child gaze,action:sub_action,robot text:positive feedback,[],[1]
147,action,Child gaze,action:sub_action,robot text:put down,[1],[1 2]
148,action,Child gaze,action:sub_action,robot text:song,[],[1]
149,action,Child gaze,action:sub_action,robot text:teach,[1],[1 2]
150,action,Child gesture,action,Child affect,[],[1]
151,action,Child gesture,action,Child gaze,[1],[1 2]
152,action,Child gesture,action,Child prop manipulation,[],[1]
153,action,Child gesture,action,Child utterance,[],[1]
154,action,Child gesture,action,Conversational turns,[],[1]
155,action,Child gesture,action,Joint attention,[1],[1 2]
156,action,Child gesture,action,Mutual gaze,[],[1]
157,action,Child gesture,action,Non-verbal scaffolding,[],[1]
158,action,Child gesture,action,Parent affect,[],[1]
159,action,Child gesture,action,Parent affective touch,[],[1]
160,action,Child gesture,action,Parent gaze,[],[1]
161,action,Child gesture,action,Parent gesture,[],[1]
162,action,Child gesture,action,Parent utterance,[],[1]
163,action,Child gesture,action,Verbal scaffolding,[],[1]
164,action,Child gesture,action,robot pointing,[],[1]
165,action,Child gesture,action,robot text,[],[1]
166,action,Child gesture,sub_action,CP,[],[1]
167,action,Child gesture,sub_action,CPC,[],[1]
168,action,Child gesture,sub_action,MG,[],[1]
169,action,Child gesture,sub_action,PC,[],[1]
170,action,Child gesture,sub_action,PCP,[],[1]
171,action,Child gesture,sub_action,affective,[],[1]
172,action,Child gesture,sub_action,affective touch,[],[1]
173,action,Child gesture,sub_action,child,[],[1]
174,action,Child gesture,sub_action,cognitive,[],[1]
175,action,Child gesture,sub_action,instruction translation,[],[1]
176,action,Child gesture,sub_action,other,[],[1]
177,action,Child gesture,sub_action,parent,[],[1]
178,action,Child gesture,sub_action,pick up,[],[1]
179,action,Child gesture,sub_action,point at prop,[],[1]
180,action,Child gesture,sub_action,positive 1,[],[1]
181,action,Child gesture,sub_action,positive 2,[],[1]
182,action,Child gesture,sub_action,positive 3,[],[1]
183,action,Child gesture,sub_action,positive feedback,[],[1]
184,action,Child gesture,sub_action,put down,[],[1]
185,action,Child gesture,sub_action,song,[],[1]
186,action,Child gesture,sub_action,tablet,[0 1],[1 2 3]
187,action,Child gesture,sub_action,teach,[],[1]
188,action,Child gesture,sub_action,technical,[],[1]
189,action,Child gesture,sub_action,utterance,[],[1]
190,action,Child gesture,action:sub_action,Child affect:positive 1,[],[1]
191,action,Child gesture,action:sub_action,Child affect:positive 2,[],[1]
192,action,Child gesture,action:sub_action,Child gaze:parent,[],[1]
193,action,Child gesture,action:sub_action,Child gaze:tablet,[1],[1 2]
194,action,Child gesture,action:sub_action,Child gesture:point at prop,[],[1]
195,action,Child gesture,action:sub_action,Child prop manipulation:child,[],[1]
196,action,Child gesture,action:sub_action,Child utterance:utterance,[],[1]
197,action,Child gesture,action:sub_action,Conversational turns:CP,[],[1]
198,action,Child gesture,action:sub_action,Conversational turns:CPC,[],[1]
199,action,Child gesture,action:sub_action,Conversational turns:PC,[],[1]
200,action,Child gesture,action:sub_action,Conversational turns:PCP,[],[1]
201,action,Child gesture,action:sub_action,Joint attention:tablet,[1],[1 2]
202,action,Child gesture,action:sub_action,Mutual gaze:MG,[],[1]
203,action,Child gesture,action:sub_action,Non-verbal scaffolding:cognitive,[],[1]
204,action,Child gesture,action:sub_action,Non-verbal scaffolding:technical,[],[1]
205,action,Child gesture,action:sub_action,Parent affect:positive 1,[],[1]
206,action,Child gesture,action:sub_action,Parent affect:positive 2,[],[1]
207,action,Child gesture,action:sub_action,Parent affect:positive 3,[],[1]
208,action,Child gesture,action:sub_action,Parent affective touch:affective touch,[],[1]
209,action,Child gesture,action:sub_action,Parent gaze:child,[],[1]
210,action,Child gesture,action:sub_action,Parent gaze:tablet,[],[1]
211,action,Child gesture,action:sub_action,Parent gesture:other,[],[1]
212,action,Child gesture,action:sub_action,Parent gesture:point at prop,[],[1]
213,action,Child gesture,action:sub_action,Parent utterance:utterance,[],[1]
214,action,Child gesture,action:sub_action,Verbal scaffolding:affective,[],[1]
215,action,Child gesture,action:sub_action,Verbal scaffolding:cognitive,[],[1]
216,action,Child gesture,action:sub_action,Verbal scaffolding:instruction translation,[],[1]
217,action,Child gesture,action:sub_action,Verbal scaffolding:technical,[],[1]
218,action,Child gesture,action:sub_action,robot pointing:point at prop,[],[1]
219,action,Child gesture,action:sub_action,robot text:other,[],[1]
220,action,Child gesture,action:sub_action,robot text:pick up,[],[1]
221,action,Child gesture,action:sub_action,robot text:positive feedback,[],[1]
222,action,Child gesture,action:sub_action,robot text:put down,[],[1]
223,action,Child gesture,action:sub_action,robot text:song,[],[1]
224,action,Child gesture,action:sub_action,robot text:teach,[],[1]
225,action,Child prop manipulation,action,Child affect,[3],[1 2]
226,action,Child prop manipulation,action,Child gaze,[1],[1 2]
227,action,Child prop manipulation,action,Child gesture,[],[1]
228,action,Child prop manipulation,action,Child utterance,[1],[1 2]
229,action,Child prop manipulation,action,Conversational turns,[1 2],[1 2 3]
230,action,Child prop manipulation,action,Joint attention,[6],[1 2]
231,action,Child prop manipulation,action,Mutual gaze,[],[1]
232,action,Child prop manipulation,action,Non-verbal scaffolding,[],[1]
233,action,Child prop manipulation,action,Parent affect,[6 1],[1 2 3]
234,action,Child prop manipulation,action,Parent affective touch,[],[1]
235,action,Child prop manipulation,action,Parent gaze,[3 3],[1 2 3]
236,action,Child prop manipulation,action,Parent gesture,[1],[1 2]
237,action,Child prop manipulation,action,Parent utterance,[5 1],[1 2 3]
238,action,Child prop manipulation,action,Verbal scaffolding,[2],[1 2]
239,action,Child prop manipulation,action,robot pointing,[1],[1 2]
240,action,Child prop manipulation,action,robot text,[7],[1 2]
241,action,Child prop manipulation,sub_action,CP,[1],[1 2]
242,action,Child prop manipulation,sub_action,CPC,[],[1]
243,action,Child prop manipulation,sub_action,MG,[],[1]
244,action,Child prop manipulation,sub_action,PC,[2],[1 2]
245,action,Child prop manipulation,sub_action,PCP,[2],[1 2]
246,action,Child prop manipulation,sub_action,affective,[2],[1 2]
247,action,Child prop manipulation,sub_action,affective touch,[],[1]
248,action,Child prop manipulation,sub_action,child,[4],[1 2]
249,action,Child prop manipulation,sub_action,cognitive,[],[1]
250,action,Child prop manipulation,sub_action,instruction translation,[],[1]
251,action,Child prop manipulation,sub_action,other,[],[1]
252,action,Child prop manipulation,sub_action,parent,[],[1]
253,action,Child prop manipulation,sub_action,pick up,[1],[1 2]
254,action,Child prop manipulation,sub_action,point at prop,[2],[1 2]
255,action,Child prop manipulation,sub_action,positive 1,[3 2],[1 2 3]
256,action,Child prop manipulation,sub_action,positive 2,[4],[1 2]
257,action,Child prop manipulation,sub_action,positive 3,[],[1]
258,action,Child prop manipulation,sub_action,positive feedback,[2],[1 2]
259,action,Child prop manipulation,sub_action,put down,[3],[1 2]
260,action,Child prop manipulation,sub_action,song,[],[1]
261,action,Child prop manipulation,sub_action,tablet,[0 6],[1 2 3]
262,action,Child prop manipulation,sub_action,teach,[1],[1 2]
263,action,Child prop manipulation,sub_action,technical,[],[1]
264,action,Child prop manipulation,sub_action,utterance,[6 1],[1 2 3]
265,action,Child prop manipulation,action:sub_action,Child affect:positive 1,[2],[1 2]
266,action,Child prop manipulation,action:sub_action,Child affect:positive 2,[1],[1 2]
267,action,Child prop manipulation,action:sub_action,Child gaze:parent,[],[1]
268,action,Child prop manipulation,action:sub_action,Child gaze:tablet,[1],[1 2]
269,action,Child prop manipulation,action:sub_action,Child gesture:point at prop,[],[1]
270,action,Child prop manipulation,action:sub_action,Child prop manipulation:child,[],[1]
271,action,Child prop manipulation,action:sub_action,Child utterance:utterance,[1],[1 2]
272,action,Child prop manipulation,action:sub_action,Conversational turns:CP,[1],[1 2]
273,action,Child prop manipulation,action:sub_action,Conversational turns:CPC,[],[1]
274,action,Child prop manipulation,action:sub_action,Conversational turns:PC,[2],[1 2]
275,action,Child prop manipulation,action:sub_action,Conversational turns:PCP,[2],[1 2]
276,action,Child prop manipulation,action:sub_action,Joint attention:tablet,[6],[1 2]
277,action,Child prop manipulation,action:sub_action,Mutual gaze:MG,[],[1]
278,action,Child prop manipulation,action:sub_action,Non-verbal scaffolding:cognitive,[],[1]
279,action,Child prop manipulation,action:sub_action,Non-verbal scaffolding:technical,[],[1]
280,action,Child prop manipulation,action:sub_action,Parent affect:positive 1,[5],[1 2]
281,action,Child prop manipulation,action:sub_action,Parent affect:positive 2,[3],[1 2]
282,action,Child prop manipulation,action:sub_action,Parent affect:positive 3,[],[1]
283,action,Child prop manipulation,action:sub_action,Parent affective touch:affective touch,[],[1]
284,action,Child prop manipulation,action:sub_action,Parent gaze:child,[4],[1 2]
285,action,Child prop manipulation,action:sub_action,Parent gaze:tablet,[5],[1 2]
286,action,Child prop manipulation,action:sub_action,Parent gesture:other,[],[1]
287,action,Child prop manipulation,action:sub_action,Parent gesture:point at prop,[1],[1 2]
288,action,Child prop manipulation,action:sub_action,Parent utterance:utterance,[5 1],[1 2 3]
289,action,Child prop manipulation,action:sub_action,Verbal scaffolding:affective,[2],[1 2]
290,action,Child prop manipulation,action:sub_action,Verbal scaffolding:cognitive,[],[1]
291,action,Child prop manipulation,action:sub_action,Verbal scaffolding:instruction translation,[],[1]
292,action,Child prop manipulation,action:sub_action,Verbal scaffolding:technical,[],[1]
293,action,Child prop manipulation,action:sub_action,robot pointing:point at prop,[1],[1 2]
294,action,Child prop manipulation,action:sub_action,robot text:other,[],[1]
295,action,Child prop manipulation,action:sub_action,robot text:pick up,[1],[1 2]
296,action,Child prop manipulation,action:sub_action,robot text:positive feedback,[2],[1 2]
297,action,Child prop manipulation,action:sub_action,robot text:put down,[3],[1 2]
298,action,Child prop manipulation,action:sub_action,robot text:song,[],[1]
299,action,Child prop manipulation,action:sub_action,robot text:teach,[1],[1 2]
300,action,Child utterance,action,Child affect,[3],[1 2]
301,action,Child utterance,action,Child gaze,[],[1]
302,action,Child utterance,action,Child gesture,[],[1]
303,action,Child utterance,action,Child prop manipulation,[],[1]
304,action,Child utterance,action,Conversational turns,[0 2],[1 2 3]
305,action,Child utterance,action,Joint attention,[1],[1 2]
306,action,Child utterance,action,Mutual gaze,[],[1]
307,action,Child utterance,action,Non-verbal scaffolding,[2],[1 2]
308,action,Child utterance,action,Parent affect,[],[1]
309,action,Child utterance,action,Parent affective touch,[],[1]
310,action,Child utterance,action,Parent gaze,[2 1],[1 2 3]
311,action,Child utterance,action,Parent gesture,[2],[1 2]
312,action,Child utterance,action,Parent utterance,[6 1],[1 2 3]
313,action,Child utterance,action,Verbal scaffolding,[4],[1 2]
314,action,Child utterance,action,robot pointing,[],[1]
315,action,Child utterance,action,robot text,[3],[1 2]
316,action,Child utterance,sub_action,CP,[],[1]
317,action,Child utterance,sub_action,CPC,[],[1]
318,action,Child utterance,sub_action,MG,[],[1]
319,action,Child utterance,sub_action,PC,[2],[1 2]
320,action,Child utterance,sub_action,PCP,[2],[1 2]
321,action,Child utterance,sub_action,affective,[1],[1 2]
322,action,Child utterance,sub_action,affective touch,[],[1]
323,action,Child utterance,sub_action,child,[2],[1 2]
324,action,Child utterance,sub_action,cognitive,[2 1],[1 2 3]
325,action,Child utterance,sub_action,instruction translation,[],[1]
326,action,Child utterance,sub_action,other,[1],[1 2]
327,action,Child utterance,sub_action,parent,[],[1]
328,action,Child utterance,sub_action,pick up,[],[1]
329,action,Child utterance,sub_action,point at prop,[1],[1 2]
330,action,Child utterance,sub_action,positive 1,[3],[1 2]
331,action,Child utterance,sub_action,positive 2,[],[1]
332,action,Child utterance,sub_action,positive 3,[],[1]
333,action,Child utterance,sub_action,positive feedback,[3],[1 2]
334,action,Child utterance,sub_action,put down,[],[1]
335,action,Child utterance,sub_action,song,[],[1]
336,action,Child utterance,sub_action,tablet,[1 1],[1 2 3]
337,action,Child utterance,sub_action,teach,[],[1]
338,action,Child utterance,sub_action,technical,[1],[1 2]
339,action,Child utterance,sub_action,utterance,[6 1],[1 2 3]
340,action,Child utterance,action:sub_action,Child affect:positive 1,[3],[1 2]
341,action,Child utterance,action:sub_action,Child affect:positive 2,[],[1]
342,action,Child utterance,action:sub_action,Child gaze:parent,[],[1]
343,action,Child utterance,action:sub_action,Child gaze:tablet,[],[1]
344,action,Child utterance,action:sub_action,Child gesture:point at prop,[],[1]
345,action,Child utterance,action:sub_action,Child prop manipulation:child,[],[1]
346,action,Child utterance,action:sub_action,Child utterance:utterance,[],[1]
347,action,Child utterance,action:sub_action,Conversational turns:CP,[],[1]
348,action,Child utterance,action:sub_action,Conversational turns:CPC,[],[1]
349,action,Child utterance,action:sub_action,Conversational turns:PC,[2],[1 2]
350,action,Child utterance,action:sub_action,Conversational turns:PCP,[2],[1 2]
351,action,Child utterance,action:sub_action,Joint attention:tablet,[1],[1 2]
352,action,Child utterance,action:sub_action,Mutual gaze:MG,[],[1]
353,action,Child utterance,action:sub_action,Non-verbal scaffolding:cognitive,[2],[1 2]
354,action,Child utterance,action:sub_action,Non-verbal scaffolding:technical,[],[1]
355,action,Child utterance,action:sub_action,Parent affect:positive 1,[],[1]
356,action,Child utterance,action:sub_action,Parent affect:positive 2,[],[1]
357,action,Child utterance,action:sub_action,Parent affect:positive 3,[],[1]
358,action,Child utterance,action:sub_action,Parent affective touch:affective touch,[],[1]
359,action,Child utterance,action:sub_action,Parent gaze:child,[2],[1 2]
360,action,Child utterance,action:sub_action,Parent gaze:tablet,[2],[1 2]
361,action,Child utterance,action:sub_action,Parent gesture:other,[1],[1 2]
362,action,Child utterance,action:sub_action,Parent gesture:point at prop,[1],[1 2]
363,action,Child utterance,action:sub_action,Parent utterance:utterance,[6 1],[1 2 3]
364,action,Child utterance,action:sub_action,Verbal scaffolding:affective,[1],[1 2]
365,action,Child utterance,action:sub_action,Verbal scaffolding:cognitive,[2],[1 2]
366,action,Child utterance,action:sub_action,Verbal scaffolding:instruction translation,[],[1]
367,action,Child utterance,action:sub_action,Verbal scaffolding:technical,[1],[1 2]
368,action,Child utterance,action:sub_action,robot pointing:point at prop,[],[1]
369,action,Child utterance,action:sub_action,robot text:other,[],[1]
370,action,Child utterance,action:sub_action,robot text:pick up,[],[1]
371,action,Child utterance,action:sub_action,robot text:positive feedback,[3],[1 2]
372,action,Child utterance,action:sub_action,robot text:put down,[],[1]
373,action,Child utterance,action:sub_action,robot text:song,[],[1]
374,action,Child utterance,action:sub_action,robot text:teach,[],[1]
375,action,Conversational turns,action,Child affect,[4],[1 2]
376,action,Conversational turns,action,Child gaze,[],[1]
377,action,Conversational turns,action,Child gesture,[],[1]
378,action,Conversational turns,action,Child prop manipulation,[1],[1 2]
379,action,Conversational turns,action,Child utterance,[1],[1 2]
380,action,Conversational turns,action,Joint attention,[3],[1 2]
381,action,Conversational turns,action,Mutual gaze,[],[1]
382,action,Conversational turns,action,Non-verbal scaffolding,[],[1]
383,action,Conversational turns,action,Parent affect,[2],[1 2]
384,action,Conversational turns,action,Parent affective touch,[],[1]
385,action,Conversational turns,action,Parent gaze,[2 4],[1 2 3]
386,action,Conversational turns,action,Parent gesture,[],[1]
387,action,Conversational turns,action,Parent utterance,[9 1],[1 2 3]
388,action,Conversational turns,action,Verbal scaffolding,[4],[1 2]
389,action,Conversational turns,action,robot pointing,[1],[1 2]
390,action,Conversational turns,action,robot text,[6],[1 2]
391,action,Conversational turns,sub_action,CP,[1],[1 2]
392,action,Conversational turns,sub_action,CPC,[1],[1 2]
393,action,Conversational turns,sub_action,MG,[],[1]
394,action,Conversational turns,sub_action,PC,[3],[1 2]
395,action,Conversational turns,sub_action,PCP,[3],[1 2]
396,action,Conversational turns,sub_action,affective,[1],[1 2]
397,action,Conversational turns,sub_action,affective touch,[],[1]
398,action,Conversational turns,sub_action,child,[4 1],[1 2 3]
399,action,Conversational turns,sub_action,cognitive,[2],[1 2]
400,action,Conversational turns,sub_action,instruction translation,[],[1]
401,action,Conversational turns,sub_action,other,[],[1]
402,action,Conversational turns,sub_action,parent,[],[1]
403,action,Conversational turns,sub_action,pick up,[],[1]
404,action,Conversational turns,sub_action,point at prop,[1],[1 2]
405,action,Conversational turns,sub_action,positive 1,[6],[1 2]
406,action,Conversational turns,sub_action,positive 2,[],[1]
407,action,Conversational turns,sub_action,positive 3,[],[1]
408,action,Conversational turns,sub_action,positive feedback,[5],[1 2]
409,action,Conversational turns,sub_action,put down,[],[1]
410,action,Conversational turns,sub_action,song,[],[1]
411,action,Conversational turns,sub_action,tablet,[2 3],[1 2 3]
412,action,Conversational turns,sub_action,teach,[1],[1 2]
413,action,Conversational turns,sub_action,technical,[1],[1 2]
414,action,Conversational turns,sub_action,utterance,[8 2],[1 2 3]
415,action,Conversational turns,action:sub_action,Child affect:positive 1,[4],[1 2]
416,action,Conversational turns,action:sub_action,Child affect:positive 2,[],[1]
417,action,Conversational turns,action:sub_action,Child gaze:parent,[],[1]
418,action,Conversational turns,action:sub_action,Child gaze:tablet,[],[1]
419,action,Conversational turns,action:sub_action,Child gesture:point at prop,[],[1]
420,action,Conversational turns,action:sub_action,Child prop manipulation:child,[1],[1 2]
421,action,Conversational turns,action:sub_action,Child utterance:utterance,[1],[1 2]
422,action,Conversational turns,action:sub_action,Conversational turns:CP,[1],[1 2]
423,action,Conversational turns,action:sub_action,Conversational turns:CPC,[1],[1 2]
424,action,Conversational turns,action:sub_action,Conversational turns:PC,[3],[1 2]
425,action,Conversational turns,action:sub_action,Conversational turns:PCP,[3],[1 2]
426,action,Conversational turns,action:sub_action,Joint attention:tablet,[3],[1 2]
427,action,Conversational turns,action:sub_action,Mutual gaze:MG,[],[1]
428,action,Conversational turns,action:sub_action,Non-verbal scaffolding:cognitive,[],[1]
429,action,Conversational turns,action:sub_action,Non-verbal scaffolding:technical,[],[1]
430,action,Conversational turns,action:sub_action,Parent affect:positive 1,[2],[1 2]
431,action,Conversational turns,action:sub_action,Parent affect:positive 2,[],[1]
432,action,Conversational turns,action:sub_action,Parent affect:positive 3,[],[1]
433,action,Conversational turns,action:sub_action,Parent affective touch:affective touch,[],[1]
434,action,Conversational turns,action:sub_action,Parent gaze:child,[5],[1 2]
435,action,Conversational turns,action:sub_action,Parent gaze:tablet,[5],[1 2]
436,action,Conversational turns,action:sub_action,Parent gesture:other,[],[1]
437,action,Conversational turns,action:sub_action,Parent gesture:point at prop,[],[1]
438,action,Conversational turns,action:sub_action,Parent utterance:utterance,[9 1],[1 2 3]
439,action,Conversational turns,action:sub_action,Verbal scaffolding:affective,[1],[1 2]
440,action,Conversational turns,action:sub_action,Verbal scaffolding:cognitive,[2],[1 2]
441,action,Conversational turns,action:sub_action,Verbal scaffolding:instruction translation,[],[1]
442,action,Conversational turns,action:sub_action,Verbal scaffolding:technical,[1],[1 2]
