,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
56,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,23.21999999999996
57,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,23.41999999999996
58,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,23.61999999999996
59,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,23.819999999999958
60,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,24.019999999999957
61,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,24.219999999999956
62,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,24.419999999999956
63,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,24.619999999999955
64,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,24.819999999999954
65,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,25.019999999999953
66,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,25.219999999999953
67,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,25.419999999999952
68,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,25.61999999999995
69,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,25.81999999999995
70,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,26.01999999999995
71,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,26.21999999999995
72,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,26.41999999999995
73,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,26.619999999999948
74,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,26.819999999999947
75,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,27.019999999999946
76,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,27.219999999999946
77,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,27.419999999999945
78,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,27.619999999999944
79,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,27.819999999999943
80,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,28.019999999999943
81,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,28.219999999999942
82,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,28.41999999999994
83,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,28.61999999999994
84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,28.81999999999994
85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,29.01999999999994
86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,29.21999999999994
87,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,29.419999999999938
88,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,29.619999999999937
89,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,29.819999999999936
90,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,30.019999999999936
91,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,30.219999999999935
92,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,30.419999999999934
93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30.619999999999933
94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30.819999999999933
95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31.019999999999932
96,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,31.21999999999993
97,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,31.41999999999993
98,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,31.61999999999993
99,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,31.81999999999993
100,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,32.019999999999925
101,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32.21999999999993
102,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32.41999999999993
103,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,32.619999999999926
104,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,32.81999999999992
105,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,33.019999999999925
106,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,33.21999999999993
107,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,33.41999999999992
108,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,33.61999999999992
109,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33.81999999999992
110,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34.019999999999925
111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34.21999999999992
112,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,34.419999999999916
113,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,34.61999999999992
114,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,34.81999999999992
115,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,35.01999999999992
116,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,35.219999999999914
117,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,35.419999999999916
118,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,35.61999999999992
119,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,35.819999999999915
120,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,36.01999999999991
121,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,36.219999999999914
122,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,36.419999999999916
123,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,36.61999999999991
124,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,36.81999999999991
125,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,37.01999999999991
126,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,37.219999999999914
127,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,37.41999999999991
128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.619999999999905
129,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37.81999999999991
130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38.01999999999991
131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38.21999999999991
132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38.4199999999999
133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38.619999999999905
134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38.81999999999991
135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39.019999999999904
136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39.2199999999999
137,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,39.4199999999999
138,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,39.619999999999905
139,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,39.8199999999999
140,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,40.0199999999999
141,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,40.2199999999999
142,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,40.4199999999999
143,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,40.6199999999999
144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.819999999999894
145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.0199999999999
146,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,41.2199999999999
147,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,41.419999999999895
148,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,41.61999999999989
149,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,41.819999999999894
150,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,42.0199999999999
151,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,42.21999999999989
152,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,42.41999999999989
153,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,42.61999999999989
154,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,42.819999999999894
155,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,43.01999999999989
156,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,43.219999999999885
157,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,43.41999999999989
158,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,43.61999999999989
159,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,43.81999999999989
160,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,44.01999999999988
161,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,44.219999999999885
162,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,44.41999999999989
163,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,44.61999999999988
164,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,44.81999999999988
165,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,45.01999999999988
166,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,45.219999999999885
167,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,45.419999999999874
168,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45.61999999999988
169,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45.81999999999988
170,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46.01999999999988
171,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,46.21999999999987
172,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,46.419999999999874
173,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,46.61999999999988
174,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,46.81999999999988
175,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,47.01999999999987
176,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,47.21999999999987
177,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,47.419999999999874
178,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,47.61999999999988
179,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,47.819999999999865
180,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,48.01999999999987
181,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,48.21999999999987
182,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,48.419999999999874
183,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,48.61999999999986
184,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,48.819999999999865
185,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,49.01999999999987
186,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,49.21999999999987
187,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,49.41999999999986
188,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49.61999999999986
189,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49.819999999999865
190,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.01999999999987
191,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.21999999999986
192,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.41999999999986
193,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.61999999999986
194,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.819999999999865
195,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51.019999999999854
196,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51.21999999999986
197,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51.41999999999986
198,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,51.61999999999986
199,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,51.81999999999985
200,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,52.019999999999854
201,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,52.21999999999986
202,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,52.41999999999986
203,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,52.61999999999985
204,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,52.81999999999985
205,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,53.019999999999854
206,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,53.21999999999986
207,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,53.419999999999845
208,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,53.61999999999985
209,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.81999999999985
210,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54.019999999999854
211,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,54.21999999999984
212,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,54.419999999999845
213,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,54.61999999999985
214,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,54.81999999999985
215,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,55.01999999999984
216,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,55.21999999999984
217,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,55.419999999999845
218,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,55.61999999999985
219,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,55.81999999999984
220,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56.01999999999984
221,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56.21999999999984
222,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56.419999999999845
223,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56.619999999999834
224,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56.81999999999984
225,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57.01999999999984
226,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57.21999999999984
227,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57.41999999999983
228,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,57.619999999999834
229,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,57.81999999999984
230,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,58.01999999999984
231,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,58.21999999999983
232,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,58.41999999999983
233,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,58.619999999999834
234,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,58.81999999999984
235,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,59.019999999999825
236,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,59.21999999999983
237,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,59.41999999999983
238,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,59.619999999999834
239,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,59.81999999999982
240,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,60.019999999999825
241,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,60.21999999999983
242,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,60.41999999999983
243,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,60.61999999999982
244,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,60.81999999999982
245,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61.019999999999825
246,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,61.21999999999983
247,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,61.41999999999982
248,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,61.61999999999982
249,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,61.81999999999982
250,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,62.019999999999825
251,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,62.219999999999814
252,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,62.41999999999982
253,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,62.61999999999982
254,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,62.81999999999982
255,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,63.01999999999981
256,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,63.219999999999814
257,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,63.41999999999982
258,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,63.61999999999982
259,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,63.81999999999981
260,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,64.01999999999981
261,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,64.21999999999981
262,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,64.41999999999982
263,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,64.6199999999998
264,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,64.81999999999981
265,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,65.01999999999981
266,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,65.21999999999981
267,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,65.4199999999998
268,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,65.6199999999998
269,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,65.81999999999981
270,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,66.01999999999981
271,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,66.2199999999998
272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.4199999999998
273,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,66.6199999999998
274,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,66.81999999999981
275,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,67.0199999999998
276,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,67.2199999999998
277,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,67.4199999999998
278,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,67.6199999999998
279,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,67.8199999999998
280,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,68.0199999999998
281,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,68.2199999999998
282,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,68.4199999999998
283,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,68.61999999999979
284,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,68.8199999999998
285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,69.0199999999998
286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,69.2199999999998
287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,69.41999999999979
288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,69.61999999999979
289,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,69.8199999999998
290,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,70.0199999999998
291,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,70.21999999999979
292,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,70.41999999999979
293,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,70.61999999999979
294,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,70.8199999999998
295,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,71.01999999999978
296,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,71.21999999999979
297,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,71.41999999999979
298,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,71.61999999999979
299,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,71.81999999999978
300,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,72.01999999999978
301,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,72.21999999999979
302,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,72.41999999999979
303,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,72.61999999999978
304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,72.81999999999978
305,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,73.01999999999978
306,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,73.21999999999979
307,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,73.41999999999977
308,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,73.61999999999978
309,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,73.81999999999978
310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,74.01999999999978
311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,74.21999999999977
