,action,who,s_time,e_time,t_time,sub_action,action:sub_action,order,condition,participant,coder
0,Child utterance,Child,4.44,4.8,0.36,utterance,Child utterance:utterance,1,r,105,SK
1,Child utterance,Child,20.08,21.08,1.0,utterance,Child utterance:utterance,1,r,105,SK
2,Child utterance,Child,22.36,23.28,0.92,utterance,Child utterance:utterance,1,r,105,SK
3,Child utterance,Child,44.52,45.08,0.56,utterance,Child utterance:utterance,1,r,105,SK
4,Child utterance,Child,53.42,54.3,0.88,utterance,Child utterance:utterance,1,r,105,SK
5,Child utterance,Child,56.4,57.12,0.72,utterance,Child utterance:utterance,1,r,105,SK
6,Child utterance,Child,59.32,59.96,0.64,utterance,Child utterance:utterance,1,r,105,SK
7,Child utterance,Child,72.06,75.5,3.44,utterance,Child utterance:utterance,1,r,105,SK
8,Child utterance,Child,79.06,79.62,0.56,utterance,Child utterance:utterance,1,r,105,SK
9,Child utterance,Child,82.74,83.66,0.92,utterance,Child utterance:utterance,1,r,105,SK
10,Child utterance,Child,104.74000000000001,105.46000000000001,0.72,utterance,Child utterance:utterance,1,r,105,SK
11,Child utterance,Child,107.9,108.53999999999999,0.64,utterance,Child utterance:utterance,1,r,105,SK
12,Child utterance,Child,128.06,128.74,0.68,utterance,Child utterance:utterance,1,r,105,SK
13,Child utterance,Child,129.68,130.24,0.56,utterance,Child utterance:utterance,1,r,105,SK
14,Child utterance,Child,131.6,132.0,0.4,utterance,Child utterance:utterance,1,r,105,SK
15,Child utterance,Child,132.88,133.56,0.68,utterance,Child utterance:utterance,1,r,105,SK
16,Child utterance,Child,141.78,142.34,0.56,utterance,Child utterance:utterance,1,r,105,SK
17,Child utterance,Child,147.66,148.18,0.52,utterance,Child utterance:utterance,1,r,105,SK
18,Child utterance,Child,150.48,151.2,0.72,utterance,Child utterance:utterance,1,r,105,SK
19,Child utterance,Child,154.3,155.5,1.2,utterance,Child utterance:utterance,1,r,105,SK
20,Child utterance,Child,157.42000000000002,158.54,1.12,utterance,Child utterance:utterance,1,r,105,SK
21,Child utterance,Child,163.66,164.54,0.88,utterance,Child utterance:utterance,1,r,105,SK
22,Child utterance,Child,165.02,166.34,1.32,utterance,Child utterance:utterance,1,r,105,SK
23,Child utterance,Child,166.92000000000002,168.36,1.44,utterance,Child utterance:utterance,1,r,105,SK
24,Child utterance,Child,168.68,169.24,0.56,utterance,Child utterance:utterance,1,r,105,SK
25,Child utterance,Child,170.24,171.28,1.04,utterance,Child utterance:utterance,1,r,105,SK
26,Child utterance,Child,177.86,178.38,0.52,utterance,Child utterance:utterance,1,r,105,SK
27,Child utterance,Child,186.96,188.12,1.16,utterance,Child utterance:utterance,1,r,105,SK
28,Child utterance,Child,189.5,190.18,0.68,utterance,Child utterance:utterance,1,r,105,SK
29,Child utterance,Child,192.96,194.2,1.24,utterance,Child utterance:utterance,1,r,105,SK
30,Child utterance,Child,196.38,197.94,1.56,utterance,Child utterance:utterance,1,r,105,SK
31,Child utterance,Child,203.18,205.57999999999998,2.4,utterance,Child utterance:utterance,1,r,105,SK
32,Child utterance,Child,207.42000000000002,207.9,0.48,utterance,Child utterance:utterance,1,r,105,SK
33,Child utterance,Child,213.66,214.86,1.2,utterance,Child utterance:utterance,1,r,105,SK
34,Child utterance,Child,215.8,216.04,0.24,utterance,Child utterance:utterance,1,r,105,SK
35,Child utterance,Child,217.04,217.6,0.56,utterance,Child utterance:utterance,1,r,105,SK
36,Child utterance,Child,218.94,219.62,0.68,utterance,Child utterance:utterance,1,r,105,SK
37,Child utterance,Child,221.34,222.1,0.76,utterance,Child utterance:utterance,1,r,105,SK
38,Child utterance,Child,229.66,230.42000000000002,0.76,utterance,Child utterance:utterance,1,r,105,SK
39,Child utterance,Child,234.28,234.92000000000002,0.64,utterance,Child utterance:utterance,1,r,105,SK
40,Child utterance,Child,243.6,245.08,1.48,utterance,Child utterance:utterance,1,r,105,SK
41,Child utterance,Child,247.48,247.92,0.44,utterance,Child utterance:utterance,1,r,105,SK
42,Child utterance,Child,249.78,251.22,1.44,utterance,Child utterance:utterance,1,r,105,SK
43,Child utterance,Child,253.1,254.5,1.4,utterance,Child utterance:utterance,1,r,105,SK
44,Child utterance,Child,256.12,258.48,2.36,utterance,Child utterance:utterance,1,r,105,SK
45,Child utterance,Child,262.7,264.22,1.52,utterance,Child utterance:utterance,1,r,105,SK
46,Child utterance,Child,265.02,265.86,0.84,utterance,Child utterance:utterance,1,r,105,SK
47,Child utterance,Child,270.42,271.46,1.04,utterance,Child utterance:utterance,1,r,105,SK
48,Child utterance,Child,272.58,273.14,0.56,utterance,Child utterance:utterance,1,r,105,SK
49,Child utterance,Child,273.9,274.7,0.8,utterance,Child utterance:utterance,1,r,105,SK
50,Child utterance,Child,280.76,282.68,1.92,utterance,Child utterance:utterance,1,r,105,SK
51,Child utterance,Child,292.24,292.96,0.72,utterance,Child utterance:utterance,1,r,105,SK
52,Child utterance,Child,293.9,294.34000000000003,0.44,utterance,Child utterance:utterance,1,r,105,SK
53,Child utterance,Child,295.96,296.48,0.52,utterance,Child utterance:utterance,1,r,105,SK
54,Child utterance,Child,298.6,299.32,0.72,utterance,Child utterance:utterance,1,r,105,SK
55,Child utterance,Child,300.68,301.44,0.76,utterance,Child utterance:utterance,1,r,105,SK
56,Child gaze,Child,10.8,12.36,1.56,robot,Child gaze:robot,1,r,105,SK
57,Child gaze,Child,13.56,16.84,3.28,robot,Child gaze:robot,1,r,105,SK
58,Child gaze,Child,17.76,41.68,23.92,robot,Child gaze:robot,1,r,105,SK
59,Child gaze,Child,45.72,48.0,2.28,robot,Child gaze:robot,1,r,105,SK
60,Child gaze,Child,48.14,50.82,2.68,props,Child gaze:props,1,r,105,SK
61,Child gaze,Child,50.92,67.16,16.24,robot,Child gaze:robot,1,r,105,SK
62,Child gaze,Child,67.28,68.32,1.04,props,Child gaze:props,1,r,105,SK
63,Child gaze,Child,68.44,84.68,16.24,robot,Child gaze:robot,1,r,105,SK
64,Child gaze,Child,84.8,86.72,1.92,parent,Child gaze:parent,1,r,105,SK
65,Child gaze,Child,86.8,94.75999999999999,7.96,robot,Child gaze:robot,1,r,105,SK
66,Child gaze,Child,95.02000000000001,97.66,2.64,props,Child gaze:props,1,r,105,SK
67,Child gaze,Child,97.7,101.86,4.16,robot,Child gaze:robot,1,r,105,SK
68,Child gaze,Child,101.94,106.22,4.28,props,Child gaze:props,1,r,105,SK
69,Child gaze,Child,106.28,106.47999999999999,0.2,robot,Child gaze:robot,1,r,105,SK
70,Child gaze,Child,106.62,110.82,4.2,props,Child gaze:props,1,r,105,SK
71,Child gaze,Child,110.88,112.8,1.92,robot,Child gaze:robot,1,r,105,SK
