,action,who,s_time,e_time,t_time,sub_action,action:sub_action,order,condition,participant,coder
0,Child utterance,Child,13.48,13.92,0.44,utterance,Child utterance:utterance,3,t,105,SK
1,Child utterance,Child,21.12,21.8,0.68,utterance,Child utterance:utterance,3,t,105,SK
2,Child utterance,Child,22.56,23.44,0.88,utterance,Child utterance:utterance,3,t,105,SK
3,Child utterance,Child,24.64,25.32,0.68,utterance,Child utterance:utterance,3,t,105,SK
4,Child utterance,Child,26.18,27.26,1.08,utterance,Child utterance:utterance,3,t,105,SK
5,Child utterance,Child,28.76,29.44,0.68,utterance,Child utterance:utterance,3,t,105,SK
6,Child utterance,Child,30.42,31.18,0.76,utterance,Child utterance:utterance,3,t,105,SK
7,Child utterance,Child,31.64,32.12,0.48,utterance,Child utterance:utterance,3,t,105,SK
8,Child utterance,Child,33.4,33.88,0.48,utterance,Child utterance:utterance,3,t,105,SK
9,Child utterance,Child,34.16,35.04,0.88,utterance,Child utterance:utterance,3,t,105,SK
10,Child utterance,Child,35.72,36.76,1.04,utterance,Child utterance:utterance,3,t,105,SK
11,Child utterance,Child,37.52,38.2,0.68,utterance,Child utterance:utterance,3,t,105,SK
12,Child utterance,Child,39.16,40.04,0.88,utterance,Child utterance:utterance,3,t,105,SK
13,Child utterance,Child,43.04,43.92,0.88,utterance,Child utterance:utterance,3,t,105,SK
14,Child utterance,Child,44.12,44.6,0.48,utterance,Child utterance:utterance,3,t,105,SK
15,Child utterance,Child,45.32,45.96,0.64,utterance,Child utterance:utterance,3,t,105,SK
16,Child utterance,Child,48.3,49.94,1.64,utterance,Child utterance:utterance,3,t,105,SK
17,Child utterance,Child,54.38,54.86,0.48,utterance,Child utterance:utterance,3,t,105,SK
18,Child utterance,Child,57.18,58.78,1.6,utterance,Child utterance:utterance,3,t,105,SK
19,Child utterance,Child,68.7,69.5,0.8,utterance,Child utterance:utterance,3,t,105,SK
20,Child utterance,Child,73.9,74.98,1.08,utterance,Child utterance:utterance,3,t,105,SK
