,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Child prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
30,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,28.48
31,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,28.98
32,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,29.48
33,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,29.98
34,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,30.48
35,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,30.98
36,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,31.48
37,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,31.98
38,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,32.480000000000004
39,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,32.980000000000004
40,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.480000000000004
41,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.980000000000004
42,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,34.480000000000004
43,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,34.980000000000004
44,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,35.480000000000004
45,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,35.980000000000004
46,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,36.480000000000004
47,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,36.980000000000004
48,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,37.480000000000004
49,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,37.980000000000004
50,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,38.480000000000004
51,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,38.980000000000004
52,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,39.480000000000004
53,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,39.980000000000004
54,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40.480000000000004
55,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40.980000000000004
56,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,41.480000000000004
57,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,41.980000000000004
58,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,42.480000000000004
59,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,42.980000000000004
60,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,43.480000000000004
61,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,43.980000000000004
62,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,44.480000000000004
63,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,44.980000000000004
64,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,45.480000000000004
65,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,45.980000000000004
66,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,46.480000000000004
67,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,46.980000000000004
68,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,47.480000000000004
69,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,47.980000000000004
70,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,48.480000000000004
71,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,48.980000000000004
72,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,49.480000000000004
73,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,49.980000000000004
74,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,50.480000000000004
75,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,50.980000000000004
76,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,51.480000000000004
77,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,51.980000000000004
78,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,52.480000000000004
79,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,52.980000000000004
80,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,53.480000000000004
81,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,53.980000000000004
82,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,54.480000000000004
83,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,54.980000000000004
84,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,55.480000000000004
85,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,55.980000000000004
86,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,56.480000000000004
87,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,56.980000000000004
88,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,57.480000000000004
89,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,57.980000000000004
90,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,58.480000000000004
91,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,58.980000000000004
92,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,59.480000000000004
93,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,59.980000000000004
94,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,60.480000000000004
95,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,60.980000000000004
96,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,61.480000000000004
97,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,61.980000000000004
98,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,62.480000000000004
99,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,62.980000000000004
100,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,63.480000000000004
101,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,63.980000000000004
102,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,64.48
103,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,64.98
104,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65.48
105,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65.98
106,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,66.48
107,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,66.98
108,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,67.48
109,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,67.98
110,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,68.48
111,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,68.98
112,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,69.48
113,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,69.98
114,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,70.48
115,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,70.98
116,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,71.48
117,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,71.98
118,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,72.48
119,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,72.98
120,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,73.48
121,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,73.98
122,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,74.48
123,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,74.98
124,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,75.48
125,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,75.98
126,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,76.48
127,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,76.98
128,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,77.48
129,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,77.98
130,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,78.48
131,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,78.98
132,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,79.48
133,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,79.98
134,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,80.48
135,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,80.98
136,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,81.48
137,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,81.98
138,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,82.48
139,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,82.98
140,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,83.48
141,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,83.98
142,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,84.48
143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,84.98
144,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,85.48
145,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,85.98
146,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,86.48
147,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,86.98
148,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,87.48
149,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,87.98
150,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,88.48
151,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,88.98
152,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,89.48
153,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,89.98
154,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,90.48
155,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,90.98
156,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,91.48
157,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,91.98
158,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,92.48
159,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,92.98
160,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,93.48
161,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,93.98
162,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,94.48
163,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,94.98
164,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,95.48
165,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,95.98
166,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,96.48
167,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,96.98
168,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,97.48
169,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,97.98
170,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,98.48
171,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,98.98
172,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,99.48
173,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,99.98
174,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,100.48
175,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,100.98
176,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,101.48
177,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,101.98
178,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,102.48
179,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,102.98
180,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,103.48
181,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,103.98
182,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,104.48
183,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,104.98
184,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,105.48
185,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,105.98
186,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,106.48
187,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,106.98
188,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,107.48
189,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,107.98
190,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,108.48
191,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,108.98
192,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,109.48
193,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,109.98
194,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,110.48
195,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,110.98
196,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,111.48
197,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,111.98
198,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,112.48
199,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,112.98
200,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,113.48
201,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,113.98
202,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,114.48
203,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,114.98
204,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,115.48
205,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,115.98
206,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,116.48
207,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,116.98
208,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,117.48
209,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,117.98
210,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,118.48
211,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,118.98
212,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,119.48
213,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,119.98
214,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,120.48
215,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,120.98
216,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,121.48
217,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,121.98
218,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,122.48
219,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,122.98
220,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,123.48
221,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,123.98
222,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,124.48
223,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,124.98
224,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,125.48
225,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,125.98
226,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,126.48
227,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,126.98
228,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,127.48
229,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,127.98
230,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,128.48
231,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,128.98
232,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,129.48
233,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,129.98
234,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,130.48
235,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,130.98
236,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,131.48
237,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,131.98
238,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,132.48
239,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,132.98
240,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,133.48
241,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,133.98
242,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,134.48
243,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,134.98
244,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,135.48
245,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,135.98
246,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,136.48
247,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,136.98
248,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,137.48
249,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,137.98
250,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,138.48
251,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,138.98
252,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,139.48
253,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,139.98
254,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,140.48
255,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,140.98
256,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,141.48
257,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,141.98
258,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,142.48
259,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,142.98
260,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,143.48
261,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,143.98
262,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,144.48
263,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,144.98
264,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,145.48
265,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,145.98
266,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,146.48
267,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,146.98
268,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,147.48
269,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,147.98
270,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,148.48
271,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,148.98
272,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,149.48
273,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,149.98
274,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,150.48
275,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,150.98
276,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,151.48
277,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,151.98
278,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,152.48
279,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,152.98
280,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,153.48
281,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,153.98
282,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,154.48
283,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,154.98
284,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,155.48
285,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,155.98
286,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,156.48
287,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,156.98
288,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,157.48
289,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,157.98
290,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,158.48
291,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,158.98
292,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,159.48
293,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,159.98
294,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,160.48
295,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,160.98
296,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,161.48
297,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,161.98
298,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,162.48
299,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,162.98
300,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,163.48
301,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,163.98
302,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,164.48
303,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,164.98
304,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,165.48
305,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,165.98
306,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,166.48
307,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,166.98
308,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,167.48
309,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,167.98
310,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,168.48
311,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,168.98
312,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,169.48
313,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,169.98
314,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,170.48
315,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,170.98
316,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,171.48
317,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,171.98
318,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,172.48
319,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,172.98
320,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,173.48
321,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,173.98
322,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,174.48
323,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,174.98
324,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,175.48
325,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,175.98
326,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,176.48
327,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,176.98
328,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,177.48
329,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,177.98
330,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,178.48
331,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,178.98
332,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,179.48
333,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,179.98
334,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,180.48
335,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,180.98
336,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,181.48
337,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,181.98
338,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,182.48
339,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,182.98
340,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,183.48
341,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,183.98
342,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,184.48
343,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,184.98
344,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,185.48
345,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,185.98
346,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,186.48
347,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,186.98
348,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,187.48
349,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,187.98
350,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,188.48
351,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,188.98
352,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,189.48
353,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,189.98
354,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,190.48
