Child utterance	Child	00:00:08.360	00:00:08.800	00:00:00.440	utterance
Child utterance	Child	00:00:10.940	00:00:11.430	00:00:00.490	utterance
Child utterance	Child	00:00:31.244	00:00:32.564	00:00:01.320	utterance
Child utterance	Child	00:00:33.804	00:00:35.224	00:00:01.420	utterance
Child utterance	Child	00:00:49.819	00:00:51.149	00:00:01.330	utterance
Child utterance	Child	00:01:02.299	00:01:03.019	00:00:00.720	utterance
Child utterance	Child	00:01:42.324	00:01:43.004	00:00:00.680	utterance
Child utterance	Child	00:01:45.224	00:01:45.974	00:00:00.750	other vocalization
Child utterance	Child	00:02:01.436	00:02:01.886	00:00:00.450	other vocalization
Child utterance	Child	00:02:09.856	00:02:10.706	00:00:00.850	utterance
Child utterance	Child	00:02:22.816	00:02:23.826	00:00:01.010	other vocalization
Child utterance	Child	00:02:30.761	00:02:32.221	00:00:01.460	utterance
Child utterance	Child	00:02:33.046	00:02:33.686	00:00:00.640	utterance
Child utterance	Child	00:02:38.091	00:02:38.631	00:00:00.540	other vocalization
Child utterance	Child	00:02:43.560	00:02:44.620	00:00:01.060	other vocalization
Child utterance	Child	00:02:44.620	00:02:47.210	00:00:02.590	utterance
Child utterance	Child	00:02:49.680	00:02:50.590	00:00:00.910	utterance
Child utterance	Child	00:02:51.825	00:02:52.435	00:00:00.610	other vocalization
Child utterance	Child	00:02:53.690	00:02:55.270	00:00:01.580	utterance
Child utterance	Child	00:02:56.245	00:02:56.975	00:00:00.730	utterance
Child utterance	Child	00:03:04.685	00:03:06.095	00:00:01.410	utterance
Child utterance	Child	00:03:09.270	00:03:10.130	00:00:00.860	utterance
Child utterance	Child	00:03:14.440	00:03:14.970	00:00:00.530	other vocalization
Child utterance	Child	00:03:24.190	00:03:24.740	00:00:00.550	other vocalization
Child utterance	Child	00:03:29.230	00:03:30.440	00:00:01.210	utterance
Child utterance	Child	00:03:35.210	00:03:35.740	00:00:00.530	other vocalization
Child utterance	Child	00:03:40.030	00:03:40.520	00:00:00.490	utterance
Child utterance	Child	00:03:41.820	00:03:42.650	00:00:00.830	other vocalization
Child utterance	Child	00:03:49.040	00:03:50.090	00:00:01.050	other vocalization
Child utterance	Child	00:03:57.645	00:03:58.385	00:00:00.740	utterance
Child utterance	Child	00:03:58.995	00:03:59.685	00:00:00.690	utterance
Child utterance	Child	00:04:00.445	00:04:01.025	00:00:00.580	other vocalization
Child utterance	Child	00:04:09.795	00:04:11.155	00:00:01.360	utterance
Child utterance	Child	00:04:14.550	00:04:15.290	00:00:00.740	utterance
Child utterance	Child	00:04:15.840	00:04:17.240	00:00:01.400	not sure
Child utterance	Child	00:04:22.900	00:04:24.580	00:00:01.680	utterance
Child utterance	Child	00:04:37.070	00:04:37.870	00:00:00.800	utterance
Child utterance	Child	00:04:37.875	00:04:40.685	00:00:02.810	utterance
Child utterance	Child	00:05:08.400	00:05:09.700	00:00:01.300	utterance
Child utterance	Child	00:05:11.670	00:05:12.140	00:00:00.470	other vocalization
Child utterance	Child	00:05:14.285	00:05:14.675	00:00:00.390	other vocalization
Child utterance	Child	00:05:32.880	00:05:35.140	00:00:02.260	utterance
Child utterance	Child	00:05:39.480	00:05:40.590	00:00:01.110	other vocalization
Child utterance	Child	00:05:41.155	00:05:41.825	00:00:00.670	other vocalization
Child utterance	Child	00:05:56.555	00:05:58.065	00:00:01.510	utterance
Child utterance	Child	00:05:58.070	00:05:59.710	00:00:01.640	utterance
Child utterance	Child	00:06:03.275	00:06:03.925	00:00:00.650	utterance
Child utterance	Child	00:06:05.205	00:06:05.775	00:00:00.570	utterance
Child utterance	Child	00:06:07.885	00:06:08.385	00:00:00.500	utterance
Child utterance	Child	00:06:08.925	00:06:09.595	00:00:00.670	utterance
Child utterance	Child	00:06:24.720	00:06:26.270	00:00:01.550	utterance
Child utterance	Child	00:06:28.365	00:06:28.955	00:00:00.590	utterance
Child utterance	Child	00:06:32.290	00:06:32.940	00:00:00.650	utterance
Child utterance	Child	00:06:35.655	00:06:36.205	00:00:00.550	other vocalization
Child utterance	Child	00:06:48.240	00:06:48.670	00:00:00.430	other vocalization
Child utterance	Child	00:06:51.137	00:06:53.157	00:00:02.020	utterance
Child utterance	Child	00:06:56.872	00:06:57.302	00:00:00.430	utterance
Child utterance	Child	00:06:58.797	00:06:59.317	00:00:00.520	other vocalization
Child utterance	Child	00:07:11.797	00:07:12.817	00:00:01.020	utterance
Child utterance	Child	00:07:14.342	00:07:14.642	00:00:00.300	utterance
Child utterance	Child	00:07:23.370	00:07:23.990	00:00:00.620	utterance
Child utterance	Child	00:07:45.365	00:07:45.885	00:00:00.520	utterance
Child utterance	Child	00:07:48.080	00:07:48.660	00:00:00.580	utterance
Child utterance	Child	00:07:50.745	00:07:51.175	00:00:00.430	utterance
Child utterance	Child	00:07:52.650	00:07:53.140	00:00:00.490	utterance
Child utterance	Child	00:07:55.075	00:07:55.615	00:00:00.540	other vocalization
Child utterance	Child	00:07:59.675	00:08:00.145	00:00:00.470	other vocalization
Child utterance	Child	00:08:10.810	00:08:11.350	00:00:00.540	other vocalization
Child gaze	Child	00:00:00.650	00:00:01.070	00:00:00.420	robot
Child gaze	Child	00:00:01.080	00:00:02.360	00:00:01.280	props
Child gaze	Child	00:00:02.400	00:00:07.550	00:00:05.150	robot
Child gaze	Child	00:00:07.570	00:00:09.013	00:00:01.443	props
Child gaze	Child	00:00:09.019	00:00:10.791	00:00:01.772	robot
Child gaze	Child	00:00:10.791	00:00:11.248	00:00:00.457	props
Child gaze	Child	00:00:11.262	00:00:12.919	00:00:01.657	parent
Child gaze	Child	00:00:12.928	00:00:13.228	00:00:00.300	props
Child gaze	Child	00:00:13.242	00:00:14.171	00:00:00.929	robot
Child gaze	Child	00:00:14.185	00:00:14.813	00:00:00.628	props
Child gaze	Child	00:00:14.828	00:00:15.971	00:00:01.143	parent
Child gaze	Child	00:00:15.999	00:00:19.985	00:00:03.986	robot
Child gaze	Child	00:00:19.992	00:00:22.492	00:00:02.500	props
Child gaze	Child	00:00:22.504	00:00:27.649	00:00:05.145	robot
Child gaze	Child	00:00:27.660	00:00:28.648	00:00:00.988	props
Child gaze	Child	00:00:28.654	00:00:30.000	00:00:01.346	robot
Child gaze	Child	00:00:30.018	00:00:32.673	00:00:02.655	parent
Child gaze	Child	00:00:32.679	00:00:33.643	00:00:00.964	robot
Child gaze	Child	00:00:33.673	00:00:35.233	00:00:01.560	parent
Child gaze	Child	00:00:35.261	00:00:46.678	00:00:11.417	robot
Child gaze	Child	00:00:46.690	00:00:48.261	00:00:01.571	missing data
Child gaze	Child	00:00:48.261	00:00:49.166	00:00:00.905	robot
Child gaze	Child	00:00:49.571	00:00:51.196	00:00:01.625	parent
Child gaze	Child	00:00:51.196	00:00:55.383	00:00:04.187	robot
Child gaze	Child	00:00:55.392	00:00:57.701	00:00:02.309	props
Child gaze	Child	00:00:57.701	00:00:58.975	00:00:01.274	robot
Child gaze	Child	00:01:00.808	00:01:02.213	00:00:01.405	robot
Child gaze	Child	00:01:02.225	00:01:04.558	00:00:02.333	parent
Child gaze	Child	00:01:04.558	00:01:05.510	00:00:00.952	robot
Child gaze	Child	00:01:05.511	00:01:06.392	00:00:00.881	props
Child gaze	Child	00:01:06.404	00:01:09.475	00:00:03.071	robot
Child gaze	Child	00:01:10.692	00:01:13.919	00:00:03.227	robot
Child gaze	Child	00:01:13.936	00:01:16.198	00:00:02.262	props
Child gaze	Child	00:01:16.214	00:01:24.463	00:00:08.249	robot
Child gaze	Child	00:01:24.463	00:01:26.273	00:00:01.810	parent
Child gaze	Child	00:01:26.273	00:01:28.202	00:00:01.929	robot
Child gaze	Child	00:01:28.226	00:01:29.214	00:00:00.988	parent
Child gaze	Child	00:01:29.220	00:01:30.137	00:00:00.917	robot
Child gaze	Child	00:01:30.154	00:01:31.418	00:00:01.264	props
Child gaze	Child	00:01:31.418	00:01:40.823	00:00:09.405	robot
Child gaze	Child	00:01:40.847	00:01:43.585	00:00:02.738	props
Child gaze	Child	00:01:43.597	00:01:44.133	00:00:00.536	robot
Child gaze	Child	00:01:44.151	00:01:44.389	00:00:00.238	props
Child gaze	Child	00:01:44.401	00:01:45.342	00:00:00.941	robot
Child gaze	Child	00:01:45.356	00:01:46.856	00:00:01.500	parent
Child gaze	Child	00:01:46.892	00:01:49.440	00:00:02.548	robot
Child gaze	Child	00:01:49.440	00:01:51.095	00:00:01.655	parent
Child gaze	Child	00:01:51.101	00:01:51.232	00:00:00.131	props
Child gaze	Child	00:01:51.238	00:01:51.583	00:00:00.345	robot
Child gaze	Child	00:01:52.791	00:01:54.422	00:00:01.631	props
Child gaze	Child	00:01:54.428	00:01:58.178	00:00:03.750	robot
Child gaze	Child	00:01:58.196	00:01:59.333	00:00:01.137	props
Child gaze	Child	00:01:59.333	00:02:00.160	00:00:00.827	robot
Child gaze	Child	00:02:00.160	00:02:01.315	00:00:01.155	props
Child gaze	Child	00:02:01.333	00:02:01.999	00:00:00.666	robot
Child gaze	Child	00:02:02.000	00:02:02.690	00:00:00.690	parent
Child gaze	Child	00:02:02.714	00:02:09.262	00:00:06.548	robot
Child gaze	Child	00:02:09.273	00:02:12.344	00:00:03.071	props
Child gaze	Child	00:02:12.356	00:02:13.023	00:00:00.667	robot
Child gaze	Child	00:02:13.023	00:02:13.713	00:00:00.690	parent
Child gaze	Child	00:02:14.511	00:02:17.726	00:00:03.215	robot
Child gaze	Child	00:02:17.726	00:02:19.785	00:00:02.059	props
Child gaze	Child	00:02:19.785	00:02:20.428	00:00:00.643	robot
Child gaze	Child	00:02:20.440	00:02:21.351	00:00:00.911	props
Child gaze	Child	00:02:21.351	00:02:23.898	00:00:02.547	parent
Child gaze	Child	00:02:23.910	00:02:27.101	00:00:03.191	robot
Child gaze	Child	00:02:27.118	00:02:27.999	00:00:00.881	props
Child gaze	Child	00:02:28.011	00:02:29.761	00:00:01.750	robot
Child gaze	Child	00:02:29.779	00:02:30.970	00:00:01.191	props
Child gaze	Child	00:02:30.982	00:02:35.303	00:00:04.321	parent
Child gaze	Child	00:02:35.309	00:02:35.428	00:00:00.119	robot
Child gaze	Child	00:02:35.440	00:02:36.583	00:00:01.143	props
Child gaze	Child	00:02:36.583	00:02:37.607	00:00:01.024	robot
Child gaze	Child	00:02:37.607	00:02:38.298	00:00:00.691	props
Child gaze	Child	00:02:38.321	00:02:46.001	00:00:07.680	robot
Child gaze	Child	00:02:46.019	00:02:47.852	00:00:01.833	props
Child gaze	Child	00:02:47.864	00:02:49.376	00:00:01.512	robot
Child gaze	Child	00:02:49.382	00:02:54.454	00:00:05.072	parent
Child gaze	Child	00:02:54.466	00:02:57.228	00:00:02.762	props
Child gaze	Child	00:02:57.240	00:02:58.907	00:00:01.667	robot
Child gaze	Child	00:02:58.907	00:02:59.442	00:00:00.535	props
Child gaze	Child	00:02:59.448	00:03:02.413	00:00:02.965	robot
Child gaze	Child	00:03:02.430	00:03:03.216	00:00:00.786	props
Child gaze	Child	00:03:03.228	00:03:03.550	00:00:00.322	robot
Child gaze	Child	00:03:03.556	00:03:04.199	00:00:00.643	props
Child gaze	Child	00:03:04.211	00:03:05.276	00:00:01.065	robot
Child gaze	Child	00:03:05.276	00:03:07.550	00:00:02.274	parent
Child gaze	Child	00:03:07.556	00:03:07.759	00:00:00.203	props
Child gaze	Child	00:03:07.765	00:03:09.110	00:00:01.345	robot
Child gaze	Child	00:03:09.128	00:03:10.771	00:00:01.643	parent
Child gaze	Child	00:03:10.783	00:03:13.812	00:00:03.029	robot
