,Child utterance,Child gaze,Child affect,Child gesture,Child affective touch,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,13.68
1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,13.879999999999999
2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,14.079999999999998
3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,14.279999999999998
4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,14.479999999999997
5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,14.679999999999996
6,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,14.879999999999995
7,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,15.079999999999995
8,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,15.279999999999994
9,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,15.479999999999993
10,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,15.679999999999993
11,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,15.879999999999992
12,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,16.07999999999999
13,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,16.27999999999999
14,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,16.47999999999999
15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,16.67999999999999
16,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,16.87999999999999
17,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,17.079999999999988
18,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,17.279999999999987
19,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,17.479999999999986
20,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,17.679999999999986
21,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,17.879999999999985
22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,18.079999999999984
23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,18.279999999999983
24,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,18.479999999999983
25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18.679999999999982
26,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18.87999999999998
27,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19.07999999999998
28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19.27999999999998
29,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19.47999999999998
