,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
27,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,98.98
28,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,99.48
29,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,99.98
30,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,100.48
31,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,100.98
32,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,101.48
33,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,101.98
34,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,102.48
35,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,102.98
36,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,103.48
37,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,103.98
38,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,104.48
39,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,104.98
40,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,105.48
41,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,105.98
42,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,106.48
43,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,106.98
44,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,107.48
45,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,107.98
46,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,108.48
47,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,108.98
48,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,109.48
49,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,109.98
50,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,110.48
51,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,110.98
52,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,111.48
53,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,111.98
54,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,112.48
55,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,112.98
56,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,113.48
57,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,113.98
58,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,114.48
59,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,114.98
60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,115.48
61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115.98
62,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,116.48
63,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,116.98
64,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,117.48
65,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.98
66,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.48
67,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.98
68,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.48
69,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,119.98
70,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,120.48
71,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,120.98
72,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,121.48
73,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,121.98
74,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,122.48
75,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,122.98
76,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,123.48
77,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,123.98
78,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,124.48
79,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,124.98
80,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,125.48
81,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,125.98
82,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,126.48
83,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,126.98
84,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,127.48
85,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,127.98
86,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,128.48000000000002
87,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,128.98000000000002
88,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,129.48000000000002
89,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,129.98000000000002
90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,130.48000000000002
91,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,130.98000000000002
92,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,131.48000000000002
93,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,131.98000000000002
94,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,132.48000000000002
95,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,132.98000000000002
96,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,133.48000000000002
97,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,133.98000000000002
98,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,134.48000000000002
99,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,134.98000000000002
100,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,135.48000000000002
101,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,135.98000000000002
102,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,136.48000000000002
103,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,136.98000000000002
104,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,137.48000000000002
105,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,137.98000000000002
106,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,138.48000000000002
107,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,138.98000000000002
108,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,139.48000000000002
109,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,139.98000000000002
110,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,140.48000000000002
111,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,140.98000000000002
112,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,141.48000000000002
113,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,141.98000000000002
114,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,142.48000000000002
115,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,142.98000000000002
116,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,143.48000000000002
117,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,143.98000000000002
118,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,144.48000000000002
119,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,144.98000000000002
120,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,145.48000000000002
121,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,145.98000000000002
122,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,146.48000000000002
123,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,146.98000000000002
124,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,147.48000000000002
125,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,147.98000000000002
126,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,148.48000000000002
127,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,148.98000000000002
128,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,149.48000000000002
129,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,149.98000000000002
130,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,150.48000000000002
131,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,150.98000000000002
132,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,151.48000000000002
133,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,151.98000000000002
134,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,152.48000000000002
135,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,152.98000000000002
136,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,153.48000000000002
137,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,153.98000000000002
138,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,154.48000000000002
139,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,154.98000000000002
140,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,155.48000000000002
141,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,155.98000000000002
142,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,156.48000000000002
143,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,156.98000000000002
144,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,157.48000000000002
145,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,157.98000000000002
146,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,158.48000000000002
147,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,158.98000000000002
148,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,159.48000000000002
149,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,159.98000000000002
150,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,160.48000000000002
151,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,160.98000000000002
152,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,161.48000000000002
153,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,161.98000000000002
154,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,162.48000000000002
155,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,162.98000000000002
156,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,163.48000000000002
157,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,163.98000000000002
158,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,164.48000000000002
159,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,164.98000000000002
160,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,165.48000000000002
161,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,165.98000000000002
162,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,166.48000000000002
163,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,166.98000000000002
164,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,167.48000000000002
165,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,167.98000000000002
166,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,168.48000000000002
167,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,168.98000000000002
168,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,169.48000000000002
169,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,169.98000000000002
170,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,170.48000000000002
171,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,170.98000000000002
172,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,171.48000000000002
173,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,171.98000000000002
174,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,172.48000000000002
175,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,172.98000000000002
176,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,173.48000000000002
177,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,173.98000000000002
178,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,174.48000000000002
179,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,174.98000000000002
180,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,175.48000000000002
181,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,175.98000000000002
182,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,176.48000000000002
183,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,176.98000000000002
184,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,177.48000000000002
185,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,177.98000000000002
186,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,178.48000000000002
187,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,178.98000000000002
188,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,179.48000000000002
189,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,179.98000000000002
190,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,180.48000000000002
191,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,180.98000000000002
192,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,181.48000000000002
193,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,181.98000000000002
194,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,182.48000000000002
195,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,182.98000000000002
196,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,183.48000000000002
197,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,183.98000000000002
198,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,184.48000000000002
199,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,184.98000000000002
200,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,185.48000000000002
201,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,185.98000000000002
202,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,186.48000000000002
203,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,186.98000000000002
204,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,187.48000000000002
205,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,187.98000000000002
206,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,188.48000000000002
207,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,188.98000000000002
208,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,189.48000000000002
209,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,189.98000000000002
210,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,190.48000000000002
211,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,190.98000000000002
212,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,191.48000000000002
213,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,191.98000000000002
214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,192.48000000000002
215,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,192.98000000000002
216,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,193.48000000000002
217,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,193.98000000000002
218,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,194.48000000000002
219,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,194.98000000000002
220,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,195.48000000000002
221,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,195.98000000000002
222,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,196.48000000000002
223,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,196.98000000000002
224,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,197.48000000000002
225,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,197.98000000000002
226,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,198.48000000000002
227,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,198.98000000000002
228,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,199.48000000000002
229,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,199.98000000000002
230,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,200.48000000000002
231,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,200.98000000000002
232,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,201.48000000000002
233,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,201.98000000000002
234,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,202.48000000000002
235,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,202.98000000000002
236,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,203.48000000000002
237,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,203.98000000000002
238,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,204.48000000000002
239,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,204.98000000000002
240,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,205.48000000000002
241,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,205.98000000000002
242,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,206.48000000000002
243,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,206.98000000000002
244,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,207.48000000000002
245,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,207.98000000000002
246,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,208.48000000000002
247,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,208.98000000000002
248,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,209.48000000000002
249,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,209.98000000000002
250,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,210.48000000000002
251,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,210.98000000000002
252,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,211.48000000000002
253,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,211.98000000000002
254,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,212.48000000000002
255,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,212.98000000000002
256,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,213.48000000000002
257,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,213.98000000000002
258,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,214.48000000000002
259,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,214.98000000000002
260,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,215.48000000000002
261,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,215.98000000000002
262,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,216.48000000000002
263,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,216.98000000000002
264,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,217.48000000000002
265,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,217.98000000000002
266,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,218.48000000000002
267,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,218.98000000000002
268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,219.48000000000002
269,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,219.98000000000002
270,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,220.48000000000002
271,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,220.98000000000002
272,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,221.48000000000002
273,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,221.98000000000002
274,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,222.48000000000002
275,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,222.98000000000002
276,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,223.48000000000002
277,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,223.98000000000002
278,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,224.48000000000002
279,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,224.98000000000002
280,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,225.48000000000002
281,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,225.98000000000002
282,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,226.48000000000002
283,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,226.98000000000002
284,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,227.48000000000002
285,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,227.98000000000002
286,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,228.48000000000002
287,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,228.98000000000002
288,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,229.48000000000002
289,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,229.98000000000002
290,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,230.48000000000002
291,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,230.98000000000002
292,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,231.48000000000002
293,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,231.98000000000002
294,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,232.48000000000002
295,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,232.98000000000002
296,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,233.48000000000002
297,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,233.98000000000002
298,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,234.48000000000002
299,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,234.98000000000002
300,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,235.48000000000002
301,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,235.98000000000002
302,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,236.48000000000002
303,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,236.98000000000002
304,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,237.48000000000002
305,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,237.98000000000002
306,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,238.48000000000002
307,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,238.98000000000002
308,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,239.48000000000002
309,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,239.98000000000002
310,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,240.48000000000002
311,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,240.98000000000002
312,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,241.48000000000002
313,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,241.98000000000002
314,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,242.48000000000002
315,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,242.98000000000002
316,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,243.48000000000002
317,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,243.98000000000002
318,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,244.48000000000002
319,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,244.98000000000002
