,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,17.12
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,17.62
2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,18.12
3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,18.62
4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,19.12
5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19.62
6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20.12
7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,20.62
8,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,21.12
9,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,21.62
10,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,22.12
11,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,22.62
12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23.12
13,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23.62
14,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24.12
15,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24.62
16,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,25.12
17,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,25.62
18,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,26.12
19,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,26.62
20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,27.12
21,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,27.62
22,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,28.12
23,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,28.62
24,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,29.12
25,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,29.62
26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,30.12
27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,30.62
28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,31.12
29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,31.62
30,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,32.120000000000005
31,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,32.620000000000005
32,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,33.120000000000005
33,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,33.620000000000005
34,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,34.120000000000005
35,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,34.620000000000005
36,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,35.120000000000005
37,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,35.620000000000005
38,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,36.120000000000005
39,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,36.620000000000005
40,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,37.120000000000005
41,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,37.620000000000005
42,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,38.120000000000005
43,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,38.620000000000005
44,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,39.120000000000005
45,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,39.620000000000005
46,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,40.120000000000005
47,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,40.620000000000005
48,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,41.120000000000005
49,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,41.620000000000005
50,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,42.120000000000005
51,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,42.620000000000005
52,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,43.120000000000005
53,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,43.620000000000005
54,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,44.120000000000005
55,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,44.620000000000005
56,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,45.120000000000005
57,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,45.620000000000005
58,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,46.120000000000005
59,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,46.620000000000005
60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,47.120000000000005
61,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,47.620000000000005
62,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,48.120000000000005
63,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,48.620000000000005
64,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,49.120000000000005
65,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,49.620000000000005
66,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,50.120000000000005
67,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,50.620000000000005
68,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,51.120000000000005
69,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,51.620000000000005
70,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,52.120000000000005
71,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,52.620000000000005
72,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,53.120000000000005
73,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,53.620000000000005
74,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,54.120000000000005
75,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,54.620000000000005
76,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,55.120000000000005
77,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,55.620000000000005
78,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,56.120000000000005
79,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,56.620000000000005
80,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,57.120000000000005
81,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,57.620000000000005
82,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,58.120000000000005
83,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,58.620000000000005
84,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,59.120000000000005
85,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,59.620000000000005
86,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,60.120000000000005
87,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,60.620000000000005
88,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,61.120000000000005
89,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,61.620000000000005
90,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,62.120000000000005
91,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,62.620000000000005
92,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,63.120000000000005
93,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,63.620000000000005
94,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,64.12
95,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,64.62
96,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,65.12
97,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,65.62
