,col base,action base,col count,action count,hist,bins
0,action,Child affect,action,Child gaze,[7 7 5 1],[1 2 3 4 5]
1,action,Child affect,action,Child gesture,[6 2],[1 2 3]
2,action,Child affect,action,Child prop manipulation,[1],[1 2]
3,action,Child affect,action,Child utterance,[11  4  1],[1 2 3 4]
4,action,Child affect,action,Conversational turns,[1 8 0 5 0 5],[1 2 3 4 5 6 7]
5,action,Child affect,action,Joint attention,[11  6],[1 2 3]
6,action,Child affect,action,Mutual gaze,[5 2],[1 2 3]
7,action,Child affect,action,Non-verbal scaffolding,[6 2],[1 2 3]
8,action,Child affect,action,Parent affect,[12],[1 2]
9,action,Child affect,action,Parent affective touch,[1],[1 2]
10,action,Child affect,action,Parent gaze,[11  6  3  1],[1 2 3 4 5]
11,action,Child affect,action,Parent gesture,[7 2],[1 2 3]
12,action,Child affect,action,Parent prop manipulation,[1],[1 2]
13,action,Child affect,action,Parent utterance,[12  3],[1 2 3]
14,action,Child affect,action,Verbal scaffolding,[4 1],[1 2 3]
15,action,Child affect,action,robot pointing,[7],[1 2]
16,action,Child affect,action,robot text,[10],[1 2]
17,action,Child affect,sub_action,CP,[12  2  1],[1 2 3 4]
18,action,Child affect,sub_action,CPC,[10  2  1],[1 2 3 4]
19,action,Child affect,sub_action,MG,[5 2],[1 2 3]
20,action,Child affect,sub_action,PC,[10  3],[1 2 3]
21,action,Child affect,sub_action,PCP,[9 3],[1 2 3]
22,action,Child affect,sub_action,affective,[1],[1 2]
23,action,Child affect,sub_action,affective touch,[1],[1 2]
24,action,Child affect,sub_action,child,[10  2],[1 2 3]
25,action,Child affect,sub_action,cognitive,[5 2 0 1],[1 2 3 4 5]
26,action,Child affect,sub_action,missing data,[],[1]
27,action,Child affect,sub_action,negative,[3 1],[1 2 3]
28,action,Child affect,sub_action,other,[10],[1 2]
29,action,Child affect,sub_action,parent,[4 4],[1 2 3]
30,action,Child affect,sub_action,pick up,[2],[1 2]
31,action,Child affect,sub_action,point at prop,[11  2  0  0  1],[1 2 3 4 5 6]
32,action,Child affect,sub_action,positive 1,[8],[1 2]
33,action,Child affect,sub_action,positive 2,[6],[1 2]
34,action,Child affect,sub_action,positive 3,[1],[1 2]
35,action,Child affect,sub_action,positive feedback,[2],[1 2]
36,action,Child affect,sub_action,props,[1 1 7 2 1],[1 2 3 4 5 6]
37,action,Child affect,sub_action,put down,[1],[1 2]
38,action,Child affect,sub_action,robot,[7 4 5 2],[1 2 3 4 5]
39,action,Child affect,sub_action,robot or prop,[],[1]
40,action,Child affect,sub_action,song,[],[1]
41,action,Child affect,sub_action,teach,[2],[1 2]
42,action,Child affect,sub_action,technical,[2],[1 2]
43,action,Child affect,sub_action,try again,[1],[1 2]
44,action,Child affect,sub_action,utterance,[5 7 7],[1 2 3 4]
45,action,Child affect,action:sub_action,Child affect:negative,[3 1],[1 2 3]
46,action,Child affect,action:sub_action,Child affect:positive 1,[],[1]
47,action,Child affect,action:sub_action,Child affect:positive 2,[3],[1 2]
48,action,Child affect,action:sub_action,Child affect:positive 3,[],[1]
49,action,Child affect,action:sub_action,Child gaze:parent,[3 4],[1 2 3]
50,action,Child affect,action:sub_action,Child gaze:props,[10  1],[1 2 3]
51,action,Child affect,action:sub_action,Child gaze:robot,[15  1],[1 2 3]
52,action,Child affect,action:sub_action,Child gaze:robot or prop,[],[1]
53,action,Child affect,action:sub_action,Child gesture:other,[5],[1 2]
54,action,Child affect,action:sub_action,Child gesture:point at prop,[1 2],[1 2 3]
55,action,Child affect,action:sub_action,Child prop manipulation:child,[1],[1 2]
56,action,Child affect,action:sub_action,Child utterance:utterance,[11  4  1],[1 2 3 4]
57,action,Child affect,action:sub_action,Conversational turns:CP,[12  2  1],[1 2 3 4]
58,action,Child affect,action:sub_action,Conversational turns:CPC,[10  2  1],[1 2 3 4]
59,action,Child affect,action:sub_action,Conversational turns:PC,[10  3],[1 2 3]
60,action,Child affect,action:sub_action,Conversational turns:PCP,[9 3],[1 2 3]
61,action,Child affect,action:sub_action,Joint attention:parent,[],[1]
62,action,Child affect,action:sub_action,Joint attention:props,[9 2],[1 2 3]
63,action,Child affect,action:sub_action,Joint attention:robot,[10],[1 2]
64,action,Child affect,action:sub_action,Mutual gaze:MG,[5 2],[1 2 3]
65,action,Child affect,action:sub_action,Non-verbal scaffolding:affective,[1],[1 2]
66,action,Child affect,action:sub_action,Non-verbal scaffolding:cognitive,[6 1],[1 2 3]
67,action,Child affect,action:sub_action,Non-verbal scaffolding:technical,[1],[1 2]
68,action,Child affect,action:sub_action,Parent affect:positive 1,[8],[1 2]
69,action,Child affect,action:sub_action,Parent affect:positive 2,[3],[1 2]
70,action,Child affect,action:sub_action,Parent affect:positive 3,[1],[1 2]
71,action,Child affect,action:sub_action,Parent affective touch:affective touch,[1],[1 2]
72,action,Child affect,action:sub_action,Parent gaze:child,[11  1],[1 2 3]
73,action,Child affect,action:sub_action,Parent gaze:parent,[],[1]
74,action,Child affect,action:sub_action,Parent gaze:props,[8 2],[1 2 3]
75,action,Child affect,action:sub_action,Parent gaze:robot,[9 1],[1 2 3]
76,action,Child affect,action:sub_action,Parent gesture:other,[3],[1 2]
77,action,Child affect,action:sub_action,Parent gesture:point at prop,[6 1],[1 2 3]
78,action,Child affect,action:sub_action,Parent prop manipulation:parent,[1],[1 2]
79,action,Child affect,action:sub_action,Parent utterance:missing data,[],[1]
80,action,Child affect,action:sub_action,Parent utterance:utterance,[12  3],[1 2 3]
81,action,Child affect,action:sub_action,Verbal scaffolding:affective,[],[1]
82,action,Child affect,action:sub_action,Verbal scaffolding:cognitive,[3 1],[1 2 3]
83,action,Child affect,action:sub_action,Verbal scaffolding:technical,[1],[1 2]
84,action,Child affect,action:sub_action,robot pointing:point at prop,[7],[1 2]
85,action,Child affect,action:sub_action,robot text:other,[2],[1 2]
86,action,Child affect,action:sub_action,robot text:pick up,[2],[1 2]
87,action,Child affect,action:sub_action,robot text:positive feedback,[2],[1 2]
88,action,Child affect,action:sub_action,robot text:put down,[1],[1 2]
89,action,Child affect,action:sub_action,robot text:song,[],[1]
90,action,Child affect,action:sub_action,robot text:teach,[2],[1 2]
91,action,Child affect,action:sub_action,robot text:try again,[1],[1 2]
92,action,Child gaze,action,Child affect,[43  5],[1 2 3]
93,action,Child gaze,action,Child gesture,[29  6  1],[1 2 3 4]
94,action,Child gaze,action,Child prop manipulation,[3],[1 2]
95,action,Child gaze,action,Child utterance,[47 20  2  1],[1 2 3 4 5]
96,action,Child gaze,action,Conversational turns,[ 5 20  2 24  2 16  1  7],[1 2 3 4 5 6 7 8 9]
97,action,Child gaze,action,Joint attention,[45 20  8  3],[1 2 3 4 5]
98,action,Child gaze,action,Mutual gaze,[9 2],[1 2 3]
99,action,Child gaze,action,Non-verbal scaffolding,[18  7  1],[1 2 3 4]
100,action,Child gaze,action,Parent affect,[30  5],[1 2 3]
101,action,Child gaze,action,Parent affective touch,[2],[1 2]
102,action,Child gaze,action,Parent gaze,[27 21 17  9  1],[1 2 3 4 5 6]
103,action,Child gaze,action,Parent gesture,[16  9  1],[1 2 3 4]
104,action,Child gaze,action,Parent prop manipulation,[8],[1 2]
105,action,Child gaze,action,Parent utterance,[56 21  2],[1 2 3 4]
106,action,Child gaze,action,Verbal scaffolding,[12  9],[1 2 3]
107,action,Child gaze,action,robot pointing,[19  6],[1 2 3]
108,action,Child gaze,action,robot text,[41 11],[1 2 3]
109,action,Child gaze,sub_action,CP,[40 18  2  1],[1 2 3 4 5]
110,action,Child gaze,sub_action,CPC,[36 14  1],[1 2 3 4]
111,action,Child gaze,sub_action,MG,[9 2],[1 2 3]
112,action,Child gaze,sub_action,PC,[48 17],[1 2 3]
113,action,Child gaze,sub_action,PCP,[47 17],[1 2 3]
114,action,Child gaze,sub_action,affective,[13  1],[1 2 3]
115,action,Child gaze,sub_action,affective touch,[2],[1 2]
116,action,Child gaze,sub_action,child,[31  3],[1 2 3]
117,action,Child gaze,sub_action,cognitive,[12  2  1  5  1],[1 2 3 4 5 6]
118,action,Child gaze,sub_action,missing data,[3],[1 2]
119,action,Child gaze,sub_action,negative,[17  3],[1 2 3]
120,action,Child gaze,sub_action,other,[30  7  2],[1 2 3 4]
121,action,Child gaze,sub_action,parent,[25  3  1],[1 2 3 4]
122,action,Child gaze,sub_action,pick up,[11],[1 2]
123,action,Child gaze,sub_action,point at prop,[25  2  3  1  2  1  2],[1 2 3 4 5 6 7 8]
124,action,Child gaze,sub_action,positive 1,[26  3],[1 2 3]
