,Child utterance,Child gaze,Child affect,Child gesture,Child affective touch,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,13.68
1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,14.18
2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,14.68
3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,15.18
4,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,15.68
5,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,16.18
6,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,16.68
7,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,17.18
8,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,17.68
9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,18.18
10,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18.68
11,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19.18
12,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19.68
13,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,20.18
14,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,20.68
15,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,21.18
16,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,21.68
17,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,22.18
18,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,22.68
19,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,23.18
