,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Child prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
53,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,24.079999999999963
54,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,24.279999999999962
55,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,24.47999999999996
56,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,24.67999999999996
57,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,24.87999999999996
58,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,25.07999999999996
59,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,25.27999999999996
60,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,25.479999999999958
61,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,25.679999999999957
62,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,25.879999999999956
63,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,26.079999999999956
64,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,26.279999999999955
65,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,26.479999999999954
66,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,26.679999999999954
67,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,26.879999999999953
68,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,27.079999999999952
69,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,27.27999999999995
70,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,27.47999999999995
71,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,27.67999999999995
72,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,27.87999999999995
73,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,28.07999999999995
74,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,28.279999999999948
75,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,28.479999999999947
76,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,28.679999999999946
77,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,28.879999999999946
78,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,29.079999999999945
79,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,29.279999999999944
80,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,29.479999999999944
81,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,29.679999999999943
82,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,29.879999999999942
83,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,30.07999999999994
84,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,30.27999999999994
85,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,30.47999999999994
86,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,30.67999999999994
87,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,30.87999999999994
88,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,31.079999999999938
89,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,31.279999999999937
90,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,31.479999999999936
91,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,31.679999999999936
92,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,31.879999999999935
93,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,32.079999999999934
94,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,32.27999999999993
95,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,32.47999999999993
96,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,32.679999999999936
97,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,32.87999999999993
98,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.07999999999993
99,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.27999999999993
100,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.47999999999993
101,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.67999999999993
102,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.879999999999924
103,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34.07999999999993
104,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34.27999999999993
105,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34.479999999999926
106,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,34.67999999999992
107,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,34.879999999999924
108,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,35.07999999999993
109,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,35.27999999999992
110,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,35.47999999999992
111,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,35.67999999999992
112,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,35.879999999999924
113,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,36.07999999999992
114,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,36.279999999999916
115,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,36.47999999999992
116,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,36.67999999999992
117,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,36.87999999999992
118,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,37.07999999999991
119,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,37.279999999999916
120,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,37.47999999999992
121,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37.679999999999914
122,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37.87999999999991
123,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,38.07999999999991
124,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,38.279999999999916
125,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,38.47999999999991
126,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,38.67999999999991
127,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,38.87999999999991
128,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,39.07999999999991
129,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,39.27999999999991
130,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,39.479999999999905
131,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,39.67999999999991
132,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,39.87999999999991
133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40.079999999999906
134,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40.2799999999999
135,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40.479999999999905
136,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40.67999999999991
137,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40.8799999999999
138,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,41.0799999999999
139,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,41.2799999999999
140,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,41.479999999999905
141,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,41.6799999999999
142,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,41.879999999999896
143,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,42.0799999999999
144,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,42.2799999999999
145,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,42.4799999999999
146,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,42.67999999999989
147,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,42.879999999999896
148,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,43.0799999999999
149,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,43.279999999999895
150,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,43.47999999999989
151,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,43.67999999999989
152,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,43.879999999999896
153,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,44.07999999999989
154,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,44.27999999999989
155,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,44.47999999999989
156,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,44.67999999999989
157,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,44.87999999999989
158,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,45.079999999999885
159,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,45.27999999999989
160,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,45.47999999999989
161,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,45.67999999999989
162,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,45.87999999999988
163,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,46.079999999999885
164,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,46.27999999999989
165,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,46.47999999999989
166,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,46.67999999999988
167,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,46.87999999999988
168,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,47.079999999999885
169,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,47.27999999999989
170,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,47.479999999999876
171,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,47.67999999999988
172,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,47.87999999999988
173,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,48.079999999999885
174,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,48.27999999999987
175,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,48.479999999999876
176,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,48.67999999999988
177,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,48.87999999999988
178,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,49.07999999999987
179,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,49.27999999999987
180,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,49.479999999999876
181,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,49.67999999999988
182,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,49.87999999999987
183,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,50.07999999999987
184,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,50.27999999999987
185,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,50.479999999999876
186,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,50.679999999999865
187,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,50.87999999999987
188,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,51.07999999999987
189,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,51.27999999999987
190,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,51.47999999999986
191,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,51.679999999999865
192,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,51.87999999999987
193,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,52.07999999999987
194,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,52.27999999999986
195,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,52.47999999999986
196,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,52.679999999999865
197,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,52.87999999999987
198,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,53.079999999999856
199,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,53.27999999999986
200,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,53.47999999999986
201,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,53.679999999999865
202,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,53.87999999999985
203,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,54.079999999999856
204,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,54.27999999999986
205,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,54.47999999999986
206,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,54.67999999999985
207,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,54.87999999999985
208,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,55.079999999999856
209,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,55.27999999999986
210,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,55.47999999999985
211,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,55.67999999999985
212,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,55.87999999999985
213,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,56.079999999999856
214,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,56.279999999999845
215,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,56.47999999999985
216,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,56.67999999999985
217,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,56.87999999999985
218,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,57.07999999999984
219,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,57.279999999999845
220,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,57.47999999999985
221,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,57.67999999999985
222,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,57.87999999999984
223,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,58.07999999999984
224,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,58.279999999999845
225,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,58.47999999999985
226,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,58.679999999999836
227,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,58.87999999999984
228,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,59.07999999999984
229,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,59.279999999999845
230,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,59.47999999999983
231,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,59.679999999999836
232,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,59.87999999999984
233,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,60.07999999999984
234,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,60.27999999999983
235,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,60.47999999999983
236,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,60.679999999999836
237,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,60.87999999999984
238,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,61.07999999999983
239,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,61.27999999999983
240,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,61.47999999999983
241,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,61.679999999999836
242,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,61.879999999999825
243,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,62.07999999999983
244,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,62.27999999999983
245,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,62.47999999999983
246,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,62.67999999999982
247,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,62.879999999999825
248,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,63.07999999999983
249,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,63.27999999999983
250,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,63.47999999999982
251,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,63.67999999999982
252,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,63.879999999999825
253,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,64.07999999999983
254,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,64.27999999999982
255,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,64.47999999999982
256,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,64.67999999999982
257,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,64.87999999999982
258,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65.07999999999981
259,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65.27999999999982
260,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65.47999999999982
261,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65.67999999999982
262,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65.87999999999981
263,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,66.07999999999981
264,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,66.27999999999982
265,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,66.47999999999982
266,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,66.67999999999981
267,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,66.87999999999981
268,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,67.07999999999981
269,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,67.27999999999982
270,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,67.4799999999998
271,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,67.67999999999981
272,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,67.87999999999981
273,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,68.07999999999981
274,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,68.2799999999998
275,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,68.4799999999998
276,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,68.67999999999981
277,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,68.87999999999981
278,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,69.0799999999998
279,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,69.2799999999998
280,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,69.4799999999998
281,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,69.67999999999981
282,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,69.8799999999998
283,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,70.0799999999998
284,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,70.2799999999998
285,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,70.4799999999998
286,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,70.6799999999998
287,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,70.8799999999998
288,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,71.0799999999998
289,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,71.2799999999998
290,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,71.47999999999979
291,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,71.6799999999998
292,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,71.8799999999998
293,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,72.0799999999998
294,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,72.27999999999979
295,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,72.47999999999979
296,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,72.6799999999998
297,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,72.8799999999998
298,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,73.07999999999979
299,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,73.27999999999979
300,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,73.47999999999979
301,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,73.6799999999998
302,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,73.87999999999978
303,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,74.07999999999979
304,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,74.27999999999979
305,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,74.47999999999979
306,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,74.67999999999978
307,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,74.87999999999978
308,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,75.07999999999979
309,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,75.27999999999979
310,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,75.47999999999978
311,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,75.67999999999978
312,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,75.87999999999978
313,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,76.07999999999979
314,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,76.27999999999977
315,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,76.47999999999978
316,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,76.67999999999978
317,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,76.87999999999978
318,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,77.07999999999977
319,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,77.27999999999977
320,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,77.47999999999978
321,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,77.67999999999978
322,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,77.87999999999978
323,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,78.07999999999977
324,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,78.27999999999977
325,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,78.47999999999978
326,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,78.67999999999977
327,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,78.87999999999977
